scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,fcl,15,23,0.98666666666666669,0,0.93333333333333335,0.87666851502329735,0.089723958464941328,0.016803763255880677,0.016803763255880677,0.089723958464941328
heatmap,rabi,fcl,16,23,1,0,0.93333333333333335,0.87333268256209717,0.090677209896208769,0.017995053770847008,0.017995053770847008,0.090677209896208769
heatmap,rabi,fcl,17,23,1.0133333333333334,0,0.93333333333333335,0.86991251801731773,0.091636869154750208,0.019225306413965946,0.019225306413965946,0.091636869154750208
heatmap,rabi,fcl,18,23,1.0266666666666666,0,0.93333333333333335,0.86641019093664839,0.09260401214391939,0.020492898459716077,0.020492898459716077,0.09260401214391939
heatmap,rabi,fcl,19,23,1.04,0,0.93333333333333335,0.86282798645960024,0.09357971725344244,0.021796148143478661,0.021796148143478661,0.09357971725344244
heatmap,rabi,fcl,20,23,1.0533333333333332,0,0.93333333333333335,0.85916829831067776,0.094565062335976419,0.023133319676672939,0.023133319676672939,0.094565062335976419
heatmap,rabi,fcl,21,23,1.0666666666666667,0,0.93333333333333335,0.85543362350911856,0.095561121467360649,0.024502627511760407,0.024502627511760407,0.095561121467360649
heatmap,rabi,fcl,22,23,1.0800000000000001,0,0.93333333333333335,0.85162655314483726,0.096568964112856134,0.025902241371153292,0.025902241371153292,0.096568964112856134
heatmap,rabi,fcl,23,23,1.0933333333333333,0,0.93333333333333335,0.84774976669890689,0.097589652072849017,0.027330290614122083,0.027330290614122083,0.097589652072849017
heatmap,rabi,fcl,24,23,1.1066666666666667,0,0.93333333333333335,0.84380602580347308,0.098624237623995581,0.028784868286265718,0.028784868286265718,0.098624237623995581
heatmap,rabi,fcl,25,23,1.1200000000000001,0,0.93333333333333335,0.8397981661344911,0.099673762176606409,0.030264035844451215,0.030264035844451215,0.099673762176606409
heatmap,rabi,fcl,26,23,1.1333333333333333,0,0.93333333333333335,0.83572909147699748,0.10073925455898766,0.03176582698200741,0.03176582698200741,0.10073925455898766
heatmap,rabi,fcl,27,23,1.1466666666666667,0,0.93333333333333335,0.83160176843535094,0.10182172872075713,0.033288251421945934,0.033288251421945934,0.10182172872075713
heatmap,rabi,fcl,28,23,1.1599999999999999,0,0.93333333333333335,0.82741921812687635,0.10292218233154356,0.034829299770790086,0.034829299770790086,0.10292218233154356
heatmap,rabi,fcl,29,23,1.1733333333333333,0,0.93333333333333335,0.82318451160914208,0.10404159608724964,0.036386946151804184,0.036386946151804184,0.10404159608724964
heatmap,rabi,fcl,30,23,1.1866666666666668,0,0.93333333333333335,0.81890076064449835,0.10518093146520682,0.037959153945147421,0.037959153945147421,0.10518093146520682
heatmap,rabi,fcl,31,23,1.2,0,0.93333333333333335,0.81457111511965752,0.10634113028565799,0.039543877297342225,0.039543877297342225,0.10634113028565799
heatmap,rabi,fcl,1,24,0.80000000000000004,0,1.0666666666666667,0.97099065411146024,0.02726438729026251,0.00087247929913856267,0.00087247929913856267,0.02726438729026251
heatmap,rabi,fcl,2,24,0.81333333333333335,0,1.0666666666666667,0.9708423333177042,0.027257269095383157,0.00095019879345632546,0.00095019879345632546,0.027257269095383157
heatmap,rabi,fcl,3,24,0.82666666666666666,0,1.0666666666666667,0.97063452174035436,0.027254594545528494,0.0010554418570585518,0.0010554418570585518,0.027254594545528494
heatmap,rabi,fcl,4,24,0.83999999999999997,0,1.0666666666666667,0.97036785249741497,0.027257891273296291,0.0011871281146443949,0.0011871281146443949,0.027257891273296291
heatmap,rabi,fcl,5,24,0.85333333333333339,0,1.0666666666666667,0.97004303208108877,0.027268661425941258,0.0013441532464849369,0.0013441532464849369,0.027268661425941258
heatmap,rabi,fcl,6,24,0.8666666666666667,0,1.0666666666666667,0.96966081808513838,0.027288373305390863,0.0015254043047353118,0.0015254043047353118,0.027288373305390863
heatmap,rabi,fcl,7,24,0.88,0,1.0666666666666667,0.96922199928645092,0.027318454034261343,0.001729773339643877,0.001729773339643877,0.027318454034261343
heatmap,rabi,fcl,8,24,0.89333333333333331,0,1.0666666666666667,0.96872737767102179,0.027360283645850397,0.0019561693415638304,0.0019561693415638304,0.027360283645850397
heatmap,rabi,fcl,9,24,0.90666666666666662,0,1.0666666666666667,0.96817775302498477,0.02741518991317347,0.0022035285309208669,0.0022035285309208669,0.02741518991317347
heatmap,rabi,fcl,10,24,0.92000000000000004,0,1.0666666666666667,0.96757390933651233,0.027484444565021832,0.0024708230492329151,0.0024708230492329151,0.027484444565021832
heatmap,rabi,fcl,11,24,0.93333333333333335,0,1.0666666666666667,0.96691660328538465,0.027569260358432355,0.0027570681780914623,0.0027570681780914623,0.027569260358432355
heatmap,rabi,fcl,12,24,0.94666666666666666,0,1.0666666666666667,0.96620655488247487,0.027670789136568362,0.0030613279904783434,0.0030613279904783434,0.027670789136568362
heatmap,rabi,fcl,13,24,0.95999999999999996,0,1.0666666666666667,0.96544443938696511,0.027790121006916701,0.0033827198030590318,0.0033827198030590318,0.027790121006916701
heatmap,rabi,fcl,14,24,0.97333333333333338,0,1.0666666666666667,0.9646308811095784,0.027928284212833689,0.0037204173387939319,0.0037204173387939319,0.027928284212833689
heatmap,rabi,fcl,15,24,0.98666666666666669,0,1.0666666666666667,0.96376644938461364,0.028086245425346417,0.0040736525950199774,0.0040736525950199774,0.028086245425346417
heatmap,rabi,fcl,16,24,1,0,1.0666666666666667,0.96285165458734157,0.028264911584114014,0.0044417169142722084,0.0044417169142722084,0.028264911584114014
heatmap,rabi,fcl,17,24,1.0133333333333334,0,1.0666666666666667,0.9618869462855193,0.02846513172150076,0.0048239609964899977,0.0048239609964899977,0.02846513172150076
