pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,369,27,11,1.1466666666666667,0,-0.66666666666666663,0,0.32999994484573192,0.33622507157309278,0.16688749179058765,0.16688749179058765,0.3337749835811753,-0.0062251267273608635,1.2944889472286385e-10,0.99998800588249515,0.0062371209743146139,0.99376287902568539,-0.0027172299042348812,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,370,28,11,1.1599999999999999,0,-0.66666666666666663,0,0.33048104433605141,0.3377046777463773,0.16590713895878564,0.16590713895878564,0.33181427791757129,-0.0072236334103258915,1.2944889472286385e-10,0.99998800588249515,0.0072356276572796974,0.9927643723427203,-0.0031538168967125573,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,371,29,11,1.1733333333333333,0,-0.66666666666666663,0,0.33272751492123426,0.34094121715719999,0.16316563396078287,0.16316563396078287,0.32633126792156575,-0.0082137022359657363,1.2944889472286385e-10,0.99998800588249515,0.0082256964829194867,0.99177430351708051,-0.0035871482986985083,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,372,30,11,1.1866666666666668,0,-0.66666666666666663,0,0.33649044575423903,0.34567194665059753,0.15891880379758169,0.15891880379758169,0.31783760759516339,-0.0091815008963584965,1.2944889472286385e-10,0.99998800588249515,0.0091934951433122469,0.99080650485668775,-0.0040111508406499583,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,373,31,11,1.2,0,-0.66666666666666663,0,0.34147186859519135,0.3515816250508797,0.15347325317696445,0.15347325317696445,0.30694650635392889,-0.010109756455688346,1.2944889472286385e-10,0.99998800588249515,0.010121750702642096,0.9898782492973579,-0.0044182184427829646,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,374,1,12,0.80000000000000004,0,-0.53333333333333333,0,0.32853006430060278,0.42756370693505102,0.12195311438217313,0.12195311438217313,0.24390622876434626,-0.099033642634448249,1.2944889472286385e-10,0.99998800588249515,0.099045636881401888,0.90095436311859811,-0.045297207187121491,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,375,2,12,0.81333333333333335,0,-0.53333333333333333,0,0.33648033988774478,0.4214964589603582,0.12101160057594849,0.12101160057594849,0.24202320115189699,-0.085016119072613416,1.2944889472286385e-10,0.99998800588249515,0.085028113319567167,0.91497188668043283,-0.038592249810193581,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,376,3,12,0.82666666666666666,0,-0.53333333333333333,0,0.34450432818799848,0.41557357746116169,0.11996104717541989,0.11996104717541989,0.23992209435083978,-0.071069249273163215,1.2944889472286385e-10,0.99998800588249515,0.07108124352011691,0.92891875647988309,-0.032022267874377598,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,377,4,12,0.83999999999999997,0,-0.53333333333333333,0,0.35245057622974374,0.40989194795779754,0.11882873790622933,0.11882873790622933,0.23765747581245866,-0.057441371728053803,1.2944889472286385e-10,0.99998800588249515,0.057453365975007498,0.9425466340249925,-0.025697153165997258,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,378,5,12,0.85333333333333339,0,-0.53333333333333333,0,0.36016515904586738,0.40452360361964601,0.11765561866724336,0.11765561866724336,0.23531123733448672,-0.044358444573778633,1.2944889472286385e-10,0.99998800588249515,0.044370438820732327,0.95562956117926767,-0.019710424369559349,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,379,6,12,0.8666666666666667,0,-0.53333333333333333,0,0.36749273165630014,0.39951296828659327,0.11649715002855329,0.11649715002855329,0.23299430005710658,-0.032020236630293131,1.2944889472286385e-10,0.99998800588249515,0.032032230877246937,0.96796776912275306,-0.014139103358111004,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,380,7,12,0.88,0,-0.53333333333333333,0,0.37427813505511098,0.39487537867364858,0.1154232431356202,0.1154232431356202,0.23084648627124041,-0.020597243618537597,1.2944889472286385e-10,0.99998800588249515,0.020609237865491403,0.9793907621345086,-0.0090439966757017848,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,381,8,12,0.89333333333333331,0,-0.53333333333333333,0,0.38036878908260507,0.39059716953844242,0.11451702068947629,0.11451702068947629,0.22903404137895259,-0.010228380455837349,1.2944889472286385e-10,0.99998800588249515,0.010240374702791044,0.98975962529720896,-0.0044702660919098943,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,382,9,12,0.90666666666666662,0,-0.53333333333333333,0,0.38561796557155376,0.3866374937598257,0.11387227033431027,0.11387227033431027,0.22774454066862054,-0.0010195281882719454,1.2944889472286385e-10,0.99998800588249515,0.0010315224352257513,0.99896847756477425,-0.00044821571362390418,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,383,10,12,0.92000000000000004,0,-0.53333333333333333,0,0.38988899069083072,0.38293193195887126,0.11358953867514907,0.11358953867514907,0.22717907735029813,0.0069570587319594535,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,384,11,12,0.93333333333333335,0,-0.53333333333333333,0,0.39306032016929715,0.3793978520074282,0.11377091391163731,0.11377091391163731,0.22754182782327462,0.013662468161868946,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,385,12,12,0.94666666666666666,0,-0.53333333333333333,0,0.39503131525086527,0.37594130526646913,0.11451368974133279,0.11451368974133279,0.22902737948266558,0.019090009984396139,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,386,13,12,0.95999999999999996,0,-0.53333333333333333,0,0.39572843514755396,0.37246513696121597,0.11590321394561502,0.11590321394561502,0.23180642789123004,0.023263298186337988,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,387,14,12,0.97333333333333338,0,-0.53333333333333333,0,0.39511145253741076,0.36887782331487778,0.11800536207385572,0.11800536207385572,0.23601072414771143,0.026233629222532973,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,388,15,12,0.98666666666666669,0,-0.53333333333333333,0,0.39317921870206585,0.36510247434359783,0.12085915347716818,0.12085915347716818,0.24171830695433635,0.02807674435846802,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_sideband,rabi,sideband,389,16,12,1,0,-0.53333333333333333,0,0.38997445973598077,0.36108535883145532,0.12447009071628197,0.12447009071628197,0.24894018143256394,0.028889100904525455,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
