scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,sideband,20,4,1.0533333333333332,-1.6000000000000001,0,0.95752165795625976,0.0017670819408414299,0.020355630051449455,0.020355630051449455,0.0017670819408414299
heatmap,rabi,sideband,21,4,1.0666666666666667,-1.6000000000000001,0,0.96762765380546767,0.0013994607766747078,0.01548644270892887,0.01548644270892887,0.0013994607766747078
heatmap,rabi,sideband,22,4,1.0800000000000001,-1.6000000000000001,0,0.97630550519747095,0.0011875025406553111,0.011253496130936885,0.011253496130936885,0.0011875025406553111
heatmap,rabi,sideband,23,4,1.0933333333333333,-1.6000000000000001,0,0.9835021860232197,0.0010822496457744491,0.0077077821655029263,0.0077077821655029263,0.0010822496457744491
heatmap,rabi,sideband,24,4,1.1066666666666667,-1.6000000000000001,0,0.98918273761480746,0.0010452125889026834,0.0048860248981448902,0.0048860248981448902,0.0010452125889026834
heatmap,rabi,sideband,25,4,1.1200000000000001,-1.6000000000000001,0,0.99333027203827928,0.0010487040080294668,0.0028105119768456607,0.0028105119768456607,0.0010487040080294668
heatmap,rabi,sideband,26,4,1.1333333333333333,-1.6000000000000001,0,0.99594552784061996,0.0010757570745401164,0.0014893575424199633,0.0014893575424199633,0.0010757570745401164
heatmap,rabi,sideband,27,4,1.1466666666666667,-1.6000000000000001,0,0.99704602104508921,0.0011196774395109514,0.0009171507576999369,0.0009171507576999369,0.0011196774395109514
heatmap,rabi,sideband,28,4,1.1599999999999999,-1.6000000000000001,0,0.99666485631835544,0.0011832802831058084,0.0010759316992694327,0.0010759316992694327,0.0011832802831058084
heatmap,rabi,sideband,29,4,1.1733333333333333,-1.6000000000000001,0,0.99484926479044866,0.0012778744050505656,0.0019364304022503362,0.0019364304022503362,0.0012778744050505656
heatmap,rabi,sideband,30,4,1.1866666666666668,-1.6000000000000001,0,0.99165893463398047,0.0014220582450622397,0.0034595035604786419,0.0034595035604786419,0.0014220582450622397
heatmap,rabi,sideband,31,4,1.2,-1.6000000000000001,0,0.98716420492675172,0.0016403866264790518,0.0055977042233846756,0.0055977042233846756,0.0016403866264790518
heatmap,rabi,sideband,1,5,0.80000000000000004,-1.4666666666666666,0,0.56064280725369053,0.16709234120757022,0.1361324257693696,0.1361324257693696,0.16709234120757022
heatmap,rabi,sideband,2,5,0.81333333333333335,-1.4666666666666666,0,0.5702032817613305,0.15644811225432356,0.13667430299217301,0.13667430299217301,0.15644811225432356
heatmap,rabi,sideband,3,5,0.82666666666666666,-1.4666666666666666,0,0.58027834839265557,0.146734818496254,0.1364934165555452,0.1364934165555452,0.146734818496254
heatmap,rabi,sideband,4,5,0.83999999999999997,-1.4666666666666666,0,0.59094595812533457,0.13814515246401146,0.13545444470532703,0.13545444470532703,0.13814515246401146
heatmap,rabi,sideband,5,5,0.85333333333333339,-1.4666666666666666,0,0.60225589409912772,0.13084053548572,0.1334517852075762,0.1334517852075762,0.13084053548572
heatmap,rabi,sideband,6,5,0.8666666666666667,-1.4666666666666666,0,0.61422303517688925,0.124943339342467,0.13041681274032191,0.13041681274032191,0.124943339342467
heatmap,rabi,sideband,7,5,0.88,-1.4666666666666666,0,0.62682285505947133,0.12053139632888887,0.12632287430581993,0.12632287430581993,0.12053139632888887
heatmap,rabi,sideband,8,5,0.89333333333333331,-1.4666666666666666,0,0.63998944201100672,0.11763511855280644,0.1211877197180934,0.1211877197180934,0.11763511855280644
heatmap,rabi,sideband,9,5,0.90666666666666662,-1.4666666666666666,0,0.65361612248543877,0.11623732045719185,0.11507327852868467,0.11507327852868467,0.11623732045719185
heatmap,rabi,sideband,10,5,0.92000000000000004,-1.4666666666666666,0,0.66755858885452146,0.11627563007966964,0.1080828905329044,0.1080828905329044,0.11627563007966964
heatmap,rabi,sideband,11,5,0.93333333333333335,-1.4666666666666666,0,0.68164024522059419,0.11764722531657994,0.10035626473141292,0.10035626473141292,0.11764722531657994
heatmap,rabi,sideband,12,5,0.94666666666666666,-1.4666666666666666,0,0.6956593376141198,0.12021545812015547,0.092062602132862353,0.092062602132862353,0.12021545812015547
heatmap,rabi,sideband,13,5,0.95999999999999996,-1.4666666666666666,0,0.70939733660470283,0.12381785298827432,0.083392405203511419,0.083392405203511419,0.12381785298827432
heatmap,rabi,sideband,14,5,0.97333333333333338,-1.4666666666666666,0,0.72262800924815984,0.12827488456484054,0.074548553093499836,0.074548553093499836,0.12827488456484054
heatmap,rabi,sideband,15,5,0.98666666666666669,-1.4666666666666666,0,0.73512658333195502,0.1333989634968378,0.065737226585603589,0.065737226585603589,0.1333989634968378
heatmap,rabi,sideband,16,5,1,-1.4666666666666666,0,0.74667845492980234,0.13900307178573179,0.057159236642232901,0.057159236642232901,0.13900307178573179
heatmap,rabi,sideband,17,5,1.0133333333333334,-1.4666666666666666,0,0.75708698340015179,0.14490857915516442,0.049002218722341853,0.049002218722341853,0.14490857915516442
heatmap,rabi,sideband,18,5,1.0266666666666666,-1.4666666666666666,0,0.76617998702179113,0.15095184860107089,0.041434082188568956,0.041434082188568956,0.15095184860107089
heatmap,rabi,sideband,19,5,1.04,-1.4666666666666666,0,0.77381469025591287,0.15698941048928364,0.034597949627401751,0.034597949627401751,0.15698941048928364
heatmap,rabi,sideband,20,5,1.0533333333333332,-1.4666666666666666,0,0.77988099861913718,0.16290150913021245,0.028608746125325206,0.028608746125325206,0.16290150913021245
heatmap,rabi,sideband,21,5,1.0666666666666667,-1.4666666666666666,0,0.78430308618184275,0.16859405617467071,0.023551428821743242,0.023551428821743242,0.16859405617467071
heatmap,rabi,sideband,22,5,1.0800000000000001,-1.4666666666666666,0,0.78703938458658207,0.17399905060397045,0.019480782404723732,0.019480782404723732,0.17399905060397045
heatmap,rabi,sideband,23,5,1.0933333333333333,-1.4666666666666666,0,0.78808116378176951,0.1790736425210514,0.016422596848589509,0.016422596848589509,0.1790736425210514
heatmap,rabi,sideband,24,5,1.1066666666666667,-1.4666666666666666,0,0.78744994615770036,0.18379808735449749,0.014375983243901061,0.014375983243901061,0.18379808735449749
heatmap,rabi,sideband,25,5,1.1200000000000001,-1.4666666666666666,0,0.78519404608207422,0.18817285348730045,0.013316550215312683,0.013316550215312683,0.18817285348730045
heatmap,rabi,sideband,26,5,1.1333333333333333,-1.4666666666666666,0,0.78138452498650768,0.19221518976403579,0.013200142624728189,0.013200142624728189,0.19221518976403579
heatmap,rabi,sideband,27,5,1.1466666666666667,-1.4666666666666666,0,0.77611086434059662,0.19595543110408425,0.013966852277659631,0.013966852277659631,0.19595543110408425
heatmap,rabi,sideband,28,5,1.1599999999999999,-1.4666666666666666,0,0.769476626649789,0.19943329894388256,0.01554503720316424,0.01554503720316424,0.19943329894388256
heatmap,rabi,sideband,29,5,1.1733333333333333,-1.4666666666666666,0,0.76159531256250956,0.20269442459995396,0.017855131418768259,0.017855131418768259,0.20269442459995396
heatmap,rabi,sideband,30,5,1.1866666666666668,-1.4666666666666666,0,0.7525866141518458,0.20578725150651808,0.020813067170818038,0.020813067170818038,0.20578725150651808
heatmap,rabi,sideband,31,5,1.2,-1.4666666666666666,0,0.74257317060242845,0.20876044032345581,0.02433319453705789,0.02433319453705789,0.20876044032345581
heatmap,rabi,sideband,1,6,0.80000000000000004,-1.3333333333333333,0,0.42991344616194194,0.28611341995397854,0.14198656694203979,0.14198656694203979,0.28611341995397854
heatmap,rabi,sideband,2,6,0.81333333333333335,-1.3333333333333333,0,0.42665312495332469,0.27875301945559472,0.14729692779554027,0.14729692779554027,0.27875301945559472
heatmap,rabi,sideband,3,6,0.82666666666666666,-1.3333333333333333,0,0.423142448424143,0.27192754856107482,0.15246500150739109,0.15246500150739109,0.27192754856107482
heatmap,rabi,sideband,4,6,0.83999999999999997,-1.3333333333333333,0,0.41963477210380401,0.26596888388814166,0.15719817200402714,0.15719817200402714,0.26596888388814166
heatmap,rabi,sideband,5,6,0.85333333333333339,-1.3333333333333333,0,0.41639017943639844,0.26120938532567073,0.16120021761896541,0.16120021761896541,0.26120938532567073
heatmap,rabi,sideband,6,6,0.8666666666666667,-1.3333333333333333,0,0.4136586557101134,0.25796402089103743,0.16418866169942456,0.16418866169942456,0.25796402089103743
heatmap,rabi,sideband,7,6,0.88,-1.3333333333333333,0,0.41166357380289631,0.25651281492136818,0.16591180563786775,0.16591180563786775,0.25651281492136818
heatmap,rabi,sideband,8,6,0.89333333333333331,-1.3333333333333333,0,0.4105866193467313,0.25708490106313969,0.16616423979506451,0.16616423979506451,0.25708490106313969
heatmap,rabi,sideband,9,6,0.90666666666666662,-1.3333333333333333,0,0.41055524479706296,0.25984515901030408,0.16479979809631645,0.16479979809631645,0.25984515901030408
heatmap,rabi,sideband,10,6,0.92000000000000004,-1.3333333333333333,0,0.41163342977780365,0.26488439354966165,0.16174108833626738,0.16174108833626738,0.26488439354966165
heatmap,rabi,sideband,11,6,0.93333333333333335,-1.3333333333333333,0,0.41381640183382573,0.27221350427939911,0.15698504694338763,0.15698504694338763,0.27221350427939911
heatmap,rabi,sideband,12,6,0.94666666666666666,-1.3333333333333333,0,0.41702954089284267,0.28176210448679556,0.15060417731018094,0.15060417731018094,0.28176210448679556
heatmap,rabi,sideband,13,6,0.95999999999999996,-1.3333333333333333,0,0.42113151598127568,0.29338143667924771,0.14274352366973836,0.14274352366973836,0.29338143667924771
heatmap,rabi,sideband,14,6,0.97333333333333338,-1.3333333333333333,0,0.42592132480957162,0.30685139995788552,0.13361363761627143,0.13361363761627143,0.30685139995788552
heatmap,rabi,sideband,15,6,0.98666666666666669,-1.3333333333333333,0,0.43114871426047213,0.32189109396999338,0.12348009588476722,0.12348009588476722,0.32189109396999338
