pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,990,5,28,0.85333333333333339,0,0,1.6000000000000001,0.99657741490085483,0.00055012898681504579,0.0014362280561650979,0.0014362280561650979,0.0028724561123301957,0.99602728591403977,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,991,6,28,0.8666666666666667,0,0,1.6000000000000001,0.99537199821549727,0.00097364613119351221,0.0018271778266545793,0.0018271778266545793,0.0036543556533091587,0.99439835208430372,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,992,7,28,0.88,0,0,1.6000000000000001,0.99382529949814846,0.0015447589995604598,0.0023149707511454956,0.0023149707511454956,0.0046299415022909912,0.99228054049858805,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,993,8,28,0.89333333333333331,0,0,1.6000000000000001,0.99189514095862974,0.0022562205534745828,0.0029243192439477907,0.0029243192439477907,0.0058486384878955813,0.98963892040515511,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,994,9,28,0.90666666666666662,0,0,1.6000000000000001,0.9895362655550074,0.0030957886708270791,0.0036839728870826827,0.0036839728870826827,0.0073679457741653654,0.98644047688418035,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,995,10,28,0.92000000000000004,0,0,1.6000000000000001,0.98670200737433489,0.0040466009191032692,0.0046256958532809095,0.0046256958532809095,0.0092513917065618189,0.98265540645523164,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,996,11,28,0.93333333333333335,0,0,1.6000000000000001,0.98334633534214266,0.0050877337940090257,0.0057829654319241034,0.0057829654319241034,0.011565930863848207,0.9782586015481336,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,997,12,28,0.94666666666666666,0,0,1.6000000000000001,0.97942620838870531,0.0061949261543840922,0.0071894327284552761,0.0071894327284552761,0.014378865456910552,0.9732312822343212,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,998,13,28,0.95999999999999996,0,0,1.6000000000000001,0.97490416146347203,0.0073414394129573454,0.0088771995617852595,0.0088771995617852595,0.017754399123570519,0.96756272205051463,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,999,14,28,0.97333333333333338,0,0,1.6000000000000001,0.96975102545606384,0.0084990211553025354,0.010874976694316829,0.010874976694316829,0.021749953388633659,0.9612520043007613,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1000,15,28,0.98666666666666669,0,0,1.6000000000000001,0.96394866780887345,0.009638934239625363,0.013206198975750509,0.013206198975750509,0.026412397951501018,0.95430973356924809,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1001,16,28,1,0,0,1.6000000000000001,0.95749263328563583,0.010733008452047318,0.01588717913115844,0.01588717913115844,0.031774358262316879,0.94675962483358855,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1002,17,28,1.0133333333333334,0,0,1.6000000000000001,0.95039455439756093,0.011754671539527894,0.018925387031455618,0.018925387031455618,0.037850774062911235,0.93863988285803301,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1003,18,28,1.0266666666666666,0,0,1.6000000000000001,0.9426842041822967,0.012679913687200079,0.022317941065251583,0.022317941065251583,0.044635882130503166,0.93000429049509659,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1004,19,28,1.04,0,0,1.6000000000000001,0.93441106290943998,0.013488144207193997,0.026050396441683051,0.026050396441683051,0.052100792883366102,0.92092291870224596,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1005,20,28,1.0533333333333332,0,0,1.6000000000000001,0.92564528338390184,0.014162900504873904,0.030095908055612124,0.030095908055612124,0.060191816111224247,0.91148238287902794,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1006,21,28,1.0666666666666667,0,0,1.6000000000000001,0.91647795921125186,0.014692375907727496,0.034414832440510329,0.034414832440510329,0.068829664881020658,0.90178558330352432,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1007,22,28,1.0800000000000001,0,0,1.6000000000000001,0.90702061175638826,0.015069742192249892,0.038954823025680894,0.038954823025680894,0.077909646051361789,0.89195086956413838,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,rabi_fcl,rabi,fcl,1008,23,28,1.0933333333333333,0,0,1.6000000000000001,0.8974038508843204,0.015293251056638044,0.043651449029520804,0.043651449029520804,0.087302898059041609,0.88211059982768236,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
