pulse_name,pulse_label,source,scan_kind,scan_name,x_axis,y_axis,sample_index,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score,score_infidelity,log10_score_infidelity,fock_cutoff,abstol,reltol
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,575,16,25,1,0,0,1.2,0.99387361883054215,0.0021675239113484613,0.0019794286290547016,0.0019794286290547016,0.0039588572581094033,0.9917060949191937,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,576,16,26,1,0,0,1.3333333333333333,0.97756717207237909,0.013578764266534007,0.0044270318305434913,0.0044270318305434913,0.0088540636610869826,0.96398840780584505,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,577,16,27,1,0,0,1.4666666666666666,0.95302772065708741,0.024458651250433474,0.011256814046239542,0.011256814046239542,0.022513628092479084,0.92856906940665396,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,578,16,28,1,0,0,1.6000000000000001,0.95749263328563583,0.010733008452047318,0.01588717913115844,0.01588717913115844,0.031774358262316879,0.94675962483358855,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,579,16,29,1,0,0,1.7333333333333334,0.9774813962380976,0.0011050554138163232,0.010706774174043122,0.010706774174043122,0.021413548348086245,0.97637634082428126,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,580,16,30,1,0,0,1.8666666666666667,0.9630420281102382,0.024439319511671092,0.006259326189045334,0.006259326189045334,0.012518652378090668,0.93860270859856709,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,581,16,31,1,0,0,2,0.89684639413882306,0.065793091891577532,0.018680256984799675,0.018680256984799675,0.03736051396959935,0.8310533022472455,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,582,17,1,1,0,0.13333333333333333,-2,0.77869875142553469,0.08221551792197461,0.069542865326245332,0.069542865326245332,0.13908573065249066,0.69648323350356012,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,583,17,2,1,0,0.13333333333333333,-1.8666666666666667,0.67219029650735396,0.068510771321709074,0.12964946608546848,0.12964946608546848,0.25929893217093697,0.60367952518564483,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,584,17,3,1,0,0.13333333333333333,-1.7333333333333334,0.56732188069396361,0.12290110001315147,0.15488850964644246,0.15488850964644246,0.30977701929288493,0.44442078068081214,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,585,17,4,1,0,0.13333333333333333,-1.6000000000000001,0.55150178807961059,0.16764288222292367,0.14042766484873281,0.14042766484873281,0.28085532969746563,0.38385890585668692,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,586,17,5,1,0,0.13333333333333333,-1.4666666666666666,0.63861192140822221,0.17837394636462683,0.091507066113575522,0.091507066113575522,0.18301413222715104,0.46023797504359537,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,587,17,6,1,0,0.13333333333333333,-1.3333333333333333,0.72357053704163432,0.18678559705052311,0.044821932953921298,0.044821932953921298,0.089643865907842596,0.53678493999111121,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,588,17,7,1,0,0.13333333333333333,-1.2,0.69970446292363742,0.19953809358827729,0.050378721744042648,0.050378721744042648,0.1007574434880853,0.50016636933536018,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,589,17,8,1,0,0.13333333333333333,-1.0666666666666667,0.5767902714075902,0.21544561708730034,0.10388205575255477,0.10388205575255477,0.20776411150510954,0.36134465432028984,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,590,17,9,1,0,0.13333333333333333,-0.93333333333333335,0.39509081227676557,0.24865745585387411,0.17812586593468013,0.17812586593468013,0.35625173186936027,0.14643335642289146,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,591,17,10,1,0,0.13333333333333333,-0.80000000000000004,0.20665029369713114,0.29353821199184965,0.24990574715550956,0.24990574715550956,0.49981149431101912,-0.086887918294718508,1.2944889472286385e-10,0.99998800588249515,0.086899912541672175,0.91310008745832782,-0.039481615621802899,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,592,17,11,1,0,0.13333333333333333,-0.66666666666666663,0.12147196381941786,0.34047800851290311,0.26902501383383948,0.26902501383383948,0.53805002766767895,-0.21900604469348525,1.2944889472286385e-10,0.99998800588249515,0.21901803894043903,0.78098196105956097,-0.10735899724020001,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,593,17,12,1,0,0.13333333333333333,-0.53333333333333333,0.16516814725364279,0.41912109151170057,0.20785538061732836,0.20785538061732836,0.41571076123465672,-0.25395294425805781,1.2944889472286385e-10,0.99998800588249515,0.25396493850501156,0.74603506149498844,-0.12724076146033081,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,594,17,13,1,0,0.13333333333333333,-0.40000000000000002,0.21056305304545819,0.55396772002104322,0.11773461346674927,0.11773461346674927,0.23546922693349853,-0.34340466697558503,1.2944889472286385e-10,0.99998800588249515,0.34341666122253878,0.65658333877746122,-0.18271014196735047,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,595,17,14,1,0,0.13333333333333333,-0.26666666666666666,0.17190891413798381,0.70654567214303687,0.06077270685948969,0.06077270685948969,0.12154541371897938,-0.53463675800505306,1.2944889472286385e-10,0.99998800588249515,0.53464875225200681,0.46535124774799319,-0.33221911727418785,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,596,17,15,1,0,0.13333333333333333,-0.13333333333333333,0.1000500728839072,0.81409404683743547,0.042927940139328644,0.042927940139328644,0.085855880278657287,-0.71404397395352825,1.2944889472286385e-10,0.99998800588249515,0.71405596820048201,0.28594403179951799,-0.54371896358167537,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,597,17,16,1,0,0.13333333333333333,0,0.053492519417366213,0.85076520180626769,0.047871139388183021,0.047871139388183021,0.095742278776366041,-0.79727268238890148,1.2944889472286385e-10,0.99998800588249515,0.79728467663585523,0.20271532336414477,-0.69311342150450517,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,598,17,17,1,0,0.13333333333333333,0.13333333333333333,0.028198120249202808,0.82287382768265782,0.074464026034069639,0.074464026034069639,0.14892805206813928,-0.79467570743345506,1.2944889472286385e-10,0.99998800588249515,0.79468770168040881,0.20531229831959119,-0.68758503537190807,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,599,17,18,1,0,0.13333333333333333,0.26666666666666666,0.021938343903654678,0.73074997648371764,0.12365583980631384,0.12365583980631384,0.24731167961262768,-0.70881163258006297,1.2944889472286385e-10,0.99998800588249515,0.70882362682701672,0.29117637317298328,-0.53584386774117576,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,600,17,19,1,0,0.13333333333333333,0.40000000000000002,0.077724443256380629,0.57653230724967319,0.17287162474697307,0.17287162474697307,0.34574324949394614,-0.49880786399329258,1.2944889472286385e-10,0.99998800588249515,0.49881985824024633,0.50118014175975367,-0.30000614536946313,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,601,17,20,1,0,0.13333333333333333,0.53333333333333333,0.23609695638085629,0.40632554468579912,0.17878874946667225,0.17878874946667225,0.35757749893334451,-0.17022858830494283,1.2944889472286385e-10,0.99998800588249515,0.17024058255189656,0.82975941744810344,-0.081047809817176825,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,602,17,21,1,0,0.13333333333333333,0.66666666666666663,0.47005079957798196,0.27653628875221414,0.12670645583490192,0.12670645583490192,0.25341291166980384,0.19351451082576782,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,603,17,22,1,0,0.13333333333333333,0.80000000000000004,0.70029658028943875,0.1843471808673903,0.057678119421585398,0.057678119421585398,0.1153562388431708,0.51594939942204843,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,604,17,23,1,0,0.13333333333333333,0.93333333333333335,0.86722104161772351,0.10130228408510857,0.015738337148583973,0.015738337148583973,0.031476674297167946,0.76591875753261496,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,605,17,24,1,0,0.13333333333333333,1.0666666666666667,0.96033209402834041,0.033555287521138746,0.003056309225260474,0.003056309225260474,0.006112618450520948,0.92677680650720162,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,606,17,25,1,0,0.13333333333333333,1.2,0.99132455452404322,0.0042125743432593577,0.0022314355663486615,0.0022314355663486615,0.0044628711326973229,0.98711198018078383,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,607,17,26,1,0,0.13333333333333333,1.3333333333333333,0.97807975895801214,0.016410721728222388,0.0027547596568828084,0.0027547596568828084,0.0055095193137656168,0.9616690372297898,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,608,17,27,1,0,0.13333333333333333,1.4666666666666666,0.95356261542071274,0.037188494540191484,0.0046244450195478681,0.0046244450195478681,0.0092488900390957363,0.91637412088052128,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,609,17,28,1,0,0.13333333333333333,1.6000000000000001,0.95149723994228141,0.028278449674184417,0.010112155191767072,0.010112155191767072,0.020224310383534144,0.92321879026809694,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,610,17,29,1,0,0.13333333333333333,1.7333333333333334,0.9704758550037651,0.0052965203133067511,0.012113812341464037,0.012113812341464037,0.024227624682928075,0.96517933469045836,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,611,17,30,1,0,0.13333333333333333,1.8666666666666667,0.97254915861875324,0.011766841835182137,0.0078419997730323487,0.0078419997730323487,0.015683999546064697,0.96078231678357107,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),existing_coarse,heatmap,sideband_fcl,sideband,fcl,612,17,31,1,0,0.13333333333333333,2,0.93171018151939577,0.04677893414203365,0.010755442169285276,0.010755442169285276,0.021510884338570551,0.88493124737736217,1.2944889472286385e-10,0.99998800588249515,0,1,0,NaN,NaN,NaN
varms_2,2 x MS0(pi/2),refined_transition,transition_refined,sideband_fcl,sideband,fcl,613,8,1,1,0,0.16666666666666666,-1,0.45132316676918577,0.23311191205687659,0.15778246058696879,0.15778246058696879,0.31556492117393758,0.21821125471230918,1.2944889472286385e-10,0.99998800588249515,0,1,0,20,9.9999999999999994e-12,9.9999999999999994e-12
varms_2,2 x MS0(pi/2),refined_transition,transition_refined,sideband_fcl,sideband,fcl,614,8,2,1,0,0.16666666666666666,-0.83333333333333337,0.23469428793081734,0.26995790269465181,0.24767390468726541,0.24767390468726541,0.49534780937453082,-0.035263614763834467,1.2944889472286385e-10,0.99998800588249515,0.035275609010788189,0.96472439098921181,-0.015596741131469192,20,9.9999999999999994e-12,9.9999999999999994e-12
