scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,28,1,1.1599999999999999,-0.5,0,0,0.52254259843063466,0.46754588915829209,0.004955756205536707,0.004955756205536707,0.009911512411073414,0.05499670927234257,9.2727763303247752e-05,0.99989549141336287,0.46754588915829209
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,29,1,1.1733333333333333,-0.5,0,0,0.52731299180582858,0.46252565623037095,0.0050806759819001773,0.0050806759819001773,0.010161351963800355,0.064787335575457627,9.2727763303247752e-05,0.99989549141336287,0.46252565623037095
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,30,1,1.1866666666666668,-0.5,0,0,0.53245368284715811,0.45713601262100723,0.0052051522659173378,0.0052051522659173378,0.010410304531834676,0.075317670226150879,9.2727763303247752e-05,0.99989549141336287,0.45713601262100723
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,31,1,1.2,-0.5,0,0,0.53795556359955032,0.45138635251101294,0.0053290419447183587,0.0053290419447183587,0.010658083889436717,0.086569211088537379,9.2727763303247752e-05,0.99989549141336287,0.45138635251101294
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,1,2,0.80000000000000004,-0.46666666666666667,0,0,0.50147898851548767,0.49517610749205782,0.0016724519962272816,0.0016724519962272816,0.0033449039924545632,0.0063028810234298516,9.2727763303247752e-05,0.99989549141336287,0.49517610749205782
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,2,2,0.81333333333333335,-0.46666666666666667,0,0,0.49471388703215124,0.50177597050791856,0.0017550712299651372,0.0017550712299651372,0.0035101424599302744,-0.0070620834757673112,9.2727763303247752e-05,0.99989549141336287,0.50177597050791856
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,3,2,0.82666666666666666,-0.46666666666666667,0,0,0.48833907352449363,0.50798144711734894,0.0018397396790786973,0.0018397396790786973,0.0036794793581573946,-0.019642373592855311,9.2727763303247752e-05,0.99989549141336287,0.50798144711734894
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,4,2,0.83999999999999997,-0.46666666666666667,0,0,0.48236527937942181,0.51378188964449634,0.0019264154880409201,0.0019264154880409201,0.0038528309760818402,-0.031416610265074529,9.2727763303247752e-05,0.99989549141336287,0.51378188964449634
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,5,2,0.85333333333333339,-0.46666666666666667,0,0,0.47680253503253889,0.51916735941466741,0.0020150527763968347,0.0020150527763968347,0.0040301055527936693,-0.042364824382128519,9.2727763303247752e-05,0.99989549141336287,0.51916735941466741
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,6,2,0.8666666666666667,-0.46666666666666667,0,0,0.47166015728877297,0.52412864057699005,0.0021056010671185042,0.0021056010671185042,0.0042112021342370085,-0.052468483288217072,9.2727763303247752e-05,0.99989549141336287,0.52412864057699005
