scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,27,1,1,-0.5,1.4666666666666666,0,0.72542227462945408,0.26580260201719635,0.0043875616766748853,0.0043875616766748853,0.0087751233533497706,0.45961967261225772,9.2727763303247752e-05,0.99989549141336287,0.26580260201719635
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,28,1,1,-0.5,1.6000000000000001,0,0.75425969424732497,0.24394373226744248,0.00089828674261624463,0.00089828674261624463,0.0017965734852324893,0.51031596197988249,9.2727763303247752e-05,0.99989549141336287,0.24394373226744248
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,29,1,1,-0.5,1.7333333333333334,0,0.78406270835551362,0.20295759246689951,0.0064898495887934851,0.0064898495887934851,0.01297969917758697,0.58110511588861413,9.2727763303247752e-05,0.99989549141336287,0.20295759246689951
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,30,1,1,-0.5,1.8666666666666667,0,0.80317119911217782,0.16169188128427622,0.017568459801772945,0.017568459801772945,0.035136919603545889,0.64147931782790157,9.2727763303247752e-05,0.99989549141336287,0.16169188128427622
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,31,1,1,-0.5,2,0,0.81257911615119061,0.13245890553419132,0.027480989157309031,0.027480989157309031,0.054961978314618062,0.68012021061699923,9.2727763303247752e-05,0.99989549141336287,0.13245890553419132
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,1,2,1,-0.46666666666666667,-2,0,0.37478181608391642,0.26636193267567032,0.1794281256202066,0.1794281256202066,0.3588562512404132,0.1084198834082461,9.2727763303247752e-05,0.99989549141336287,0.26636193267567032
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,2,2,1,-0.46666666666666667,-1.8666666666666667,0,0.5074539096021069,0.20682112497592725,0.1428624827109829,0.1428624827109829,0.28572496542196579,0.30063278462617965,9.2727763303247752e-05,0.99989549141336287,0.20682112497592725
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,3,2,1,-0.46666666666666667,-1.7333333333333334,0,0.70011364521434305,0.15177666725673888,0.074054843764459061,0.074054843764459061,0.14810968752891812,0.54833697795760417,9.2727763303247752e-05,0.99989549141336287,0.15177666725673888
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,4,2,1,-0.46666666666666667,-1.6000000000000001,0,0.6995003729781738,0.23628925579626281,0.032105185612781695,0.032105185612781695,0.06421037122556339,0.46321111718191099,9.2727763303247752e-05,0.99989549141336287,0.23628925579626281
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,5,2,1,-0.46666666666666667,-1.4666666666666666,0,0.52866548685862591,0.36166692887919966,0.054833792131087258,0.054833792131087258,0.10966758426217452,0.16699855797942625,9.2727763303247752e-05,0.99989549141336287,0.36166692887919966
