iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
104,-0.608152,-0.279672,0.477417,-1.000000,-1.000000,1.000000,0.018337,0.018969,0.222500,NaN
105,0.889707,0.617454,-0.454398,-1.000000,-1.000000,1.000000,0.018366,0.019038,0.000000,NaN
106,0.450536,0.288645,0.500245,-1.000000,-1.000000,1.000000,0.018234,0.018976,0.000000,NaN
107,0.023551,0.805368,-0.336476,-1.000000,-1.000000,1.000000,0.018121,0.018914,0.000000,NaN
108,0.981392,0.089115,0.823673,-1.000000,-1.000000,1.000000,0.017993,0.018853,0.000000,NaN
109,-0.305726,0.209392,-0.265992,-1.000000,-1.000000,1.000000,0.017859,0.018793,0.000000,NaN
110,0.528922,-0.767721,-0.309579,-1.000000,-1.000000,1.000000,0.017670,0.018729,0.000000,NaN
111,-0.611601,0.660779,-0.370696,-1.000000,-1.000000,1.000000,0.017552,0.018673,0.000000,NaN
112,0.826352,-0.317601,0.124761,-1.000000,-1.000000,1.000000,0.017431,0.018614,0.000000,NaN
113,0.718273,-0.021708,-0.915215,-1.000000,-1.000000,1.000000,0.017319,0.018555,0.000000,NaN
114,0.107945,0.718812,0.985379,-1.000000,-1.000000,1.000000,0.017203,0.018498,0.222500,NaN
115,0.898006,0.497651,-0.671528,-1.000000,-1.000000,1.000000,0.017595,0.018571,0.000000,NaN
116,-0.014162,-0.416298,-0.330995,-1.000000,-1.000000,1.000000,0.017479,0.018515,0.012500,NaN
117,0.980992,-0.941934,0.820421,-1.000000,-1.000000,1.000000,0.017416,0.018454,0.000000,NaN
118,-0.243580,-0.024632,-0.361641,-1.000000,-1.000000,1.000000,0.017231,0.018394,0.457500,NaN
119,0.590028,-0.702854,0.779296,-1.000000,-1.000000,1.000000,0.018315,0.019075,0.000000,NaN
120,0.598092,-0.917690,0.247420,-1.000000,-1.000000,1.000000,0.018408,0.018995,0.000000,NaN
