iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.051979,0.483587,0.971569,-0.061857,0.024243,0.826777,0.440386,0.062423,0.310000,NaN
2,-0.099624,-0.424354,0.914888,-0.064845,-0.077116,0.796933,0.418577,0.054745,0.000000,NaN
3,-0.021527,0.724369,0.520611,-0.027917,0.473557,0.632082,0.394297,0.085285,0.335000,NaN
4,-0.196604,0.939160,0.476055,-0.025037,0.418478,0.662502,0.374568,0.057560,0.000000,NaN
5,0.076300,0.224413,0.663116,0.028887,0.279143,0.688862,0.377500,0.070917,0.475000,NaN
6,0.122440,0.512078,0.792230,0.059182,0.238546,0.677222,0.438746,0.055279,0.232500,NaN
7,0.039508,0.010071,0.506071,0.030784,0.153245,0.627991,0.407856,0.054713,0.947500,NaN
8,0.053460,-0.257774,0.326370,0.038630,-0.076771,0.440655,0.908922,0.045930,0.082500,NaN
9,-0.006573,0.052511,0.567722,0.025350,0.055974,0.558978,0.830078,0.036252,0.900000,NaN
10,0.092455,0.064507,0.204736,0.047330,0.031451,0.463779,0.971615,0.039711,0.850000,NaN
11,0.103745,0.029891,0.802675,0.043949,0.028858,0.485999,0.965959,0.029117,0.812500,NaN
12,0.028290,0.032852,-0.280032,0.037803,0.027415,0.414629,0.966575,0.031298,0.862500,NaN
13,0.010926,0.013091,0.098726,0.036471,0.027013,0.369852,0.969570,0.035045,0.987500,NaN
14,0.044787,0.043798,0.291874,0.022690,0.020954,0.216143,1.000603,0.026596,0.925000,0.967500
15,0.079413,-0.039641,-0.014220,0.009618,0.008524,0.106307,0.989431,0.009984,0.825000,NaN
16,-0.062499,-0.005886,-0.465003,0.009475,0.008616,0.106476,0.989402,0.009457,0.902500,NaN
17,-0.083728,0.058817,-0.110924,0.002632,0.007407,0.086060,0.992115,0.015530,0.680000,NaN
18,-0.011960,-0.033505,-0.866551,0.007437,0.003960,0.073233,0.993502,0.018195,0.887500,NaN
19,-0.007088,-0.019566,-0.341821,0.007986,0.003832,0.073503,0.993577,0.018455,0.990000,NaN
20,-0.008336,-0.013704,-0.103906,0.004666,-0.002008,-0.014089,0.998785,0.022836,0.987500,NaN
21,-0.006058,-0.053928,-0.478577,-0.001177,-0.014671,-0.247378,0.992942,0.012126,0.915000,NaN
22,0.997085,0.934658,-0.946650,0.008692,0.002088,0.035029,0.995683,0.012965,0.000000,NaN
23,0.245193,0.009103,-0.980643,-0.001066,-0.014546,-0.246579,0.993014,0.011672,0.012500,NaN
24,-0.146383,-0.051355,-0.976119,0.011233,0.001402,0.021501,0.996401,0.014423,0.632500,NaN
25,0.036255,-0.005460,0.132918,0.009962,0.001238,0.019906,0.996393,0.014011,0.987500,NaN
26,0.981932,-0.997020,-0.900326,0.015971,0.000099,0.048440,1.000784,0.011058,0.000000,0.995000
27,-0.987193,0.550150,-0.920344,-0.002566,-0.014709,-0.237228,0.992451,0.011455,0.000000,NaN
28,0.011505,-0.014613,-0.194619,0.018800,0.002147,0.103000,0.996195,0.006080,0.990000,NaN
29,0.995773,0.414628,0.687470,-0.000857,-0.013793,-0.221678,0.993077,0.007282,0.000000,NaN
30,0.020407,-0.024609,0.182381,0.017099,-0.001036,0.098936,0.996551,0.006960,0.910000,NaN
31,-0.976187,-0.992755,-0.931879,0.028130,0.004310,0.069595,0.999142,0.007734,0.000000,0.992500
32,-0.992459,0.975493,0.782304,-0.000317,-0.009992,-0.174266,0.996055,0.007908,0.000000,NaN
33,0.020232,0.008558,0.001065,-0.000315,-0.009990,-0.174268,0.996054,0.007935,0.992500,NaN
34,-0.994122,0.076048,0.921901,0.010334,-0.000164,-0.035350,0.997693,0.007204,0.000000,NaN
35,-0.005891,-0.009440,-0.585523,0.010345,-0.000157,-0.035227,0.997691,0.007217,0.935000,NaN
36,0.050023,0.015440,0.171602,0.010703,0.000139,-0.031174,0.997577,0.006909,0.962500,NaN
37,0.442737,0.994165,0.994364,0.010931,-0.000309,-0.037531,0.997566,0.007269,0.000000,NaN
38,-0.019219,0.001973,-0.209993,0.010936,-0.000306,-0.037483,0.997565,0.007288,0.987500,NaN
39,-0.000404,-0.009821,-0.241493,-0.004741,-0.007764,-0.197959,0.999931,0.007374,1.000000,0.990000
40,-0.034105,-0.016944,-0.279996,-0.003040,-0.010640,-0.264489,1.001028,0.002716,0.965000,0.990000
41,0.013961,0.007264,0.164183,0.001675,-0.008952,-0.239483,1.000319,0.001459,0.992500,0.995000
42,0.014463,0.003169,-0.013424,-0.000843,-0.010707,-0.239493,1.000130,0.000863,1.000000,0.995000
43,0.000047,0.006510,-0.059202,0.009229,0.000252,-0.039767,1.001510,0.003939,1.000000,1.000000
