iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.204554,0.174367,0.491069,0.222235,0.167129,0.512738,0.268348,0.056315,0.505000,NaN
2,0.173939,0.179137,0.279982,0.206875,0.171202,0.495799,0.401412,0.048666,0.510000,NaN
3,0.147960,0.131827,0.199960,0.185006,0.174696,0.372711,0.453212,0.045178,0.590000,NaN
4,0.108606,0.106693,0.052167,0.151870,0.139095,0.227737,0.521987,0.052363,0.595000,NaN
5,0.084054,0.103572,0.618608,0.129768,0.121986,0.141529,0.562948,0.049214,0.747500,NaN
6,0.047731,0.058132,0.905494,0.084377,0.103475,0.632470,0.683633,0.056051,0.890000,NaN
7,0.013674,0.000209,0.810209,0.047599,0.056749,0.934027,0.855865,0.045039,0.882500,NaN
8,-0.029027,0.047709,0.934545,0.032913,0.030892,0.900696,0.890620,0.046803,0.877500,NaN
9,0.105492,0.018131,0.983553,0.016486,0.035902,0.928222,0.901945,0.044272,0.770000,NaN
10,-0.079891,-0.278210,0.964023,0.014323,0.035491,0.982742,0.906274,0.024405,0.000000,NaN
11,-0.010237,0.128006,0.988031,0.011131,0.061877,0.909729,0.915007,0.019333,0.665000,NaN
12,0.013801,0.014223,0.955448,0.020092,0.025676,0.880221,0.903679,0.014521,0.915000,NaN
13,0.012312,0.015473,0.927814,0.017469,0.020207,0.922713,0.913445,0.009859,0.927500,NaN
14,0.028661,0.036871,0.994631,0.015431,0.019391,0.925722,0.919822,0.007522,0.905000,NaN
15,0.005009,0.026280,0.806978,0.015902,0.019650,0.928442,0.920265,0.007129,0.932500,NaN
16,0.022658,0.049190,0.858077,0.009878,0.029157,0.872745,0.928525,0.008749,0.922500,NaN
17,-0.967773,0.988658,-0.961831,0.010900,0.030842,0.870233,0.930122,0.007532,0.000000,NaN
18,-0.013472,0.042836,0.737517,0.010866,0.030865,0.870164,0.930147,0.007551,0.920000,NaN
19,0.021695,0.061228,0.685434,0.006139,0.033470,0.846188,0.931091,0.007957,0.895000,NaN
20,-0.959087,-0.974301,-0.992714,0.009902,0.032444,0.846433,0.936073,0.007347,0.000000,NaN
21,0.971790,0.991278,-0.863948,0.009901,0.032436,0.846536,0.936083,0.007365,0.000000,NaN
22,0.989488,-0.997964,0.471415,0.009903,0.032428,0.846631,0.936094,0.007378,0.000000,NaN
23,-0.007307,0.018632,0.912713,0.009910,0.032425,0.846718,0.936104,0.007387,0.925000,NaN
24,0.007859,0.037791,0.878741,0.008627,0.031871,0.850487,0.936355,0.007352,0.952500,NaN
25,-0.170913,-0.987144,0.979457,0.008332,0.034218,0.868822,0.946783,0.005115,0.002500,NaN
26,0.047674,0.032028,0.802231,0.008325,0.034224,0.868852,0.946790,0.005117,0.905000,NaN
27,0.034472,0.032166,0.885670,0.008344,0.034218,0.868879,0.946818,0.005085,0.932500,NaN
28,0.018461,0.034271,0.647145,0.009406,0.033900,0.870062,0.947403,0.004943,0.962500,NaN
29,0.001788,0.001835,0.200471,0.015164,0.030070,0.615236,0.960990,0.010275,0.995000,NaN
30,-0.050171,-0.064827,-0.315602,-0.002685,0.005177,0.321171,1.006895,0.028284,0.750000,0.992500
31,0.033962,-0.029918,0.122651,-0.000200,0.000518,0.239872,0.996859,0.006151,0.922500,NaN
32,-0.087264,0.007838,0.257315,-0.006492,0.004599,0.236936,0.997784,0.007765,0.872500,NaN
33,0.041524,0.024060,0.515978,0.003916,0.005959,0.251878,0.997753,0.007156,0.942500,NaN
34,-0.014533,-0.012684,0.295738,-0.000609,0.004178,0.245588,0.997421,0.005461,0.950000,NaN
35,-0.017503,0.025571,0.116778,0.003102,0.014931,0.262714,1.003448,0.011086,0.982500,0.992500
36,-0.991268,0.874432,0.978105,-0.002953,0.009322,0.184766,0.997545,0.005703,0.000000,NaN
37,-0.009364,0.023886,0.435829,-0.002951,0.009309,0.184722,0.997542,0.005738,0.985000,NaN
38,0.019523,0.013297,0.144911,-0.003106,0.009334,0.183879,0.997593,0.005803,0.992500,NaN
39,-0.031309,0.001699,0.027378,0.002734,0.009985,0.162320,0.999290,0.005581,0.982500,0.990000
40,0.033668,0.002464,0.344928,0.000966,0.007519,0.102782,0.994041,0.008291,0.970000,NaN
41,-0.021104,0.034751,-0.179228,0.003253,0.011823,0.310943,0.995196,0.004367,0.907500,NaN
42,0.003680,-0.007070,0.030815,0.000574,0.007762,0.096806,0.994168,0.008641,1.000000,NaN
43,0.019811,0.005067,-0.104539,0.002635,0.002441,0.039101,1.004561,0.006501,0.997500,1.000000
