iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.623596,-0.467727,-0.322112,-0.540999,-0.487668,-0.320839,0.232639,0.047440,0.477500,NaN
2,-0.875816,-0.433903,-0.276601,-0.643682,-0.466233,-0.330730,0.352673,0.047640,0.000000,NaN
3,-0.047855,-0.522075,-0.657804,-0.308000,-0.516460,-0.410874,0.263459,0.051885,0.000000,NaN
4,-0.865369,-0.544100,0.865573,-0.515857,-0.522961,0.313997,0.184494,0.052515,0.000000,NaN
5,0.981447,-0.999575,-0.484877,-0.507230,-0.496323,-0.142840,0.136879,0.034831,0.000000,NaN
6,0.992119,-0.329473,0.997856,-0.503323,-0.496590,-0.136939,0.132750,0.034334,0.000000,NaN
7,0.999631,-0.105028,-0.914469,-0.527102,-0.497672,-0.156588,0.128712,0.033521,0.000000,NaN
8,0.957716,0.986807,-0.984800,-0.523380,-0.497920,-0.150087,0.125156,0.033074,0.000000,NaN
9,-0.987368,-0.998820,0.813717,-0.519594,-0.498120,-0.144583,0.121614,0.032627,0.000000,NaN
10,-0.607204,-0.473183,-0.258618,-0.608438,-0.471732,-0.338876,0.328595,0.051410,0.350000,NaN
11,-0.642477,-0.482795,-0.351368,-0.609719,-0.471303,-0.332668,0.348656,0.043797,0.495000,NaN
12,-0.652624,-0.484243,-0.426633,-0.629968,-0.477909,-0.358678,0.406450,0.043023,0.477500,NaN
13,-0.647353,-0.493075,-0.513981,-0.638664,-0.480750,-0.390509,0.436754,0.040801,0.352500,NaN
14,-0.613353,-0.436217,-0.456536,-0.637728,-0.478567,-0.367963,0.428759,0.037073,0.372500,NaN
15,-0.644742,-0.515296,-0.311753,-0.637638,-0.477108,-0.370707,0.431166,0.036560,0.455000,NaN
16,-0.631605,-0.519356,-0.201679,-0.640580,-0.484672,-0.351982,0.441848,0.036363,0.400000,NaN
17,-0.656478,-0.464750,-0.093656,-0.640928,-0.485546,-0.347728,0.443366,0.036096,0.352500,NaN
18,-0.686067,-0.523885,-0.412745,-0.641022,-0.485566,-0.347819,0.443233,0.035487,0.230000,NaN
19,-0.655060,-0.458223,-0.299881,-0.634303,-0.481556,-0.347395,0.439116,0.034880,0.372500,NaN
20,-0.627155,-0.980277,-0.961820,-0.635831,-0.550305,-0.374975,0.432030,0.025215,0.000000,NaN
21,-0.623683,0.367677,-0.051835,-0.631693,-0.199034,-0.154429,0.459684,0.044607,0.000000,NaN
22,-0.619777,-0.998765,0.294880,-0.638734,-0.577658,-0.181161,0.422412,0.029113,0.000000,NaN
23,-0.638792,-0.357733,-0.378431,-0.641868,-0.428959,-0.359284,0.408201,0.022342,0.452500,NaN
24,-0.645422,-0.370773,-0.357802,-0.641051,-0.415549,-0.366011,0.417295,0.021083,0.412500,NaN
25,-0.640697,-0.369523,-0.497157,-0.641004,-0.415557,-0.366014,0.417856,0.019785,0.397500,NaN
26,-0.637351,-0.347765,-0.405229,-0.641034,-0.417151,-0.363741,0.417312,0.018581,0.415000,NaN
27,-0.511542,-0.353703,-0.974109,-0.640948,-0.416473,-0.364106,0.418016,0.017617,0.227500,NaN
28,-0.639518,-0.366403,-0.435441,-0.641013,-0.415984,-0.364740,0.417363,0.017560,0.445000,NaN
29,0.199788,0.975181,0.829954,-0.640730,-0.411135,-0.369842,0.420841,0.016844,0.000000,NaN
30,-0.609580,-0.298260,0.229459,-0.634614,-0.440155,-0.352024,0.438427,0.018790,0.350000,NaN
31,-0.613616,-0.289028,-0.966490,-0.634301,-0.437535,-0.340851,0.438605,0.018932,0.277500,NaN
32,0.548665,0.991954,-0.898767,-0.634515,-0.437886,-0.323596,0.439361,0.018987,0.000000,NaN
33,-0.628430,-0.438656,0.045407,-0.634507,-0.437850,-0.323565,0.439340,0.018979,0.285000,NaN
34,-0.639204,-0.421897,-0.423116,-0.635763,-0.443729,-0.395655,0.434644,0.018519,0.457500,NaN
35,-0.624750,-0.421646,-0.433057,-0.635928,-0.441635,-0.400078,0.438022,0.017544,0.445000,NaN
36,-0.631461,-0.476777,-0.556823,-0.635338,-0.440831,-0.402875,0.439975,0.016853,0.420000,NaN
37,0.202055,-0.957786,0.997643,-0.635373,-0.440650,-0.402039,0.439893,0.016175,0.000000,NaN
38,-0.632610,-0.499185,-0.636490,-0.635370,-0.440659,-0.401983,0.439899,0.016177,0.345000,NaN
39,-0.622969,-0.363299,-0.223484,-0.635600,-0.433333,-0.379902,0.437782,0.016116,0.372500,NaN
40,-0.593147,-0.391743,-0.383631,-0.624399,-0.417348,-0.385645,0.427587,0.016105,0.290000,NaN
41,-0.235697,-0.314378,0.972944,-0.634584,-0.428328,-0.388749,0.418887,0.014713,0.157500,NaN
42,-0.633922,-0.424442,-0.408618,-0.634542,-0.428078,-0.388412,0.418742,0.014669,0.435000,NaN
43,-0.988478,0.952300,-0.998529,-0.634627,-0.427705,-0.389443,0.420022,0.014154,0.000000,NaN
44,-0.638921,-0.377977,-0.257127,-0.634608,-0.427728,-0.389497,0.420050,0.014159,0.422500,NaN
45,-0.652498,-0.392553,-0.317270,-0.634967,-0.425616,-0.385301,0.421057,0.013966,0.432500,NaN
46,-0.638796,-0.411406,-0.440147,-0.635983,-0.423311,-0.382829,0.422376,0.013702,0.410000,NaN
47,-0.623337,-0.424607,-0.340649,-0.635849,-0.423836,-0.381224,0.421794,0.013311,0.430000,NaN
48,-0.656560,-0.400975,-0.561819,-0.635516,-0.424132,-0.379726,0.422523,0.012973,0.397500,NaN
49,-0.629861,-0.401479,-0.431446,-0.635649,-0.423830,-0.380762,0.422612,0.012844,0.437500,NaN
50,-0.128190,-0.942957,0.855094,-0.637779,-0.460845,-0.357865,0.454920,0.012274,0.050000,NaN
