iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.296369,-0.052126,-0.058686,-0.106865,-0.000592,0.307187,0.805900,0.011329,0.160000,NaN
2,0.197618,0.047952,0.857507,0.022176,0.033681,0.554647,0.915541,0.069240,0.622500,NaN
3,-0.009767,0.061247,0.215388,-0.062075,0.025646,0.390107,0.850974,0.036084,0.852500,NaN
4,-0.586839,0.068352,0.520711,-0.052890,0.039198,0.329113,0.876971,0.032337,0.000000,NaN
5,0.799445,0.024121,0.005831,0.322357,0.033072,0.207544,1.022078,0.093531,0.000000,0.000000
6,-0.150999,0.047506,0.291304,-0.125325,0.056382,0.227741,0.912366,0.023493,0.697500,NaN
7,-0.025555,0.112625,-0.185569,-0.024404,0.087858,0.117109,0.933882,0.054149,0.472500,NaN
8,-0.061879,-0.044186,0.942356,-0.018389,0.073071,0.213366,0.880063,0.019455,0.390000,NaN
9,-0.050598,0.088878,0.223964,-0.016820,0.073391,0.216415,0.879934,0.019824,0.640000,NaN
10,0.022466,0.040927,0.487701,-0.018985,0.036383,0.276008,0.904656,0.066262,0.930000,NaN
11,-0.010673,0.012647,0.235240,0.001521,0.036295,0.391992,0.942529,0.046046,0.995000,NaN
12,0.047924,0.013320,0.181475,-0.004443,0.019938,0.269413,1.002293,0.026610,0.962500,0.975000
13,-0.004822,-0.025709,-0.219678,-0.002598,0.007746,0.179378,1.004527,0.027312,0.977500,0.992500
14,-0.029571,0.015915,-0.226557,-0.014077,0.010090,0.209891,0.997357,0.010052,0.895000,NaN
15,0.059359,-0.048702,-0.605041,0.001868,-0.013453,-0.061006,0.994146,0.061075,0.867500,NaN
16,0.050535,-0.082402,0.041818,-0.012724,0.009767,0.217309,0.997085,0.007728,0.520000,NaN
17,-0.059560,-0.014680,-0.996222,-0.012983,0.010769,0.208907,0.997140,0.008849,0.837500,NaN
18,0.065195,0.016464,-0.823086,0.001445,-0.016486,-0.225738,0.987193,0.037018,0.727500,NaN
19,-0.074787,-0.083609,-0.867699,-0.012641,0.010632,0.210790,0.997053,0.007900,0.662500,NaN
20,-0.988812,0.994423,0.123810,-0.006898,0.010656,0.206382,0.994898,0.004165,0.000000,NaN
21,-0.994158,-0.988650,-0.914061,-0.006910,0.010649,0.206556,0.994900,0.004161,0.000000,NaN
22,0.955796,-0.997077,-0.961977,0.002313,-0.014830,-0.181823,0.985916,0.023704,0.000000,NaN
23,-0.006826,-0.024960,-0.526608,-0.006911,0.010636,0.206804,0.994901,0.004150,0.965000,NaN
24,0.998841,0.531195,-0.950140,-0.006755,0.010637,0.207877,0.994929,0.004132,0.000000,NaN
25,0.049648,-0.005924,-0.169542,0.001310,-0.017390,-0.242961,0.985873,0.020420,0.970000,NaN
26,-0.222581,0.996284,-0.975004,-0.007073,0.010773,0.206032,0.994827,0.004279,0.000000,NaN
27,-0.004860,0.002698,-0.009374,-0.007073,0.010768,0.206119,0.994826,0.004273,1.000000,NaN
28,-0.393008,-0.991714,0.982489,0.006726,-0.002157,-0.028590,1.003573,0.012564,0.000000,1.000000
