iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.550821,-0.413879,-0.827566,-0.538490,-0.438782,-0.761856,0.261520,0.058716,0.367500,NaN
2,-0.538607,-0.357172,-0.698991,-0.545627,-0.423194,-0.799400,0.320823,0.048567,0.250000,NaN
3,-0.571051,-0.478633,-0.392251,-0.546741,-0.434615,-0.816076,0.313486,0.046405,0.385000,NaN
4,-0.574400,-0.465816,-0.954695,-0.560116,-0.460770,-0.609473,0.349980,0.053023,0.510000,NaN
5,-0.585752,-0.422239,-0.995133,-0.573495,-0.468359,-0.964469,0.430084,0.054870,0.257500,NaN
6,-0.573767,-0.599262,-0.906576,-0.566563,-0.485231,-0.879938,0.404790,0.054153,0.170000,NaN
7,-0.563685,-0.450468,0.194928,-0.565623,-0.456293,-0.807812,0.382376,0.045334,0.060000,NaN
8,-0.549564,-0.479176,-0.939108,-0.565190,-0.458359,-1.000000,0.381753,0.048877,0.450000,NaN
9,-0.556121,-0.423222,-0.975239,-0.559809,-0.464312,-1.000000,0.409129,0.046491,0.360000,NaN
10,-0.586843,-0.511729,-0.899741,-0.572519,-0.474848,-0.909908,0.522585,0.027030,0.440000,NaN
11,-0.605782,-0.474323,-0.820570,-0.573192,-0.476402,-0.910764,0.524476,0.027566,0.422500,NaN
12,-0.562432,-0.465352,-0.611899,-0.574098,-0.476428,-0.907108,0.524469,0.028257,0.375000,NaN
13,-0.574384,-0.500140,-0.857932,-0.574625,-0.476546,-0.978876,0.524126,0.027374,0.382500,NaN
14,-0.633995,-0.508282,-0.476203,-0.573155,-0.468289,-1.000000,0.515764,0.016493,0.365000,NaN
15,-0.622690,-0.516412,-0.836437,-0.572961,-0.468223,-1.000000,0.515816,0.016440,0.350000,NaN
16,0.207679,0.042222,0.955089,-0.573168,-0.468220,-1.000000,0.515419,0.016126,0.567500,NaN
17,0.177340,0.050818,0.780360,0.207374,0.041897,0.955164,0.567507,0.002336,0.657500,NaN
18,0.195147,0.023136,0.535892,0.179063,0.050242,0.790684,0.658125,0.008981,0.527500,NaN
19,0.149282,0.067545,0.839474,0.178463,0.051555,0.806516,0.658474,0.011340,0.737500,NaN
20,0.000394,0.033506,0.984672,0.113147,0.063551,0.903480,0.743730,0.075336,0.922500,NaN
21,-0.014576,0.137692,0.956705,0.014369,0.039100,0.999312,0.922083,0.036397,0.535000,NaN
22,0.034754,-0.046360,0.877554,0.020372,0.011023,1.000000,0.939243,0.059989,0.562500,NaN
23,-0.067974,0.029438,0.805890,0.007388,0.038450,1.000000,0.911249,0.028956,0.920000,NaN
24,-0.216283,0.008434,0.990419,-0.036678,0.031306,0.928928,0.930420,0.037966,0.377500,NaN
25,-0.037651,0.035422,0.209905,-0.033527,0.032888,0.859878,0.937204,0.037014,0.925000,NaN
26,-0.025838,0.076062,-0.761779,-0.030696,0.035174,0.631577,0.961359,0.053865,0.502500,NaN
27,0.020391,0.032005,0.422923,-0.030688,0.034803,0.606651,0.967267,0.053277,0.960000,NaN
28,-0.036756,0.003744,0.449719,-0.014354,0.036804,0.567471,0.989524,0.047221,0.930000,NaN
29,-0.002993,0.064459,0.625832,-0.014358,0.036840,0.567690,0.989720,0.047042,0.860000,NaN
30,0.001136,0.021932,0.520329,-0.013495,0.026806,0.546350,0.980301,0.030915,0.972500,NaN
31,-0.045387,0.031047,0.555525,-0.013903,0.026900,0.542725,0.978866,0.020501,0.927500,NaN
32,-0.010822,-0.006349,-0.015397,-0.001058,0.024554,0.508877,0.971881,0.012522,1.000000,NaN
33,-0.040670,-0.077892,-0.682266,-0.007401,-0.000928,0.029679,1.002511,0.016623,0.787500,1.000000
