iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.302464,-0.334442,-0.149706,-0.297640,-0.320139,-0.199258,0.107756,0.035800,0.382500,NaN
2,-0.298660,-0.381464,-0.192569,-0.299959,-0.326121,-0.164778,0.221931,0.038487,0.385000,NaN
3,-0.285231,-0.323393,-0.145920,-0.299487,-0.349000,-0.170497,0.280993,0.035736,0.387500,NaN
4,-0.276540,-0.328477,-0.096144,-0.294929,-0.340740,-0.156944,0.313134,0.033010,0.350000,NaN
5,-0.309820,-0.173611,-0.064279,-0.292158,-0.338390,-0.145339,0.324941,0.030509,0.000000,NaN
6,-0.262823,-0.725274,-0.326050,-0.262314,-0.632925,-0.294111,0.265278,0.048363,0.000000,NaN
7,0.991287,-0.105193,-0.996362,-0.283658,-0.329735,-0.191142,0.115926,0.021336,0.000000,NaN
8,-0.999065,0.644651,-0.995276,-0.283801,-0.329825,-0.191301,0.113423,0.021079,0.000000,NaN
9,0.994396,0.160205,0.998118,-0.283973,-0.330021,-0.191471,0.110930,0.020820,0.000000,NaN
10,-0.347555,-0.371970,0.409804,-0.295649,-0.360359,-0.120514,0.376540,0.025343,0.247500,NaN
11,-0.109735,-0.357460,-0.639012,-0.275985,-0.356585,-0.332669,0.372299,0.028474,0.057500,NaN
12,-0.941431,-0.333585,0.070312,-0.478732,-0.331760,0.067738,0.363838,0.027349,0.000000,NaN
13,0.350211,-0.333773,0.300621,0.021418,-0.335288,0.119985,0.367736,0.035251,0.000000,NaN
14,-0.379485,-0.390882,0.022999,-0.283870,-0.335590,-0.115540,0.294723,0.015615,0.217500,NaN
15,-0.321374,-0.331219,-0.071193,-0.281711,-0.333063,-0.122319,0.292966,0.015104,0.417500,NaN
16,-0.282159,-0.330289,-0.109008,-0.287862,-0.333721,-0.098636,0.320132,0.014373,0.425000,NaN
17,-0.312619,-0.335420,-0.066094,-0.285518,-0.333528,-0.093183,0.339593,0.013604,0.417500,NaN
18,-0.245428,-0.330545,-0.084290,-0.288610,-0.335323,-0.079362,0.353921,0.013294,0.302500,NaN
19,-0.373211,-0.351822,-0.109938,-0.293746,-0.335554,-0.082854,0.347752,0.012536,0.340000,NaN
20,-0.356547,-0.361577,-0.694081,-0.309763,-0.343705,-0.086106,0.398686,0.019480,0.315000,NaN
21,-0.289469,-0.365041,-0.123510,-0.310244,-0.343988,-0.097355,0.398591,0.019485,0.417500,NaN
22,-0.285884,-0.358807,-0.282586,-0.305325,-0.349617,-0.106423,0.405705,0.019722,0.415000,NaN
23,-0.297048,-0.353576,-0.233167,-0.302903,-0.352541,-0.143219,0.410095,0.019194,0.387500,NaN
24,0.985209,0.990125,0.907017,-0.303200,-0.351455,-0.124256,0.406997,0.017988,0.000000,NaN
25,-0.291879,-0.356500,0.149392,-0.303226,-0.351461,-0.124524,0.406990,0.017969,0.407500,NaN
26,0.996506,-0.997262,-0.613874,-0.300820,-0.351668,-0.072995,0.411789,0.018059,0.000000,NaN
27,-0.117104,0.397918,0.985643,-0.300845,-0.351676,-0.073215,0.411781,0.018041,0.092500,NaN
28,-0.314362,-0.348564,-0.030074,-0.300858,-0.351697,-0.074260,0.411552,0.017922,0.445000,NaN
29,-0.311185,-0.356031,-0.095657,-0.304131,-0.350751,-0.056358,0.418801,0.016736,0.397500,NaN
30,-0.598087,0.966046,0.886366,-0.303540,-0.349429,-0.038475,0.417959,0.012888,0.000000,NaN
31,0.976877,0.604981,-0.991279,-0.303549,-0.349437,-0.038588,0.417950,0.012881,0.000000,NaN
32,0.987868,-0.559116,0.993029,-0.303557,-0.349447,-0.038765,0.417931,0.012871,0.000000,NaN
33,0.315761,0.408597,-0.915811,-0.303565,-0.349460,-0.038970,0.417905,0.012858,0.000000,NaN
34,-0.992141,-0.996487,0.595922,-0.303571,-0.349473,-0.039194,0.417872,0.012843,0.000000,NaN
35,-0.507863,0.424564,-0.962394,-0.303579,-0.349489,-0.039474,0.417835,0.012825,0.000000,NaN
36,-0.292929,-0.322113,0.324169,-0.303586,-0.349504,-0.039757,0.417790,0.012806,0.460000,NaN
37,-0.239042,-0.314231,0.880365,-0.298980,-0.330144,0.226324,0.431221,0.020488,0.227500,NaN
38,-0.329293,-0.301836,0.271288,-0.303097,-0.333384,0.161456,0.430223,0.018966,0.420000,NaN
39,-0.307721,-0.323367,0.118121,-0.307574,-0.326588,0.206623,0.436157,0.019179,0.407500,NaN
40,-0.292730,-0.339316,0.206414,-0.306586,-0.326844,0.218629,0.430245,0.017096,0.437500,NaN
41,0.367399,-0.999305,0.852959,-0.304862,-0.328497,0.217285,0.433403,0.015640,0.000000,NaN
42,-0.321732,-0.324187,0.316813,-0.304859,-0.328503,0.217186,0.433385,0.015631,0.390000,NaN
43,-0.974141,0.993347,-0.793838,-0.301089,-0.333135,0.164719,0.428515,0.013956,0.000000,NaN
44,-0.288340,-0.338856,0.191988,-0.301095,-0.333132,0.164739,0.428504,0.013950,0.385000,NaN
45,0.518917,0.999716,-0.964174,-0.305946,-0.331066,0.152295,0.422877,0.013188,0.000000,NaN
46,0.166240,0.076437,0.928621,-0.305947,-0.331062,0.152337,0.422871,0.013183,0.750000,NaN
47,0.234587,0.056810,0.971646,0.166430,0.076477,0.945268,0.738020,0.025109,0.417500,NaN
48,0.065398,0.127667,0.930522,0.125443,0.088267,0.917532,0.769657,0.054726,0.630000,NaN
49,0.076289,0.058212,0.971864,0.132491,0.084385,0.915181,0.757054,0.037626,0.835000,NaN
50,0.099840,0.023321,0.782147,0.098367,0.053667,0.968454,0.841150,0.033677,0.842500,NaN
51,0.065249,0.047170,0.463578,0.100179,0.044292,0.892392,0.856752,0.026978,0.882500,NaN
52,0.099782,0.070540,0.383245,0.081454,0.047268,0.566974,0.887069,0.028218,0.767500,NaN
53,0.020683,0.002025,0.770513,0.063337,0.036866,0.589613,0.886424,0.028675,0.882500,NaN
54,0.009925,0.025850,0.281766,0.046002,0.023933,0.628506,0.907543,0.033444,0.972500,NaN
55,0.037998,-0.003917,-0.066966,0.012042,0.022599,0.305234,0.971907,0.012695,0.977500,NaN
56,-0.041690,0.018697,-0.167748,0.023992,0.005552,0.120863,0.995425,0.029980,0.922500,NaN
57,0.003796,-0.046544,0.223345,0.014597,0.006461,0.055066,0.997702,0.031835,0.762500,NaN
58,0.025553,0.050273,-0.345329,0.020195,0.018976,-0.045795,1.002861,0.038545,0.785000,0.960000
59,-0.042817,0.036159,0.528701,0.028999,0.005772,0.072525,0.984030,0.024157,0.942500,NaN
60,-0.009925,0.000034,0.094447,0.017068,0.005869,0.059079,0.984883,0.020555,0.997500,NaN
61,-0.062261,0.022541,0.108376,-0.000361,0.005360,0.103138,1.001940,0.009403,0.902500,1.000000
