iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.485233,0.814000,0.678130,0.049173,-0.189349,0.990814,0.000000,0.000000,0.000000,NaN
2,-0.092083,0.029584,0.266053,0.860059,0.524749,0.476090,0.000000,0.000000,0.810000,NaN
3,0.581390,-0.732465,0.566376,-0.193513,-0.150596,0.287328,0.792166,0.012964,0.000000,NaN
4,0.795397,0.414895,-0.103095,-0.199407,-0.123412,0.272163,0.772040,0.011666,0.000000,NaN
5,-0.241220,0.264625,-0.516111,-0.206434,-0.125258,0.272604,0.768248,0.011596,0.000000,NaN
6,-0.315972,0.945847,-0.498161,-0.192922,-0.138429,0.297820,0.757623,0.011645,0.000000,NaN
7,-0.091400,-0.817428,-0.647272,-0.192578,-0.139398,0.297885,0.750943,0.011442,0.000000,NaN
8,0.058483,-0.542832,-0.704417,-0.192511,-0.137490,0.298247,0.742778,0.011178,0.157500,NaN
9,0.037163,0.321332,-0.105878,-0.190466,-0.137969,0.296241,0.739431,0.011019,0.245000,NaN
10,0.145935,0.155000,-0.791116,-0.100079,0.006786,0.257164,0.725670,0.057483,0.335000,NaN
11,0.644618,-0.542180,-0.006845,-0.100525,0.005685,0.256952,0.730723,0.057901,0.000000,NaN
12,0.577259,-0.177817,-0.250195,-0.100414,0.005971,0.256995,0.727497,0.057657,0.000000,NaN
13,0.138910,-0.797631,0.552668,-0.100327,0.006215,0.257040,0.724293,0.057427,0.000000,NaN
14,0.421877,0.505131,-0.344052,-0.101076,0.014545,0.256160,0.720692,0.057477,0.000000,NaN
15,-0.905810,-0.051161,0.935211,-0.100989,0.014668,0.256200,0.717525,0.057254,0.000000,NaN
16,-0.248227,-0.392449,0.164013,-0.100912,0.014773,0.256245,0.714387,0.057038,0.342500,NaN
17,-0.792348,0.489101,0.687416,-0.091714,0.039532,0.262465,0.705494,0.053804,0.000000,NaN
18,-0.438910,0.896572,0.759190,-0.091790,0.039043,0.262356,0.702756,0.053663,0.000000,NaN
19,-0.156112,0.728460,0.853341,-0.091898,0.038633,0.262265,0.700051,0.053521,0.250000,NaN
20,0.243470,-0.105237,0.367083,-0.092917,0.031487,0.262668,0.691805,0.053152,0.075000,NaN
21,0.900102,-0.758046,-0.334068,-0.094067,0.033385,0.262441,0.687680,0.052857,0.000000,NaN
22,-0.458867,0.094394,-0.343850,-0.094138,0.033044,0.262379,0.684983,0.052727,0.000000,NaN
23,-0.007725,-0.298508,0.758850,-0.094208,0.032646,0.262315,0.682341,0.052597,0.000000,NaN
24,-0.871196,-0.442724,-0.980268,-0.094356,0.032189,0.262464,0.679966,0.052456,0.000000,NaN
25,-0.172718,-0.438937,-0.406928,-0.094421,0.031884,0.262405,0.677345,0.052329,0.307500,NaN
26,-0.890847,0.881905,0.832492,-0.094379,0.032123,0.262573,0.681128,0.052504,0.000000,NaN
27,-0.698206,-0.657010,-0.186712,-0.094440,0.031833,0.262518,0.678728,0.052388,0.000000,NaN
28,0.063365,0.253952,0.053874,-0.094506,0.031411,0.262451,0.676412,0.052272,0.370000,NaN
29,-0.097355,0.049297,0.739586,-0.092155,0.037121,0.260256,0.686751,0.052599,0.780000,NaN
30,0.669240,0.378927,-0.883346,-0.086699,0.038985,0.444361,0.751984,0.045270,0.000000,NaN
31,-0.653410,-0.632500,0.021973,-0.086691,0.039015,0.444635,0.750784,0.045167,0.060000,NaN
32,0.152460,-0.750023,-0.115749,-0.086690,0.039041,0.445127,0.749330,0.045044,0.000000,NaN
33,0.564885,0.476806,-0.229603,-0.086683,0.039069,0.445367,0.748124,0.044949,0.000000,NaN
34,-0.883455,-0.562737,0.950358,-0.086678,0.039095,0.445621,0.746919,0.044855,0.000000,NaN
35,-0.356799,0.012416,0.586833,-0.086671,0.039122,0.445862,0.745715,0.044763,0.112500,NaN
36,0.579847,0.139984,0.526875,-0.082997,0.040095,0.442896,0.743543,0.045400,0.000000,NaN
37,0.866621,0.156567,0.456992,-0.083021,0.040113,0.443094,0.742322,0.045293,0.000000,NaN
38,-0.694144,-0.713394,-0.579937,-0.083050,0.040129,0.443327,0.741094,0.045187,0.000000,NaN
39,-0.871356,0.359243,-0.469990,-0.083073,0.040142,0.443534,0.739874,0.045083,0.000000,NaN
40,0.322616,0.405187,0.582814,-0.084009,0.039880,0.444875,0.732579,0.044376,0.000000,NaN
41,0.038368,-0.139196,-0.617916,-0.084037,0.039894,0.444979,0.731307,0.044277,0.460000,NaN
42,-0.408117,0.136870,-0.989773,-0.080850,0.035392,0.404725,0.742252,0.045325,0.062500,NaN
43,-0.482973,0.697462,-0.877179,-0.081117,0.035195,0.402548,0.740964,0.045157,0.000000,NaN
44,0.949208,-0.863305,-0.076366,-0.081124,0.035187,0.402667,0.739852,0.045062,0.000000,NaN
45,0.364248,0.647994,-0.758343,-0.081141,0.035193,0.402660,0.738757,0.044967,0.000000,NaN
46,0.079391,-0.388485,0.186807,-0.081149,0.035214,0.402617,0.737679,0.044875,0.117500,NaN
47,0.288867,-0.869522,-0.484199,-0.081340,0.035794,0.402348,0.735835,0.044715,0.000000,NaN
48,-0.508735,-0.345367,-0.212452,-0.081355,0.035799,0.402341,0.734751,0.044626,0.140000,NaN
49,0.656719,-0.032600,0.600405,-0.081361,0.035792,0.402488,0.733638,0.044534,0.000000,NaN
50,0.155740,-0.527308,0.134986,-0.081120,0.036260,0.400486,0.724436,0.043888,0.027500,NaN
51,0.604199,-0.591398,0.372025,-0.081092,0.036192,0.400383,0.723237,0.043798,0.000000,NaN
52,0.549322,-0.642025,-0.931597,-0.081100,0.036194,0.400327,0.722109,0.043717,0.000000,NaN
53,-0.119378,-0.406892,-0.011736,-0.081105,0.036195,0.400265,0.720987,0.043638,0.057500,NaN
54,-0.264275,0.768720,-0.514716,-0.080291,0.036423,0.405988,0.720222,0.043660,0.000000,NaN
55,-0.720783,0.694313,-0.230742,-0.080290,0.036490,0.406394,0.719113,0.043580,0.000000,NaN
56,-0.880664,0.665213,0.930350,-0.080300,0.036495,0.406358,0.717998,0.043502,0.000000,NaN
57,-0.023026,0.987401,0.707512,-0.080308,0.036500,0.406336,0.716885,0.043424,0.000000,NaN
58,-0.862584,-0.913546,-0.332408,-0.080312,0.036502,0.406242,0.715783,0.043348,0.000000,NaN
59,0.145088,0.622976,-0.504375,-0.080321,0.036507,0.406220,0.714675,0.043273,0.000000,NaN
60,0.025086,-0.695704,-0.011681,-0.081225,0.037184,0.407563,0.707665,0.042762,0.000000,NaN
61,0.784362,-0.475776,-0.514050,-0.081254,0.037127,0.407463,0.706561,0.042683,0.000000,NaN
