iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.838448,-0.986926,0.324977,0.345403,-1.000000,1.000000,0.014234,0.017021,0.000000,NaN
2,0.465544,0.881400,-0.686382,1.000000,-1.000000,1.000000,0.011919,0.017488,0.000000,NaN
3,0.602491,0.908497,-0.281017,1.000000,-1.000000,1.000000,0.011016,0.016843,0.000000,NaN
4,-0.361943,0.116542,-0.167399,1.000000,-1.000000,1.000000,0.010283,0.016249,0.000000,NaN
5,-0.875042,0.710634,-0.355398,1.000000,-1.000000,1.000000,0.009629,0.015732,0.000000,NaN
6,0.398890,0.194934,-0.964360,1.000000,-1.000000,1.000000,0.009015,0.015255,0.000000,NaN
7,0.425235,0.461974,-0.343109,1.000000,-1.000000,1.000000,0.008545,0.014748,0.000000,NaN
8,0.872722,0.907165,-0.518021,1.000000,-1.000000,1.000000,0.008069,0.014353,0.000000,NaN
9,0.856326,-0.176437,0.165159,1.000000,-1.000000,1.000000,0.007688,0.013990,0.000000,NaN
10,-0.987743,0.266132,0.928267,-0.071076,-0.524916,1.000000,0.005794,0.009920,0.000000,NaN
11,0.803702,-0.424767,0.793777,1.000000,-1.000000,1.000000,0.005239,0.011779,0.045000,NaN
12,0.205153,-0.864210,-0.236983,1.000000,-1.000000,1.000000,0.008369,0.011434,0.000000,NaN
13,-0.798120,0.567134,-0.924610,1.000000,-1.000000,1.000000,0.007617,0.011003,0.000000,NaN
14,0.540002,0.370175,-0.730743,1.000000,-1.000000,1.000000,0.007340,0.010791,0.000000,NaN
15,0.418396,-0.820524,0.033992,1.000000,-1.000000,1.000000,0.007063,0.010589,0.000000,NaN
16,-0.083898,0.689606,-0.426500,1.000000,-1.000000,1.000000,0.006196,0.009899,0.010000,NaN
17,-0.844977,-0.703405,0.593268,1.000000,-1.000000,1.000000,0.006108,0.009718,0.000000,NaN
18,-0.293917,-0.499191,0.495271,1.000000,-1.000000,1.000000,0.005832,0.009546,0.345000,NaN
19,-0.914302,0.719997,-0.821309,0.173407,-0.558528,1.000000,0.014588,0.012571,0.000000,NaN
20,-0.139510,0.817186,0.297325,0.176383,-0.559817,1.000000,0.014167,0.012391,0.000000,NaN
21,0.176880,0.839390,-0.879361,0.181536,-0.565976,1.000000,0.013717,0.012207,0.000000,NaN
22,-0.266739,0.686614,0.779297,0.183420,-0.566353,1.000000,0.013353,0.012042,0.000000,NaN
23,-0.843184,-0.183241,-0.872772,0.224331,-0.603862,1.000000,0.012729,0.011882,0.000000,NaN
24,0.824012,-0.585554,0.753580,0.215944,-0.599886,1.000000,0.012397,0.011710,0.000000,NaN
25,-0.709318,0.669573,-0.499507,-0.151857,-0.413107,1.000000,0.007850,0.009629,0.000000,NaN
26,0.465063,0.806515,0.068524,-0.152032,-0.412745,1.000000,0.007653,0.009505,0.000000,NaN
27,-0.062557,-0.596425,0.732858,-0.151987,-0.412383,1.000000,0.007467,0.009383,0.265000,NaN
28,0.345648,0.144616,-0.754992,-0.110934,-0.499543,1.000000,0.014797,0.010795,0.000000,NaN
29,0.977764,0.462890,-0.294810,-0.110661,-0.500074,1.000000,0.014472,0.010674,0.000000,NaN
30,0.110056,0.484148,0.536560,-0.110410,-0.499218,1.000000,0.014155,0.010551,0.095000,NaN
31,0.106833,0.371285,-0.724659,-0.104991,-0.472088,1.000000,0.014714,0.010522,0.067500,NaN
32,-0.842780,-0.511364,-0.248480,-0.105665,-0.476286,1.000000,0.014435,0.010443,0.000000,NaN
33,-0.768802,-0.447772,0.319513,-0.105380,-0.475783,1.000000,0.014086,0.010322,0.210000,NaN
34,0.379801,0.277722,-0.085625,-0.106700,-0.466189,1.000000,0.015723,0.010866,0.000000,NaN
35,-0.102811,0.230428,0.541144,-0.108980,-0.469245,1.000000,0.015300,0.010733,0.090000,NaN
36,-0.224368,0.733819,0.037195,-0.106192,-0.424542,1.000000,0.016407,0.010638,0.000000,NaN
37,-0.557095,-0.104694,-0.286465,-0.106134,-0.424263,1.000000,0.016124,0.010544,0.000000,NaN
38,0.075989,-0.194874,-0.815652,-0.106127,-0.424350,1.000000,0.015852,0.010453,0.210000,NaN
39,-0.547405,-0.299549,-0.814916,-0.105957,-0.427304,1.000000,0.017254,0.010912,0.180000,NaN
40,-0.822783,0.173797,0.534699,-0.106626,-0.431093,1.000000,0.018030,0.011158,0.000000,NaN
41,-0.586377,0.813294,-0.341011,-0.092863,-0.460010,1.000000,0.016779,0.010901,0.000000,NaN
