iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.589333,-0.032173,-0.129456,-0.106865,-0.000592,0.307187,0.805900,0.011329,0.000000,NaN
2,0.452735,-0.967114,-0.142304,-0.374784,0.014080,0.479182,0.886494,0.070065,0.035000,NaN
3,0.748887,-0.344549,0.574322,-0.373905,0.014080,0.478657,0.886178,0.067246,0.000000,NaN
4,0.528007,-0.883890,0.648143,-0.372403,0.014151,0.477484,0.885621,0.064769,0.000000,NaN
5,0.745924,0.796117,0.639152,-0.371218,0.014141,0.476835,0.885203,0.062601,0.000000,NaN
6,-0.839759,-0.713485,-0.765344,-0.370191,0.014128,0.476275,0.884838,0.060637,0.000000,NaN
7,0.065809,0.093580,-0.302074,-0.369402,0.014096,0.475837,0.884539,0.058863,0.690000,NaN
8,0.742215,-0.845515,-0.350154,-0.398360,0.039863,0.315170,0.910228,0.082795,0.000000,NaN
9,-0.027881,0.858675,0.287816,-0.397087,0.039883,0.314542,0.909902,0.080739,0.000000,NaN
10,0.791875,0.576031,0.586771,-0.079190,0.012913,0.117185,0.761837,0.061569,0.000000,NaN
11,-0.521973,0.904157,0.442593,-0.079204,0.012806,0.118129,0.759383,0.060992,0.000000,NaN
12,0.831191,-0.524349,0.156898,-0.078898,0.012233,0.118863,0.756834,0.060473,0.000000,NaN
13,-0.746544,-0.109544,0.606184,-0.078923,0.012136,0.119739,0.754393,0.059967,0.000000,NaN
14,-0.016197,-0.370767,0.730237,-0.077079,0.012199,0.119399,0.751529,0.059593,0.000000,NaN
15,0.760480,0.210373,-0.793387,-0.084684,0.047992,0.049928,0.745404,0.065683,0.000000,NaN
16,-0.723061,-0.855748,0.741000,-0.084573,0.047949,0.050089,0.742304,0.065065,0.000000,NaN
17,0.602341,-0.922143,-0.877669,-0.084442,0.047948,0.050032,0.739264,0.064493,0.000000,NaN
18,-0.132816,-0.953712,0.404102,-0.084373,0.047952,0.050207,0.736224,0.063943,0.020000,NaN
19,0.576588,-0.059464,-0.903306,-0.084230,0.047824,0.049163,0.733137,0.063424,0.000000,NaN
20,-0.307022,0.456639,0.145251,-0.071914,0.024875,0.153642,0.730001,0.056812,0.000000,NaN
21,-0.189053,-0.228223,0.761381,-0.070296,0.023167,0.154090,0.726291,0.056336,0.247500,NaN
22,-0.532144,0.474843,0.133277,-0.071829,0.021009,0.160164,0.727631,0.055859,0.000000,NaN
23,-0.569025,0.312422,-0.353532,-0.071850,0.020965,0.160399,0.725294,0.055575,0.000000,NaN
24,-0.407363,-0.049347,0.217257,-0.069871,0.019965,0.164611,0.721825,0.055217,0.000000,NaN
25,0.235050,0.375692,0.406713,-0.039395,0.022913,0.180504,0.710533,0.058150,0.000000,NaN
26,-0.798117,0.455216,0.040162,-0.039174,0.022740,0.179617,0.707691,0.057841,0.000000,NaN
27,0.314617,-0.336287,-0.488324,-0.039089,0.022792,0.179110,0.704938,0.057527,0.000000,NaN
28,-0.568708,-0.059184,0.000855,-0.039950,0.023657,0.181864,0.701136,0.057073,0.000000,NaN
29,-0.981583,0.560767,0.263373,-0.037541,0.024198,0.175309,0.697394,0.057105,0.000000,NaN
30,0.811301,-0.917720,-0.539060,-0.060962,0.022847,0.181098,0.703775,0.057862,0.000000,NaN
31,-0.367927,-0.077829,-0.834107,-0.060964,0.022834,0.181086,0.701334,0.057570,0.007500,NaN
32,-0.600665,-0.031259,0.448976,-0.059899,0.023398,0.202133,0.697078,0.057269,0.000000,NaN
33,0.559688,0.429687,0.287886,-0.059882,0.023383,0.202073,0.694611,0.056998,0.000000,NaN
34,0.745484,0.943850,0.503030,-0.059885,0.023362,0.201933,0.692175,0.056731,0.000000,NaN
35,0.158026,-0.674665,0.459207,-0.059885,0.023350,0.201832,0.689761,0.056472,0.000000,NaN
36,0.306206,-0.297022,-0.589222,-0.059815,0.023284,0.201007,0.687397,0.056232,0.000000,NaN
37,0.792408,-0.457670,-0.865804,-0.060451,0.023750,0.203232,0.684472,0.055899,0.000000,NaN
38,-0.329440,0.346484,-0.794965,-0.060452,0.023733,0.203157,0.682102,0.055660,0.000000,NaN
39,0.503086,0.506345,0.409153,-0.060038,0.022760,0.208066,0.678901,0.055375,0.000000,NaN
40,-0.924407,-0.438091,-0.406643,-0.061681,0.023907,0.202614,0.665463,0.054150,0.000000,NaN
41,0.585288,-0.081545,0.202599,-0.061695,0.023887,0.202578,0.663034,0.053926,0.000000,NaN
42,-0.876142,-0.670496,0.545544,-0.061713,0.023866,0.202510,0.660595,0.053710,0.000000,NaN
43,-0.051409,-0.489392,-0.439084,-0.061726,0.023848,0.202493,0.658177,0.053498,0.000000,NaN
44,0.065308,0.938148,0.647774,-0.061850,0.024214,0.209554,0.655727,0.053268,0.000000,NaN
45,0.253815,-0.520562,-0.591402,-0.061862,0.024194,0.209506,0.653340,0.053066,0.000000,NaN
46,0.906917,0.098735,0.860863,-0.061875,0.024175,0.209485,0.650976,0.052868,0.000000,NaN
47,0.336787,-0.711602,0.784584,-0.061886,0.024155,0.209473,0.648627,0.052674,0.000000,NaN
48,0.720554,0.229043,0.458907,-0.061896,0.024142,0.209458,0.646291,0.052484,0.000000,NaN
49,0.341652,-0.049636,-0.162828,-0.061908,0.024123,0.209440,0.643978,0.052297,0.000000,NaN
50,-0.819554,0.330557,-0.493170,-0.067154,0.026078,0.207976,0.622508,0.050844,0.000000,NaN
51,-0.894919,0.337196,-0.709436,-0.067190,0.026041,0.208089,0.620094,0.050660,0.000000,NaN
52,0.484863,0.258263,-0.366033,-0.067226,0.026005,0.208187,0.617673,0.050483,0.000000,NaN
53,-0.099970,0.448711,0.716183,-0.067250,0.025967,0.208313,0.615287,0.050308,0.287500,NaN
54,0.448633,0.711555,0.101417,-0.066610,0.031579,0.215609,0.627384,0.051038,0.000000,NaN
55,0.329360,0.527604,0.749436,-0.066643,0.031542,0.215686,0.625129,0.050865,0.000000,NaN
56,0.217914,0.254121,0.856559,-0.066673,0.031504,0.215805,0.622897,0.050694,0.365000,NaN
57,0.148601,-0.869193,-0.569746,-0.061426,0.035733,0.238065,0.640679,0.052284,0.000000,NaN
58,-0.115711,-0.743780,-0.695992,-0.061474,0.035700,0.237881,0.638575,0.052107,0.000000,NaN
59,-0.465167,-0.540309,-0.985051,-0.061536,0.035609,0.237065,0.636520,0.051926,0.200000,NaN
60,-0.726804,0.384122,-0.221350,-0.061392,0.039794,0.232911,0.641062,0.052560,0.002500,NaN
61,0.101500,-0.495903,0.974215,-0.061439,0.039745,0.232866,0.639083,0.052383,0.000000,NaN
62,-0.219904,0.177020,0.507820,-0.061496,0.039623,0.232738,0.637162,0.052203,0.000000,NaN
63,-0.212647,0.788661,-0.431447,-0.038426,0.020497,0.151328,0.595445,0.053675,0.000000,NaN
64,0.994145,0.638592,0.410482,-0.038320,0.020517,0.150877,0.593169,0.053495,0.000000,NaN
65,0.298130,-0.986822,0.916907,-0.038267,0.020543,0.150446,0.590955,0.053310,0.000000,NaN
66,0.767365,-0.546071,-0.383279,-0.038217,0.020570,0.150061,0.588754,0.053128,0.032500,NaN
67,-0.161105,-0.162704,0.406488,-0.038161,0.020604,0.149607,0.586401,0.052933,0.000000,NaN
68,-0.609763,-0.190867,-0.209104,-0.003204,0.066711,0.064271,0.551765,0.055215,0.000000,NaN
69,-0.214468,0.088564,0.006279,-0.002962,0.066794,0.062441,0.549438,0.055008,0.165000,NaN
70,-0.386692,0.697192,-0.079809,-0.066465,0.016242,0.247729,0.579929,0.050840,0.000000,NaN
71,0.865012,0.599577,0.068666,-0.066491,0.016266,0.247504,0.578067,0.050695,0.000000,NaN
72,0.255770,-0.193484,0.941983,-0.066517,0.016291,0.247275,0.576186,0.050554,0.167500,NaN
73,0.377119,0.763851,-0.482255,-0.065896,0.016060,0.249890,0.577384,0.050620,0.000000,NaN
74,0.613392,0.676607,0.211013,-0.065923,0.016083,0.249673,0.575553,0.050482,0.000000,NaN
75,-0.821363,-0.129142,0.285073,-0.065949,0.016105,0.249459,0.573735,0.050347,0.000000,NaN
76,-0.822885,0.506975,-0.939728,-0.065971,0.016130,0.249235,0.571928,0.050213,0.017500,NaN
77,-0.023512,0.519746,0.320462,-0.065991,0.016154,0.249042,0.570040,0.050073,0.370000,NaN
78,-0.018476,0.958885,-0.513791,-0.065806,0.016026,0.250353,0.580812,0.050875,0.000000,NaN
79,0.793017,0.991148,0.855804,-0.065831,0.016047,0.250149,0.579111,0.050746,0.000000,NaN
80,0.143546,-0.599829,-0.722925,-0.062775,0.017676,0.242118,0.571580,0.050637,0.000000,NaN
81,0.757499,-0.123337,0.978585,-0.062797,0.017696,0.241885,0.569904,0.050503,0.000000,NaN
82,-0.919119,0.282053,-0.135825,-0.062841,0.017716,0.241698,0.568180,0.050369,0.000000,NaN
83,0.771422,0.210340,-0.937459,-0.062863,0.017737,0.241470,0.566495,0.050241,0.000000,NaN
84,-0.203337,-0.658814,0.864097,-0.062884,0.017758,0.241247,0.564819,0.050113,0.000000,NaN
85,0.015515,0.674066,-0.144039,-0.062905,0.017778,0.241020,0.563154,0.049987,0.145000,NaN
86,-0.434586,0.873407,-0.109549,-0.062869,0.017789,0.241001,0.562748,0.049953,0.000000,NaN
87,-0.555847,0.971517,-0.550056,-0.062891,0.017809,0.240786,0.561119,0.049830,0.000000,NaN
88,-0.204872,-0.257361,-0.495323,-0.062912,0.017828,0.240573,0.559499,0.049709,0.097500,NaN
89,-0.756279,0.241576,0.413984,-0.062651,0.018066,0.238269,0.557791,0.049660,0.000000,NaN
90,0.041512,0.255664,-0.998035,-0.062131,0.018933,0.232464,0.537389,0.048371,0.052500,NaN
91,0.682410,-0.744005,0.426767,-0.062495,0.018551,0.236942,0.535662,0.048166,0.000000,NaN
92,0.727029,0.961218,0.482368,-0.062522,0.018567,0.236734,0.534023,0.048049,0.000000,NaN
93,0.550233,0.544471,-0.816382,-0.062548,0.018584,0.236528,0.532396,0.047933,0.000000,NaN
94,0.416042,0.384840,-0.765235,-0.062575,0.018600,0.236324,0.530778,0.047818,0.000000,NaN
95,-0.549159,0.189284,-0.670983,-0.062602,0.018615,0.236126,0.529171,0.047704,0.022500,NaN
96,-0.912165,0.929280,0.367632,-0.062623,0.018598,0.235684,0.527321,0.047578,0.000000,NaN
97,-0.530357,-0.108153,-0.988143,-0.062650,0.018614,0.235485,0.525735,0.047466,0.000000,NaN
98,0.890591,-0.642824,-0.150016,-0.062677,0.018628,0.235282,0.524161,0.047354,0.000000,NaN
99,0.559886,-0.887249,-0.575189,-0.062702,0.018644,0.235088,0.522596,0.047245,0.037500,NaN
100,-0.551262,0.458840,-0.400200,-0.062357,0.019003,0.230849,0.478127,0.044048,0.000000,NaN
101,-0.789932,-0.866366,-0.440750,-0.062384,0.019018,0.230654,0.476557,0.043942,0.000000,NaN
102,0.135239,-0.576710,0.971036,-0.062411,0.019034,0.230460,0.474964,0.043840,0.127500,NaN
103,0.121752,-0.347376,-0.403790,-0.062379,0.019047,0.230429,0.474410,0.043799,0.185000,NaN
104,0.646106,-0.286753,-0.300680,-0.062194,0.019018,0.229676,0.475670,0.043878,0.000000,NaN
105,-0.429185,0.850884,-0.728617,-0.062220,0.019034,0.229488,0.474134,0.043779,0.000000,NaN
106,0.453286,0.929042,0.208550,-0.062246,0.019049,0.229302,0.472607,0.043680,0.000000,NaN
107,0.030625,0.301884,0.593739,-0.062272,0.019065,0.229117,0.471090,0.043583,0.295000,NaN
108,-0.936244,0.366726,0.106572,-0.061652,0.019258,0.231922,0.477720,0.044042,0.000000,NaN
109,-0.128623,0.962979,-0.681853,-0.061675,0.019274,0.231755,0.476245,0.043946,0.000000,NaN
110,0.922925,0.842122,-0.481754,-0.059611,0.020468,0.226243,0.478369,0.044410,0.000000,NaN
111,-0.424174,0.578658,-0.094136,-0.059631,0.020482,0.226056,0.476946,0.044311,0.000000,NaN
112,0.082135,0.696898,0.933101,-0.059651,0.020496,0.225867,0.475492,0.044215,0.317500,NaN
113,0.386128,0.636643,-0.090324,-0.059518,0.020426,0.226841,0.482935,0.044706,0.000000,NaN
114,0.196948,0.773588,0.462455,-0.059538,0.020440,0.226656,0.481524,0.044612,0.000000,NaN
115,0.083506,0.435765,-0.654134,-0.059558,0.020454,0.226474,0.480121,0.044518,0.085000,NaN
116,-0.003193,0.443235,0.815524,-0.059554,0.020466,0.226361,0.478878,0.044432,0.297500,NaN
117,0.381424,-0.525038,-0.114474,-0.059465,0.020384,0.227171,0.484640,0.044812,0.000000,NaN
118,-0.590585,0.343980,-0.131642,-0.059485,0.020397,0.226996,0.483287,0.044722,0.000000,NaN
119,0.993029,0.048589,0.989691,-0.059505,0.020411,0.226820,0.481940,0.044632,0.000000,NaN
120,-0.212300,0.220800,-0.793969,-0.132019,0.453185,1.000000,0.011494,0.009688,0.000000,NaN
