iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.916045,0.980446,0.955191,-1.000000,1.000000,1.000000,0.009166,0.021956,0.000000,NaN
2,0.999189,-0.900650,-0.996048,1.000000,-1.000000,-1.000000,0.007093,0.020390,0.000000,NaN
3,0.993564,0.924893,-0.930628,-1.000000,1.000000,-1.000000,0.005629,0.016302,0.000000,NaN
4,-0.978203,0.112033,-0.994251,0.152244,0.002047,0.255864,0.005378,0.011028,0.000000,NaN
5,0.990754,-0.939274,0.985953,0.163908,-0.000901,0.268748,0.004868,0.010628,0.000000,NaN
6,-0.986308,0.997845,-0.252779,0.172314,-0.011186,0.267507,0.005090,0.010156,0.000000,NaN
7,-0.056551,0.086477,0.997580,0.175511,-0.013521,0.267488,0.004819,0.009860,0.775000,NaN
8,0.008423,0.041391,0.990253,-0.054685,0.076486,1.000000,0.149774,0.026251,0.922500,NaN
9,-0.017774,0.092707,0.979644,-0.021894,0.054405,1.000000,0.528926,0.025975,0.750000,NaN
10,-0.288553,-0.013776,0.986563,0.019704,0.031157,1.000000,0.930066,0.016352,0.217500,NaN
11,0.427384,0.044359,0.992678,0.238535,0.049111,1.000000,0.985651,0.042081,0.000000,NaN
12,-0.318714,0.071005,0.721559,-0.184405,0.051787,0.905265,1.053108,0.039505,0.220000,0.475000
13,-0.061457,0.045570,0.973850,-0.006816,0.042228,1.000000,0.946348,0.003829,0.875000,NaN
14,-0.310575,0.195748,0.985251,-0.025845,0.044259,1.000000,0.956427,0.005235,0.000000,NaN
15,0.002542,0.061082,0.995143,-0.022404,0.044865,1.000000,0.955580,0.005233,0.875000,NaN
16,0.017162,0.031697,0.958697,-0.023554,0.044510,1.000000,0.955185,0.005314,0.900000,NaN
17,-0.048227,0.032748,0.971899,-0.012661,0.036742,1.000000,0.936254,0.007473,0.897500,NaN
18,0.083345,0.042778,0.988114,-0.012151,0.036914,1.000000,0.935651,0.005214,0.855000,NaN
19,0.003239,0.054897,0.993837,-0.013440,0.037035,1.000000,0.936716,0.005157,0.912500,NaN
20,0.042681,-0.042567,0.988424,-0.008903,0.037559,1.000000,0.926521,0.012739,0.492500,NaN
21,0.008550,0.043206,0.774522,-0.007864,0.040701,1.000000,0.924098,0.011532,0.932500,NaN
22,-0.018879,0.054325,0.342023,-0.005029,0.042583,0.844022,0.935632,0.013030,0.885000,NaN
23,0.060135,0.078858,0.423446,-0.008484,0.042934,0.805528,0.935931,0.014719,0.770000,NaN
24,-0.046935,0.038807,0.648527,-0.012424,0.042068,0.792476,0.938429,0.016433,0.925000,NaN
25,-0.069248,0.051508,-0.572462,-0.017808,0.041705,0.758490,0.941979,0.014623,0.590000,NaN
26,-0.050429,0.058027,0.734381,-0.017818,0.041730,0.757250,0.941985,0.014502,0.882500,NaN
27,-0.000290,0.027835,0.469950,-0.015947,0.038332,0.723772,0.940404,0.014783,0.960000,NaN
28,-0.044765,0.002283,0.298535,-0.007095,0.029530,0.528263,0.961992,0.011054,0.975000,NaN
29,-0.022597,0.008368,0.145933,-0.032101,0.010476,0.350163,0.980464,0.014531,0.970000,NaN
30,-0.076758,-0.057924,-0.230565,-0.029079,0.010815,0.285697,0.984097,0.014828,0.692500,NaN
31,-0.045625,0.018094,0.083670,-0.028736,0.011267,0.287742,0.985087,0.014449,0.955000,NaN
32,-0.056576,0.021681,0.280649,-0.032934,0.012333,0.278335,0.985270,0.014653,0.930000,NaN
33,-0.049428,-0.006310,0.151665,-0.029810,0.004028,0.269105,0.979861,0.010122,0.950000,NaN
34,0.008775,0.000943,0.447525,-0.026303,0.005998,0.292441,0.981218,0.011950,0.970000,NaN
35,-0.973513,0.541086,-0.871040,-0.015297,0.005133,0.351306,0.988659,0.013521,0.000000,NaN
36,-0.017218,-0.004200,0.310860,-0.015301,0.005130,0.351301,0.988655,0.013543,0.970000,NaN
37,0.999337,-0.065796,-0.976382,-0.012967,0.007720,0.388892,0.984755,0.012841,0.000000,NaN
38,-0.043898,0.005144,0.501111,-0.012955,0.007721,0.388436,0.984706,0.012856,0.957500,NaN
39,-0.314611,-0.387697,-0.993165,-0.013070,0.007705,0.390047,0.984784,0.012496,0.085000,NaN
40,-0.006780,0.009786,0.435392,-0.013300,0.007521,0.395387,0.983341,0.011204,0.980000,NaN
41,-0.011736,0.017525,0.554486,-0.014408,0.006864,0.386627,0.981725,0.007396,0.995000,NaN
42,0.001587,0.013447,0.148879,-0.009077,0.015508,0.563015,0.995380,0.003923,0.995000,NaN
43,0.005826,0.026780,-0.018381,-0.009356,0.015798,0.566942,0.995373,0.004033,0.942500,NaN
44,-0.003871,0.007887,0.560220,0.006583,0.015113,0.168684,0.996000,0.005452,0.960000,NaN
45,-0.002162,0.025848,0.610686,0.007644,0.014420,0.172638,0.996267,0.005929,0.940000,NaN
46,0.040062,0.015914,0.184786,0.007342,0.014449,0.172276,0.996185,0.005797,0.960000,NaN
47,0.024371,0.025495,0.199973,-0.017827,0.017186,0.530981,0.996707,0.004500,0.962500,NaN
48,0.023232,0.015243,0.234769,0.004836,0.012613,0.157489,0.994700,0.003091,0.995000,NaN
49,0.018131,0.021106,0.181719,0.009787,0.010969,0.232696,1.002991,0.006104,0.987500,0.990000
50,-0.976107,-0.979063,-0.837072,0.007775,0.013545,0.204664,0.995831,0.004760,0.000000,NaN
51,-0.016439,0.010566,0.260079,0.007802,0.013550,0.204510,0.995827,0.004767,0.982500,NaN
52,-0.019218,0.015933,0.407421,0.008929,0.013261,0.197313,0.995443,0.004579,0.970000,NaN
53,0.025990,0.005132,0.375040,0.008839,0.013063,0.195526,0.995506,0.004611,0.982500,NaN
54,0.005983,-0.001673,0.263103,-0.014494,0.016892,0.536986,0.990746,0.004881,0.990000,NaN
55,0.018281,0.000372,0.053354,0.010507,0.010640,0.203775,0.995826,0.004861,0.990000,NaN
56,0.000214,0.012045,0.205988,0.010520,0.006818,0.148065,0.998240,0.006990,0.995000,NaN
57,0.215893,0.393806,-0.994069,0.010320,0.007083,0.158593,0.998560,0.006693,0.000000,NaN
58,-0.004108,0.001962,-0.058452,0.010315,0.007105,0.158589,0.998551,0.006709,1.000000,NaN
59,0.007860,-0.009142,-0.177150,-0.004057,0.001156,-0.020261,1.002260,0.006161,1.000000,1.000000
