iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.194116,0.033949,-0.936499,0.002203,0.065256,-0.816631,0.415071,0.067563,0.275000,NaN
2,-0.452856,0.096278,-0.719820,-0.036893,0.071619,-0.793086,0.395953,0.065471,0.000000,NaN
3,-0.597693,-0.419043,-0.433942,0.320573,0.050382,-0.850754,0.322675,0.062177,0.372500,NaN
4,-0.710904,-0.462913,-0.186061,-0.614065,-0.444991,-0.450285,0.358826,0.067231,0.245000,NaN
5,0.137547,-0.432034,-0.551242,-0.601816,-0.440713,-0.477138,0.352254,0.064909,0.017500,NaN
6,0.960084,0.020205,-0.745440,-1.000000,-0.439392,-0.408349,0.337336,0.075028,0.000000,NaN
7,-0.961106,-0.354295,-0.183244,-1.000000,-0.439517,-0.407265,0.335412,0.074412,0.000000,NaN
8,-0.826797,-0.480575,-0.359896,-0.962622,-0.472013,-0.442231,0.322208,0.071863,0.000000,NaN
9,-0.437296,0.032671,-0.993475,0.026928,0.054585,-0.925475,0.286066,0.057709,0.035000,NaN
10,-0.028351,0.083934,-0.580178,0.011084,0.062567,-0.813833,0.404231,0.064186,0.505000,NaN
11,-0.052681,0.021843,-0.940982,-0.012922,0.074026,-0.679141,0.462005,0.053412,0.655000,NaN
12,-0.077648,-0.032413,-0.902207,-0.053114,0.020749,-0.958979,0.579083,0.058964,0.842500,NaN
13,-0.121769,-0.027425,-0.974900,-0.084564,-0.045725,-0.924050,0.785022,0.056484,0.672500,NaN
14,-0.062030,-0.120210,-0.879843,-0.080152,-0.047472,-0.916096,0.780029,0.049872,0.450000,NaN
15,-0.098819,0.059274,-0.939676,-0.086430,-0.005207,-0.932098,0.758063,0.049032,0.390000,NaN
16,-0.098234,-0.076842,-0.369720,-0.079801,-0.035989,-0.915201,0.716837,0.040633,0.502500,NaN
17,-0.104790,-0.071353,-0.964646,-0.078622,-0.034636,-0.975532,0.714634,0.042609,0.655000,NaN
18,-0.066132,-0.000306,-0.805962,-0.077986,-0.033677,-0.971609,0.715222,0.040564,0.815000,NaN
19,-0.089894,-0.032922,-0.748209,-0.072935,-0.024458,-0.901439,0.750535,0.035199,0.815000,NaN
20,-0.021955,-0.040649,-0.678033,-0.058086,-0.024337,-0.796044,0.872792,0.028423,0.935000,NaN
21,0.001076,-0.016215,-0.288108,-0.026264,-0.031483,-0.709130,0.945135,0.019324,1.000000,NaN
22,-0.012298,0.001658,-0.029891,-0.001693,-0.017388,-0.356701,1.003470,0.017253,1.000000,0.985000
23,0.038675,-0.032676,0.350878,-0.000834,-0.009281,-0.134405,1.016138,0.019567,0.857500,1.000000
