iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.972566,-0.926428,0.939806,-1.000000,-1.000000,1.000000,0.021905,0.019853,0.000000,NaN
2,-0.982554,0.960997,-0.922472,-1.000000,1.000000,-1.000000,0.020578,0.018977,0.000000,NaN
3,0.992996,0.963073,0.938754,1.000000,1.000000,1.000000,0.010575,0.017095,0.000000,NaN
4,-0.990328,0.404031,0.952225,-0.764764,-0.057601,0.002641,0.008785,0.011139,0.000000,NaN
5,0.982171,-0.971855,0.936386,-0.618971,-0.106900,-0.079010,0.006832,0.009468,0.000000,NaN
6,0.987857,0.943396,-0.988319,-0.575943,-0.136350,-0.034338,0.006779,0.009070,0.000000,NaN
7,-0.992521,-0.064077,-0.189980,-0.593444,-0.125099,-0.052477,0.006388,0.008905,0.000000,NaN
8,0.965299,-0.987022,-0.953625,1.000000,-1.000000,-1.000000,0.005109,0.011538,0.000000,NaN
9,-0.991438,-0.882723,-0.978287,-0.273882,-0.253611,0.090660,0.003708,0.006972,0.000000,NaN
10,0.037427,0.113971,0.999091,-0.287348,-0.264730,0.071108,0.003955,0.006581,0.697500,NaN
11,0.007433,0.086640,0.998072,0.027294,0.090322,1.000000,0.076441,0.022176,0.790000,NaN
12,0.063966,0.091253,0.958514,0.026082,0.087175,1.000000,0.255795,0.026439,0.805000,NaN
13,-0.002493,0.122720,0.997751,0.044440,0.089326,1.000000,0.413315,0.026572,0.640000,NaN
14,0.036415,0.080378,0.969706,0.041410,0.091697,1.000000,0.461400,0.025557,0.795000,NaN
15,0.004680,0.060216,0.965117,0.043602,0.088322,1.000000,0.539449,0.024274,0.830000,NaN
16,0.021268,0.014332,0.993259,0.037530,0.080630,1.000000,0.604720,0.022790,0.902500,NaN
17,0.077995,0.027035,0.992259,0.034192,0.056708,1.000000,0.682736,0.020611,0.855000,NaN
18,0.071213,0.046002,0.972672,0.043083,0.050600,1.000000,0.714374,0.019378,0.885000,NaN
19,0.055333,-0.060388,0.991303,0.051757,0.047891,1.000000,0.745626,0.018162,0.317500,NaN
20,-0.421761,0.038558,0.970287,-0.034452,0.023681,1.000000,0.890545,0.025769,0.000000,NaN
21,0.747159,0.034800,0.983500,0.589865,0.042148,1.000000,1.174511,0.097069,0.000000,0.000000
22,0.034545,0.017223,0.843942,0.077809,0.015698,0.964742,0.873324,0.020633,0.915000,NaN
23,0.143692,0.001280,0.908171,0.086223,0.015584,0.878223,0.918503,0.018294,0.690000,NaN
24,0.038050,0.032075,0.858731,0.058393,0.023920,0.877064,0.906309,0.018386,0.892500,NaN
25,0.060524,0.026454,0.856164,0.057525,0.023671,0.879209,0.906052,0.014057,0.867500,NaN
26,0.025261,0.023636,0.885100,0.053169,0.022469,0.891352,0.897517,0.012265,0.950000,NaN
27,0.068577,0.021317,0.976502,0.042611,0.022820,0.892734,0.920049,0.009622,0.870000,NaN
28,-0.011360,0.027617,0.835552,0.040717,0.022884,0.888708,0.918625,0.009235,0.935000,NaN
29,0.090191,0.036300,0.833784,0.029745,0.023901,0.872900,0.925457,0.008512,0.850000,NaN
30,-0.004942,0.012356,0.633549,0.004645,0.023338,0.885746,0.944825,0.010363,0.942500,NaN
31,-0.037464,0.015379,0.080673,-0.006228,0.018622,0.762320,0.949619,0.014266,0.962500,NaN
32,0.042755,0.028218,-0.347877,-0.025185,0.019091,0.202880,0.968882,0.030232,0.880000,NaN
33,-0.063121,-0.017618,-0.492816,-0.017890,0.020272,0.155757,0.968641,0.030159,0.927500,NaN
34,-0.082889,0.012933,-0.879252,-0.032247,0.009602,-0.007700,0.964621,0.025909,0.697500,NaN
35,0.017931,-0.008419,-0.183709,-0.025030,-0.000457,-0.111468,0.975319,0.045992,0.985000,NaN
36,0.040459,-0.076747,-0.839183,-0.011126,-0.005841,-0.141867,0.993449,0.024166,0.830000,NaN
37,-0.051157,-0.034227,-0.055295,-0.006790,-0.007148,-0.141684,0.990372,0.021132,0.860000,NaN
38,0.057660,0.015252,0.042057,0.005165,-0.002656,-0.174570,0.988299,0.016172,0.927500,NaN
39,0.075473,-0.010315,-0.606649,0.001940,-0.004323,-0.207047,0.989274,0.016366,0.847500,NaN
40,0.977756,-0.395604,-0.983408,-0.000953,-0.002320,-0.189552,0.990276,0.017542,0.000000,NaN
41,-0.012608,-0.000595,-0.174093,-0.000868,-0.002332,-0.189447,0.990237,0.017517,0.997500,NaN
42,-0.052263,0.015897,-0.182587,-0.009407,0.000121,-0.181363,0.997676,0.003562,0.915000,NaN
43,-0.134909,-0.131171,-0.981372,-0.004974,-0.001786,-0.166974,0.998648,0.004226,0.142500,NaN
44,-0.000002,-0.026531,-0.479613,-0.006121,-0.002418,-0.170101,0.998548,0.003874,0.965000,NaN
45,-0.013732,-0.015868,-0.340963,-0.006410,-0.002749,-0.177673,0.998532,0.003875,0.997500,NaN
46,-0.966093,-0.480119,0.940056,-0.009230,-0.008876,-0.265791,1.001813,0.009172,0.000000,0.990000
47,-0.011628,0.015889,0.260295,-0.006529,-0.001602,-0.152618,0.998449,0.005003,0.997500,NaN
48,-0.007529,0.027586,0.384086,-0.011379,-0.015720,-0.337198,0.997049,0.002714,0.972500,NaN
49,0.012820,0.007874,0.393338,-0.006624,-0.001999,-0.156396,0.998367,0.004714,0.990000,NaN
50,-0.026591,-0.002037,0.203860,-0.005964,-0.001726,-0.142377,0.999041,0.006566,0.967500,0.985000
51,0.020783,0.026770,0.297051,-0.010144,-0.001151,-0.199158,0.997309,0.004248,0.972500,NaN
52,-0.044366,0.014783,0.330787,-0.001140,0.012230,0.296188,1.001274,0.007535,0.960000,0.995000
53,-0.016336,-0.997556,0.965508,-0.011548,-0.014964,-0.342720,0.997227,0.003110,0.150000,NaN
54,-0.991048,0.579867,-0.952492,-0.005979,0.014333,0.249615,0.997958,0.004125,0.000000,NaN
55,0.004366,-0.027188,-0.351589,-0.005991,0.014337,0.249594,0.997958,0.004133,0.975000,NaN
56,0.035286,0.000829,0.219769,-0.009817,-0.001027,-0.200988,0.997469,0.004513,0.972500,NaN
