iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.704886,-0.414353,-0.703371,0.222235,0.167129,0.512737,0.268348,0.056315,0.000000,NaN
2,0.029319,0.045220,0.622103,0.222300,0.167251,0.512723,0.260262,0.055482,0.925000,NaN
3,-0.641634,-0.300939,-0.815239,0.031380,0.045649,0.622380,0.885874,0.038486,0.292500,NaN
4,-0.031943,0.930007,-0.274711,0.031224,0.045461,0.622429,0.884675,0.038422,0.000000,NaN
5,0.064204,0.453658,-0.595272,0.031309,0.045575,0.622291,0.882341,0.038368,0.027500,NaN
6,-0.376089,-0.473366,-0.153934,0.031543,0.045379,0.623435,0.879749,0.038320,0.285000,NaN
7,-0.035830,-0.124147,-0.929153,0.031421,0.045169,0.623569,0.878759,0.038271,0.532500,NaN
8,0.797121,0.226885,0.151803,0.030207,0.041690,0.595124,0.886523,0.039013,0.000000,NaN
9,-0.213673,-0.485492,0.398556,0.030256,0.041753,0.594423,0.884936,0.038942,0.297500,NaN
10,0.438072,-0.494858,0.811887,0.022646,0.026614,0.613883,0.931227,0.023674,0.000000,NaN
11,0.904769,0.089142,0.288093,0.022019,0.027738,0.611279,0.930787,0.022276,0.000000,NaN
12,-0.472412,-0.736649,-0.367586,0.022013,0.027819,0.610144,0.930758,0.021874,0.020000,NaN
13,-0.523782,0.377824,-0.176537,0.021761,0.027546,0.610010,0.930930,0.021867,0.000000,NaN
14,0.076507,-0.989931,-0.599833,0.021800,0.027598,0.609063,0.930908,0.021502,0.000000,NaN
15,0.995478,-0.399208,0.115666,0.021779,0.027564,0.608220,0.930937,0.021254,0.000000,NaN
16,0.160007,0.368365,-0.268748,0.021805,0.027611,0.607405,0.930919,0.020920,0.022500,NaN
17,0.830459,-0.059769,0.581511,0.023987,0.025920,0.616831,0.931499,0.021677,0.000000,NaN
18,-0.305593,-0.062746,-0.852445,0.023941,0.026054,0.616040,0.931428,0.021262,0.325000,NaN
19,0.659927,0.780138,-0.347139,0.024077,0.025951,0.617449,0.931465,0.021333,0.000000,NaN
20,-0.373988,0.440106,0.326575,0.021415,0.021170,0.625081,0.935042,0.025043,0.000000,NaN
21,-0.255134,0.603987,-0.683904,0.021434,0.021205,0.624537,0.935013,0.024707,0.000000,NaN
22,0.045482,0.385624,-0.729588,0.021383,0.021288,0.624175,0.934958,0.024345,0.077500,NaN
23,-0.417434,-0.813408,0.216311,0.021333,0.021541,0.622122,0.934762,0.023722,0.000000,NaN
24,0.785396,0.039908,0.615642,0.021324,0.021520,0.621668,0.934773,0.023478,0.000000,NaN
25,-0.747591,0.818061,-0.971361,0.021209,0.021741,0.620831,0.934622,0.023034,0.000000,NaN
26,-0.432412,-0.533212,-0.863366,0.021183,0.021800,0.620300,0.934585,0.022740,0.240000,NaN
27,-0.958724,-0.075988,0.169943,0.021285,0.021899,0.621384,0.934515,0.022494,0.000000,NaN
28,-0.392315,0.107868,-0.546562,0.021078,0.022000,0.620497,0.934469,0.022208,0.065000,NaN
29,0.775842,0.857978,-0.958926,0.022153,0.021219,0.626934,0.934928,0.022507,0.000000,NaN
30,-0.732605,-0.896448,0.385312,0.019486,0.016526,0.633705,0.937890,0.024674,0.000000,NaN
31,0.363183,-0.142631,0.404349,0.019500,0.016582,0.633295,0.937846,0.024393,0.000000,NaN
32,-0.470896,0.520989,-0.328500,0.005931,0.033400,0.642114,0.933582,0.018218,0.000000,NaN
33,0.560093,-0.506825,0.673536,0.005997,0.033357,0.641738,0.933555,0.018022,0.000000,NaN
34,0.310951,0.921882,0.498204,0.005944,0.033516,0.641188,0.933526,0.017810,0.000000,NaN
35,-0.174455,-0.741509,0.848924,0.005959,0.033516,0.640878,0.933511,0.017636,0.000000,NaN
36,0.386408,0.399725,-0.949764,0.005716,0.033188,0.640729,0.933701,0.017723,0.000000,NaN
