iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.996012,-0.970910,0.966433,-1.000000,-1.000000,1.000000,0.006166,0.006823,0.000000,NaN
2,-0.994390,0.975481,0.988979,1.000000,-1.000000,-1.000000,0.003974,0.005372,0.000000,NaN
3,0.918858,-0.992080,0.991974,1.000000,-1.000000,-1.000000,0.003689,0.005196,0.000000,NaN
4,0.941874,-0.990549,-0.997315,1.000000,-1.000000,-1.000000,0.003357,0.005032,0.000000,NaN
5,-0.993411,-0.921878,-0.968252,-1.000000,-1.000000,-1.000000,0.001726,0.004084,0.000000,NaN
6,-0.164619,0.995156,-0.924261,-1.000000,1.000000,-1.000000,0.001469,0.003605,0.000000,NaN
7,-0.187988,-0.048693,0.980620,-1.000000,1.000000,-1.000000,0.001077,0.003143,0.005000,NaN
8,-0.103108,-0.122076,0.995376,-1.000000,1.000000,-1.000000,0.001049,0.003054,0.000000,NaN
9,0.994132,0.998910,0.007580,-1.000000,1.000000,-1.000000,0.001012,0.002980,0.000000,NaN
10,-0.969509,0.896693,-0.989043,-1.000000,1.000000,-1.000000,0.000979,0.002910,0.000000,NaN
11,0.029920,-0.999684,0.426326,1.000000,1.000000,-1.000000,0.000718,0.002344,0.135000,NaN
12,-0.059783,-0.999192,0.289686,0.162770,-1.000000,0.157351,0.001763,0.004706,0.082500,NaN
13,0.127517,-0.993179,0.328196,0.047589,-1.000000,0.262039,0.003181,0.005133,0.147500,NaN
14,-0.024376,-0.991064,0.293707,0.060743,-1.000000,0.294486,0.006736,0.006265,0.090000,NaN
15,-0.012169,-0.990935,0.363771,0.038644,-1.000000,0.301227,0.008883,0.006379,0.235000,NaN
16,-0.012632,-0.999132,0.329798,0.021437,-1.000000,0.326466,0.018614,0.008215,0.150000,NaN
17,-0.105423,-0.982001,0.356606,0.013278,-1.000000,0.330690,0.023420,0.008463,0.170000,NaN
18,0.043029,-0.991794,0.411659,-0.003838,-1.000000,0.337108,0.029079,0.008774,0.162500,NaN
19,-0.065290,-0.991297,0.292457,-0.000650,-1.000000,0.346678,0.034162,0.008923,0.210000,NaN
