iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.715337,0.094773,0.881669,-0.538490,-0.438782,-0.761856,0.261520,0.058716,0.000000,NaN
2,0.979813,0.741124,-0.883916,-0.538467,-0.438953,-0.761791,0.255684,0.058092,0.000000,NaN
3,0.695130,-0.182426,-0.279868,-0.538448,-0.439095,-0.761737,0.250082,0.057486,0.000000,NaN
4,0.822368,-0.820782,-0.541477,-0.538432,-0.439214,-0.761693,0.244713,0.056893,0.000000,NaN
5,0.143087,-0.025236,-0.142955,-0.538418,-0.439315,-0.761654,0.239565,0.056315,0.637500,NaN
6,0.549819,0.386908,0.223345,0.143792,-0.024332,-0.136786,0.522418,0.063912,0.000000,NaN
7,-0.328512,-0.338605,-0.410413,0.143799,-0.024345,-0.136668,0.517118,0.063585,0.345000,NaN
8,0.893929,0.617297,-0.262881,0.143781,-0.024307,-0.136983,0.524773,0.063960,0.000000,NaN
9,0.244793,-0.630561,-0.398359,0.143788,-0.024320,-0.136864,0.520265,0.063689,0.000000,NaN
10,-0.709887,-0.059653,-0.395531,0.124625,-0.020020,-0.112053,0.530090,0.064312,0.000000,NaN
11,0.119132,0.035897,0.545519,0.126028,-0.020489,-0.111550,0.525751,0.063734,0.827500,NaN
12,0.114392,0.906833,-0.836796,0.091082,0.024827,0.467261,0.764934,0.058963,0.000000,NaN
13,-0.157525,-0.758846,0.534601,0.091422,0.024766,0.466012,0.762705,0.058436,0.000000,NaN
14,-0.061755,0.763113,0.550993,0.091712,0.024469,0.465108,0.760601,0.057967,0.230000,NaN
15,0.688373,0.280547,-0.032171,0.091828,0.024621,0.465657,0.758793,0.057581,0.000000,NaN
16,-0.717481,0.103705,-0.156700,0.092102,0.024570,0.464549,0.756774,0.057154,0.000000,NaN
17,-0.691780,0.802809,-0.445747,0.092394,0.024529,0.463469,0.754729,0.056731,0.000000,NaN
18,0.753647,0.724892,-0.139169,0.092659,0.024511,0.462431,0.752721,0.056336,0.000000,NaN
