iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.568784,-0.467316,0.943811,0.238718,0.217746,0.943089,0.369277,0.064224,0.000000,NaN
2,0.115427,0.870849,0.795437,0.237864,0.217759,0.941593,0.361366,0.063471,0.000000,NaN
3,0.086734,0.155555,0.684571,0.237118,0.217757,0.940271,0.353770,0.062757,0.577500,NaN
4,-0.936433,-0.743014,0.564875,0.155772,0.168513,0.806172,0.496482,0.056111,0.000000,NaN
5,-0.300454,0.956333,-0.675363,0.156033,0.169166,0.806533,0.492847,0.055590,0.000000,NaN
6,0.082300,-0.153394,-0.347166,0.156299,0.169776,0.807010,0.489282,0.055112,0.312500,NaN
7,-0.011511,0.531819,-0.682302,0.164849,0.163163,0.797482,0.496193,0.056682,0.160000,NaN
8,0.701865,0.822800,0.832665,0.169651,0.165211,0.788267,0.493641,0.055853,0.000000,NaN
9,0.162362,-0.917125,0.176442,0.169329,0.165605,0.787900,0.490889,0.055439,0.000000,NaN
10,0.327199,0.893951,0.527256,0.189006,0.157875,0.763077,0.487137,0.053874,0.000000,NaN
11,-0.120699,0.968823,-0.745042,0.189198,0.158174,0.763079,0.484636,0.053553,0.000000,NaN
12,-0.275414,0.654345,-0.941386,0.189361,0.158567,0.763297,0.482165,0.053235,0.000000,NaN
13,0.193876,0.256118,0.674898,0.188472,0.159826,0.761362,0.479963,0.052772,0.337500,NaN
14,-0.685090,-0.603532,0.380518,0.172009,0.141337,0.790643,0.466919,0.054342,0.165000,NaN
15,-0.421107,0.900632,-0.170341,0.172810,0.141972,0.792516,0.465002,0.053845,0.000000,NaN
16,-0.099326,-0.544230,-0.862273,0.173318,0.142649,0.791471,0.463002,0.053328,0.000000,NaN
17,-0.710552,-0.346602,-0.184128,0.173711,0.141316,0.787801,0.462661,0.053260,0.555000,NaN
18,0.697450,0.311607,-0.387146,0.151726,0.133601,0.816438,0.478680,0.058584,0.000000,NaN
19,0.009379,-0.635098,0.057009,0.080844,0.134116,0.921813,0.481224,0.062707,0.045000,NaN
20,-0.439827,0.248382,0.700882,0.094467,0.141792,0.832881,0.485416,0.061194,0.000000,NaN
21,-0.730770,-0.855578,0.916705,0.504909,0.134038,0.833572,0.494314,0.076508,0.000000,NaN
22,-0.699542,0.186469,-0.809624,0.504750,0.134348,0.833105,0.491138,0.075792,0.000000,NaN
23,-0.033717,0.414592,0.868807,0.504378,0.134566,0.832239,0.487920,0.075091,0.255000,NaN
24,-0.061724,0.836536,0.578464,0.547723,0.146803,0.862032,0.485006,0.075478,0.000000,NaN
25,-0.901272,-0.698738,0.510376,0.547870,0.147263,0.861846,0.482205,0.074833,0.000000,NaN
26,-0.787650,0.280953,-0.262395,0.548310,0.147644,0.861596,0.479512,0.074235,0.000000,NaN
27,-0.283166,-0.929255,-0.766278,0.549667,0.147853,0.857140,0.475283,0.073546,0.000000,NaN
28,-0.156744,-0.039645,0.531300,0.549847,0.148238,0.856926,0.472578,0.072964,0.315000,NaN
29,0.607339,0.795277,-0.255601,0.549867,0.146567,0.857237,0.477154,0.072404,0.000000,NaN
30,-0.013360,-0.444960,0.838098,0.120410,0.144908,0.749066,0.447837,0.048923,0.000000,NaN
31,-0.140887,0.926577,0.515700,0.119568,0.146553,0.734599,0.446330,0.048384,0.000000,NaN
32,0.480062,0.723448,-0.929741,0.119679,0.146834,0.733868,0.445019,0.048155,0.000000,NaN
33,0.063399,-0.660792,0.455004,0.119936,0.147050,0.733092,0.443826,0.047941,0.037500,NaN
34,-0.824902,-0.198857,0.670946,0.120008,0.147513,0.732173,0.442187,0.047654,0.392500,NaN
35,-0.861145,-0.445749,0.349096,0.120189,0.146913,0.738057,0.446021,0.048381,0.000000,NaN
36,0.922083,-0.753537,-0.636946,0.120304,0.147277,0.737483,0.444574,0.048160,0.000000,NaN
37,0.139905,-0.605541,0.547682,0.120483,0.147428,0.737129,0.443461,0.047976,0.092500,NaN
38,-0.181103,-0.830102,-0.399121,0.120106,0.148410,0.735087,0.441572,0.047610,0.000000,NaN
39,-0.650582,0.497343,0.534031,0.120223,0.148638,0.734604,0.440424,0.047425,0.000000,NaN
40,-0.841449,-0.486904,0.398436,0.105139,0.150449,0.717051,0.458531,0.050875,0.000000,NaN
41,0.671745,-0.895122,0.877155,0.105230,0.150670,0.716571,0.457409,0.050683,0.000000,NaN
42,-0.208354,0.504437,0.862307,0.105349,0.150864,0.716137,0.456301,0.050499,0.030000,NaN
43,-0.617655,-0.051943,-0.777101,0.105920,0.151036,0.712826,0.455292,0.050278,0.000000,NaN
44,-0.254090,0.719272,0.920303,0.106098,0.150409,0.718642,0.455147,0.050218,0.000000,NaN
45,0.152079,-0.271923,-0.918988,0.106203,0.150622,0.718170,0.454042,0.050038,0.062500,NaN
46,-0.661189,0.692510,-0.993983,0.105853,0.150692,0.720842,0.452988,0.049853,0.000000,NaN
47,0.807509,-0.855922,-0.881149,0.105986,0.150905,0.720430,0.451879,0.049679,0.000000,NaN
48,0.333804,-0.096366,0.155111,0.106108,0.151119,0.720075,0.450785,0.049508,0.000000,NaN
49,0.538765,-0.865626,-0.302395,0.092961,0.170199,0.751526,0.435375,0.048130,0.010000,NaN
50,0.332359,-0.607155,-0.675273,0.091456,0.168720,0.732622,0.434153,0.048541,0.000000,NaN
51,-0.290350,0.374990,-0.750019,0.091606,0.168903,0.732311,0.433021,0.048381,0.000000,NaN
52,0.281812,0.177935,0.582625,0.093734,0.169135,0.746765,0.430603,0.048122,0.205000,NaN
53,0.767329,0.456275,-0.490712,0.084482,0.170534,0.760331,0.424262,0.048650,0.000000,NaN
54,0.998216,0.722969,-0.893471,0.084657,0.170715,0.759769,0.423069,0.048479,0.000000,NaN
55,-0.275561,-0.875780,0.602952,0.084838,0.170893,0.759368,0.421906,0.048311,0.000000,NaN
56,0.708067,-0.053625,0.019811,0.085015,0.171059,0.758963,0.420772,0.048146,0.000000,NaN
57,-0.767172,0.020428,0.769185,0.085195,0.171178,0.758439,0.419699,0.047974,0.000000,NaN
58,-0.939107,0.938699,0.842331,0.084996,0.171244,0.757456,0.418898,0.047849,0.000000,NaN
59,0.735832,-0.077748,-0.435731,0.085182,0.171412,0.757103,0.417779,0.047688,0.000000,NaN
60,-0.172467,0.058568,0.563975,0.090037,0.173917,0.747262,0.397237,0.044994,0.527500,NaN
61,0.141923,-0.075893,-0.181507,0.059411,0.158021,0.726893,0.432985,0.049221,0.472500,NaN
62,-0.961775,0.340508,-0.459100,0.051046,0.135888,0.635166,0.456882,0.051792,0.000000,NaN
63,0.722013,-0.884706,-0.851606,0.051247,0.136045,0.635113,0.455816,0.051605,0.000000,NaN
64,0.809710,0.336980,-0.312540,0.051427,0.136207,0.635079,0.454764,0.051422,0.000000,NaN
65,0.474076,0.270615,0.526688,0.051597,0.136373,0.634927,0.453693,0.051242,0.000000,NaN
66,-0.919874,0.945616,0.829170,0.052570,0.136702,0.637251,0.456319,0.050898,0.000000,NaN
67,-0.827563,0.134999,-0.655273,0.052705,0.136836,0.637208,0.455279,0.050729,0.000000,NaN
68,-0.641521,0.982119,0.955803,0.052837,0.136978,0.637133,0.454243,0.050561,0.000000,NaN
69,-0.938192,0.069722,0.229087,0.052971,0.137108,0.637079,0.453213,0.050396,0.000000,NaN
70,-0.116010,-0.085822,0.959121,0.050193,0.134674,0.627411,0.458811,0.050637,0.000000,NaN
71,-0.689453,-0.177827,-0.543950,0.073843,0.171636,0.537093,0.430809,0.047965,0.000000,NaN
72,0.629480,-0.848161,-0.887867,0.074011,0.171665,0.536450,0.429748,0.047828,0.000000,NaN
73,0.687883,-0.020293,-0.228981,0.074239,0.171848,0.537072,0.428685,0.047670,0.000000,NaN
74,0.294506,0.715719,-0.119127,0.074436,0.172044,0.537326,0.427619,0.047522,0.000000,NaN
75,-0.130188,0.742451,0.926388,0.074506,0.171843,0.538605,0.426680,0.047369,0.245000,NaN
76,-0.550421,-0.520612,-0.211840,0.075026,0.171813,0.541451,0.426688,0.047376,0.362500,NaN
77,-0.848162,0.030758,-0.439868,0.074379,0.171297,0.539042,0.430381,0.047938,0.000000,NaN
78,-0.003273,0.919767,0.912416,0.074579,0.171467,0.539600,0.429413,0.047794,0.020000,NaN
79,-0.804259,0.326227,-0.659244,0.074767,0.171654,0.539999,0.428391,0.047639,0.000000,NaN
80,-0.922050,0.586485,0.716185,0.063324,0.160503,0.587809,0.463632,0.054116,0.000000,NaN
81,0.081247,-0.930620,-0.651167,0.063544,0.160621,0.588194,0.462773,0.053957,0.000000,NaN
82,-0.959756,-0.856362,0.035363,0.063747,0.160743,0.588525,0.461911,0.053805,0.000000,NaN
83,0.495372,-0.392652,-0.540793,0.063950,0.160865,0.588857,0.461052,0.053655,0.000000,NaN
84,-0.947332,0.745401,0.947669,0.064141,0.161002,0.589217,0.460188,0.053506,0.000000,NaN
85,-0.768215,-0.189470,-0.358529,0.064339,0.161122,0.589545,0.459337,0.053359,0.000000,NaN
86,0.589081,0.120307,0.051869,0.064709,0.161370,0.590051,0.458315,0.053189,0.000000,NaN
87,0.638197,-0.445168,-0.131296,0.064903,0.161457,0.590136,0.457475,0.053048,0.000000,NaN
88,-0.816435,0.147396,-0.058205,0.065094,0.161578,0.590472,0.456632,0.052906,0.000000,NaN
89,0.426890,0.492747,-0.094233,0.065294,0.161689,0.590757,0.455792,0.052765,0.000000,NaN
90,0.350291,-0.852795,0.564418,0.070341,0.169153,0.560686,0.428456,0.047867,0.000000,NaN
