iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.856579,0.181870,0.181319,-0.077456,0.074341,0.152591,0.517764,0.061704,0.000000,NaN
2,0.708501,0.564740,0.466851,-0.076803,0.075321,0.153383,0.513084,0.061143,0.000000,NaN
3,-0.720684,0.072431,-0.202336,-0.076217,0.075819,0.154161,0.508516,0.060616,0.000000,NaN
4,-0.082949,0.665140,0.935226,-0.075434,0.076901,0.155287,0.503930,0.060098,0.447500,NaN
5,-0.777577,-0.980690,0.099043,-0.080920,0.092956,0.177984,0.518735,0.062506,0.000000,NaN
6,0.681670,-0.545025,0.614150,-0.080282,0.095003,0.179345,0.515443,0.062035,0.145000,NaN
7,-0.237719,0.504112,-0.667237,-0.079995,0.094913,0.181414,0.511849,0.061544,0.000000,NaN
8,0.474485,0.972149,0.272445,-0.076102,0.078287,0.199014,0.505928,0.061765,0.000000,NaN
9,-0.201220,0.142896,-0.198262,-0.075925,0.077183,0.201127,0.503146,0.061433,0.000000,NaN
10,0.159649,-0.816295,0.378659,-0.064008,0.113438,0.272232,0.521631,0.073899,0.000000,NaN
11,0.485670,-0.259193,-0.408135,-0.063740,0.132301,0.276474,0.519855,0.073432,0.000000,NaN
12,-0.139100,-0.638781,0.987425,-0.063553,0.133691,0.277533,0.516598,0.072768,0.147500,NaN
13,0.948146,0.636780,-0.146984,-0.061927,0.167320,0.260799,0.508204,0.071087,0.000000,NaN
14,0.523638,-0.580951,-0.233483,-0.061772,0.167759,0.262079,0.505182,0.070528,0.000000,NaN
15,0.602303,0.290809,-0.642590,-0.061619,0.168199,0.263340,0.502189,0.069986,0.000000,NaN
16,0.348894,0.478570,0.994158,-0.061470,0.168626,0.264574,0.499228,0.069460,0.000000,NaN
17,0.754005,0.672086,-0.246468,-0.061304,0.168469,0.265695,0.496354,0.068944,0.000000,NaN
18,-0.946066,0.636338,-0.876879,-0.061159,0.168907,0.266897,0.493457,0.068449,0.005000,NaN
19,-0.872813,-0.482485,-0.980770,-0.061011,0.169347,0.268108,0.490513,0.067953,0.000000,NaN
20,0.108290,-0.839527,0.144610,-0.062569,0.170329,0.355211,0.459959,0.061376,0.000000,NaN
21,-0.946191,0.436158,-0.346057,-0.063230,0.193884,0.361735,0.456204,0.060807,0.000000,NaN
22,-0.236853,-0.735236,-0.558645,-0.063202,0.194711,0.363765,0.453195,0.060366,0.000000,NaN
23,-0.731201,-0.972276,-0.446682,-0.063869,0.212498,0.368547,0.451415,0.059839,0.050000,NaN
24,0.218721,-0.918062,-0.527341,-0.063821,0.213508,0.371067,0.448034,0.059355,0.000000,NaN
25,-0.581679,0.310414,-0.208711,-0.063802,0.214192,0.372927,0.445180,0.058954,0.000000,NaN
26,0.067232,0.414455,0.768946,-0.063782,0.214844,0.374776,0.442361,0.058563,0.200000,NaN
27,0.417315,-0.808658,-0.569242,-0.063985,0.213487,0.372801,0.442203,0.058447,0.000000,NaN
28,-0.527135,0.241297,0.063852,-0.063942,0.214368,0.374854,0.439582,0.058092,0.000000,NaN
29,-0.372887,0.801189,-0.119745,-0.063897,0.215198,0.376881,0.437007,0.057746,0.000000,NaN
30,0.526826,-0.137293,0.404485,-0.061385,0.237419,0.457573,0.391373,0.051088,0.000000,NaN
31,0.771044,-0.235020,0.664214,-0.061344,0.238363,0.460018,0.388732,0.050777,0.000000,NaN
32,-0.830672,0.472634,0.438004,-0.061303,0.239328,0.462478,0.386107,0.050476,0.000000,NaN
33,-0.963571,-0.814753,0.841497,-0.061264,0.240256,0.464879,0.383522,0.050180,0.000000,NaN
34,0.036421,-0.915831,0.525251,-0.061226,0.241161,0.467235,0.380975,0.049891,0.000000,NaN
35,0.459403,0.434936,0.297357,-0.067804,0.368814,0.471752,0.360935,0.048951,0.000000,NaN
36,-0.923015,-0.002766,-0.065199,-0.067807,0.370149,0.474458,0.358386,0.048675,0.000000,NaN
37,0.402001,0.870961,0.357554,-0.067811,0.371464,0.477096,0.355874,0.048405,0.000000,NaN
38,0.501432,-0.535772,-0.645442,-0.067816,0.372725,0.479696,0.353400,0.048140,0.000000,NaN
39,0.913484,-0.440324,0.315735,-0.067821,0.374012,0.482301,0.350965,0.047881,0.000000,NaN
