iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.008157,0.026532,0.311923,0.088969,-0.754728,0.172318,0.000000,0.000000,0.970000,NaN
2,0.601183,-0.010229,-0.040684,-0.137099,0.112513,0.292734,1.049353,0.010708,0.000000,0.282500
3,0.714663,-0.231800,-0.161723,0.029834,0.009919,0.328811,0.908606,0.003635,0.000000,NaN
4,-0.174594,-0.478795,0.466314,0.025524,0.009061,0.333123,0.904382,0.003659,0.182500,NaN
5,-0.358361,0.210923,-0.143169,0.029201,0.020885,0.322892,0.897378,0.003396,0.000000,NaN
6,-0.478320,0.626436,-0.707802,0.029510,0.023505,0.334782,0.897006,0.003521,0.000000,NaN
7,-0.042384,-0.234550,-0.837217,0.028442,0.024552,0.337968,0.894549,0.003543,0.000000,NaN
8,0.191718,-0.308685,0.488992,0.027095,0.025508,0.338901,0.891689,0.003525,0.012500,NaN
9,-0.893972,0.766027,0.777256,0.032378,0.049303,0.320649,0.883054,0.003562,0.000000,NaN
10,0.456144,0.503618,0.124580,0.006284,0.019738,0.326388,0.971296,0.010680,0.000000,NaN
11,-0.146297,0.391863,0.709420,0.006286,0.019767,0.326238,0.971282,0.010395,0.162500,NaN
12,0.941198,0.981705,0.932665,0.006447,0.016932,0.323922,0.971031,0.009092,0.000000,NaN
13,0.382288,-0.620078,0.431619,0.006447,0.016988,0.323809,0.971023,0.008878,0.000000,NaN
14,-0.081154,-0.003862,0.336736,0.006453,0.017022,0.323717,0.971013,0.008670,0.870000,NaN
15,-0.626206,-0.849874,0.784463,-0.024120,-0.021433,0.343289,1.024942,0.088279,0.000000,0.912500
16,0.345478,0.059319,-0.720494,0.005885,0.025202,0.318184,0.970949,0.008810,0.000000,NaN
17,-0.528054,0.702187,0.883358,0.005872,0.025245,0.318040,0.970952,0.008678,0.000000,NaN
18,0.889044,-0.145659,-0.405734,0.005860,0.025288,0.317902,0.970956,0.008553,0.000000,NaN
19,-0.179340,0.870016,-0.445379,0.005849,0.025319,0.317772,0.970959,0.008434,0.000000,NaN
20,0.782861,-0.114766,0.064420,-0.000466,0.009310,0.333362,0.960832,0.027608,0.000000,NaN
21,-0.873535,-0.214562,-0.675143,-0.000606,0.009187,0.333385,0.960644,0.027552,0.000000,NaN
22,-0.611888,-0.644314,0.501568,-0.000744,0.009059,0.333416,0.960456,0.027500,0.187500,NaN
23,0.280764,-0.473235,-0.105048,-0.000868,0.008733,0.333805,0.960294,0.027474,0.000000,NaN
24,0.665707,0.182590,0.457623,-0.001011,0.008513,0.333750,0.960112,0.027425,0.000000,NaN
25,-0.586988,-0.739034,-0.022506,-0.001139,0.008390,0.333782,0.959926,0.027377,0.000000,NaN
26,-0.686113,0.805836,0.878741,-0.001264,0.008272,0.333818,0.959740,0.027330,0.000000,NaN
27,-0.997092,0.531085,-0.648880,-0.001386,0.008151,0.333858,0.959553,0.027285,0.000000,NaN
28,0.071840,-0.290883,0.358018,-0.001506,0.008028,0.333902,0.959367,0.027241,0.150000,NaN
29,-0.406901,0.985696,0.432372,-0.007801,0.099263,0.314330,0.971577,0.033767,0.000000,NaN
30,-0.768038,-0.603585,-0.139459,-0.002033,0.012998,0.348827,0.963237,0.027642,0.000000,NaN
31,-0.603020,-0.460039,0.734654,-0.002064,0.012981,0.348694,0.962894,0.027527,0.030000,NaN
32,-0.852544,0.259771,-0.963859,-0.002093,0.012964,0.348583,0.962522,0.027408,0.000000,NaN
33,0.624644,-0.276799,-0.042633,-0.002121,0.012948,0.348455,0.962174,0.027303,0.000000,NaN
34,-0.684019,-0.602828,0.669143,-0.002154,0.012935,0.348339,0.961825,0.027199,0.162500,NaN
35,0.109340,0.958795,0.242694,-0.002153,0.012927,0.348484,0.961474,0.027105,0.000000,NaN
36,0.241161,-0.029591,-0.262302,-0.002182,0.012914,0.348381,0.961130,0.027009,0.095000,NaN
37,-0.803982,0.355639,-0.385644,-0.005762,0.013793,0.359737,0.960514,0.027290,0.000000,NaN
38,0.837822,-0.154415,0.239972,-0.005786,0.013783,0.359589,0.960147,0.027189,0.000000,NaN
39,-0.706328,-0.117171,0.401732,-0.005810,0.013773,0.359456,0.959781,0.027091,0.000000,NaN
40,-0.322385,-0.555053,-0.039860,-0.004725,0.014586,0.364160,0.957254,0.026187,0.200000,NaN
41,-0.623838,0.563385,-0.630027,-0.004715,0.014586,0.364423,0.957000,0.026133,0.000000,NaN
42,0.522923,-0.064674,-0.024745,-0.004728,0.014569,0.364305,0.956660,0.026055,0.000000,NaN
43,-0.739735,-0.086022,-0.908591,-0.004758,0.014554,0.364113,0.956319,0.025977,0.000000,NaN
44,-0.813789,0.114265,0.442998,-0.004771,0.014539,0.364030,0.955982,0.025904,0.000000,NaN
45,-0.102433,0.632685,-0.590701,-0.004784,0.014525,0.363902,0.955640,0.025831,0.065000,NaN
46,-0.763817,0.337882,0.060328,-0.004791,0.014513,0.363867,0.955254,0.025753,0.000000,NaN
47,-0.449040,0.990038,-0.351299,-0.004803,0.014500,0.363758,0.954914,0.025684,0.000000,NaN
48,0.006704,-0.856912,0.413957,-0.004815,0.014488,0.363660,0.954575,0.025617,0.000000,NaN
49,-0.010301,-0.276623,-0.523621,-0.004826,0.014475,0.363576,0.954235,0.025553,0.002500,NaN
50,0.696966,-0.317635,-0.364019,-0.004498,0.014646,0.365509,0.952953,0.025282,0.000000,NaN
51,0.071429,0.424542,-0.939354,-0.004510,0.014636,0.365414,0.952616,0.025220,0.095000,NaN
52,0.616489,-0.063728,-0.012982,-0.004518,0.014620,0.365550,0.952252,0.025163,0.000000,NaN
53,0.810282,-0.977467,0.214889,-0.004532,0.014611,0.365484,0.951914,0.025107,0.000000,NaN
54,0.698678,0.006208,0.265711,-0.004544,0.014603,0.365391,0.951574,0.025051,0.000000,NaN
55,0.397995,0.051460,-0.745741,-0.004554,0.014596,0.365312,0.951234,0.024996,0.000000,NaN
56,-0.238157,0.062670,-0.940206,-0.004625,0.014532,0.365858,0.950952,0.024975,0.152500,NaN
57,0.625851,-0.320394,-0.555467,-0.004601,0.014511,0.368993,0.950866,0.025024,0.000000,NaN
58,0.967259,0.179109,-0.015053,-0.004612,0.014505,0.368891,0.950527,0.024971,0.000000,NaN
59,-0.776788,0.167241,-0.807509,-0.004621,0.014499,0.368797,0.950189,0.024919,0.000000,NaN
60,-0.380520,0.249335,0.014808,-0.002530,0.014943,0.389593,0.945710,0.024837,0.000000,NaN
61,-0.283966,0.001878,-0.231409,-0.002553,0.014947,0.389439,0.945361,0.024780,0.360000,NaN
62,0.978522,0.784538,-0.150656,-0.002577,0.014554,0.390769,0.945116,0.024940,0.000000,NaN
63,-0.275870,-0.698646,-0.826181,-0.002604,0.014558,0.390665,0.944772,0.024888,0.000000,NaN
64,0.736540,-0.873584,-0.548151,-0.002630,0.014544,0.390511,0.944419,0.024834,0.000000,NaN
65,-0.075574,0.460255,-0.968713,-0.002657,0.014548,0.390405,0.944075,0.024783,0.000000,NaN
