iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.106657,-0.355612,0.201283,-0.077456,0.074340,0.152591,0.517764,0.061704,0.000000,NaN
2,-0.031263,0.929341,0.105974,-0.021862,0.623586,0.152123,0.462429,0.090055,0.000000,NaN
3,0.093255,0.093149,0.603489,0.040557,0.165074,0.374807,0.306357,0.065358,0.782500,NaN
4,0.135967,0.108580,0.756644,0.106227,0.100408,0.640195,0.709455,0.064703,0.762500,NaN
5,0.082505,0.402430,0.851826,0.117884,0.105831,0.688418,0.759590,0.050725,0.285000,NaN
6,0.183076,-0.252752,0.604574,0.142377,-0.047564,0.628111,0.770015,0.072847,0.167500,NaN
7,0.083494,0.293037,0.570652,0.092200,0.163464,0.634004,0.669825,0.049739,0.347500,NaN
8,0.071072,-0.177120,0.713233,0.102057,0.045510,0.697488,0.614107,0.048858,0.202500,NaN
9,0.158315,0.414083,0.705633,0.138899,0.265941,0.702298,0.585187,0.054501,0.100000,NaN
10,0.545769,0.080919,0.949399,0.142986,0.088627,0.748457,0.742271,0.049930,0.000000,NaN
11,-0.561682,0.107421,0.731656,-0.295430,0.103369,0.579000,0.763073,0.077453,0.000000,NaN
12,0.361315,0.102820,-0.092434,0.162256,0.108928,0.303265,0.654666,0.056840,0.000000,NaN
13,0.034396,0.112703,0.547934,0.067322,0.110948,0.568051,0.555847,0.039446,0.650000,NaN
14,0.117773,0.113093,0.583637,0.064656,0.111555,0.563040,0.592413,0.035323,0.665000,NaN
15,0.038871,0.101187,0.561498,0.068945,0.112168,0.564779,0.616734,0.032205,0.775000,NaN
16,0.066297,0.109732,0.589411,0.058875,0.107532,0.554860,0.658873,0.029077,0.690000,NaN
17,0.063754,0.105614,0.506704,0.058917,0.107479,0.556058,0.667348,0.027094,0.702500,NaN
18,0.015935,0.121264,0.554293,0.058075,0.106929,0.551946,0.675470,0.025291,0.655000,NaN
19,0.143450,0.124433,0.562866,0.058024,0.106663,0.552272,0.676310,0.024090,0.667500,NaN
20,0.028719,0.044237,0.999746,0.082178,0.070620,0.842832,0.803462,0.061287,0.877500,NaN
21,0.123338,0.037109,0.934747,0.054276,0.056342,1.000000,0.878951,0.036047,0.802500,NaN
22,0.015218,0.086176,0.992218,0.046625,0.057426,1.000000,0.875959,0.031799,0.742500,NaN
23,0.008247,0.022527,0.767261,0.049224,0.038790,0.933230,0.865199,0.030383,0.960000,NaN
24,-0.037193,-0.008840,0.703939,0.013040,0.019367,0.749409,0.953211,0.018285,0.890000,NaN
25,0.041187,0.009131,0.880819,0.012924,0.019306,0.748935,0.953579,0.017838,0.852500,NaN
26,0.034820,0.018499,0.509142,0.001999,0.024494,0.725477,0.950572,0.018750,0.972500,NaN
27,-0.001089,0.023104,0.419502,0.018383,0.020953,0.589877,0.978364,0.018299,0.985000,NaN
28,0.006913,0.024357,0.621300,0.004474,0.020504,0.520322,0.992574,0.015969,0.945000,NaN
29,0.015938,-0.003225,0.284807,0.007519,0.016688,0.444653,0.985554,0.012249,0.980000,NaN
30,-0.973336,-0.982021,-0.616262,0.008677,0.010176,0.379568,0.992775,0.012835,0.000000,NaN
31,-0.063561,-0.017766,0.098087,0.008666,0.010173,0.379536,0.992779,0.012863,0.910000,NaN
32,-0.031003,-0.005934,0.399486,0.003444,0.009277,0.373284,0.992539,0.013673,0.945000,NaN
33,-0.988726,-0.318418,-0.959593,0.011621,0.013096,0.364472,0.990555,0.012730,0.000000,NaN
34,0.049285,0.013859,0.221928,0.011604,0.013105,0.364389,0.990544,0.012759,0.972500,NaN
35,0.000442,-0.026551,-0.319254,0.017004,0.014246,0.338246,0.992972,0.013666,0.972500,NaN
36,-0.094855,-0.063939,-0.931344,0.008229,-0.016124,-0.131041,0.979725,0.038513,0.692500,NaN
37,0.072001,-0.027321,-0.083729,0.014800,0.014243,0.350774,0.990462,0.013086,0.895000,NaN
38,0.017185,0.011428,-0.242837,-0.002640,-0.016709,-0.198099,0.978250,0.029247,0.945000,NaN
39,0.088054,-0.999996,-0.938643,0.015043,0.014177,0.338052,0.992022,0.013189,0.000000,NaN
40,0.000544,-0.018924,-0.131271,0.015454,0.014266,0.343246,0.992021,0.012470,0.990000,NaN
41,-0.065717,-0.011259,-0.292424,-0.002410,-0.014640,-0.138079,0.990485,0.008623,0.910000,NaN
42,0.032421,0.008066,0.017128,0.000771,-0.014546,-0.127856,0.990086,0.008302,0.987500,NaN
