iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.920153,0.976454,0.950296,0.845842,-0.482504,0.779730,0.000000,0.000000,0.000000,NaN
2,0.951589,0.979752,-0.935046,-0.110262,-0.859344,0.328360,0.000000,0.000000,0.000000,NaN
3,-0.995685,0.988995,0.954792,0.729033,0.872663,-0.454362,0.000000,0.000000,0.000000,NaN
4,-0.989979,-0.971169,0.964783,0.653862,-0.762752,-0.527687,0.000000,0.000000,0.000000,NaN
5,-0.667784,0.973036,-0.991692,-0.547869,0.424840,-0.109853,0.000000,0.000000,0.000000,NaN
6,0.988021,-0.961396,-0.950389,-0.801264,-0.206477,0.327692,0.000000,0.000000,0.000000,NaN
7,-0.276404,0.068037,0.984402,0.229638,0.049231,0.225901,0.000000,0.000000,0.292500,NaN
8,-0.255234,0.076785,0.994242,-0.278285,0.076423,1.000000,0.177247,0.006889,0.265000,NaN
9,-0.285542,0.100359,0.950728,-0.271809,0.079593,1.000000,0.233810,0.005646,0.140000,NaN
10,-0.247619,0.092412,0.988106,-0.271193,0.087618,1.000000,0.028434,0.013209,0.282500,NaN
11,-0.212648,0.182477,0.987457,-0.265772,0.090319,1.000000,0.047368,0.014525,0.000000,NaN
12,-0.987990,-0.094528,0.958982,-1.000000,-1.000000,-1.000000,0.005349,0.011222,0.000000,NaN
13,-0.070367,-0.971751,-0.961421,1.000000,-1.000000,1.000000,0.005014,0.012526,0.055000,NaN
14,-0.084434,-0.946390,-0.975472,-0.079420,-1.000000,-1.000000,0.009261,0.013012,0.065000,NaN
15,-0.008715,-0.929688,-0.997973,-0.067429,-1.000000,-1.000000,0.014913,0.012165,0.000000,NaN
16,0.065404,-0.997060,0.973556,1.000000,-1.000000,1.000000,0.005067,0.011847,0.270000,NaN
17,-0.149249,-0.975628,0.967974,0.005697,-1.000000,1.000000,0.013172,0.013152,0.012500,NaN
18,0.016481,-0.987864,0.983928,0.001942,-1.000000,1.000000,0.013105,0.010498,0.267500,NaN
19,0.095726,-0.982132,0.986061,0.012379,-1.000000,1.000000,0.020795,0.010784,0.380000,NaN
20,0.081892,-0.783578,0.965338,0.085513,-1.000000,1.000000,0.248317,0.045590,0.000000,NaN
21,-0.267931,-0.356081,0.872732,-0.265566,0.049875,0.999222,0.204683,0.033974,0.120000,NaN
22,-0.271708,0.718534,0.914376,-0.265596,0.209168,1.000000,0.189344,0.032672,0.000000,NaN
23,0.012417,-0.775718,0.990673,-0.263000,-0.395287,1.000000,0.157467,0.033640,0.000000,NaN
24,-0.264108,-0.945718,0.938681,-0.263164,-0.398104,1.000000,0.156527,0.033501,0.000000,NaN
