iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.312681,0.657895,0.216164,0.002203,0.065256,-0.816631,0.415071,0.067563,0.000000,NaN
2,0.015794,-0.264083,-0.172217,0.002665,0.065270,-0.815946,0.410532,0.067197,0.010000,NaN
3,-0.033906,0.679153,0.377313,0.002155,0.064941,-0.815258,0.406252,0.066822,0.305000,NaN
4,-0.422045,-0.543176,-0.107172,0.001411,0.064874,-0.816308,0.410668,0.067074,0.165000,NaN
5,-0.617349,0.519764,-0.471620,0.001222,0.064873,-0.816652,0.407314,0.066638,0.000000,NaN
6,-0.726317,-0.645469,0.991929,0.001786,0.064843,-0.816133,0.403844,0.066388,0.000000,NaN
7,-0.331975,-0.982984,-0.605812,0.002119,0.064878,-0.815677,0.400453,0.066127,0.000000,NaN
8,0.128414,0.691413,0.213341,0.002410,0.064910,-0.815281,0.397085,0.065865,0.000000,NaN
9,0.496863,0.034400,0.500546,0.002654,0.064938,-0.814934,0.393745,0.065601,0.000000,NaN
10,-0.678894,0.210186,-0.175772,0.010787,0.067523,-0.810564,0.383793,0.064591,0.000000,NaN
11,-0.895799,-0.982314,0.844530,0.010700,0.067465,-0.810559,0.380300,0.064316,0.000000,NaN
12,0.876295,0.686939,0.349653,0.010624,0.067414,-0.810554,0.376843,0.064046,0.000000,NaN
13,0.562937,0.950836,-0.089397,0.010555,0.067368,-0.810549,0.373438,0.063776,0.000000,NaN
14,-0.788796,0.005576,0.636817,0.010491,0.067327,-0.810545,0.370085,0.063507,0.000000,NaN
15,0.908011,0.160145,0.182345,0.010438,0.067289,-0.810541,0.366785,0.063239,0.000000,NaN
16,-0.977006,-0.472641,-0.849017,0.010381,0.067254,-0.810538,0.363536,0.062973,0.000000,NaN
17,-0.510290,-0.040682,0.501609,0.013928,0.069158,-0.810366,0.358710,0.062698,0.000000,NaN
18,0.576514,-0.631194,-0.377223,0.013805,0.069086,-0.810367,0.355574,0.062432,0.000000,NaN
19,0.471815,0.840796,0.350345,0.013684,0.069019,-0.810368,0.352488,0.062169,0.000000,NaN
20,-0.629577,-0.116445,0.040228,0.009375,0.076686,-0.824532,0.312222,0.057831,0.000000,NaN
21,0.358872,0.342599,0.408890,0.009389,0.076559,-0.824232,0.308975,0.057505,0.000000,NaN
22,-0.177775,-0.348718,0.796095,0.009403,0.076443,-0.823949,0.305774,0.057188,0.022500,NaN
23,0.645636,-0.036651,-0.703262,0.009423,0.076380,-0.823841,0.302407,0.056832,0.000000,NaN
24,-0.171644,0.774420,-0.812290,0.009435,0.076272,-0.823584,0.299343,0.056526,0.000000,NaN
25,-0.036464,-0.198116,0.046793,0.009507,0.075931,-0.823302,0.296099,0.056219,0.000000,NaN
26,-0.255444,-0.973738,0.176570,0.009877,0.075625,-0.825170,0.292347,0.055947,0.000000,NaN
27,-0.735358,-0.752540,-0.298439,0.009883,0.075543,-0.824925,0.289464,0.055654,0.000000,NaN
28,-0.059253,-0.512380,-0.332955,0.009889,0.075462,-0.824698,0.286637,0.055365,0.012500,NaN
29,0.367257,0.657152,-0.375276,0.009947,0.075776,-0.824253,0.283606,0.055059,0.000000,NaN
30,0.353242,0.479617,0.354584,-0.054399,-0.049058,-0.895698,0.014424,0.012012,0.000000,NaN
31,-0.216941,-0.249191,-0.679282,-0.054319,-0.049474,-0.894490,0.014160,0.011885,0.105000,NaN
32,-0.176978,0.761159,0.526318,-0.082588,-0.089932,-0.873133,0.017785,0.011513,0.000000,NaN
33,-0.880902,0.684039,-0.291365,-0.080272,-0.090644,-0.873664,0.017430,0.011411,0.000000,NaN
34,-0.678139,0.155481,0.872541,-0.077781,-0.094394,-0.875586,0.016938,0.011162,0.000000,NaN
35,0.300462,-0.917292,-0.488687,-0.077034,-0.095058,-0.877852,0.016632,0.011083,0.000000,NaN
36,-0.728227,0.682320,0.321704,-0.079350,-0.090951,-0.868279,0.016193,0.010873,0.000000,NaN
37,0.338948,-0.697751,-0.987354,-0.079383,-0.091269,-0.867230,0.015920,0.010768,0.000000,NaN
38,0.328119,-0.209702,-0.660787,-0.094011,-0.057963,-0.776166,0.013941,0.009654,0.000000,NaN
39,-0.119974,0.663445,0.061873,1.000000,-1.000000,1.000000,0.012637,0.021381,0.187500,NaN
40,-0.706096,-0.848579,-0.074095,1.000000,-1.000000,1.000000,0.013482,0.021571,0.000000,NaN
41,0.915785,-0.228464,0.630367,1.000000,-1.000000,1.000000,0.013156,0.021346,0.000000,NaN
42,0.253601,0.906407,0.980536,1.000000,-1.000000,1.000000,0.009734,0.018622,0.000000,NaN
43,-0.319560,0.369215,-0.509587,-0.187038,-0.032794,-0.805474,0.008769,0.008416,0.000000,NaN
44,0.975381,-0.133839,-0.685682,1.000000,-1.000000,1.000000,0.009339,0.018326,0.000000,NaN
45,0.001276,-0.509447,0.337596,1.000000,-1.000000,1.000000,0.009166,0.018184,0.005000,NaN
46,0.771312,-0.478563,-0.994182,1.000000,-1.000000,1.000000,0.009312,0.018024,0.000000,NaN
47,0.948126,-0.150063,-0.745517,1.000000,-1.000000,1.000000,0.009149,0.017888,0.000000,NaN
