iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,Inf,13,0.8965066746642778,0.8965066746642778,0.024484815597714014,0.8725115553785181,false,-0.030342616317999897,0.02630672180804014,-0.4642795852711854,0.028657732013056325,-0.27252380463273473,-0.4832631042443869,0.78057480206816332,0.14784864855033006,1.0614872343137904,0.39624624221371008,NaN,NaN,NaN,0.9308404679686284,0.39624624221371008,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.8725115553785181,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,Inf,14,0.92459126003777636,0.92459126003777636,0.049619477706979956,0.87596417188493603,false,-0.051043866328891616,0.14292043971671547,-0.45194518559051622,-0.045430003302472377,0.40830808061303059,-0.46208504497271896,0.8352501420160976,0.13656432749412356,1.0947223642549324,0.43686591558559296,NaN,NaN,NaN,0.62962481640561307,0.43686591558559296,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.87596417188493603,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,Inf,15,0.90401426410601293,0.90401426410601293,0.027556086426802615,0.87700929940774641,false,-0.055147627387062269,0.018084312530137668,-0.44897642074940181,-0.094081514872651706,-0.089132477623818263,-0.44599626130224168,0.84143337449781885,0.093400033819030046,1.0188934387539759,0.76192139675876847,NaN,NaN,NaN,0.92867396654183598,0.76192139675876847,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.87700929940774641,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,Inf,16,0.89428622188298434,0.89428622188298434,0.007008495259242041,0.88741789652892711,false,-0.044141598256641955,0.036904741144143501,-0.45236921779805195,-0.0320417158798183,0.060866151375423172,-0.39589641503134265,0.85196302400699975,0.059955505871495458,0.96587848516284114,0.85915851687970501,NaN,NaN,NaN,0.90294312106565633,0.85915851687970501,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88741789652892711,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,Inf,17,0.89491371899652905,0.89491371899652905,0.0075946571236923648,0.88747095501531048,false,-0.043739607238389405,0.037116014928953125,-0.44873109939290551,-0.067480700859169795,0.054804630454760694,-0.44434356812687525,0.86238194300369142,0.036488250365533388,0.9317096186982049,0.84504234852239957,NaN,NaN,NaN,0.90323372635433663,0.84504234852239957,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88747095501531048,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,Inf,18,0.89463635654074258,0.89463635654074258,0.006278223494719376,0.8884836975159176,false,-0.039765697307541009,0.034090428964464001,-0.45107454518291451,0.28694440433016299,0.45721918636852599,-0.47742140364401653,0.54353766906106316,0.21050140323883457,0.94349033521484882,0.21234676068635494,NaN,NaN,NaN,0.91184030964352925,0.21234676068635494,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.8884836975159176,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,Inf,19,0.89464803865020093,0.89464803865020093,0.0063562150666994889,0.88841894788483544,false,-0.039856192679361288,0.034114345077522895,-0.45089848387411724,-0.02143362489480416,0.082420327348718514,-0.45934094975781603,0.86318365048452461,0.032327599631228277,0.92460608978385839,0.79513907433807418,NaN,NaN,NaN,0.91175742834475282,0.79513907433807418,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88841894788483544,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,Inf,20,0.90840361353624099,0.90840361353624099,0.016527881371784327,0.89220628979189232,false,-0.045224635941216201,0.0072730358325899499,-0.44160701820030485,-0.045920379925683541,-0.0414813666675653,-0.38793665073740935,0.87286205873726197,0.042001631485669592,0.9526651585600342,0.94615425745699677,NaN,NaN,NaN,0.95210142053851177,0.94615425745699677,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.89220628979189232,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,Inf,21,0.94751911346857332,0.94751911346857332,0.0075479819948940322,0.94012209111357714,false,-0.04624698583178892,-0.044973449818303701,-0.3974276376321586,-0.02158322486541997,-0.10797668372488145,-0.23593468035310106,0.77260310967683066,0.12897337093115138,1.0176525144460182,0.73919528500908693,NaN,NaN,NaN,0.94039261352407455,0.73919528500908693,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.94012209111357714,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,Inf,22,0.97043879856702464,0.97043879856702464,0.025789310432424873,0.94516527434324826,false,-0.024806631815311328,-0.017631863283970348,-0.41246519078194216,-0.033027090010524507,0.0090009558275063739,-0.050780810980226798,0.90824421836343305,0.069426188235847591,1.0401539760115435,0.98552752340626504,NaN,NaN,NaN,0.98087853353204035,0.98552752340626504,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.94516527434324826,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
