iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,q_det_rec,q_det_acq,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3
1,1300000,13,0.82184375180166402,0.82184375180166402,0.0073444033938830844,0.12671465380144631,0.035152622788987377,-0.29169195468958214,0.12047621680136111,-0.14576226733471387,0.29713358369918219,0.72088311433194829,0.123828364233332,0.95615700637527912,0.42076999999999998,0.82840532687554125,0.4190848972351684,0,0,0,-0,-0,-0
2,1400000,14,0.86569833330256651,0.86569833330256651,0.049471077158692291,0.12919772962501525,0.11525033526874034,-0.49999999999999994,0.1510122503727096,0.26964759646869418,-0.48065266125112904,0.79774411969989734,0.10210104493019376,0.99173610506726551,0.49930999999999992,0.66518020728722094,0.49990178209231839,0,0,0,-0,-0,-0
3,1500000,15,0.83833827381087822,0.83833827381087822,0.033533646483742692,0.12008809109818552,0.029558999790534182,-0.44729968305845436,0.093923522309395047,7.6061463938348339e-05,-0.4181954811858084,0.75638580379622078,0.085475638552965361,0.91878951704685496,0.90081,0.82879307206508857,0.9017511747296364,0,0,0,-0,-0,-0
4,1600000,16,0.91868111006306208,0.91868111006306208,0.025794824891286452,0.10004094292657417,0.015984584793474966,-0.49999999999999994,0.065954262709049916,-0.047469445945139244,-0.46060189531044404,0.80567435562876677,0.087135128797590264,0.97123110034418825,0.90680000000000005,0.87104837592286832,0.90822836612249791,0,0,0,-0,-0,-0
5,1700000,17,0.92258624256760968,0.92258624256760968,0.027032944603570367,0.078602722635945074,-0.021501021806047873,-0.49999999999999994,0.042749984946997666,-0.28678478966109977,-0.49587536273721455,0.75421449156607356,0.13844709295836527,1.0172639681869675,0.40273999999999999,0.91904600576502837,0.40193388841489197,0,0,0,-0,-0,-0
6,1800000,18,0.94944353814427862,0.94944353814427862,0.036289300189228969,0.074186119238698625,0.023496420113762899,-0.49999999999999994,0.064240545893114565,0.16022503917594455,-0.4173050467582371,0.85591242273023882,0.085323914531112488,1.0180278603393527,0.62783999999999995,0.89534162681555074,0.62629501434621027,0,0,0,-0,-0,-0
7,1900000,19,0.94207377655603874,0.94207377655603874,0.028402535182014098,0.079341425026002499,-0.052512605600344139,-0.49999999999999994,0.088608894714587327,-0.10013367264122852,-0.45033884502102151,0.908764766717849,0.045126913564144243,0.99450590248972304,0.71467000000000003,0.87748313656384846,0.7131486845445848,0,0,0,-0,-0,-0
8,2000000,20,0.92354503386120457,0.92354503386120457,0.018367338701090495,0.094497943785166516,0.042601019514773325,-0.44308135890429984,0.096549330739724049,0.096921583670255496,-0.34826114757438864,0.89224738682610916,0.039496455974656342,0.96729065317795615,0.74575000000000002,0.84517631273243288,0.74366796647858835,0,0,0,-0,-0,-0
9,2100000,21,0.92444010964189616,0.92444010964189616,0.016188014747071194,0.067549414598956803,-0.016531766132880637,-0.49999999999999994,0.085494999765213242,-0.0044278572897231694,-0.49819686026300247,0.90736971634484886,0.022697658900117604,0.95049526825507236,0.91078999999999999,0.93595626922295438,0.90931043671281409,0,0,0,-0,-0,-0
10,2200000,22,0.94106881451389834,0.94106881451389834,0.034007333457697311,0.041880157764268351,-0.017887004497195109,-0.46190164543682471,-0.027504964435119961,-0.012132996564527376,-0.48566910485064607,0.89010228513339196,0.087226291914119541,1.0558322397702191,0.97369000000000006,0.96607598846175469,0.97410519208775814,0,0,0,-0,-0,-0
11,2300000,23,0.98316376369022795,0.98316376369022795,0.021818560954541523,0.0018005214691816623,-0.010322224161356376,-0.4662728367668188,-0.0056888290248151563,-0.0030416435813611642,-0.078669594231211226,0.91704456575736826,0.076338427989632085,1.0620875789376691,0.99875999999999998,0.98269469506031004,0.99897248078253675,0,0,0,-0,-0,-0
12,2400000,24,1,1.0092383961781959,0.022296072288243009,-0.0012223435910817078,-0.0020003182803201005,-0.23106711489041598,-0.037389616790591385,0.038925538667823556,0.27435714664007738,0.8891171597620402,0.093112328495003296,1.0660305839025463,0.95850999999999997,0.99424891045419372,0.95920666835522439,0,0,0,-0,-0,-0
13,2500000,25,1,1.0051293696612047,0.020762088308865879,-0.0067647324137259188,0.004510418499416774,-0.18908951589741241,-0.06362404048868231,0.036025811215942172,-0.14473064609568853,0.95842002469774901,0.062616842359890429,1.0773920251815408,0.92203000000000002,0.99235348107861265,0.92208724935826958,0,0,0,-0,-0,-0
14,2600000,26,1,1.002684453641747,0.020966933080799346,0.0023803433431277225,-0.0027873217899193037,-0.21374393280188078,0.052312583150367686,0.045615051742196266,0.43959530858374607,0.89235668892034403,0.088219656310229516,1.05997403590978,0.94133,0.99527072951132423,0.94200119864535603,0,0,0,-0,-0,-0
15,2700000,27,1,1.002967102361384,0.020416249144200208,0.0046416455433270264,-0.00021452261102790625,-0.18968835508991475,0.024056124418503577,0.010966237789674427,-0.24021819182229587,0.99369503585675079,0.034035843315068114,1.0583631381553802,0.97885999999999995,0.99516444095672396,0.97881257398218768,0,0,0,-0,-0,-0
16,2800000,28,0.99894680934368729,0.99894680934368729,0.0027244414546705943,-0.0040999800935471479,-0.0010149009126424646,-0.084665844638372401,-0.030346058251132568,-0.021968047164280025,0.23546859235455941,0.94505230030412335,0.057346764001996682,1.0540111519079169,0.96335000000000004,0.99875714963803497,0.96274595297386079,0,0,0,-0,-0,-0
17,2900000,29,0.99890769311761518,0.99890769311761518,0.0067144312665272888,-0.0052879642009550686,-0.0014364802993681095,-0.041385896800989412,0.49941940808497809,0.49085413315494519,0.30103466366182863,0.54671680693353453,0.26907397354745588,1.0579573566737008,0.0023400000000000087,0.99939788518424155,0.0022150350323447698,0,0,0,-0,-0,-0
18,3000000,30,0.99885966763857037,0.99885966763857037,0.0059990028332091759,-0.0056072552529145532,-0.0017340320059983888,-0.047056624838800493,-0.0019767994719759319,0.0082079778636605649,0.1922649032232171,0.99264240580323793,0.030004641352326274,1.0496512243726579,0.99778999999999995,0.99932272468918359,0.99774742805937522,0,0,0,-0,-0,-0
19,3100000,31,1,1.0008409238186109,0.01303880037060105,-0.0028446046496369676,0.0047151658191324931,0.065249242757109402,-0.016122075942477387,0.0087836926298670015,0.45475585923058648,0.96170105024947805,0.042874807185475865,1.0431631839018822,0.98546,0.99930882329846615,0.98545403578289559,0,0,0,-0,-0,-0
20,3200000,32,0.99924053683765668,0.99924053683765668,0.0083985059731098797,-0.0026551002525352094,0.0011015223880615401,-0.019154543877588207,-0.0066838888909646066,-0.01740882897155549,-0.29118464476440975,0.99162668858812442,0.021188152315591065,1.0318841779877475,0.99204999999999999,0.99950409335207213,0.99191844447115762,0,0,0,-0,-0,-0
