iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,Inf,13,0.99798644705911477,0.99798644705911477,0.0075984352514657525,0.99038801180764902,true,-0.0029567080125761018,-0.0061570643592267996,0.080485340038745815,0.00062826240201929728,0.0022895566499366166,-0.081755835219636905,0.99137242339097353,0.020197290251312072,1.0297472748684664,0.9980465898418146,NaN,NaN,NaN,0.99809202498264815,0.9980465898418146,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99038801180764902,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,Inf,14,1,1.000358569516353,0.0063425769298890728,0.99365742307011096,true,-0.0031122001645008976,-0.00395456019011856,-0.0083597173757785793,-0.021805275434051113,0.011101421394898114,0.092093733073420531,0.98660640678383782,0.02225545800975625,1.0288917770023747,0.99282723858108612,NaN,NaN,NaN,0.9997023661946719,0.99282723858108612,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99365742307011096,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,Inf,15,1,1.0013217944227966,0.006575964692962415,0.9934240353070376,true,-0.0059234676140450457,-0.0012604555017507191,0.035948290868219747,-0.029295287649336116,-0.010912598364406237,0.0899312778193333,0.99133955909659055,0.017272194338913721,1.0241567283405266,0.98659897317851186,NaN,NaN,NaN,0.99963255582765032,0.98659897317851186,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.9934240353070376,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,Inf,16,1,1.0007647491538341,0.0057867539045795965,0.99421324609542039,true,-0.0025290653842299318,0.00064634671191999172,0.037241743962331368,0.017600166795983224,0.00962468855275804,0.084873619822396329,0.99273102989852802,0.013801100195202781,1.0189531202694133,0.99494342761036325,NaN,NaN,NaN,0.99990003335167965,0.99494342761036325,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99421324609542039,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,Inf,17,1,1.0011379832083687,0.0056088015029828334,0.99439119849701718,true,-0.001033381562109525,0.001948770434748273,0.052550622012838749,-0.0052076325701665704,-0.015996612480156672,-0.077951153878137405,0.99142792446762829,0.011875574268391515,1.0139915155775721,0.99480073981175843,NaN,NaN,NaN,0.99984109328895165,0.99480073981175843,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99439119849701718,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,Inf,18,1,1.0008932921821929,0.0054322447345216103,0.99456775526547836,true,-0.0013032876329299289,0.0011695982206658519,0.043043365228370281,-0.0038956113811131343,0.00048355937403540827,0.084699580180221279,1.0004581430720836,0.0060120010625511469,1.0118809450909307,0.99959556677232675,NaN,NaN,NaN,0.99990861671136821,0.99959556677232675,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99456775526547836,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,Inf,19,1,1.0002371829888566,0.0029728593081510143,0.99702714069184895,true,-0.00060426493910854589,0.00060617405873149342,0.025452361233767193,0.020928739217404499,-0.0081973867247100846,-0.095651570659897808,0.99016729848760621,0.011004636771203303,1.0110761083528925,0.99439304290061792,NaN,NaN,NaN,0.99994566368673843,0.99439304290061792,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99702714069184895,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,Inf,20,1,1.0002705837122825,0.003279466161474052,0.99672053383852599,true,0.0016576543031830541,-0.00028888860266815795,0.019035786619642846,0.00029837855553709047,-0.0059640274944159771,-0.017957027115469065,0.99974893591928504,0.0042298683174538934,1.0077856857224474,0.99944267319026425,NaN,NaN,NaN,0.99996161722951127,0.99944267319026425,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99672053383852599,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,Inf,21,1,1.0001475077662887,0.0026039413115320938,0.99739605868846792,true,0.0013646865518154674,0.00089436500634941106,0.033900603669777062,-0.024606861702307498,-0.0023686928652556782,-0.090998962593860269,0.99064476987307282,0.0091554730999217678,1.0080401687629241,0.99314805839323472,NaN,NaN,NaN,0.99992355228550922,0.99314805839323472,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99739605868846792,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,Inf,22,1,1.0002668321815649,0.002266871418794828,0.99773312858120522,true,0.00030726982638403904,0.00074274658132848618,0.035754988418860774,0.0047349694427047534,0.0052857063759505635,0.021853294224785061,0.99936238121631638,0.0032734455973054064,1.0055819278511966,0.99869621182732216,NaN,NaN,NaN,0.99995236706806412,0.99869621182732216,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99773312858120522,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
