iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,1300,13,0.66028765975887493,0.66028765975887493,0.0075666211133742049,0.65287237106776819,false,-0.2114787340804283,0.12319057552397467,0.38588841609076147,0.45614678600921832,0.10793191161374738,0.0076604223808693916,0.58975852101243609,0.10049919625653669,0.78070699389985576,0.23999999999999999,NaN,NaN,NaN,0.59759907335292173,0.23430791055791222,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65287237106776819,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,1400,14,0.71780908408266353,0.71780908408266353,0.047275883733853885,0.67147871802348669,false,-0.49999999999999994,0.1303744817218595,0.49999999999999994,-0.47535543729341079,0.14664833800470012,0.45844880371755603,0.6856492916956054,0.072144681931013407,0.8227241873645309,0.26000000000000001,NaN,NaN,NaN,0.26431638618179332,0.25955977908343941,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.67147871802348669,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,1500,15,0.71034470810558847,0.71034470810558847,0.04439052517330528,0.66684199343574935,false,-0.3138290919822353,0.11271476701805744,0.4874918265903459,-0.44942649608333141,0.099772680901130562,0.49448574717476057,0.68477096068975918,0.072821811098247924,0.82313240177643021,0.40999999999999992,NaN,NaN,NaN,0.45114647216769277,0.32047608913457104,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.66684199343574935,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,1600,16,0.66456794832734145,0.66456794832734145,0.0082074307454371182,0.65652466619681304,false,-0.15468675456156397,0.12373550346121497,0.38233286333768679,-0.42803921834840364,-0.084847554584162266,-0.38106154765332212,0.57717516989735396,0.093984087467023122,0.75574493608469795,0.31000000000000005,NaN,NaN,NaN,0.67622684107650433,0.34427933866431337,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65652466619681304,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,1700,17,0.66455808299547503,0.66455808299547503,0.0080908886598718404,0.65662901210880065,false,-0.1543684396660096,0.12372800913752449,0.38332366745080421,0.44669328717527268,-0.11153471348647503,0.48870401393812868,0.5766679071739591,0.094017152257573858,0.7553004964633494,0.22999999999999998,NaN,NaN,NaN,0.67671650231830649,0.23825662688645499,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65662901210880065,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,1800,18,0.66453190753201918,0.66453190753201918,0.008015684088388788,0.6566765371253982,false,-0.15467188998191164,0.12371811262461627,0.38299679314735724,-0.24486370488256393,-0.14185530876369179,-0.42820364292430613,0.61706557148153518,0.056193109585890154,0.72383247969472642,0.40000000000000002,NaN,NaN,NaN,0.67633610832796009,0.37940472933405034,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.6566765371253982,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,1900,19,0.66445732548395586,0.66445732548395586,0.0078092946630665561,0.65680421671415068,false,-0.15469661523360909,0.12371881277581692,0.38300648917399771,0.25002930346774144,-0.0058933095638085131,0.46918448163228255,0.55455357928939497,0.078805710966712211,0.70428443012614816,0.56999999999999995,NaN,NaN,NaN,0.6763143834130112,0.57858480061490014,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65680421671415068,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,2000,20,0.66453284330620421,0.66453284330620421,0.0080463271376263433,0.65664744271133035,false,-0.15451650993082885,0.12371884869460203,0.38392451804684319,0.27349317920716532,-0.0082036360798847241,-0.35762272547403895,0.54356939378461555,0.082305156855990491,0.69994919181099746,0.58999999999999997,NaN,NaN,NaN,0.6765989177662517,0.49683213628238487,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65664744271133035,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,2100,21,0.66449037718312565,0.66449037718312565,0.0081318252911903276,0.65652118839775908,false,-0.15538001864959475,0.12371176900271966,0.38377270523108853,-0.39039029220433208,0.001309121139324354,-0.11225865520522715,0.56164344795600296,0.072198243106079599,0.69882010985755416,0.40999999999999992,NaN,NaN,NaN,0.67556268439861167,0.41702448908927248,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65652118839775908,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,2200,22,0.65996105860760967,0.65996105860760967,0.0034631571628850437,0.65656716458798237,false,-0.20828246185448596,0.1237293234623205,0.37445620876647612,-0.1698050703905305,0.10317655281043292,-0.14089026911650504,0.56916785224257904,0.10729718770515981,0.77303250888238262,0.62,NaN,NaN,NaN,0.60066723246436771,0.6466035206940145,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.65656716458798237,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
11,2300,23,0.66278308627555604,0.66278308627555604,0.021004142714185586,0.64219902641565418,false,-0.20239109288316298,0.12087292528440394,0.29889396948255598,-0.18130475571378124,0.18793041697398949,0.30978408148269843,0.59358111360212007,0.10036392279640279,0.78427256691528535,0.54000000000000004,NaN,NaN,NaN,0.60825200499098186,0.51390005465036792,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.64219902641565418,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
12,2400,24,0.66527168142501303,0.66527168142501303,0.026774488724671936,0.63903268247483458,false,-0.20516271181527465,0.11061094517962367,0.29172872151929308,-0.21789686255238272,0.11817857772671569,-0.47060669558398582,0.60349641804802312,0.09491492174934256,0.78383476937177399,0.46999999999999997,NaN,NaN,NaN,0.62152283144193554,0.5024680493298318,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.63903268247483458,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
13,2500,25,0.67673015359392208,0.67673015359392208,0.037813094596801496,0.6396733208890566,false,-0.19960691098012953,0.11038433530291321,0.49999999999999994,-0.16501418751338748,0.041797019581238715,0.44028544584875218,0.59882234261348877,0.097681222542794627,0.7844166654447986,0.73999999999999999,NaN,NaN,NaN,0.64839058262796245,0.78971540527252948,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.6396733208890566,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
14,2600,26,0.74512985272787868,0.74512985272787868,0.023848079488483814,0.72175873482916453,false,-0.16950549753613356,0.050626741839911005,0.49999999999999994,-0.18992620981091002,0.041306585215591607,0.48790344500210758,0.71629434395184743,0.068448459020312893,0.84634641609044192,0.65000000000000002,NaN,NaN,NaN,0.77838892259701531,0.74046132772729722,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.72175873482916453,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
15,2700,27,0.7484038986352709,0.7484038986352709,0.026040232237795394,0.72288447104223141,false,-0.15892177441305008,0.049381257063986869,0.49999999999999994,-0.1145762126665133,0.0397872070581895,0.49439339601813614,0.65135252063729299,0.1171065030392463,0.87385487641186099,0.87,NaN,NaN,NaN,0.79909797291010498,0.88064950228423522,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.72288447104223141,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
16,2800,28,0.87031116890805937,0.87031116890805937,0.0059226396829232565,0.86450698201879461,false,-0.11587460511374302,0.040729688165988376,0.49999999999999994,-0.077630110631060179,0.032718058440150077,0.4591756253938164,0.76844286627147018,0.11056412469932249,0.97851470320018286,0.93000000000000005,NaN,NaN,NaN,0.87805421924942928,0.93455127028848439,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.86450698201879461,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
17,2900,29,0.93168848657180936,0.93168848657180936,0.015135587874385372,0.91685561045491171,false,-0.081326540187760768,0.034134305979439443,0.48240912211693027,-0.083707482348505557,0.096516273386957563,0.48340745555228115,0.83804033737260042,0.1142009826281602,1.0550222043661048,0.85999999999999999,NaN,NaN,NaN,0.92911683340638018,0.81489981876930151,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.91685561045491171,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
18,3000,30,0.93248075976563627,0.93248075976563627,0.018677989383549944,0.9141763301697573,false,-0.081296982193673567,0.038395545876763505,0.48731585337082411,-0.075006862678221209,0.04136260041869777,-0.44783552550888883,0.7973549881344808,0.13760797028301247,1.0588101316722045,0.81999999999999995,NaN,NaN,NaN,0.925574725573172,0.86700682286417785,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.9141763301697573,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
19,3100,31,0.93209963299725285,0.93209963299725285,0.01772109855181728,0.9147329564164719,false,-0.081009656290638957,0.038321096587948522,0.4503021557430768,-0.042477370105315604,0.045826919586405168,0.36433254263945014,0.82130927873307269,0.12416531443188256,1.0572233761536496,0.94999999999999996,NaN,NaN,NaN,0.92605507182600144,0.94720631300373892,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.9147329564164719,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
20,3200,32,0.95228145506481643,0.95228145506481643,0.013264535438631387,0.93928221033495762,false,-0.040577781745334808,0.036153686358830123,0.33807062825658962,0.011473063976209952,0.011793890633328363,0.49273285179283732,0.90290336571525009,0.065527204183725915,1.0274050536643293,0.97999999999999998,NaN,NaN,NaN,0.96234485687337867,0.98476337832923255,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.93928221033495762,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
21,3300,33,0.98399392637007521,0.98399392637007521,0.012390418251778187,0.97185131648333256,false,-0.0022815065788864769,0.018231027798852523,0.47750711455613576,-0.018574921714048287,-0.0056747264084817672,0.11109523195979754,0.9410816669376878,0.05856722353127719,1.0523593916471143,1,NaN,NaN,NaN,0.98628997471695512,0.99433766726879325,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97185131648333256,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
22,3400,34,1,1.0059428430279993,0.015654295183568971,0.98465879072010243,false,-0.012043067319353166,0.0035220349575065721,0.2023279220920747,0.034067567032105339,0.02618348488142308,0.019948484247857223,0.9571600936826048,0.062200151862363523,1.0753403822210954,0.95999999999999996,NaN,NaN,NaN,0.99655193319284063,0.97052507044145164,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98465879072010243,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
