seed,initial_seed,N_shots,iterations,stopped_early,restarts,restart_seeds,total_shots,n_train,q_det,q_rec,q_last,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
150574,150574,100,100,false,0,,11300,112,0.99952125703958317,1,0.98999999999999999,0,0,0,-0,-0,-0,0.55751313187597606,0.32878031901557103,1.5,1.283849022698051,1.1195376480018338,382.73289704322815
963284,963284,100,100,false,0,,11300,112,0.99447124904436357,0.97999999999999998,1,0,0,0,-0,-0,-0,0.48749677978944034,0.35290675729051202,1.5,1.5404929253219513,0.57027648008713405,386.47694993019104
473867,473867,100,100,false,0,,11300,112,0.99859112452657306,1,1,0,0,0,-0,-0,-0,0.57757035471212759,0.41995395076470698,1.5,1.3946351444918297,0.76465171638600227,391.00552296638489
955377,955377,100,100,false,0,,11300,112,0.99821886116327851,1,0.97999999999999998,0,0,0,-0,-0,-0,0.48381880760188384,0.35369874782385924,1.5,1.3208254510837372,0.79063225770563561,394.79119896888733
150918,150918,100,100,false,0,,11300,112,0.99846280536800447,1,1,0,0,0,-0,-0,-0,0.5295627459546135,0.40292935636066585,1.5,1.3376992197718478,0.92025228444408014,398.01501798629761
902578,902578,100,100,false,0,,11300,112,0.99948070738207329,1,0.98999999999999999,0,0,0,-0,-0,-0,0.58348144875414842,0.30794381176805757,1.5,1.4805226399188682,0.90791910320782743,384.83235597610474
61646,61646,100,100,false,0,,11300,112,0.99938873815556062,1,1,0,0,0,-0,-0,-0,0.5812944199712986,0.32586898549563253,1.5,1.5160884636950782,0.8355883295760369,388.75577116012573
197255,197255,100,100,false,0,,11300,112,0.9929951124219446,0.98999999999999999,0.98999999999999999,0,0,0,-0,-0,-0,0.46260878629508406,0.33138964590435233,1.5,1.3437854377256659,0.76577376561899169,392.75154685974121
462583,462583,100,100,false,0,,11300,112,0.99742052602413056,1,0.98999999999999999,0,0,0,-0,-0,-0,0.54764945130961629,0.29679158411315631,1.5,1.3435801567895225,0.88551070187971415,392.94113492965698
184672,184672,100,100,false,0,,11300,112,0.99681188435707102,1,1,0,0,0,-0,-0,-0,0.6335195023496113,0.31348558963231532,1.5,1.5673321091723544,1.0128643998022342,396.30140209197998
831702,831702,100,100,false,0,,11300,112,0.9997927103042944,1,0.98999999999999999,0,0,0,-0,-0,-0,0.47940484916445192,0.33729263049522185,1.5,1.4342852829088351,0.98940593816096101,385.29774594306946
720308,720308,100,100,false,0,,11300,112,0.99983021757130808,1,1,0,0,0,-0,-0,-0,0.56698080614350133,0.35940941715386709,1.5,1.4796606233150944,1.0375251802406484,390.76744890213013
16729,16729,100,100,false,0,,11300,112,0.99810157716660197,1,1,0,0,0,-0,-0,-0,0.48050472964922059,0.31302797794987364,1.5,1.3488104211966059,0.97030245859807063,391.37007212638855
387749,387749,100,100,false,0,,11300,112,0.99905422198482929,1,1,0,0,0,-0,-0,-0,0.47494495893195737,0.31638449429565746,1.5,1.2756831389397996,0.91239227668873968,398.63358592987061
215846,215846,100,100,false,0,,11300,112,0.9921351171840822,1,1,0,0,0,-0,-0,-0,0.61870369408774584,0.28993101974240748,1.5,1.4918020398102179,0.802103958231971,397.14852404594421
312561,312561,100,100,false,0,,11300,112,0.99830673275685611,1,0.98999999999999999,0,0,0,-0,-0,-0,0.52990121927044953,0.36782407022886537,1.5,1.3982138160582009,0.94254630801052031,385.58867907524109
749598,749598,100,100,false,0,,11300,112,0.99989508118138004,1,0.98999999999999999,0,0,0,-0,-0,-0,0.58419935637685405,0.31007146679540287,1.5,1.6336595920174599,0.86457979283461206,387.20064401626587
631837,631837,100,100,false,0,,11300,112,0.9997865610901886,1,1,0,0,0,-0,-0,-0,0.51027560646375003,0.37507959519963879,1.5,1.51992986428267,0.85806195909405658,393.72380399703979
746550,746550,100,100,false,0,,11300,112,0.99969602607312502,1,0.98999999999999999,0,0,0,-0,-0,-0,0.48873660157429405,0.32120874636369057,1.5,1.2663279754350896,0.8448204783566351,397.31309986114502
709734,709734,100,100,false,0,,11300,112,0.99994355944772773,1,0.98999999999999999,0,0,0,-0,-0,-0,0.56043667528807573,0.30588263992248022,1.5,1.4381243616600767,0.8825006312573711,397.26933407783508
181983,181983,100,100,false,0,,11300,112,0.99914808200217708,1,0.98999999999999999,0,0,0,-0,-0,-0,0.56350303161845339,0.38989854657487549,1.5,1.5184959298093759,0.89196148769383576,385.13544297218323
279125,279125,100,100,false,0,,11300,112,0.99967241969126475,1,1,0,0,0,-0,-0,-0,0.50618032929826551,0.26523532880170153,1.5,1.4554319339940676,0.92974273477367075,387.41147494316101
965652,965652,100,100,false,0,,11300,112,0.99991756325724246,1,1,0,0,0,-0,-0,-0,0.59120140418850176,0.33399418939149922,1.5,1.6253637987953165,0.8452199520727971,387.3984260559082
419030,419030,100,100,false,0,,11300,112,0.99990373018550849,1,0.98999999999999999,0,0,0,-0,-0,-0,0.58808623722522291,0.31066204675853315,1.5,1.5100630978787326,0.77467457529265193,387.8235170841217
888571,888571,100,100,false,0,,11300,112,0.99974326878753472,1,1,0,0,0,-0,-0,-0,0.57099936927806971,0.34755447485733143,1.5,1.5284957231085787,0.79039711533153056,387.28759407997131
