iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,1300,13,0.64250958271385428,0.64250958271385428,0.070433887078293456,0.57348437337712665,false,-0.04940699241406428,0.2574465098824601,-0.1708253689288271,-0.0810160077795683,0.44003268988272493,0.44860328441463238,0.59524782167209578,0.13674078020518965,0.85505530406195618,0.5,NaN,NaN,NaN,0.49163960752636837,0.4792213496412232,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.57348437337712665,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,1400,14,0.62971797565835652,0.62971797565835652,0.058038918246742364,0.57283983577654896,false,-0.032238582161387308,0.1878129320650366,-0.39555632377240052,-0.047210626699138558,0.43415057972826987,-0.48004420321157015,0.60068829624504594,0.086882308498536315,0.76576468239226492,0.45999999999999996,NaN,NaN,NaN,0.55958057184275678,0.43797444286904863,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.57283983577654896,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,1500,15,0.62940214993886601,0.62940214993886601,0.036549219690998065,0.59358391464168792,false,-0.12391076891374393,-0.0037699058019321375,-0.27677796855254433,-0.17059936743836168,-0.49651689695100654,0.47655709822707526,0.52054642528646422,0.11930629039870408,0.74722837704400202,0.34999999999999998,NaN,NaN,NaN,0.85187909525777672,0.40733528373414463,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.59358391464168792,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,1600,16,0.62748778862342047,0.62748778862342047,0.031969300082537871,0.59615787454253333,false,-0.12941324909472185,0.033106458943463986,-0.26314011346327904,-0.1113656448550282,-0.18977228803363411,-0.45778324087481659,0.58725608715018729,0.066158165188272194,0.71295660100790448,0.40999999999999992,NaN,NaN,NaN,0.82182736269137535,0.36700290645572875,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.59615787454253333,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,1700,17,0.63853988568826958,0.63853988568826958,0.038386027411577435,0.6009215788249237,false,-0.14176603016613137,0.16525709221039656,-0.15925690069091725,-0.17800284569041724,0.29898221246142764,-0.21260027233335199,0.60834697266987681,0.061858785558722519,0.72587866523144962,0.29000000000000004,NaN,NaN,NaN,0.55021828977214748,0.36142005904927577,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.6009215788249237,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,1800,18,0.65605210821638849,0.65605210821638849,0.039576229392763632,0.61726740341148012,false,-0.039988117793959242,0.096052353114489397,0.017853043896370893,-0.0055084477146383204,0.11896530456755539,0.46368485451043817,0.62075462385748581,0.069191823175261041,0.75221908789048175,0.81000000000000005,NaN,NaN,NaN,0.8073761520301288,0.78693881664226062,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.61726740341148012,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,1900,19,0.81268159712038601,0.81268159712038601,0.0084286304646499517,0.80442153926502902,false,-0.0017582348660767385,0.12043574413161788,0.49999999999999994,0.052873650638408876,0.2945958076675339,0.49186140387824118,0.7272124316898203,0.073845739058432933,0.86751933590084285,0.55000000000000004,NaN,NaN,NaN,0.78553981557508712,0.55069978740774861,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.80442153926502902,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,2000,20,0.82253189283551198,0.82253189283551198,0.018903680629519061,0.80400628581858324,false,-0.019953938160498133,0.081530400116641477,0.49999999999999994,-0.03567222219182109,0.061185169564393238,0.42414315187251161,0.80892105952669779,0.029646882311040516,0.86525013591767475,0.90000000000000002,NaN,NaN,NaN,0.88183963436904433,0.92244250316714904,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.80400628581858324,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,2100,21,0.91274152081119486,0.91274152081119486,0.019971771436298934,0.89316918480362195,false,-0.046738479881076662,0.044303025531657728,0.49999999999999994,-0.054990606839964373,0.02585482004798223,0.42420395364299091,0.89972198525902725,0.02041424944622286,0.93850905920685068,0.93000000000000005,NaN,NaN,NaN,0.94788059394368462,0.96172379444096101,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.89316918480362195,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,2200,22,0.93358321382244702,0.93358321382244702,0.016513555180869263,0.91739992974519513,false,-0.05555311979352686,0.023774204416213023,0.49999999999999778,-0.034665745329720776,-0.013952333625550484,0.49634016243100865,0.9012392688800035,0.045052570718785503,0.98683915324569593,0.97999999999999998,NaN,NaN,NaN,0.96012531854104177,0.94828922905306456,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.91739992974519513,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
