iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,Inf,13,1,1.0001694217194865,0.025031427529500445,0.97496857247049951,false,-0.012181451322945165,-0.0012087460326415643,0.099999999999999992,-0.0875286219596077,-0.017060232287537322,0.089457380792967944,0.94399524378241939,0.076926308141200009,1.0901552292506995,0.82780867013880921,NaN,NaN,NaN,0.99592129174826383,0.82780867013880921,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97496857247049951,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,Inf,14,0.99794270878286151,0.99794270878286151,0.010579627643063468,0.98736308113979809,false,0.0044029710050465624,0.009435513379932323,0.043650211284024638,0.033040771537335006,0.023076426240074083,0.09426466153463986,0.96927596443530173,0.045939881508592045,1.0565617393016267,0.95542039191584183,NaN,NaN,NaN,0.99425950669689023,0.95542039191584183,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98736308113979809,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,Inf,15,0.9966783898909749,0.9966783898909749,0.0080541739295736381,0.98862421596140126,false,0.0010823941299222767,0.0076537886212741579,0.021159124231409757,0.006612421774451066,0.0064405458788402703,-0.099867588847888114,0.9899572397694445,0.032012466530135335,1.0507809261767016,0.98996465606951367,NaN,NaN,NaN,0.99575317714683087,0.98996465606951367,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98862421596140126,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,Inf,16,0.99667115841477671,0.99667115841477671,0.0055513099491997031,0.99111984846557699,true,0.0010684706378058626,0.0076709854081290054,0.021254515186183022,0.0070583729712507398,-0.0050750865243067711,0.098206683860004251,0.98287115037991946,0.022482093677097199,1.0255871283664042,0.99552532803224658,NaN,NaN,NaN,0.9957444495768093,0.99552532803224658,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99111984846557699,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,Inf,17,0.99956638410309429,0.99956638410309429,0.0074238017918323513,0.99214258231126196,true,0.0042788893944508515,0.0022971542404225495,0.067447876400259704,-0.012898327770510143,-0.012168914061551475,-0.099895667135973421,0.96600835010394004,0.030812285732987377,1.0245516929966161,0.99147551118727861,NaN,NaN,NaN,0.99924699995875677,0.99147551118727861,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99214258231126196,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,Inf,18,1,1.0010059832463245,0.0089397048345679769,0.99106029516543204,true,-0.0012287634732117772,-0.0027133337781653356,-0.0046934844921411667,-0.011077124607347735,-0.0030705039333295964,-0.02644994722179117,0.99873814508023162,0.01054334481268855,1.0187705002243399,0.99728999941168661,NaN,NaN,NaN,0.99980486452416362,0.99728999941168661,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99106029516543204,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,Inf,19,1,1.0000631738434271,0.0057630739694498759,0.99423692603055014,true,7.0250109073111613e-05,-0.0022804354967353221,0.0054711213005082726,0.012857452849086876,-0.0059423794787300671,-0.054125853735478381,0.99418939755127556,0.011855966624043854,1.0167157341369588,0.99558313893869088,NaN,NaN,NaN,0.99990594446357595,0.99558313893869088,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99423692603055014,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,Inf,20,1,1.0005235974550901,0.0042844930461140825,0.99571550695388589,true,0.00078101650244383441,-0.0030618461334212263,-0.0049947381182070252,0.012302531386822135,0.0056633047053703256,0.092693690070580675,0.99413185182243535,0.010852914285545126,1.014752388964971,0.99560531665892094,NaN,NaN,NaN,0.99977052307457359,0.99560531665892094,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99571550695388589,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,Inf,21,1,1.0006468652266078,0.0045295673092120041,0.99547043269078794,true,0.0011871823784853838,-0.0022644735218459644,0.00098201783010924866,-0.00090820313601254476,-0.013113577755626868,0.027788047415797434,0.99154796795312317,0.010925337263933665,1.012306108754597,0.99039872867260359,NaN,NaN,NaN,0.9998725554949196,0.99039872867260359,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99547043269078794,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,Inf,22,1,1.0007880938380824,0.0045864654052936889,0.99541353459470627,true,0.0022436254252155298,-0.00095179696079247301,0.010950922314519265,0.0073272950131690884,0.001356254951561553,0.011266090205196644,0.99988856965574513,0.0053432162045710671,1.0100406804444302,0.99860766825298719,NaN,NaN,NaN,0.99988224791679914,0.99860766825298719,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99541353459470627,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
11,Inf,23,0.99996253223806564,0.99996253223806564,0.0027563301163824718,0.99720620212168321,true,0.000357430977721245,-0.0027611197737892534,-0.01905645098964014,-0.0071311430197951164,0.0034844380354163429,0.098348132602533944,0.99530189669639824,0.0064224710392224689,1.0075045916709209,0.99814150950078817,NaN,NaN,NaN,0.99974048523026382,0.99814150950078817,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99720620212168321,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
12,Inf,24,1,1.0002405993137389,0.0028778216878390835,0.99712217831216088,true,0.00019471852896114987,0.00030754450303688025,0.052389811850370491,-0.006057508490783986,-0.0041127499482307012,-0.095583912900125384,0.99789727739080236,0.0047272166118703116,1.006878988953356,0.99741398655155122,NaN,NaN,NaN,0.99988685840654312,0.99741398655155122,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99712217831216088,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
13,Inf,25,1,1.0002560002265821,0.0028589843437116769,0.99714101565628832,true,0.00011826910664168282,0.00026068977768034242,0.052102333729105083,0.0019271716934583932,-0.0024929071771216255,0.03451114089945162,0.9999049135547674,0.0028565846086720187,1.0053324243112443,0.99964791581867396,NaN,NaN,NaN,0.9998899145068072,0.99964791581867396,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99714101565628832,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
