iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,Inf,13,0.94281769820778072,0.94281769820778072,0.0089050069509971838,0.93391269125678356,false,0.016187549063117927,0.028056890039180833,-0.099999999999999437,-0.095136339103002815,0.0037172324673500901,-0.096302392931984671,0.91509732658646104,0.065906111723538094,1.0403189388611833,0.8283899854246779,NaN,NaN,NaN,0.93601143671722553,0.8283899854246779,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.93391269125678356,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,Inf,14,0.95380314089413587,0.95380314089413587,0.029638539172933978,0.92416460172120185,false,0.090570408404902408,0.029046226849770703,-0.099999999983106283,0.097073664957114419,0.033336131065647701,0.072863984849816404,0.94121377066403444,0.038583060398588546,1.0145215854213527,0.80894147997443777,NaN,NaN,NaN,0.81463341462639094,0.80894147997443777,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.92416460172120185,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,Inf,15,0.95697379937844451,0.95697379937844451,0.021209781612514623,0.93576401776592988,false,-0.040178671525692732,0.02923242473997411,-0.099999999999999992,-0.071344655960241088,0.030504931987602291,-0.090660366220259692,0.95187933442618045,0.029066270973039873,1.0071052492749561,0.85421438779006853,NaN,NaN,NaN,0.91135886049537607,0.85421438779006853,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.93576401776592988,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,Inf,16,0.95632566338119651,0.95632566338119651,0.027227029829374735,0.92909863355182176,false,0.099999999999999992,-0.012268188273599327,-0.099999999999999992,0.096338031221959136,-0.021387069153473576,-0.074886296958047771,0.94892794081293164,0.028614086422352195,1.0032947050154009,0.80300129300074374,NaN,NaN,NaN,0.81084518339111966,0.80300129300074374,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.92909863355182176,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,Inf,17,0.97245434570883926,0.97245434570883926,0.02256403420846791,0.9498903115003714,false,-0.026287075274567959,-0.020133269934130046,0.099999999999999992,-0.083956610251424299,-0.020550719681280416,0.088967148029149151,0.95512365683815925,0.034378086567009906,1.0204420213154781,0.82945327949517089,NaN,NaN,NaN,0.95549592067311895,0.82945327949517089,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.9498903115003714,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,Inf,18,0.9504803903045751,0.9504803903045751,0.0094633893165981791,0.94101700098797691,false,0.050922529071267805,-0.0071526597162401345,0.099999999999999992,0.038036329745273434,-0.0094579999421644939,0.098050795773030469,0.9469338924178522,0.010384276712153877,0.96666401817094461,0.96411338456564422,NaN,NaN,NaN,0.9462974972662217,0.96411338456564422,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.94101700098797691,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,Inf,19,0.96523513985384612,0.96523513985384612,0.0023237114365781209,0.96291142841726796,false,0.038561080107706244,-0.008525478753546022,0.099999999999999992,0.036330669339776911,-0.0037510058094726989,0.095130277192494811,0.95512931878169627,0.011142353221211222,0.97629978990199762,0.9731928540440965,NaN,NaN,NaN,0.96462986585848742,0.9731928540440965,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.96291142841726796,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,Inf,20,0.97518435366194967,0.97518435366194967,0.0016944229547859639,0.97348993070716372,false,0.033965718545315257,-0.0046982887207729015,0.099999999999999992,0.013694659761793293,-0.0027789521468721406,0.093417939275164535,0.96748110020416445,0.0061688399434336721,0.9792018960966884,0.99472178583078319,NaN,NaN,NaN,0.97523326084781992,0.99472178583078319,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97348993070716372,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,Inf,21,1,1.0005052556671332,0.0030453339226771364,0.99695466607732286,true,-0.0017402931642576881,-0.0026906032841076503,0.099999999999999992,0.0022148097275243028,0.00026117049430704475,0.093442401870394987,0.99145701458619218,0.0065299496594103347,1.0038639189390719,0.99917111631624189,NaN,NaN,NaN,0.99798444769374317,0.99917111631624189,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99695466607732286,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,Inf,22,1,1.0023278749356894,0.010231954535821946,0.98976804546417807,false,0.0011818615443467233,0.00071825969298275859,0.026805776266775522,-3.3936372762527478e-05,-0.0023113703949569631,-0.084250400798776728,0.99429750525112881,0.022970040147446844,1.0379405815312779,0.99825149043325134,NaN,NaN,NaN,0.999860066599631,0.99825149043325134,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98976804546417807,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
11,Inf,23,1,1.0039427750285395,0.0067810297182436885,0.99321897028175632,true,0.00045473330876780155,7.7642142755563961e-05,0.0083663786551134434,-0.0099815083506269026,0.0055448267712681493,-0.0084499653542164099,0.99888244227305012,0.010301627564497672,1.0184555346455957,0.99489717332329697,NaN,NaN,NaN,0.99986219922380037,0.99489717332329697,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99321897028175632,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
12,Inf,24,1,1.002577205162841,0.0059593936483702155,0.99404060635162983,true,0.0018772780357717285,-0.001313414452305677,0.010396659503390717,-0.0046143277811696165,-0.0093147253971890692,0.0067634766508225252,0.99722824556095158,0.01086477263953922,1.0178713135760762,0.99566227311454913,NaN,NaN,NaN,0.99991073418230136,0.99566227311454913,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99404060635162983,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
13,Inf,25,1,1.0021961405485491,0.0053668963643276058,0.99463310363567237,true,0.002557010198162595,-0.00050369383059935345,0.012707965159651542,0.0054922138359247141,0.00033037653530665345,0.0029825881324319903,1.0018698870090976,0.0061851592658358646,1.0136216896141859,0.99919707576088668,NaN,NaN,NaN,0.99984061678491698,0.99919707576088668,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.99463310363567237,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
