iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,1300000,13,0.11276356636834375,0.11276356636834375,0.0091003736380965566,0.10384520020300914,false,-0.29304514335645437,-0.45989731524810462,0.12387762961298691,-0.32634853834967825,-0.467248915561425,0.24068808037503131,0.10225757616566722,0.017150602464070238,0.13484372084740068,0.13238,NaN,NaN,NaN,0.12210947034926362,0.13180108802798385,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.10384520020300914,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,1400000,14,0.12868903002916937,0.12868903002916937,0.0082374231690170822,0.12061635532353263,false,-0.32208996075280882,-0.46735843870316401,0.22191963977011636,-0.33875983227971918,-0.46906507320431645,-0.33167740338076213,0.11252728051288066,0.024544475062243339,0.15916178313114299,0.095159999999999967,NaN,NaN,NaN,0.13448980529996502,0.094480435145606723,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.12061635532353263,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,1500000,15,0.12913534760680287,0.12913534760680287,0.0103048396982809,0.11903660470248759,false,-0.3182269370680561,-0.46691481533451712,0.35251289366273231,-0.33302523994888933,-0.40601183592766787,0.41807438015616127,0.10671969057484937,0.028306375203794566,0.16050180346205906,0.15091999999999994,NaN,NaN,NaN,0.1184025248525945,0.14877516638859645,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.11903660470248759,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,1600000,16,0.14886830323246719,0.14886830323246719,0.010711124380839055,0.13837140133924491,false,-0.33107015897177833,-0.41567684527802945,0.49990724872071068,-0.38082687935442472,-0.42310085958318422,0.48859556733450082,0.12623468599170384,0.029455674912692291,0.18220046832581921,0.053919999999999996,NaN,NaN,NaN,0.1313320909413882,0.051015785354389331,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.13837140133924491,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,1700000,17,0.15065810082894321,0.15065810082894321,0.013068588577568863,0.13785088402292572,false,-0.31500494261076722,-0.41039887379004647,0.41775110729914644,-0.29461473116391179,-0.366534719576044,0.28076794607628619,0.12958367582730712,0.028668967608041333,0.18405471428258566,0.13904,NaN,NaN,NaN,0.14119045287345111,0.13625249135193818,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.13785088402292572,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,1800000,18,0.1535344294128197,0.1535344294128197,0.012146006728222124,0.14163134281916201,false,-0.31288108533342074,-0.40536721853531299,0.41860575850508108,-0.31104523791620609,-0.41040458074405239,0.42691242732774159,0.15324448217230879,0.013019914826009449,0.17798232034172673,0.13813999999999993,NaN,NaN,NaN,0.14472478752850246,0.13753383755579607,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.14163134281916201,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,1900000,19,0.14626515463899731,0.14626515463899731,0.0089230694475928244,0.13752054658035634,false,-0.31941879375762444,-0.39709931965613204,0.35130051155204084,-0.31228684964247289,-0.34402421126924265,-0.45755196712748658,0.10812358404755679,0.036516322868651571,0.17750459749799477,0,NaN,NaN,NaN,0.15629955687974625,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.13752054658035634,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,2000000,20,0.14935380176229501,0.14935380176229501,0.011173104161428962,0.13840415968409464,false,-0.30654136827547129,-0.38998091194273021,0.49999999999999994,-0.26360405628219241,-0.38886062264496557,0.45846775572255605,0.12893180219628331,0.023926813985456978,0.17439274876865157,0.074899999999999994,NaN,NaN,NaN,0.15150603297789778,0.075082977461483458,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.13840415968409464,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,2100000,21,0.14741532405640176,0.14741532405640176,0.0098126716790822178,0.13779890581090118,false,-0.31953693447907672,-0.39441140270483949,0.48984745105191557,-0.33030195324540723,-0.35105770850513296,0.46050883235041784,0.12349672552955544,0.022614587270297255,0.16646444134312022,0.15311999999999992,NaN,NaN,NaN,0.15598717466954665,0.15091043727235001,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.13779890581090118,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,2200000,22,0.15623873316933062,0.15623873316933062,0.0087051250568246676,0.14770771061364246,false,-0.32753019162653585,-0.34933112895177887,0.39596669679942437,-0.32411174827224576,-0.25898652868849226,0.24236604405895679,0.13950016794644005,0.025594627319647324,0.18812995985376996,0,NaN,NaN,NaN,0.14010171124953619,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.14770771061364246,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
11,2300000,23,0.16310731059513592,0.16310731059513592,0.0085261300605023998,0.15475170313584358,false,-0.33091154672842332,-0.39084785149137746,0.49999999999999994,-0.29329094331665151,-0.43095254592406751,0.29989038187931261,0.1474996810891146,0.010267658153118543,0.16700823158003983,0.10661999999999994,NaN,NaN,NaN,0.15963724251673711,0.10978995385589109,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.15475170313584358,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
12,2400000,24,0.16490558740301275,0.16490558740301275,0.0084507435705893155,0.15662385870383522,false,-0.32853221833589813,-0.39090046861617628,0.49999999999999994,-0.31160667653167762,-0.37195365954105242,0.49768371219837237,0.14826821779266142,0.0098061021288069882,0.16689981183739469,0.16461999999999996,NaN,NaN,NaN,0.16003140805964955,0.16801691711471772,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.15662385870383522,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
13,2500000,25,0.17144625020361953,0.17144625020361953,0.0071698390138216434,0.16441980797007433,false,-0.32444948829985004,-0.38501862236481554,0.49999999999999994,-0.32536555643634602,-0.48026798064944987,0.48332958528761183,0.15473858685417285,0.015821117931844715,0.18479871092467781,0.095140000000000044,NaN,NaN,NaN,0.16501368055966498,0.091590361774542606,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.16441980797007433,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
14,2600000,26,0.17049581803109129,0.17049581803109129,0.0052717966892561492,0.16532945727562026,false,-0.31214132055730442,-0.33958563438949474,0.49999999999999994,-0.28339583721249229,-0.2593473988420385,0.45763131594241035,0.13109666937537151,0.021725413358544401,0.17237495475660586,0,NaN,NaN,NaN,0.14098621952424206,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.16532945727562026,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
15,2700000,27,0.16863030792933253,0.16863030792933253,0.0037266037074751295,0.16497823629600691,false,-0.31697008370234131,-0.36446949851736232,0.49999999999999994,-0.33656108448819921,-0.37475932195888118,0.47796627726109775,0.14852638990855738,0.0063130112752693137,0.16052111133156907,0.16280000000000006,NaN,NaN,NaN,0.16976028681791083,0.16492297951078252,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.16497823629600691,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
16,2800000,28,0.16538529173245847,0.16538529173245847,0.0036596450735307449,0.16179883956039834,false,-0.33319050240976561,-0.37424440882847093,0.49999999999999994,-0.32690496918384016,-0.39538352914887032,0.47679273107916442,0.15854905429982522,0.005147213658017567,0.16832876025005858,0.15213999999999994,NaN,NaN,NaN,0.16764777419710519,0.15692201994701471,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.16179883956039834,0.16179883956039834,false,0,0,0,true,0,0,0,-0,-0,-0,false
17,2900000,29,0.16613384544352133,0.16613384544352133,0.0022343733580378637,0.16394415955264421,false,-0.31438363880396619,-0.36599401623867339,0.49999999999999994,-0.31911557304030946,-0.33712137426879751,0.49461843435500241,0.15841980541456002,0.0058048428358799566,0.16944900680273195,0.13100000000000001,NaN,NaN,NaN,0.16951638333122784,0.13415018696641942,ucb,1.8999999999999999,-Inf,0,false,0,0,1,0.16394415955264421,0.16179883956039834,false,0,0,0,true,0,0,0,-0,-0,-0,false
18,3000000,30,0.16729275770618285,0.16729275770618285,0.0019534781686010934,0.16537834910095378,false,-0.31033026387363721,-0.38407017014234091,0.49999999999999994,0.48418034229268114,-0.49206354830041565,-0.44786355757265484,0.061356997169812771,0.056203040623434702,0.16814277435433872,0,NaN,NaN,NaN,0.16043430041176182,0,ucb,1.8999999999999999,-Inf,0,false,0,0,2,0.16537834910095378,0.16179883956039834,false,0,0,0,true,0,0,0,-0,-0,-0,false
19,3100000,31,0.16293091722093003,0.16293091722093003,0.00067467793685891894,0.1622697328428083,false,-0.33634980005054427,-0.37315615966048243,0.47175599452463052,-0.32602636699697407,-0.4925885093844129,0.0214275791976557,0.12574675153863479,0.022809533674917892,0.16908486552097879,0.14376000000000008,NaN,NaN,NaN,0.16478158452810104,0.14692347650589155,ucb,1.8999999999999999,-Inf,0,false,0,0,3,0.1622697328428083,0.16179883956039834,false,0,0,0,true,0,0,0,-0,-0,-0,false
20,3200000,32,0.17156581957114694,0.17156581957114694,0.0075233732236757445,0.1641929138119447,false,-0.32271888064666376,-0.37324883863354597,0.40345515616895022,-0.48352549481376683,0.49660851382719762,-0.32669188681802175,0.063985952032729665,0.065873903752924678,0.18914636916328656,0,NaN,NaN,NaN,0.16544739143520465,0,ucb,1.8999999999999999,-Inf,0,false,0,0,4,0.1641929138119447,0.16179883956039834,false,0,0,0,true,0,0,0,-0,-0,-0,false
