iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,1300000,13,0.86341598367497496,0.86341598367497496,0.023053738873354671,0.8408233195790874,false,-0.056102882720980372,0.03450771021433649,-0.1354836714611061,-0.41317353693455883,0.032502337666976411,-0.42703058716849496,0.74914243793608848,0.13957976993281301,1.0143440008084332,0,NaN,NaN,NaN,0.86464890609601353,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.8408233195790874,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,1400000,14,1,1.0305714167487032,0.086882208393870203,0.91485543577400719,false,0.22416361807159932,0.032259335243733797,0.069995435588554866,0.45719747844979586,0.024680795725510407,0.13385368318334345,0.9928897639262998,0.12788587498694362,1.2358729264014927,0,NaN,NaN,NaN,0.3137576410843137,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.91485543577400719,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,1500000,15,0.90209748470190809,0.90209748470190809,0.044582156567706317,0.85840697126555587,false,-0.13704077242505822,0.048658862957896135,-0.048620609573267096,-0.2805322988001786,0.054901067722788355,0.042757826000979549,0.86606892150048753,0.089227581968139999,1.0356013272399536,0.052380000000000065,NaN,NaN,NaN,0.61658120131658289,0.057942119716129836,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.85840697126555587,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,1600000,16,0.98506365208605695,0.98506365208605695,0.043966178866869057,0.94197679679652524,false,0.13149628726624585,0.039412557058988336,-0.21515068932185846,0.21706995621431968,0.032264160355926608,-0.28350270831300861,0.9447483108022503,0.069502082964931516,1.0768022684356202,0.29296000000000011,NaN,NaN,NaN,0.64585173060553402,0.29248434742700846,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.94197679679652524,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,1700000,17,0.86599942535619134,0.86599942535619134,0.0076584041911363816,0.85849418924887766,false,-0.033481082574587269,0.038832712494020087,-0.12626896839128746,-0.10610996658379368,0.036318394524531117,-0.13205637563215644,0.83649377497545951,0.019073321785586336,0.87273308636807356,0.74182000000000003,NaN,NaN,NaN,0.88040796832020574,0.73849119849116218,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.85849418924887766,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,1800000,18,0.89266279671902471,0.89266279671902471,0.0120106764830559,0.88089233376562992,false,0.016369197552699923,0.046589567656790856,-0.13028326963136719,0.012106143188582941,0.059910742715401755,-0.17166794624975035,0.80833561619175953,0.045339810437293578,0.8944812560226173,0.7861800000000001,NaN,NaN,NaN,0.85824234472928596,0.78765151736460393,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88089233376562992,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,1900000,19,0.889146829378896,0.889146829378896,0.0090997385387202034,0.88022908561095015,false,0.014558844753052564,0.04579587064228207,-0.12776160176909757,-0.022066780125860053,0.046080082691733137,-0.20238349557896607,0.80515028722945003,0.019154799721300065,0.84154440669992014,0.8448,NaN,NaN,NaN,0.86303301642432328,0.84426302910205175,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88022908561095015,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,2000000,20,0.89365420855484423,0.89365420855484423,0.0082677947253813732,0.88555176972397054,false,0.0055414178372707457,0.046122870310861874,-0.14389408564543946,0.030903578342884597,0.043125523129485588,-0.097541380260283805,0.8558125745315468,0.014234469210770295,0.88285806603201034,0.87226000000000004,NaN,NaN,NaN,0.8612313594607286,0.86939791785069742,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88555176972397054,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,2100000,21,0.90021961476767109,0.90021961476767109,0.0078274425356429801,0.89254872108274097,false,0.01950722086781374,0.046181965800577311,-0.1389208769774708,0.002787677301653968,0.052212560863390323,-0.11173791737052485,0.85210935764661833,0.013737878095676228,0.87821132602840313,0.83860000000000012,NaN,NaN,NaN,0.85694916083598005,0.83909279056918806,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.89254872108274097,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,2200000,22,0.939763114846074,0.939763114846074,0.052457410394375126,0.88835485265958636,false,-0.00039667823556146327,0.016465434936093017,-0.0014980420726052805,0.023342644734256623,-0.0014817814436884902,0.29781895486762755,0.86820632517589513,0.11335838543605967,1.0835872575044085,0.97370000000000001,NaN,NaN,NaN,0.98144781557334415,0.97484310275094022,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.88835485265958636,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
