score_mode,N,seed,selected_rank,iter,point_idx,x_u1,x_u2,x_u3,y,sigma_y
full_l1,1000,105026,1,100,1,-0.375,0.45833333333333326,-0.125,0.092999999999999972,0.0093086104754909194
full_l1,1000,105026,1,100,2,-0.041666666666666685,0.20833333333333326,-0.29166666666666669,0.54000000000000004,0.015770464093653694
full_l1,1000,105026,1,100,3,0.20833333333333326,0.29166666666666663,-0.375,0.44100000000000006,0.015753477323308909
full_l1,1000,105026,1,100,4,0.04166666666666663,-0.29166666666666669,0.20833333333333326,0.36299999999999999,0.015227524774891622
full_l1,1000,105026,1,100,5,-0.29166666666666669,0.37499999999999989,-0.041666666666666685,0.22199999999999998,0.012813402020822423
full_l1,1000,105026,1,100,6,0.29166666666666663,-0.375,0.29166666666666663,0.36899999999999999,0.015291982717517253
full_l1,1000,105026,1,100,7,0.37499999999999989,0.04166666666666663,0.37499999999999989,0.33400000000000007,0.015020028189505159
full_l1,1000,105026,1,100,8,0.45833333333333326,-0.125,-0.45833333333333331,0.15199999999999991,0.011504183078807458
full_l1,1000,105026,1,100,9,-0.45833333333333331,0.12499999999999989,-0.20833333333333331,0.25800000000000001,0.014041962291572506
full_l1,1000,105026,1,100,10,0.12499999999999989,-0.20833333333333331,0.45833333333333326,0.40399999999999991,0.015424102205114898
full_l1,1000,105026,1,100,11,-0.20833333333333331,-0.45833333333333331,0.04166666666666663,0.43599999999999994,0.015772872615988254
full_l1,1000,105026,1,100,12,-0.125,-0.041666666666666685,0.12499999999999989,0.78400000000000003,0.012914669921634477
full_l1,1000,105026,1,100,13,-0.11736713567324908,0.49057679428234224,0.46512023561146321,0.46700000000000008,0.015802655012585629
full_l1,1000,105026,1,100,14,-0.11122268375533562,-0.47530910555696448,-0.38407647029561209,0.39800000000000002,0.015536861548949935
full_l1,1000,105026,1,100,15,-0.13251788027313971,-0.28809528287065911,0.46642400532555728,0.30200000000000005,0.014770852323514837
full_l1,1000,105026,1,100,16,-0.13145020175558453,0.3383299947693621,-0.32870377988616384,0.40000000000000002,0.015432201262654384
full_l1,1000,105026,1,100,17,-0.11429971148375584,0.00080324065053094529,0.089597572047739993,0.88500000000000001,0.01018247152819441
full_l1,1000,105026,1,100,18,-0.0986572728943369,0.077299959996399936,0.076964271849382815,0.82899999999999996,0.01216082332368886
full_l1,1000,105026,1,100,19,-0.11326212052937046,0.029148266086314711,0.12818582923516564,0.88300000000000001,0.010200966755425542
full_l1,1000,105026,1,100,20,-0.1137384754823334,-0.017633932217016035,0.054277825716265271,0.873,0.010763714472459312
full_l1,1000,105026,1,100,21,-0.10425173963115908,0.0043855950581297432,0.099306496318152693,0.89800000000000002,0.0093774424556563648
full_l1,1000,105026,1,100,22,-0.050133041951133439,0.00023884382614380861,-0.43829732116954601,0.96199999999999997,0.0065992244624291435
full_l1,1000,105026,1,100,23,-0.00030567296924455256,0.017495189032072922,-0.19749474435448899,0.98499999999999999,0.0045184705901612403
full_l1,1000,105026,1,100,24,0.050865797103692545,-0.024576204258330181,-0.47515791518059491,0.95799999999999996,0.006588473682466677
full_l1,1000,105026,1,100,25,-0.015821478586651949,-0.047617062526685627,-0.31520898633014105,0.95699999999999996,0.006640054657614647
full_l1,1000,105026,1,100,26,0.0089047210162229717,0.0093764461770626806,-0.48548634008932301,0.95699999999999996,0.0059665504224284136
full_l1,1000,105026,1,100,27,0.045946262216864708,0.0077150856559466963,0.14191016094171349,0.98299999999999998,0.0043930841486303157
full_l1,1000,105026,1,100,28,0.028778964901178483,-0.013726234372598345,-0.062361036003546477,0.99099999999999999,0.0034309753896151624
full_l1,1000,105026,1,100,29,0.0013313203595093359,0.036807676548609169,0.39348356111604543,0.96599999999999997,0.0051556946147212476
full_l1,1000,105026,1,100,30,-0.00010673982237063839,0.0050183139048007863,0.14520435413424915,0.998,0.0010328130116704236
full_l1,1000,105026,1,100,31,0.046926710287738205,0.03468893173054588,-0.054118343834859362,0.93400000000000005,0.0071935104651895372
full_l1,1000,105026,1,100,32,0.020842442179902054,-0.010487411969116733,0.38514225230311072,0.97499999999999998,0.0051409328075261197
full_l1,1000,105026,1,100,33,-0.033630288397155095,-0.0016173749950956218,-0.12613332464842641,0.98399999999999999,0.0035667975853535001
full_l1,1000,105026,1,100,34,0.021546259779726018,-0.023944368658637583,-0.26474696909634998,0.98599999999999999,0.0039722493245583877
full_l1,1000,105026,1,100,35,-0.015039144706502361,0.0027872293815123239,0.29328502798852552,0.99399999999999999,0.0027335105707239414
full_l1,1000,105026,1,100,36,0.020645910562471448,-0.022083460514124686,0.17747263238896926,0.97099999999999997,0.0052278718603991723
full_l1,1000,105026,1,100,37,0.0068429698230341174,0.013225052441738105,0.33703455533655902,0.995,0.0026700772335805736
full_l1,1000,105026,1,100,38,3.3792952458533421e-05,0.0029699451314642022,-0.072897178040749022,1,0.0014071176718852441
full_l1,1000,105026,1,100,39,0.001317636859616611,0.011854330166070071,0.23632518138595238,0.995,0.0019816440564735882
full_l1,1000,105026,1,100,40,0.0040187168882115376,-9.1978661784786198e-06,0.045292038268059942,0.998,0.00042761240736419951
full_l1,1000,105026,1,100,41,0.018492945736983346,-0.011284541377717172,-0.14468585090337971,0.99299999999999999,0.0024516356897568764
full_l1,1000,105026,1,100,42,-0.012759374380373778,-0.019919837951017261,-0.29190529444064639,0.99399999999999999,0.0032037117233445272
full_l1,1000,105026,1,100,43,-0.00044917214589146326,0.018512519127245497,0.056978334498045902,0.99199999999999999,0.0030692293409727367
full_l1,1000,105026,1,100,44,0.010876612885120096,-0.0018228764802259434,0.25409190526406844,0.995,0.0025947475209063433
full_l1,1000,105026,1,100,45,-0.0041649484000241266,-0.021008760085091449,-0.47565892038182134,0.97999999999999998,0.004096258120036167
full_l1,1000,105026,1,100,46,0.019590437962123008,0.0093764622927343666,0.16245153195241246,0.99399999999999999,0.0023492614253137708
full_l1,1000,105026,1,100,47,0.010050986060161193,-0.0020611208483627408,-0.077024071393718252,0.997,0.0013180889756759114
full_l1,1000,105026,1,100,48,0.006769118036661359,-0.0063048358037371965,-0.37056165124265239,0.98499999999999999,0.0034946645647556149
full_l1,1000,105026,1,100,49,-0.0075100888523993437,-0.0092338736830750445,-0.27462736116768971,0.995,0.0025408476378495524
full_l1,1000,105026,1,100,50,0.0013275081907517805,0.0095933992976906524,-0.022173609183159471,0.996,0.0020454101119854818
full_l1,1000,105026,1,100,51,-0.016918994987348723,-0.0078165480009129151,0.016862306593771637,0.997,0.0020493461382881887
full_l1,1000,105026,1,100,52,0.025857560832630799,0.012861865677298079,0.28851386533935042,0.98799999999999999,0.003280009024524435
full_l1,1000,105026,1,100,53,-0.00096468041331698728,-0.015600647706494941,-0.11552924073597604,0.997,0.0020986173906063356
full_l1,1000,105026,1,100,54,-0.015842494033907251,-0.0085882487018718034,-0.076013893074754257,0.997,0.0019318972899547715
full_l1,1000,105026,1,100,55,-0.012275329563056214,-0.010286312266729603,-0.22052703157361342,0.99299999999999999,0.0023379400111890845
full_l1,1000,105026,1,100,56,0.014341834986199675,-0.014621519656772719,0.0659428607997945,0.99399999999999999,0.0030550003444202254
full_l1,1000,105026,1,100,57,-0.0066091652154238734,-0.0080076931217663017,0.088802806494606257,0.995,0.0018413985917662757
full_l1,1000,105026,1,100,58,-0.024291231410293879,0.0024793239347797869,0.026474135206665084,0.98999999999999999,0.0024001007359482651
full_l1,1000,105026,1,100,59,-0.0018193670294237574,-0.00036454863971902007,-0.16996897172918213,0.997,0.0019473839289763934
full_l1,1000,105026,1,100,60,-0.019198953039311739,0.010858108521122567,0.4152464851180917,0.99399999999999999,0.0035601399847231376
full_l1,1000,105026,1,100,61,-0.0079377678771532789,-0.003175929389420018,0.016897546882514325,0.999,0.00086619426591535487
full_l1,1000,105026,1,100,62,0.0021362936633801954,0.0084586600003830892,-0.10253119643715314,0.99399999999999999,0.0024725141705697375
full_l1,1000,105026,1,100,63,-0.0017887797421158869,-0.0083666689995454124,-0.077499271912063072,0.998,0.0011158780145819485
full_l1,1000,105026,1,100,64,0.012574797335401788,-0.016043766565373874,-0.033749951625684282,0.99299999999999999,0.002701121539756051
full_l1,1000,105026,1,100,65,-0.010867728676134503,0.008153817804747332,0.30888169785286412,0.99399999999999999,0.0024911258265547949
full_l1,1000,105026,1,100,66,0.49220863876432008,0.49868603834901482,0.462130541369971,0,0.001803581726392572
full_l1,1000,105026,1,100,67,-0.019922218448272577,0.025876580367506286,0.49771123163723585,0.97199999999999998,0.004520147052740754
full_l1,1000,105026,1,100,68,-0.012722683031821669,-0.0014760136489480047,0.34641590483915663,0.98599999999999999,0.0034523764776084841
full_l1,1000,105026,1,100,69,-0.0043220825691347997,-0.011241797091614325,0.043519231170803252,0.997,0.0019990405259513577
full_l1,1000,105026,1,100,70,0.0035431321906820301,0.0036434238510540951,0.49115977166072855,0.97799999999999998,0.0041529813179457227
full_l1,1000,105026,1,100,71,-0.00054973990390938532,0.0087091205673364147,0.18688197377269078,0.998,0.001502505791478984
full_l1,1000,105026,1,100,72,-0.0036814161990248451,0.0068866856232538964,0.21336176283719821,0.995,0.0015860992182886804
full_l1,1000,105026,1,100,73,-0.0076297309538879698,0.005531850153404072,-0.2471821454764429,0.98899999999999999,0.0034158675049428466
full_l1,1000,105026,1,100,74,0.005431607222493362,-0.02428449182819481,-0.12031335039321722,0.99099999999999999,0.0034981519289051855
full_l1,1000,105026,1,100,75,-0.010911819260015276,-0.0047607743726207907,-0.025296632923513807,0.997,0.00121580967800716
full_l1,1000,105026,1,100,76,-0.0040020441000723217,-0.012122659622153309,-0.15914158121476119,0.999,0.0017823962912442283
full_l1,1000,105026,1,100,77,-0.0085746764315490775,-0.001645109662737454,-0.15377341914725884,0.996,0.0018628416536757345
full_l1,1000,105026,1,100,78,0.011813020849314348,0.0098638728961946143,0.24544068705549682,0.998,0.0021764347674339273
full_l1,1000,105026,1,100,79,0.010687703082138844,0.0066435063215761758,0.089442060876227636,0.998,0.0014603793743889514
full_l1,1000,105026,1,100,80,0.0028295310099917259,0.001776456930245196,0.079924003792948506,1,0.00054642397363106898
full_l1,1000,105026,1,100,81,-0.010391678018931483,0.014902490585134265,0.16714910788844484,0.998,0.0023995742635691958
full_l1,1000,105026,1,100,82,-0.002004160782174802,0.015797270339515057,0.16532659886117984,0.995,0.0023480027331262599
full_l1,1000,105026,1,100,83,-0.020747378248766379,0.018926583900802596,0.19388309487052857,0.99099999999999999,0.0033269512074048046
full_l1,1000,105026,1,100,84,0.0050506524338207459,0.0044504700297733901,-0.025275991429849265,0.997,0.0013193783280870141
full_l1,1000,105026,1,100,85,0.016571049892500689,-0.014489043332239104,0.038944604615175793,0.98499999999999999,0.002995391181315588
full_l1,1000,105026,1,100,86,0.031675374870418604,0.0023401644278902012,0.127653389826625,0.98799999999999999,0.0030981602046895426
full_l1,1000,105026,1,100,87,0.0039252257460460349,0.0018012992834082198,0.18490652663114382,1,0.0014309623322875105
full_l1,1000,105026,1,100,88,-0.0082266133387480789,0.0077603964397074954,0.40496564698587911,0.98499999999999999,0.0031911210413284792
full_l1,1000,105026,1,100,89,-0.034114954842965117,0.016501242089681734,0.37388617236442379,0.97899999999999998,0.0042338084189372932
full_l1,1000,105026,1,100,90,0.0094004641996088267,-0.00052437144351169529,0.10935837579851304,0.998,0.0012234963692734674
full_l1,1000,105026,1,100,91,-0.0012651811096004995,0.0025322838731050012,0.034321325258696911,1,0.00052840980647033428
full_l1,1000,105026,1,100,92,-0.0049168263234513621,0.011743490149696223,0.064500943212734141,0.998,0.001984411781959542
full_l1,1000,105026,1,100,93,-0.015065372948042777,0.0041923840954389835,-0.015294004792361093,0.999,0.0018207310698810147
full_l1,1000,105026,1,100,94,0.0067418299672830084,-0.02261707158798032,-0.17982364009204344,0.98299999999999998,0.0031587676493343335
full_l1,1000,105026,1,100,95,-0.011973773741939642,0.0058877561460837224,-0.03861060157018259,0.996,0.0019318830920697313
full_l1,1000,105026,1,100,96,0.0037999635019174693,-0.013741477600951457,-0.12877282546014945,0.996,0.0018862640102479296
full_l1,1000,105026,1,100,97,-0.015811959187188362,0.0073242292002579923,0.007070857667319741,0.996,0.0021026280743171163
full_l1,1000,105026,1,100,98,0.012437627808786988,-0.0015747084860289196,-0.20450703400294845,0.998,0.0024812664889962669
full_l1,1000,105026,1,100,99,0.01377986695917488,-0.0016844643486952915,-0.1809185401871809,0.997,0.0023469623606797055
full_l1,1000,105026,1,100,100,0.008079647175985194,0.00423803452684135,0.19484451490367727,0.998,0.0015795111604205293
full_l1,1000,105026,1,100,101,-0.024241564206713528,0.0073280158432762477,0.17210868044722427,0.995,0.0026299327631066306
full_l1,1000,105026,1,100,102,-0.01311677846354109,0.018129025860698311,0.11054258247988269,0.99199999999999999,0.0030394104590048734
full_l1,1000,105026,1,100,103,0.0016243016219441575,-0.016033713885179601,-0.30110077927285839,0.995,0.0027435251627423835
full_l1,1000,105026,1,100,104,-0.00049319898744992763,0.0099428939717771669,-0.008886824883979072,0.998,0.0020125829503110635
full_l1,1000,105026,1,100,105,0.00017694480110441724,0.011331239020908823,0.078703025116304115,0.996,0.0018161070778288228
full_l1,1000,105026,1,100,106,-0.014837927441765375,-0.010162642399520028,-0.048259780175873068,0.996,0.0019970302577456134
full_l1,1000,105026,1,100,107,0.022826697075255753,0.0047380646408119453,-0.25046114902096228,0.98999999999999999,0.0039256773241607363
full_l1,1000,105026,1,100,108,-0.00068334187364094134,-0.014621008617037745,-0.077669746144896301,0.996,0.0019996735005016991
full_l1,1000,105026,1,100,109,-0.01491976627668512,0.0037635643316007439,0.021506583678105207,0.997,0.0016332535760750411
full_l1,1000,105026,1,100,110,0.00083743180208273316,-7.0317101680039684e-05,-0.11049260258867144,0.997,0.0013896395930125996
full_l1,1000,105026,1,100,111,0.0067232457413304303,-0.01278621878702757,-0.24649662919310233,0.997,0.0023535553611685658
full_l1,1000,105026,1,100,112,-0.0088773869757101664,0.0027216853263489771,-0.034803030477903008,0.999,0.0013418136514643597
full_l1,1000,29498,2,10,1,-0.20833333333333331,-0.29166666666666669,0.29166666666666663,0.38700000000000001,0.015493229458220034
full_l1,1000,29498,2,10,2,0.29166666666666663,-0.041666666666666685,-0.20833333333333331,0.43300000000000005,0.015641830526189917
full_l1,1000,29498,2,10,3,0.12499999999999989,0.45833333333333326,0.20833333333333326,0.44900000000000007,0.015761379018535228
full_l1,1000,29498,2,10,4,-0.29166666666666669,0.12499999999999989,0.12499999999999989,0.43399999999999994,0.015695921881067394
full_l1,1000,29498,2,10,5,0.20833333333333326,-0.45833333333333331,0.37499999999999989,0.44900000000000007,0.015755590602801607
full_l1,1000,29498,2,10,6,-0.125,-0.125,-0.125,0.51700000000000002,0.01580671327786061
full_l1,1000,29498,2,10,7,0.04166666666666663,0.20833333333333326,0.45833333333333326,0.60799999999999998,0.015304349873746952
full_l1,1000,29498,2,10,8,-0.375,0.04166666666666663,-0.45833333333333331,0.41900000000000004,0.015473314632197185
full_l1,1000,29498,2,10,9,-0.45833333333333331,-0.20833333333333331,-0.375,0.17300000000000004,0.012329547853106271
full_l1,1000,29498,2,10,10,0.37499999999999989,0.37499999999999989,0.04166666666666663,0.15500000000000003,0.011316912114619807
full_l1,1000,29498,2,10,11,0.45833333333333326,-0.375,-0.041666666666666685,0.12799999999999989,0.011341450678110545
full_l1,1000,29498,2,10,12,-0.041666666666666685,0.29166666666666663,-0.29166666666666669,0.46399999999999997,0.015774922023652327
full_l1,1000,29498,2,10,13,0.044321597736283636,-0.49201393347675393,0.074305050552919916,0.44599999999999995,0.015654556431498913
full_l1,1000,29498,2,10,14,0.010810492112671266,0.46806998418387669,0.4239200398848002,0.47399999999999998,0.015810822030615276
full_l1,1000,29498,2,10,15,0.067897665355888259,0.33904249781229945,0.46678585207593914,0.503,0.015784177053072876
full_l1,1000,29498,2,10,16,-0.068082657646316935,-0.48183529439406958,0.4844376895184006,0.33699999999999997,0.014921202757798516
full_l1,1000,29498,2,10,17,-0.14960525130915547,0.4617052109439268,-0.49342152199020006,0.37,0.015435068182683701
full_l1,1000,29498,2,10,18,0.042818272963925041,0.018055108616391147,0.47649223899706805,0.97699999999999998,0.0051795564562286678
full_l1,1000,29498,2,10,19,0.039408914847955057,-0.19326696571181357,0.48079221677721873,0.33899999999999997,0.015099256402158329
full_l1,1000,29498,2,10,20,0.064170162383163865,-0.037985128173519067,0.27009133279602726,0.88200000000000001,0.0099826748053401769
full_l1,1000,29498,2,10,21,0.053693029091304911,0.0069308652371700141,0.46453933320845242,0.96399999999999997,0.0059476741760760808
full_l1,1000,29498,2,10,22,0.015690668989664314,0.033799702882765459,0.0056576428710997106,0.95999999999999996,0.005810067873842968
full_l1,1000,29498,2,30,1,-0.20833333333333331,-0.29166666666666669,0.29166666666666663,0.38700000000000001,0.015493229458220034
full_l1,1000,29498,2,30,2,0.29166666666666663,-0.041666666666666685,-0.20833333333333331,0.43300000000000005,0.015641830526189917
full_l1,1000,29498,2,30,3,0.12499999999999989,0.45833333333333326,0.20833333333333326,0.44900000000000007,0.015761379018535228
full_l1,1000,29498,2,30,4,-0.29166666666666669,0.12499999999999989,0.12499999999999989,0.43399999999999994,0.015695921881067394
full_l1,1000,29498,2,30,5,0.20833333333333326,-0.45833333333333331,0.37499999999999989,0.44900000000000007,0.015755590602801607
full_l1,1000,29498,2,30,6,-0.125,-0.125,-0.125,0.51700000000000002,0.01580671327786061
full_l1,1000,29498,2,30,7,0.04166666666666663,0.20833333333333326,0.45833333333333326,0.60799999999999998,0.015304349873746952
full_l1,1000,29498,2,30,8,-0.375,0.04166666666666663,-0.45833333333333331,0.41900000000000004,0.015473314632197185
full_l1,1000,29498,2,30,9,-0.45833333333333331,-0.20833333333333331,-0.375,0.17300000000000004,0.012329547853106271
full_l1,1000,29498,2,30,10,0.37499999999999989,0.37499999999999989,0.04166666666666663,0.15500000000000003,0.011316912114619807
full_l1,1000,29498,2,30,11,0.45833333333333326,-0.375,-0.041666666666666685,0.12799999999999989,0.011341450678110545
full_l1,1000,29498,2,30,12,-0.041666666666666685,0.29166666666666663,-0.29166666666666669,0.46399999999999997,0.015774922023652327
full_l1,1000,29498,2,30,13,0.044321597736283636,-0.49201393347675393,0.074305050552919916,0.44599999999999995,0.015654556431498913
full_l1,1000,29498,2,30,14,0.010810492112671266,0.46806998418387669,0.4239200398848002,0.47399999999999998,0.015810822030615276
full_l1,1000,29498,2,30,15,0.067897665355888259,0.33904249781229945,0.46678585207593914,0.503,0.015784177053072876
full_l1,1000,29498,2,30,16,-0.068082657646316935,-0.48183529439406958,0.4844376895184006,0.33699999999999997,0.014921202757798516
full_l1,1000,29498,2,30,17,-0.14960525130915547,0.4617052109439268,-0.49342152199020006,0.37,0.015435068182683701
full_l1,1000,29498,2,30,18,0.042818272963925041,0.018055108616391147,0.47649223899706805,0.97699999999999998,0.0051795564562286678
full_l1,1000,29498,2,30,19,0.039408914847955057,-0.19326696571181357,0.48079221677721873,0.33899999999999997,0.015099256402158329
full_l1,1000,29498,2,30,20,0.064170162383163865,-0.037985128173519067,0.27009133279602726,0.88200000000000001,0.0099826748053401769
full_l1,1000,29498,2,30,21,0.053693029091304911,0.0069308652371700141,0.46453933320845242,0.96399999999999997,0.0059476741760760808
full_l1,1000,29498,2,30,22,0.015690668989664314,0.033799702882765459,0.0056576428710997106,0.95999999999999996,0.005810067873842968
full_l1,1000,29498,2,30,23,0.091927816354115732,0.04082328848451322,0.23912783527058346,0.90200000000000002,0.0090931547328778912
full_l1,1000,29498,2,30,24,-0.037070543358350028,0.030833138289177331,0.44158217299503155,0.96599999999999997,0.0054148619573187815
full_l1,1000,29498,2,30,25,-0.022134883609832068,-0.0013503543563015974,0.28861676817101856,0.98999999999999999,0.0033912706835982263
full_l1,1000,29498,2,30,26,0.014544181173195447,0.0084986052764739473,0.34284417221820918,0.98799999999999999,0.0028824294694108693
full_l1,1000,29498,2,30,27,-0.035240028334975193,0.0070023579666447233,-0.49118300881183319,0.95499999999999996,0.0065784347347502973
full_l1,1000,29498,2,30,28,-0.068583590270743677,0.019010189772069142,-0.14571458112434654,0.93300000000000005,0.0074697813862944999
full_l1,1000,29498,2,30,29,0.02905148348227482,-0.01627391822270452,-0.37494012324848525,0.97599999999999998,0.0043700914531756754
full_l1,1000,29498,2,30,30,0.031016285876791283,0.05057447059491893,-0.47424623633885177,0.86399999999999999,0.010444851296651963
full_l1,1000,29498,2,30,31,0.0054093775073691397,-0.010585671802421537,-0.1392576142478561,0.998,0.0016206451237898299
full_l1,1000,29498,2,30,32,-0.018695455372975456,-0.016551108011190196,-0.026091643145665033,0.98899999999999999,0.0031096816462424111
full_l1,1000,29498,2,30,33,-0.012635506801028873,0.0026150709623300461,0.063491337979169504,0.998,0.0013060096778695137
full_l1,1000,29498,2,30,34,0.00074515459925428296,0.0019743180846665265,-0.11773190564638392,0.998,0.0016944813218818635
full_l1,1000,29498,2,30,35,-0.022246037543303343,-0.02170347575572884,-0.17637908513852318,0.98899999999999999,0.0036850990459461651
full_l1,1000,29498,2,30,36,0.0026785294199793697,0.0083085729415852683,0.20239608979575707,0.997,0.0015693688668529549
full_l1,1000,29498,2,30,37,-0.020278408233364464,0.029580399552221026,0.23806800211398538,0.97999999999999998,0.0045787786953916188
full_l1,1000,29498,2,30,38,-0.0084081318423505635,-0.012228731981466012,-0.30769967316909308,0.98899999999999999,0.0028131394333766168
full_l1,1000,29498,2,30,39,0.015548142424341105,0.0038391603543312947,0.059809955514175117,0.997,0.0016204405897198271
full_l1,1000,29498,2,30,40,0.046205485590335771,-1.0067040713268582e-05,-0.11993369366406936,0.97299999999999998,0.0046309171153312957
full_l1,1000,29498,2,30,41,-0.0028415250712374718,-0.011074673854748696,0.083714071834583681,0.996,0.0022249475094111891
full_l1,1000,29498,2,30,42,0.0072859253987318517,0.0078256785081689539,0.11724339452106403,0.999,0.0014019636430111814
full_l1,1000,29498,2,50,1,-0.20833333333333331,-0.29166666666666669,0.29166666666666663,0.38700000000000001,0.015493229458220034
full_l1,1000,29498,2,50,2,0.29166666666666663,-0.041666666666666685,-0.20833333333333331,0.43300000000000005,0.015641830526189917
full_l1,1000,29498,2,50,3,0.12499999999999989,0.45833333333333326,0.20833333333333326,0.44900000000000007,0.015761379018535228
full_l1,1000,29498,2,50,4,-0.29166666666666669,0.12499999999999989,0.12499999999999989,0.43399999999999994,0.015695921881067394
full_l1,1000,29498,2,50,5,0.20833333333333326,-0.45833333333333331,0.37499999999999989,0.44900000000000007,0.015755590602801607
full_l1,1000,29498,2,50,6,-0.125,-0.125,-0.125,0.51700000000000002,0.01580671327786061
full_l1,1000,29498,2,50,7,0.04166666666666663,0.20833333333333326,0.45833333333333326,0.60799999999999998,0.015304349873746952
full_l1,1000,29498,2,50,8,-0.375,0.04166666666666663,-0.45833333333333331,0.41900000000000004,0.015473314632197185
full_l1,1000,29498,2,50,9,-0.45833333333333331,-0.20833333333333331,-0.375,0.17300000000000004,0.012329547853106271
full_l1,1000,29498,2,50,10,0.37499999999999989,0.37499999999999989,0.04166666666666663,0.15500000000000003,0.011316912114619807
full_l1,1000,29498,2,50,11,0.45833333333333326,-0.375,-0.041666666666666685,0.12799999999999989,0.011341450678110545
full_l1,1000,29498,2,50,12,-0.041666666666666685,0.29166666666666663,-0.29166666666666669,0.46399999999999997,0.015774922023652327
full_l1,1000,29498,2,50,13,0.044321597736283636,-0.49201393347675393,0.074305050552919916,0.44599999999999995,0.015654556431498913
full_l1,1000,29498,2,50,14,0.010810492112671266,0.46806998418387669,0.4239200398848002,0.47399999999999998,0.015810822030615276
full_l1,1000,29498,2,50,15,0.067897665355888259,0.33904249781229945,0.46678585207593914,0.503,0.015784177053072876
full_l1,1000,29498,2,50,16,-0.068082657646316935,-0.48183529439406958,0.4844376895184006,0.33699999999999997,0.014921202757798516
full_l1,1000,29498,2,50,17,-0.14960525130915547,0.4617052109439268,-0.49342152199020006,0.37,0.015435068182683701
full_l1,1000,29498,2,50,18,0.042818272963925041,0.018055108616391147,0.47649223899706805,0.97699999999999998,0.0051795564562286678
full_l1,1000,29498,2,50,19,0.039408914847955057,-0.19326696571181357,0.48079221677721873,0.33899999999999997,0.015099256402158329
full_l1,1000,29498,2,50,20,0.064170162383163865,-0.037985128173519067,0.27009133279602726,0.88200000000000001,0.0099826748053401769
full_l1,1000,29498,2,50,21,0.053693029091304911,0.0069308652371700141,0.46453933320845242,0.96399999999999997,0.0059476741760760808
full_l1,1000,29498,2,50,22,0.015690668989664314,0.033799702882765459,0.0056576428710997106,0.95999999999999996,0.005810067873842968
full_l1,1000,29498,2,50,23,0.091927816354115732,0.04082328848451322,0.23912783527058346,0.90200000000000002,0.0090931547328778912
full_l1,1000,29498,2,50,24,-0.037070543358350028,0.030833138289177331,0.44158217299503155,0.96599999999999997,0.0054148619573187815
full_l1,1000,29498,2,50,25,-0.022134883609832068,-0.0013503543563015974,0.28861676817101856,0.98999999999999999,0.0033912706835982263
full_l1,1000,29498,2,50,26,0.014544181173195447,0.0084986052764739473,0.34284417221820918,0.98799999999999999,0.0028824294694108693
full_l1,1000,29498,2,50,27,-0.035240028334975193,0.0070023579666447233,-0.49118300881183319,0.95499999999999996,0.0065784347347502973
full_l1,1000,29498,2,50,28,-0.068583590270743677,0.019010189772069142,-0.14571458112434654,0.93300000000000005,0.0074697813862944999
full_l1,1000,29498,2,50,29,0.02905148348227482,-0.01627391822270452,-0.37494012324848525,0.97599999999999998,0.0043700914531756754
full_l1,1000,29498,2,50,30,0.031016285876791283,0.05057447059491893,-0.47424623633885177,0.86399999999999999,0.010444851296651963
full_l1,1000,29498,2,50,31,0.0054093775073691397,-0.010585671802421537,-0.1392576142478561,0.998,0.0016206451237898299
full_l1,1000,29498,2,50,32,-0.018695455372975456,-0.016551108011190196,-0.026091643145665033,0.98899999999999999,0.0031096816462424111
full_l1,1000,29498,2,50,33,-0.012635506801028873,0.0026150709623300461,0.063491337979169504,0.998,0.0013060096778695137
full_l1,1000,29498,2,50,34,0.00074515459925428296,0.0019743180846665265,-0.11773190564638392,0.998,0.0016944813218818635
full_l1,1000,29498,2,50,35,-0.022246037543303343,-0.02170347575572884,-0.17637908513852318,0.98899999999999999,0.0036850990459461651
full_l1,1000,29498,2,50,36,0.0026785294199793697,0.0083085729415852683,0.20239608979575707,0.997,0.0015693688668529549
full_l1,1000,29498,2,50,37,-0.020278408233364464,0.029580399552221026,0.23806800211398538,0.97999999999999998,0.0045787786953916188
full_l1,1000,29498,2,50,38,-0.0084081318423505635,-0.012228731981466012,-0.30769967316909308,0.98899999999999999,0.0028131394333766168
full_l1,1000,29498,2,50,39,0.015548142424341105,0.0038391603543312947,0.059809955514175117,0.997,0.0016204405897198271
full_l1,1000,29498,2,50,40,0.046205485590335771,-1.0067040713268582e-05,-0.11993369366406936,0.97299999999999998,0.0046309171153312957
full_l1,1000,29498,2,50,41,-0.0028415250712374718,-0.011074673854748696,0.083714071834583681,0.996,0.0022249475094111891
full_l1,1000,29498,2,50,42,0.0072859253987318517,0.0078256785081689539,0.11724339452106403,0.999,0.0014019636430111814
full_l1,1000,29498,2,50,43,0.020217906343373393,-0.0081566244950035394,0.0070896168491827449,0.995,0.0023217136285977476
full_l1,1000,29498,2,50,44,-0.0098311002313695717,0.0047561126477060345,-0.24596291606207932,0.98499999999999999,0.0033674417472404896
full_l1,1000,29498,2,50,45,0.0075068431543872105,0.010564676230634618,0.45492599188968663,0.98899999999999999,0.0035151987989715679
full_l1,1000,29498,2,50,46,0.0081866137190653721,-0.0020649756302086875,0.1444362340366423,0.997,0.0015526125421174519
full_l1,1000,29498,2,50,47,0.0080979140856169973,-0.00024926390990365199,-0.00064628060889893035,1,0.00083803488310680576
