seed,N_shots,total_shots,n_train,q_det,q_rec,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
318670,10000,1130000,112,0.99993750392351866,1,0,0,0,-0,-0,-0,0.61521989844810177,0.33321393030746382,1.5,1.0697035117124916,0.31037439539317363,951.996258020401
473966,10000,1130000,112,0.99979828548831151,0.99990000000000001,0,0,0,-0,-0,-0,0.56958469038809334,0.34541313424439107,1.5,1.0713923182175027,0.050000000000000142,964.43898510932922
963284,10000,1130000,112,0.99998922424698444,1,0,0,0,-0,-0,-0,0.57837354478568248,0.35937262026299627,1.5,1.0365595311443814,0.30809266759910919,976.74967002868652
902578,10000,1130000,112,0.99997665820477966,1,0,0,0,-0,-0,-0,0.58698652704988008,0.36050038749057445,1.5,1.0577340592488966,0.050000000000000031,512.49069714546204
462583,10000,1130000,112,0.99979215589484094,0.99970000000000003,0,0,0,-0,-0,-0,0.5114678182222776,0.31675650076679668,1.5,0.96729302594621946,0.49609704181611819,506.40407204627991
61646,10000,1130000,112,0.99975946976925578,1,0,0,0,-0,-0,-0,0.61796589555629144,0.37336750603517221,1.5,1.0591782899868092,0.050000000000000294,519.33286094665527
16729,10000,1130000,112,0.99931392250947082,0.99950000000000006,0,0,0,-0,-0,-0,0.5684893671196003,0.33767426773859593,1.5,1.028760173731516,0.30511193763769601,511.34865999221802
831702,10000,1130000,112,0.99997394316222743,0.99990000000000001,0,0,0,-0,-0,-0,0.51921292780028983,0.32661906305971816,1.5,0.96405313933149517,0.050000000000000031,526.31865906715393
197255,10000,1130000,112,0.99993181890329574,0.99990000000000001,0,0,0,-0,-0,-0,0.59781124779910799,0.37759574378477406,1.5,1.1640182970942075,0.66576506684783154,532.93673896789551
720308,10000,1130000,112,0.99975265386765344,0.99950000000000006,0,0,0,-0,-0,-0,0.60994822854698516,0.36486170985906713,1.5,0.99088116890187816,0.050000000000000031,533.71147608757019
184672,10000,1130000,112,0.99971837693513821,0.99990000000000001,0,0,0,-0,-0,-0,0.5713421969756165,0.39388094143381097,1.5,1.0827474478237447,0.19833455734966474,543.95210409164429
387749,10000,1130000,112,0.99991347405632947,0.99990000000000001,0,0,0,-0,-0,-0,0.61389792118664888,0.33438387097739969,1.5,1.0798231855071485,0.050000000000000121,539.145348072052
215846,10000,1130000,112,0.99968709332170147,0.99970000000000003,0,0,0,-0,-0,-0,0.59256195781580623,0.35265114134670894,1.5,1.0850673464436071,0.6295198199252765,517.08957004547119
567906,10000,1130000,112,0.99982959770627056,0.99960000000000004,0,0,0,-0,-0,-0,0.48752635777364095,0.34047328613039796,1.5,0.81562745552913052,0.050000000000000031,510.32919597625732
968356,10000,1130000,112,0.99993718319175307,1,0,0,0,-0,-0,-0,0.58978549645700218,0.33420564775915762,1.5,1.1178231177737838,0.28685864859698101,526.51495099067688
682041,10000,1130000,112,0.99981660370635872,0.99980000000000002,0,0,0,-0,-0,-0,0.65543910479986756,0.38062630310703516,1.5,1.1683032260144817,0.29231260543329901,529.51518297195435
184183,10000,1130000,112,0.99992175265446148,1,0,0,0,-0,-0,-0,0.53555389068855219,0.34158344083025582,1.5,1.0934066631319868,0.050000000000000031,519.37278890609741
644045,10000,1130000,112,0.99984939066524636,0.99990000000000001,0,0,0,-0,-0,-0,0.60759748642851874,0.33315752407701377,1.5,1.0766057293274238,0.05000000000000094,526.82644581794739
228167,10000,1130000,112,0.99995893212627673,0.99990000000000001,0,0,0,-0,-0,-0,0.58515074078087526,0.35372503344387146,1.5,1.1260158917064209,0.1421715239201379,536.47067093849182
795829,10000,1130000,112,0.99963650092892009,0.99950000000000006,0,0,0,-0,-0,-0,0.56383029870688284,0.30898839228382685,1.5,0.99490929021731145,0.40068049789316296,530.35376405715942
55163,10000,1130000,112,0.99978618673584785,0.99980000000000002,0,0,0,-0,-0,-0,0.52742588148039315,0.33745882374761133,1.5,1.0091395660196021,0.050000000000001384,526.00008583068848
175307,10000,1130000,112,0.99985985273581812,0.99960000000000004,0,0,0,-0,-0,-0,0.66432812893856252,0.36398776150414364,1.5,1.1225753537864298,0.49488087561319799,526.30038690567017
312561,10000,1130000,112,0.99984758578295907,0.99990000000000001,0,0,0,-0,-0,-0,0.59041686297392737,0.36772553933869279,1.5,0.94725427501150827,0.18779959982000322,928.67032194137573
218892,10000,1130000,112,0.99973851850551632,0.99990000000000001,0,0,0,-0,-0,-0,0.64716146704266908,0.41370802329013812,1.5,1.1336221853366539,0.66384995987347672,512.11047506332397
749598,10000,1130000,112,0.99997862525563186,1,0,0,0,-0,-0,-0,0.62434531777628577,0.35793430156637623,1.5,1.1037242303118364,0.050000000000000031,905.09011077880859
279125,10000,1130000,112,0.9999853320971821,1,0,0,0,-0,-0,-0,0.51844107222804536,0.31148031843709517,1.5,0.83637510367566881,0.050000000000000031,901.37938499450684
709734,10000,1130000,112,0.99988915902613296,0.99990000000000001,0,0,0,-0,-0,-0,0.63526319408706577,0.35737061632920392,1.5,1.1269655631755167,0.61364114503947575,907.09429812431335
181983,10000,1130000,112,0.99944172988734714,0.99990000000000001,0,0,0,-0,-0,-0,0.58646469583040117,0.32725784057615137,1.5,1.0178141840164099,0.49347021956900627,915.86553001403809
631837,10000,1130000,112,0.99991140859092731,0.99990000000000001,0,0,0,-0,-0,-0,0.62947502418888479,0.37385532034726765,1.5,1.128152391596821,0.45398898744736971,931.04064702987671
419030,10000,1130000,112,0.99991460181570735,0.99980000000000002,0,0,0,-0,-0,-0,0.59024111022813586,0.34691678593701841,1.5,1.0866559116327879,0.45075320738246588,905.50082397460938
746550,10000,1130000,112,0.99996390198083351,1,0,0,0,-0,-0,-0,0.56636796621810104,0.3347294914729691,1.5,1.0165872926780573,0.63441522313826704,948.66404390335083
965652,10000,1130000,112,0.9997620723222872,0.99980000000000002,0,0,0,-0,-0,-0,0.57612288306762616,0.37448866522098839,1.5,1.0947654695309512,0.13311578118492559,945.66178202629089
888571,10000,1130000,112,0.99982749495552237,0.99990000000000001,0,0,0,-0,-0,-0,0.51164374981276406,0.41605367282700062,1.5,1.0984111204822962,0.050000000000000031,943.87617492675781
155832,10000,1130000,112,0.99968196443513735,0.99960000000000004,0,0,0,-0,-0,-0,0.62721059936315626,0.35365162320277033,1.5,1.1713708865204517,0.26004758153974888,521.10595893859863
262269,10000,1130000,112,0.99965749364100576,0.99960000000000004,0,0,0,-0,-0,-0,0.61676118029207638,0.34595896859268538,1.5,0.93976099376306654,0.050000000000000031,512.00754809379578
273956,10000,1130000,112,0.99883333515526884,0.99880000000000002,0,0,0,-0,-0,-0,0.53974344575443034,0.3195698950038906,1.5,0.98683840216497232,0.13899261802807128,509.22566294670105
828743,10000,1130000,112,0.99982358903849922,0.99970000000000003,0,0,0,-0,-0,-0,0.56971156254169841,0.34448153346305649,1.5,0.97931401278771602,0.050000000000000031,509.6220371723175
893076,10000,1130000,112,0.99979854582418615,0.99960000000000004,0,0,0,-0,-0,-0,0.48871872457703636,0.33650201366510513,1.5,0.80966576971980464,0.050000000000000031,524.25665092468262
656460,10000,1130000,112,0.99985260050313596,1,0,0,0,-0,-0,-0,0.5982194998210143,0.37777207830727555,1.5,1.0148268962147216,0.050000000000013083,533.63528919219971
245877,10000,1130000,112,0.99992388648246311,0.99980000000000002,0,0,0,-0,-0,-0,0.59870182253136262,0.3631154505196878,1.5,1.0721321137669664,0.050000000000000051,533.50856709480286
503506,10000,1130000,112,0.99973190531681078,0.99960000000000004,0,0,0,-0,-0,-0,0.60705350451914086,0.35630846649607778,1.5,1.1249589290517039,0.050000000000000031,542.23112297058105
359706,10000,1130000,112,0.99976636252342777,1,0,0,0,-0,-0,-0,0.60757862124786877,0.35149634826230342,1.5,1.0738002480729696,0.050000000000000648,541.02977895736694
690925,10000,1130000,112,0.99963904393804104,0.99960000000000004,0,0,0,-0,-0,-0,0.62099063507956243,0.3668990512540462,1.5,1.0180140084087193,0.050000000000000426,509.99020504951477
246715,10000,1130000,112,0.99991139874983359,0.99990000000000001,0,0,0,-0,-0,-0,0.58962333616181595,0.36815114373283192,1.5,1.162653288673575,0.72653852547863484,799.27767419815063
696535,10000,1130000,112,0.99928695078366625,0.999,0,0,0,-0,-0,-0,0.50723081379282797,0.32210258063125224,1.5,0.97803063875674412,0.15726244531105027,770.70478487014771
310012,10000,1130000,112,0.99955419375727061,0.99919999999999998,0,0,0,-0,-0,-0,0.56896876871330226,0.355404540681168,1.5,1.1871715141014716,0.38201890675536282,752.162113904953
535117,10000,1130000,112,0.99991605630835578,1,0,0,0,-0,-0,-0,0.55933741066305609,0.33289088075921419,1.5,1.09724944302686,0.050000000000000849,767.58068203926086
20510,10000,1130000,112,0.99981326017673644,0.99990000000000001,0,0,0,-0,-0,-0,0.60135230544941143,0.34976833416094127,1.5,1.0739827439556695,0.39014637469713531,566.275799036026
279217,10000,1130000,112,0.99990222297304221,0.99960000000000004,0,0,0,-0,-0,-0,0.54639704942766176,0.34132725159762267,1.5,0.96046325887878325,0.61902701289175122,561.10311818122864
518624,10000,1130000,112,0.99996782722087796,0.99990000000000001,0,0,0,-0,-0,-0,0.55293611017194866,0.33119891281272562,1.5,1.0009786821083158,0.6969532317099334,574.63337111473083
603072,10000,1130000,112,0.99963940897467451,0.99950000000000006,0,0,0,-0,-0,-0,0.54537279078652268,0.34532942503656899,1.5,1.0055971839140387,0.57567736657996516,566.34101295471191
769063,10000,1130000,112,0.99996254600389001,1,0,0,0,-0,-0,-0,0.5951059363845882,0.36359373415390811,1.5,0.9689774936429485,0.49291549750374192,577.95526123046875
795298,10000,1130000,112,0.99999370928790077,1,0,0,0,-0,-0,-0,0.56707785432165958,0.34056488697503012,1.5,0.88177895379545546,0.05000000000000087,869.22734713554382
983225,10000,1130000,112,0.99987914691376323,0.99990000000000001,0,0,0,-0,-0,-0,0.5674061471884253,0.34316322279794009,1.5,1.0347505954884182,0.36603046661851046,791.62971186637878
461212,10000,1130000,112,0.9988985071251445,0.99880000000000002,0,0,0,-0,-0,-0,0.56810426314374152,0.34314078089053041,1.5,1.0318134909172993,0.24662155485381032,593.03976583480835
191889,10000,1130000,112,0.99972732638517336,0.99980000000000002,0,0,0,-0,-0,-0,0.65687290521683805,0.37181992044744411,1.5,1.0975452013536644,0.050000000000000051,621.48195815086365
510043,10000,1130000,112,0.99992896147384747,1,0,0,0,-0,-0,-0,0.55248983807005092,0.30224602561961889,1.5,0.9800534502716044,0.050000000000000051,901.80265092849731
50978,10000,1130000,112,0.99997476196925206,0.99990000000000001,0,0,0,-0,-0,-0,0.60575961236548692,0.3760262553508224,1.5,1.1143022720870408,0.050000000000001849,886.52609705924988
266070,10000,1130000,112,0.99978362850846492,0.99970000000000003,0,0,0,-0,-0,-0,0.56391758240471879,0.35739105585569203,1.5,1.0346009735078505,0.050000000000000093,927.78913712501526
39528,10000,1130000,112,0.99969032858234841,0.99950000000000006,0,0,0,-0,-0,-0,0.63595318425190561,0.36070474816254267,1.5,1.1528131810530458,0.76153417241685095,740.42137789726257
364834,10000,1130000,112,0.99995345719187523,0.99990000000000001,0,0,0,-0,-0,-0,0.57995723554668177,0.36358682194175174,1.5,1.0697725691144582,0.050000000000000031,936.39976596832275
265386,10000,1130000,112,0.99977470294279791,0.99970000000000003,0,0,0,-0,-0,-0,0.57258682001119454,0.33341886715717139,1.5,0.91408815980556923,0.050000000000000031,736.98832702636719
707673,10000,1130000,112,0.99922278871092185,0.99880000000000002,0,0,0,-0,-0,-0,0.55832214358094867,0.34901321712015559,1.5,1.2003377887847171,0.050000000000004312,788.21077919006348
29044,10000,1130000,112,0.99959743261778011,0.99939999999999996,0,0,0,-0,-0,-0,0.57849638902628187,0.32809672561088532,1.5,0.98925238726526443,0.050000000000000051,604.94158911705017
705471,10000,1130000,112,0.9999899238031853,1,0,0,0,-0,-0,-0,0.56903533557252783,0.37737075597046393,1.5,1.0017990533824088,0.050000000000000031,570.62331700325012
621551,10000,1130000,112,0.99913283283145549,0.999,0,0,0,-0,-0,-0,0.51192651510146459,0.31497092386608794,1.5,0.89139961398112699,0.413233552697091,614.48439407348633
950438,10000,1130000,112,0.99988654966472301,0.99990000000000001,0,0,0,-0,-0,-0,0.60183918577683349,0.35407215700168293,1.5,1.0520419608399572,0.050000000000000031,587.83603119850159
460176,10000,1130000,112,0.99988625585595303,1,0,0,0,-0,-0,-0,0.55544136489919138,0.30035847230921214,1.5,1.0282536565981113,0.4128880905120122,638.03322792053223
321202,10000,1130000,112,0.99970884023235684,0.99929999999999997,0,0,0,-0,-0,-0,0.6162894249853168,0.3516579415477703,1.5,1.1872537677208954,0.17779733399384853,573.85141491889954
617573,10000,1130000,112,0.99964698506832139,0.99970000000000003,0,0,0,-0,-0,-0,0.5958944074426189,0.38257347508296186,1.5,1.1028382811599213,0.050000000000000031,641.18830394744873
666520,10000,1130000,112,0.99898238375355575,0.99939999999999996,0,0,0,-0,-0,-0,0.54451074169609637,0.33047525364610364,1.5,1.0283858648708126,0.050000000000000162,559.5179328918457
421887,10000,1130000,112,0.9998905472289018,0.99980000000000002,0,0,0,-0,-0,-0,0.51319412257027519,0.35012607976626342,1.5,0.9248942836682259,0.71624821103347591,614.12286400794983
632485,10000,1130000,112,0.99973995781605118,0.99970000000000003,0,0,0,-0,-0,-0,0.58731585911285522,0.34933462439481883,1.5,1.147816112540027,0.57898923364177424,733.62007284164429
337617,10000,1130000,112,0.99923901183738417,0.99950000000000006,0,0,0,-0,-0,-0,0.57579267061082606,0.33866865526183343,1.5,0.88734905616856974,0.2372992862125482,643.28325891494751
105026,10000,1130000,112,0.99998981644886553,1,0,0,0,-0,-0,-0,0.57904909162987261,0.35442739611519619,1.5,0.98878020196715777,0.55256698395375281,531.99299502372742
205394,10000,1130000,112,0.99984537233150184,0.99990000000000001,0,0,0,-0,-0,-0,0.55271559037901774,0.33707965064876338,1.5,0.98115318840525745,0.41728454260141123,656.44111490249634
526,10000,1130000,112,0.99910401079106381,0.99860000000000004,0,0,0,-0,-0,-0,0.60123331782630751,0.37390960175997751,1.5,1.1552821085672889,0.3949657313609593,642.06922006607056
607415,10000,1130000,112,0.99995656331075511,1,0,0,0,-0,-0,-0,0.53201327662690179,0.37270511902536263,1.5,1.0604787657927124,0.050000000000000759,766.56137204170227
831472,10000,1130000,112,0.99983726742498524,0.99990000000000001,0,0,0,-0,-0,-0,0.66035954376573469,0.33676422220491969,1.5,1.0784978794378863,0.050000000000000031,679.5167350769043
29498,10000,1130000,112,0.99995029997450258,0.99990000000000001,0,0,0,-0,-0,-0,0.56822384940843162,0.33233422462221957,1.5,0.9662926157540741,0.56868155986032931,728.61649703979492
889047,10000,1130000,112,0.99995536369938942,0.99990000000000001,0,0,0,-0,-0,-0,0.60124253958388274,0.35237953019492596,1.5,1.0019467255193812,0.050000000000000031,771.72737503051758
810138,10000,1130000,112,0.99736664507202166,0.99750000000000005,0,0,0,-0,-0,-0,0.60153176188137214,0.37798567165874086,1.5,1.1243684754121501,0.33748931090856127,736.60119986534119
647322,10000,1130000,112,0.99919654575814421,0.99929999999999997,0,0,0,-0,-0,-0,0.64278969740150893,0.35648024172896253,1.5,1.1868081406615989,0.050000000000000031,624.68686199188232
