seed,N_shots,total_shots,n_train,q_det,q_rec,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
262269,100000,11300000,112,0.99998325259822662,0.99997999999999998,0,0,0,-0,-0,-0,0.59212157277424893,0.36463627227522677,1.5,0.81235765259815751,0.050000000000000031,907.23849296569824
246715,100000,11300000,112,0.99998293623186008,1,0,0,0,-0,-0,-0,0.60028641975006614,0.3458966210142716,1.5,1.0250697043690902,0.050000000000000031,537.6033570766449
310012,100000,11300000,112,0.999962296432786,0.99997999999999998,0,0,0,-0,-0,-0,0.65465745793734309,0.35743169916270107,1.5,1.0838851769331739,0.050000000000000031,529.89467883110046
50978,100000,11300000,112,0.99988266553249661,0.99985999999999997,0,0,0,-0,-0,-0,0.62884940416305224,0.36639144972108389,1.5,1.0186969885811434,0.050000000000000031,522.75739288330078
983225,100000,11300000,112,0.99995812966676489,0.99995000000000001,0,0,0,-0,-0,-0,0.56794072149427099,0.33652969670996341,1.5,0.95165780575534542,0.050000000000000031,505.97164607048035
359706,100000,11300000,112,0.99989666650275044,0.99980999999999998,0,0,0,-0,-0,-0,0.61674787060803182,0.36654871869888284,1.5,1.0397665490240142,0.050000000000005027,768.06259107589722
364834,100000,11300000,112,0.99992628732134636,0.99992000000000003,0,0,0,-0,-0,-0,0.56579430457655333,0.37463401010206171,1.5,0.96310216084336575,0.050000000000000031,589.15470194816589
39528,100000,11300000,112,0.9999614920579698,0.99997999999999998,0,0,0,-0,-0,-0,0.64509580004879952,0.36853835147025638,1.5,1.0169414666561263,0.050000000000000031,511.55576491355896
769063,100000,11300000,112,0.99993223705787981,0.99990999999999997,0,0,0,-0,-0,-0,0.6077672739042288,0.3577412893079317,1.5,0.81634418603309444,0.050000000000000031,502.37702918052673
279217,100000,11300000,112,0.99973258749120131,0.99958000000000002,0,0,0,-0,-0,-0,0.56864118383600426,0.3455458265539188,1.5,0.89975082467264311,0.14283552083201961,531.06033611297607
603072,100000,11300000,112,0.99990469872387466,0.99985000000000002,0,0,0,-0,-0,-0,0.56905599168032683,0.3477950479616409,1.5,0.90940140627892851,0.050000000000000031,522.62910389900208
265386,100000,11300000,112,0.99998356660799115,0.99999000000000005,0,0,0,-0,-0,-0,0.58174153570376896,0.36192751911076898,1.5,0.8772651983438049,0.050000000000000031,512.72664618492126
518624,100000,11300000,112,0.99999030521241405,0.99997999999999998,0,0,0,-0,-0,-0,0.56646181357496972,0.34190803767694516,1.5,0.91026372809898304,0.050000000000003118,645.37327694892883
696535,100000,11300000,112,0.99999868966379002,1,0,0,0,-0,-0,-0,0.54681654296189985,0.31678335564357019,1.5,0.8949221724649622,0.050000000000000031,905.48210692405701
690925,100000,11300000,112,0.99989444324320575,0.99992999999999999,0,0,0,-0,-0,-0,0.59755200589940838,0.34755949180546153,1.5,0.98637315587665064,0.050000000000000516,928.65237402915955
795298,100000,11300000,112,0.99984083583794647,0.99973000000000001,0,0,0,-0,-0,-0,0.558669032672935,0.35572626913852545,1.5,0.80824392918716104,0.050000000000000031,903.53553199768066
535117,100000,11300000,112,0.99999039755582919,0.99999000000000005,0,0,0,-0,-0,-0,0.58999103818577714,0.3587169112974104,1.5,1.0302928075691531,0.050000000000000031,904.10770988464355
266070,100000,11300000,112,0.99999203856871599,0.99999000000000005,0,0,0,-0,-0,-0,0.57925040458589627,0.37612133270736453,1.5,0.96962429741374856,0.050000000000000343,908.48659706115723
510043,100000,11300000,112,0.99997168411407744,0.99995999999999996,0,0,0,-0,-0,-0,0.56205855529198423,0.2992198855296665,1.5,0.91532252750849064,0.050000000000000031,913.71168208122253
20510,100000,11300000,112,0.99992742979997762,0.99995999999999996,0,0,0,-0,-0,-0,0.59686970483883683,0.34083153966431218,1.5,1.0188092690887554,0.050000000000000031,915.14592909812927
707673,100000,11300000,112,0.99996612335453139,0.99999000000000005,0,0,0,-0,-0,-0,0.56945202116565796,0.35622763050143963,1.5,1.0831719188872253,0.050000000000000031,528.5558819770813
621551,100000,11300000,112,0.99999061674703793,0.99999000000000005,0,0,0,-0,-0,-0,0.56557171356872016,0.32313431921635377,1.5,0.80672502253196809,0.050000000000000031,505.63750100135803
29044,100000,11300000,112,0.99999179615897182,0.99997999999999998,0,0,0,-0,-0,-0,0.58728866427602988,0.33182541780159441,1.5,0.92085735639866584,0.050000000000000495,521.59615087509155
460176,100000,11300000,112,0.99998014637994348,0.99995999999999996,0,0,0,-0,-0,-0,0.55090361770466145,0.29637233360953574,1.5,0.89403562815885707,0.050000000000000031,521.05495405197144
705471,100000,11300000,112,0.99986173503075004,0.99983999999999995,0,0,0,-0,-0,-0,0.58505673906569,0.37007727805459578,1.5,0.97234198003190442,0.050000000000000031,556.03808784484863
461212,100000,11300000,112,0.99999964734482472,1,0,0,0,-0,-0,-0,0.56992830136264283,0.34108986750737813,1.5,0.93014313961949291,0.050000000000000031,791.7489960193634
617573,100000,11300000,112,0.9999909908742427,0.99999000000000005,0,0,0,-0,-0,-0,0.61144613286149418,0.39157895113644614,1.5,1.0135898350439074,0.050000000000000031,557.92567682266235
950438,100000,11300000,112,0.99994325510944781,0.99997000000000003,0,0,0,-0,-0,-0,0.53358638230716038,0.31768544509143498,1.5,0.88936120015181319,0.050000000000000031,545.49428200721741
321202,100000,11300000,112,0.99998831434361868,1,0,0,0,-0,-0,-0,0.61804867561916821,0.34743320878146527,1.5,1.040125672883204,0.050000000000000031,514.11426186561584
632485,100000,11300000,112,0.99999914493124198,1,0,0,0,-0,-0,-0,0.62508110462351063,0.36615831871052817,1.5,1.057934251754417,0.050000000000000031,727.94143795967102
191889,100000,11300000,112,0.99999433517080505,1,0,0,0,-0,-0,-0,0.67367285549357592,0.40757085550321098,1.5,1.0150735309697767,0.050000000000000031,915.85155701637268
526,100000,11300000,112,0.99997475187311047,0.99992999999999999,0,0,0,-0,-0,-0,0.60165489378552395,0.37004744259354261,1.5,1.0332898236790045,0.050000000000000031,518.7340030670166
421887,100000,11300000,112,0.99997885272995091,1,0,0,0,-0,-0,-0,0.4831753452958879,0.33432052304938931,1.5,0.76802775471576468,0.050000000000000031,634.15395712852478
337617,100000,11300000,112,0.99990106960269542,0.99992000000000003,0,0,0,-0,-0,-0,0.55539962696910428,0.33795653147144056,1.5,0.8174173283728442,0.050000000000000031,628.28136396408081
29498,100000,11300000,112,0.99999420169933528,0.99999000000000005,0,0,0,-0,-0,-0,0.55844828799264634,0.33462784480663188,1.5,0.91450940562329586,0.050000000000000031,572.96199703216553
810138,100000,11300000,112,0.99995295132585282,0.99992999999999999,0,0,0,-0,-0,-0,0.60915379763673672,0.40164065469331534,1.5,1.0153213626662936,0.050000000000000031,529.81530809402466
607415,100000,11300000,112,0.99999886262044524,0.99999000000000005,0,0,0,-0,-0,-0,0.56302420852532797,0.39521388246073441,1.5,0.99336228807703808,0.050000000000002071,733.11638879776001
666520,100000,11300000,112,0.99982482334518497,0.99987000000000004,0,0,0,-0,-0,-0,0.57720824191298248,0.33520329109570146,1.5,0.93529624987497662,0.050000000000000364,719.82018399238586
205394,100000,11300000,112,0.9999798926618757,0.99997999999999998,0,0,0,-0,-0,-0,0.59161482264238252,0.36010344061738969,1.5,0.93545815712491509,0.050000000000002605,724.16418600082397
105026,100000,11300000,112,0.99999283660775606,0.99999000000000005,0,0,0,-0,-0,-0,0.58411376704862827,0.35792336039889189,1.5,0.90343364676823545,0.050000000000000031,496.32602310180664
647322,100000,11300000,112,0.99998236520857875,0.99997999999999998,0,0,0,-0,-0,-0,0.60721155984722297,0.34938309101203124,1.5,0.99179716701032283,0.050000000000000031,507.18122005462646
889047,100000,11300000,112,0.99999218425744163,0.99999000000000005,0,0,0,-0,-0,-0,0.63174146445749035,0.34436296729841137,1.5,0.91695997259805884,0.050000000000000031,758.61181998252869
831472,100000,11300000,112,0.99993149272775805,0.99990999999999997,0,0,0,-0,-0,-0,0.66106555396917865,0.33557844309427592,1.5,0.98682711468321205,0.050000000000000031,639.0065438747406
