seed,initial_seed,N_shots,iterations,stopped_early,restarts,restart_seeds,total_shots,n_train,q_det,q_rec,q_last,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
387749,387749,100000,100,false,0,,11300000,112,0.99989592011450312,0.99990999999999997,0.99717999999999996,0,0,0,-0,-0,-0,0.62073950155921431,0.33792352423380584,1.5,0.98962471331364299,0.050000000000000031,395.14607310295105
215846,215846,100000,100,false,0,,11300000,112,0.9999806509553919,0.99994000000000005,0.99955000000000005,0,0,0,-0,-0,-0,0.56411679048461594,0.35332565643495534,1.5,0.94636538354745747,0.050000000000000031,398.10534811019897
312561,312561,100000,100,false,0,,11300000,112,0.99999868463165964,1,0.99829000000000001,0,0,0,-0,-0,-0,0.61771483781752679,0.36734695134462658,1.5,0.89946603965935268,0.050000000000000031,390.09049606323242
749598,749598,100000,100,false,0,,11300000,112,0.99998088736285007,0.99999000000000005,0.99870000000000003,0,0,0,-0,-0,-0,0.63546750343242142,0.35835887088579688,1.5,1.0383371571986824,0.050000000000000516,392.42190980911255
631837,631837,100000,100,false,0,,11300000,112,0.99995429230567345,0.99995000000000001,0.99834999999999996,0,0,0,-0,-0,-0,0.67400035041191753,0.37908248948508821,1.5,1.0170088874232124,0.050000000000000031,396.10035300254822
746550,746550,100000,100,false,0,,11300000,112,0.99995607863214908,0.99992999999999999,0.99399000000000004,0,0,0,-0,-0,-0,0.5553765980513623,0.32818200513750767,1.5,0.90019582623356242,0.050000000000000031,394.48111796379089
709734,709734,100000,100,false,0,,11300000,112,0.99993743412760627,0.99995000000000001,0.99778,0,0,0,-0,-0,-0,0.63614136186518566,0.35552352507031559,1.5,1.0062316090623742,0.28068050307195869,409.80307698249817
181983,181983,100000,100,false,0,,11300000,112,0.99996772141884782,0.99997999999999998,0.99639,0,0,0,-0,-0,-0,0.57165173465018837,0.33645556180009217,1.5,0.95636832485955114,0.050000000000000031,390.42683792114258
279125,279125,100000,100,false,0,,11300000,112,0.99999249057067674,1,0.99755000000000005,0,0,0,-0,-0,-0,0.53187585511074498,0.32304418256426864,1.5,0.85929066906041984,0.050000000000000031,388.61765193939209
965652,965652,100000,100,false,0,,11300000,112,0.9999769116247168,0.99997999999999998,0.99699000000000004,0,0,0,-0,-0,-0,0.57120763244413475,0.40815165179195295,1.5,0.98938724469971784,0.050000000000000919,390.86933779716492
419030,419030,100000,100,false,0,,11300000,112,0.9998926430724967,0.99987999999999999,0.99626999999999999,0,0,0,-0,-0,-0,0.58249625255532533,0.34512866930202823,1.5,0.96057107806571518,0.050000000000000232,387.95096588134766
888571,888571,100000,100,false,0,,11300000,112,0.99996130606874956,0.99997000000000003,0.99875000000000003,0,0,0,-0,-0,-0,0.6415396894433768,0.36606857352889016,1.5,1.0364696681021268,0.050000000000000031,401.39757394790649
