seed,N_shots,total_shots,n_train,q_det,q_rec,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
191889,Inf,Inf,112,0.99999970672275129,0.99999970672275129,0,0,0,-0,-0,-0,0.65993261055447505,0.38597095055500907,1.5,0.99399875867617682,0.38729855141816016,890.75313997268677
950438,Inf,Inf,112,0.99999956636857168,0.99999956636857168,0,0,0,-0,-0,-0,0.53402070045469008,0.32046722924202981,1.5,0.86813352805791233,0.38729698146861202,499.92386412620544
617573,Inf,Inf,112,0.99999945406682555,0.99999945406682555,0,0,0,-0,-0,-0,0.61205362430228916,0.39815057300485313,1.5,0.98650448556129411,0.38729991846555117,514.51835203170776
607415,Inf,Inf,112,0.99999876057637893,0.99999876057637893,0,0,0,-0,-0,-0,0.552646473653437,0.39208498359922617,1.5,0.96830071682751728,0.38730231994665826,513.9378719329834
321202,Inf,Inf,112,0.99999982034604984,0.99999982034604984,0,0,0,-0,-0,-0,0.58910338644049787,0.34247532637786759,1.5,1.0141893765301746,0.38729835378420036,516.72888803482056
421887,Inf,Inf,112,0.9999996541934657,0.9999996541934657,0,0,0,-0,-0,-0,0.47059778804861929,0.36168215833925493,1.5,0.75486677373873146,0.3872983383319219,510.6933012008667
621551,Inf,Inf,112,0.99999980594195637,0.99999980594195637,0,0,0,-0,-0,-0,0.56448394593903617,0.32724951542062181,1.5,0.79966675602840709,0.38729756819147798,842.12164711952209
666520,Inf,Inf,112,0.99999377795681954,0.99999377795681954,0,0,0,-0,-0,-0,0.55355678033429756,0.37299844729426174,1.5,0.87743265969554907,0.38729877070860236,511.10505294799805
632485,Inf,Inf,112,0.99999978846969106,0.99999978846969106,0,0,0,-0,-0,-0,0.64157853109042229,0.37176676805650344,1.5,1.0354968239743549,0.38730883077902833,731.17105793952942
810138,Inf,Inf,112,0.99999978652662136,0.99999978652662136,0,0,0,-0,-0,-0,0.61939332929342139,0.41653555762415917,1.5,0.98749307011208898,0.38730861014647411,489.11554718017578
205394,Inf,Inf,112,0.99999874399292865,0.99999874399292865,0,0,0,-0,-0,-0,0.59620031735600054,0.35245951637974826,1.5,0.94055335983999211,0.38729871751525291,628.53212904930115
337617,Inf,Inf,112,0.99999946179775823,0.99999946179775823,0,0,0,-0,-0,-0,0.57192463945570082,0.3401779696871432,1.5,0.8192486978982737,0.38729801526166013,658.67476987838745
831472,Inf,Inf,112,0.99999981627922896,0.99999981627922896,0,0,0,-0,-0,-0,0.62003873269783516,0.34151855659736885,1.5,0.94879839105809993,0.38729854566910155,538.92709493637085
105026,Inf,Inf,112,0.99999970556640216,0.99999970556640216,0,0,0,-0,-0,-0,0.58777787707162599,0.35996967984953782,1.5,0.89864846396785292,0.3873015525721531,503.31688213348389
526,Inf,Inf,112,0.99999973434681999,0.99999973434681999,0,0,0,-0,-0,-0,0.62684011176987764,0.3784977875845652,1.5,0.9928013385243567,0.38731263042980901,622.77097296714783
29498,Inf,Inf,112,0.99999904461487243,0.99999904461487243,0,0,0,-0,-0,-0,0.5711934582161089,0.33374423381941926,1.5,0.92529085675759093,0.38729891656252258,670.16050887107849
889047,Inf,Inf,112,0.99999962675270437,0.99999962675270437,0,0,0,-0,-0,-0,0.61145274037136033,0.36570570784397904,1.5,0.94511473889018671,0.38729642308254131,734.43317413330078
647322,Inf,Inf,112,0.99999976258975898,0.99999976258975898,0,0,0,-0,-0,-0,0.61289036012336295,0.34655790771207473,1.5,0.9862019325194219,0.38729737058333508,612.52730798721313
