iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,130000,13,0.9186162962669272,0.9186162962669272,0.039565271227401638,0.87984233046407356,false,0.039111279010103611,0.019381351281470345,0.3836966880454592,0.28529179681508854,-0.015917267503592125,0.49708512856412068,0.80618280754743366,0.1606530120843892,1.1114235305077731,0,NaN,NaN,NaN,0.95516909100858305,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.87984233046407356,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,140000,14,1,1.045324549674431,0.073654360810219324,0.92781872640598506,false,-0.12444273224896844,0.048887798169537228,0.3006074490104943,-0.37276473720615244,0.064449805897826451,0.26308405212157493,0.97350086394907831,0.1261318857482584,1.2131514468707691,0,NaN,NaN,NaN,0.70415173107323681,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.92781872640598506,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,150000,15,0.96546567089775037,0.96546567089775037,0.057349744456439165,0.90926292133043995,false,0.20416040276945993,0.031143000111618364,0.33931461296064358,0.3984388098133449,0.042734543981201467,0.32835939249419588,0.92199697588242524,0.10098537081286796,1.1138691804268743,0,NaN,NaN,NaN,0.43440774361759904,0,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.90926292133043995,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,160000,16,1,1.0666124281032132,0.049618782588178728,0.95137359306358482,false,-0.16783201220258656,0.023133749690253332,0.39920288008966814,-0.18133523032293875,0.020731157687289725,0.39316754238846419,1.064605864329389,0.050850962887350498,1.1612226938153549,0.504,NaN,NaN,NaN,0.5669597597504854,0.50657735268404147,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.95137359306358482,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,170000,17,0.91403751046929682,0.91403751046929682,0.010296857380888915,0.90394659023602564,false,0.034171586376925307,0.046994906479023074,0.38077057803747966,0.062831524236399261,0.057497662384028869,0.41285705556947683,0.85044784495361936,0.042067746337977337,0.93037656299577631,0.82879999999999998,NaN,NaN,NaN,0.89777936203263364,0.82951975967068836,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.90394659023602564,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,180000,18,0.91056471531479577,0.91056471531479577,0.0048509361759548359,0.90581079786236007,false,0.033949319786726308,0.045318096018049467,0.378313224048346,0.020017577071406834,0.05599947809590633,0.38387879518541057,0.89021917579103338,0.015828781434279932,0.92029386051616524,0.87919999999999998,NaN,NaN,NaN,0.90354837372763075,0.87344896013908002,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.90581079786236007,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,190000,19,0.90864474674842688,0.90864474674842688,0.0026006582472446328,0.90609610166612709,false,0.038198238709986364,0.043611954043875349,0.3785472015024704,0.045264984579488354,0.036834909861326537,0.35491480651311602,0.85701798987449163,0.014873669467643008,0.88527796186301333,0.92600000000000005,NaN,NaN,NaN,0.905163499669561,0.91668678797039271,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.90609610166612709,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,200000,20,0.92887181812246922,0.92887181812246922,0.0031873240111135377,0.9257482405915779,false,0.028752315293510439,0.037128945668551676,0.35624212554419599,0.035261221610355609,0.021635594210879905,0.33913235310867362,0.88629272357594491,0.020155437934331714,0.92458805565117519,0.96239999999999992,NaN,NaN,NaN,0.93254792378963025,0.95890907799997904,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.9257482405915779,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,210000,21,0.96474629730179084,0.96474629730179084,0.0036382032680447604,0.96118085809910703,false,0.022707718046192909,0.019263607520571907,0.33842403409921762,0.028438180765181009,0.0059876471283359933,0.34303457154384853,0.93467342898352057,0.019552288511864389,0.97182277715606291,0.97200000000000009,NaN,NaN,NaN,0.97310298969622067,0.97241564901182054,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.96118085809910703,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,220000,22,0.98868294300404869,0.98868294300404869,0.027751165223540476,0.96148680108497897,false,0.035402278758058132,0.0029143280159681876,0.26010598368457932,0.042775320936386807,-0.035961539669360443,0.046685772679585957,0.88853908546024751,0.10586025118197002,1.0896735627059906,0.88480000000000003,NaN,NaN,NaN,0.97001138885581384,0.87817441674209218,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.96148680108497897,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
11,230000,23,0.98791882325185543,0.98791882325185543,0.019581216381974166,0.96872923119752075,false,0.035367231963353764,0.0030450459752890207,0.2627084297650209,0.023695914792011497,0.039754616266446607,0.20548748500855685,0.94702660567916319,0.043592622987833222,1.0298525893560464,0.92179999999999995,NaN,NaN,NaN,0.96993923261006965,0.92259427396490568,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.96872923119752075,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
12,240000,24,0.98437098120124145,0.98437098120124145,0.017234860671586014,0.96748081774308714,false,0.038556491840152925,-0.00091317255554231936,0.28420595657526559,0.043166839406401092,-0.060619127206211543,0.34241075126369602,0.90874144166997706,0.062721700168188385,1.0279126719895351,0.62579999999999991,NaN,NaN,NaN,0.96050896607560177,0.62549959545185885,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.96748081774308714,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
