seed,initial_seed,N_shots,iterations,stopped_early,restarts,restart_seeds,total_shots,n_train,q_det,q_rec,q_last,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,ell1,ell2,ell3,sigma_f,c,elapsed_seconds
20510,20510,10000,100,false,0,,1130000,112,0.99990009358443988,1,0.9890000000000001,0,0,0,-0,-0,-0,0.50312897074012375,0.29407746658620182,1.5,1.0503999987151946,0.40086744490789111,488.22255682945251
39528,39528,10000,100,false,0,,1130000,112,0.99996473832014721,1,0.99120000000000008,0,0,0,-0,-0,-0,0.56048229162717134,0.28296488580090468,1.5,1.16148520540691,0.53417980494809203,488.91002988815308
518624,518624,10000,100,false,0,,1130000,112,0.99933651045039718,0.99960000000000004,0.99560000000000004,0,0,0,-0,-0,-0,0.49902085226413656,0.28365456757954965,1.5,1.1169888523044487,0.60333727971227258,484.81218719482422
279217,279217,10000,100,false,0,,1130000,112,0.99909155029193319,0.99900000000000011,0.99360000000000004,0,0,0,-0,-0,-0,0.47722061094382889,0.29056783923453089,1.5,1.1109372679665253,0.57091982088682824,490.22674202919006
769063,769063,10000,100,false,0,,1130000,112,0.99994716558798735,0.99980000000000002,0.97039999999999993,0,0,0,-0,-0,-0,0.47134434281507442,0.31174339015691699,1.5,0.96951599058440396,0.5024995735331228,483.14585423469543
603072,603072,10000,100,false,0,,1130000,112,0.99859612463713887,0.99900000000000011,0.96920000000000006,0,0,0,-0,-0,-0,0.47907393285157718,0.30933126712896208,1.5,1.1292953588012218,0.82895432892134846,480.86612296104431
265386,265386,10000,100,false,0,,1130000,112,0.99922318912490404,0.99960000000000004,0.9850000000000001,0,0,0,-0,-0,-0,0.52650344326348608,0.31127000632938578,1.5,0.89644879259446131,0.050000000000000031,488.5184018611908
191889,191889,10000,100,false,0,,1130000,112,0.99851898246694393,0.99840000000000007,0.99519999999999997,0,0,0,-0,-0,-0,0.49868906277245162,0.27473943436613024,1.5,1.119959379019035,0.41836387175453066,488.70598602294922
461212,461212,10000,100,false,0,,1130000,112,0.99993160042882345,1,0.99140000000000017,0,0,0,-0,-0,-0,0.47123738820095035,0.30353989655218289,1.5,0.89301047717326609,0.62459156912837033,488.7163360118866
707673,707673,10000,100,false,0,,1130000,112,0.99794122032084664,0.99840000000000007,0.99060000000000004,0,0,0,-0,-0,-0,0.47302542579110507,0.30940577139949493,1.5,1.0897827282491599,0.50680288342640378,497.72685694694519
29044,29044,10000,100,false,0,,1130000,112,0.9998743643284167,1,0.99519999999999997,0,0,0,-0,-0,-0,0.46158745737245849,0.29504066940299051,1.5,1.1331961801876449,0.64193869400634296,482.40145301818848
621551,621551,10000,100,false,0,,1130000,112,0.99797439796209531,0.99839999999999995,0.9927999999999999,0,0,0,-0,-0,-0,0.53622034937451868,0.28603822277145508,1.5,1.0304799766538986,0.60252357753060437,489.05984210968018
460176,460176,10000,100,false,0,,1130000,112,0.99974785435552216,0.99960000000000004,0.99319999999999997,0,0,0,-0,-0,-0,0.48032231785266266,0.24377784598724209,1.5,1.001249043513327,0.050000000000000031,496.87194108963013
632485,632485,10000,100,false,0,,1130000,112,0.99977198896480846,0.99940000000000007,0.99580000000000002,0,0,0,-0,-0,-0,0.54737693240434415,0.28958884694071524,1.5,1.1021778591255185,0.33245726357936278,489.64753890037537
705471,705471,10000,100,false,0,,1130000,112,0.99968521339422511,0.99960000000000004,0.98859999999999992,0,0,0,-0,-0,-0,0.43336319757855418,0.30670966278052297,1.5,1.0078018518498122,0.23475619288214286,495.83308005332947
617573,617573,10000,100,false,0,,1130000,112,0.99991954798058758,1,0.99199999999999999,0,0,0,-0,-0,-0,0.43598151631128162,0.28563165759041881,1.5,1.0079623592950675,0.34482230836061578,482.95296597480774
950438,950438,10000,100,false,0,,1130000,112,0.99979071481400716,1,0.99299999999999999,0,0,0,-0,-0,-0,0.51104498269468446,0.29595440240520038,1.5,1.0364656836297246,0.40793289276658112,491.67316198348999
607415,607415,10000,100,false,0,,1130000,112,0.99983304857025113,0.99980000000000002,0.99399999999999999,0,0,0,-0,-0,-0,0.45116119404191229,0.29332574116613419,1.5,0.99152217971988765,0.32012788270453463,484.70568513870239
321202,321202,10000,100,false,0,,1130000,112,0.9995340296504861,0.99920000000000009,0.99360000000000004,0,0,0,-0,-0,-0,0.49689976705483779,0.25598732006965252,1.5,0.99086630879875437,0.81788255601463833,484.17827010154724
421887,421887,10000,100,false,1,1326985846,1250000,88,0.999886177435382,0.99980000000000002,0.9930000000000001,0,0,0,-0,-0,-0,0.4851103346676871,0.29278761173467066,1.5,0.90958879181687557,0.050000000000000072,500.02751803398132
337617,337617,10000,100,false,0,,1130000,112,0.99972595056021507,1,0.99340000000000006,0,0,0,-0,-0,-0,0.47777692350560408,0.32281889783759316,1.5,1.1287084096268873,0.69113376762278655,497.74268198013306
666520,666520,10000,100,false,0,,1130000,112,0.99951434452699672,0.99980000000000002,0.99600000000000011,0,0,0,-0,-0,-0,0.45338981561252434,0.3229350334409381,1.5,1.1070924663796338,0.77689174260042726,486.96527409553528
205394,205394,10000,100,false,0,,1130000,112,0.99936234953092717,0.99880000000000002,0.99540000000000006,0,0,0,-0,-0,-0,0.47672975170117438,0.26628576523825703,1.5,0.89889982479775299,0.42657398541209596,484.31303882598877
889047,889047,10000,100,false,0,,1130000,112,0.99994705845843224,0.99980000000000002,0.9850000000000001,0,0,0,-0,-0,-0,0.54611621791163245,0.24210142390544573,1.5,0.936014711930237,0.3949663012421134,484.01169514656067
526,526,10000,100,false,0,,1130000,112,0.99951069819706773,0.99940000000000007,0.98419999999999996,0,0,0,-0,-0,-0,0.46090879891095921,0.30126117622899257,1.5,1.0027989327339353,0.48776005211061574,489.83749508857727
29498,29498,10000,100,false,0,,1130000,112,0.99984442946796359,0.99940000000000007,0.99760000000000004,0,0,0,-0,-0,-0,0.4668380515222359,0.25282329688550953,1.5,0.90042169659256732,0.50409455902802447,484.29066395759583
