iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,q_det_rec,q_det_acq,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3
1,Inf,13,0.74360067626801762,0.74360067626801762,0.090642242041940366,0.088763293260136128,0.058746221421268036,0.15092990730447231,0.039290049911596459,0.011967810198789008,0.39364227210153624,0.71550747733857312,0.12712350119276292,0.9570421296048226,0.9787850708648429,0.87939164757412613,0.9787850708648429,0,0,0,-0,-0,-0
2,Inf,14,0.97952995902420303,0.97952995902420303,0.01077308177557037,0.033162809960275569,0.011755852654955891,0.41266871230806862,0.051766509650930992,-0.027136587577467175,-0.19066103239081267,0.85185614972205492,0.14159826365539718,1.1208928506673095,0.95740486490101506,0.98144483033533492,0.95740486490101506,0,0,0,-0,-0,-0
3,Inf,15,0.99254500778628341,0.99254500778628341,0.041462387530311229,0.037031223371953546,-0.0045898379448088304,0.19158572848649558,0.047661474509249624,-0.086908560573730309,0.40400499964901382,0.85170519016908486,0.15908320394663816,1.1539632776676974,0.67184197794053502,0.98296993089171758,0.67184197794053502,0,0,0,-0,-0,-0
4,Inf,16,1,1.0020447062565627,0.050756651691248982,0.035843417764583003,0.010072820469802322,0.078133964165424216,-0.031537478981088052,0.014965797771361311,-0.088250974938075988,0.94137747322982412,0.10698680842795398,1.1446524092429367,0.98004256011146851,0.98627948763002871,0.98004256011146851,0,0,0,-0,-0,-0
5,Inf,17,1,1.0133819105018822,0.046334306320375732,0.020646942300269529,0.011405220081541918,0.031629865260739909,-0.061809393714384431,0.078645694466801919,0.44252745219430545,0.84176451559712051,0.14965884595525289,1.126116322912101,0.87063858510723147,0.99213917202189328,0.87063858510723147,0,0,0,-0,-0,-0
6,Inf,18,1,1.011882865443706,0.046078296575188075,0.01913106805818697,0.012648020330063733,0.0455420220996871,0.043119588874877213,0.037060803120521069,-0.065999836500685971,0.97598325177568768,0.076385970979404944,1.1211165966365571,0.94267099932993526,0.99209662237387197,0.94267099932993526,0,0,0,-0,-0,-0
7,Inf,19,1,1.0026869531387124,0.041312456603300025,0.0094832187171800669,0.0078325334233234067,0.086021242379598753,0.0054881687964491999,0.0098509213873874124,-0.47700447788159805,0.94191708575566824,0.085796037086032562,1.1049295562191301,0.96378593871956941,0.99765931886185955,0.96378593871956941,0,0,0,-0,-0,-0
8,Inf,20,0.99988399755448998,0.99988399755448998,0.039956348538672415,0.0098873277325940232,0.0064124235195948866,0.036613956549520453,-0.09767427429605835,0.044144642926937649,-0.48261293003593253,0.85038662139807997,0.13238229982547409,1.1019129910664807,0.82897545979037102,0.99776013947248021,0.82897545979037102,0,0,0,-0,-0,-0
9,Inf,21,1,1.0014326595413863,0.038220785267651464,0.0085408129264844031,0.0061119973004161773,0.028754265969272844,-0.034079158204278981,0.0069742553026932441,0.36444784130711816,0.95866982396290323,0.071057442594782902,1.0936789648929908,0.98222832521245496,0.998010540915517,0.98222832521245496,0,0,0,-0,-0,-0
10,Inf,22,1,1.003803105979103,0.023376807530506794,-0.00030165539362910008,0.012412959743865344,0.2149104769748319,-0.0013407499075539508,0.0035688058470184636,0.10893442408565179,1.0005954433251003,0.02643497224575362,1.0508218905920321,0.99943307277958526,0.99616331300881245,0.99943307277958526,0,0,0,-0,-0,-0
