iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,q_det_rec,q_det_acq,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3
1,Inf,13,0.94284303025528104,0.94284303025528104,0.0073453074709529161,-0.039038938949189472,0.04349670779475634,0.036581492410022648,-0.064558846033470729,0.087972241058503764,0.26862530245599192,0.84223907928768282,0.12057452894829161,1.0713306842894368,0.83664231712711756,0.94014575247816934,0.83664231712711756,0,0,0,-0,-0,-0
2,Inf,14,0.94273155092043393,0.94273155092043393,0.0066722738866568706,-0.038513803958362056,0.042547714710870883,0.031369334232257975,0.069218857331494688,0.051087689810741521,-0.46447598195327111,0.80587329753708814,0.14862530710026844,1.0882613810275981,0.85126042405460722,0.94193239239427362,0.85126042405460722,0,0,0,-0,-0,-0
3,Inf,15,0.94498688088317129,0.94498688088317129,0.020345948554139116,-0.030112719804636711,0.042941709849136096,-0.013873190028267413,0.027074158404713611,-0.0019355298690020284,0.47276256382241599,0.80741610493004168,0.1561228521001963,1.1040495239204147,0.97309040699440985,0.94214221394888087,0.97309040699440985,0,0,0,-0,-0,-0
4,Inf,16,0.985680100596664,0.985680100596664,0.050113035588623213,0.012338298504135125,0.013676240981671074,0.34349164536483012,-0.0098580743031615459,-0.023017519735893721,-0.30010748021006073,0.85988331395887352,0.15376917895320968,1.1520447539699719,0.98833139898898936,0.99162360353309287,0.98833139898898936,0,0,0,-0,-0,-0
5,Inf,17,1,1.0094169057829208,0.058005989542043938,0.0016475963334784292,-0.0057092105815142709,-0.033310440139034149,0.11241569513034366,-0.032297498455271745,-0.21501117207175979,0.87721849359979776,0.15912147914931987,1.1795493039835054,0.85561132206797397,0.99947740205583802,0.85561132206797397,0,0,0,-0,-0,-0
6,Inf,18,1,1.0091024866742515,0.058247157590343754,-0.0027179564059327398,-0.0051947646295974819,-0.029936953595184796,-0.039081091430257953,-0.054613276882958806,0.4200354459285387,0.86437507070292663,0.15545410462977466,1.1597378694994984,0.83082917319475413,0.9995277120477708,0.83082917319475413,0,0,0,-0,-0,-0
7,Inf,19,1,1.0099689853258718,0.05850417922740004,-0.00050137280006340521,-0.003430665033312887,-0.05810451587300644,-0.084575819862403812,0.028576532042473568,-0.4448156834585979,0.90218364673111084,0.11999306404611677,1.1301704684187328,0.8793056051956788,0.9995632763534561,0.8793056051956788,0,0,0,-0,-0,-0
8,Inf,20,1,1.0096056679115639,0.05892238238752643,0.0018013470461209369,-0.0035494541289922475,-0.040542009785921596,-0.08838446747075146,0.018038353800213125,0.48552286806991596,0.89597620471761008,0.11921142428393136,1.1224779108570797,0.92485048319997154,0.99968729100048825,0.92485048319997154,0,0,0,-0,-0,-0
9,Inf,21,1,1.0094660193939071,0.059504353615284986,-0.0019056098759331647,-0.0032462020638402232,-0.0232529425403523,-0.00093640515931592283,-0.0018101826445693359,-0.040191383989427454,1.0092626073160749,0.060280428967115801,1.1237954223535949,0.99969645694049125,0.99979625982106946,0.99969645694049125,0,0,0,-0,-0,-0
10,Inf,22,1,1.0000649852680477,0.008669756168108252,-0.0036318575828664713,-0.0048900082791233663,-0.10495606699917213,0.0070873656999359547,0.02710339178709642,0.35355304103686769,0.9855702466584555,0.032415790999035701,1.0471602495566232,0.98391617155306776,0.99879082566968724,0.98391617155306776,0,0,0,-0,-0,-0
