iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,q_det_rec,q_det_acq,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3
1,Inf,13,0.91445503218954327,0.91445503218954327,0.01203911059709541,0.035734903596221827,0.038290107681220001,-0.28227833368775518,0.034312725056134585,0.010824133565290106,0.27980932077543974,0.82929567533693649,0.1254952705484709,1.0677366893790312,0.98560497136495295,0.92508840408574022,0.98560497136495295,0,0,0,-0,-0,-0
2,Inf,14,0.98713185624073407,0.98713185624073407,0.01552379938466077,0.032872072811435435,0.013243162549565158,0.21636550137085628,0.1128772701598022,-0.048518511921225027,0.034992612287394698,0.84377505714580647,0.16920468450747264,1.1652639577100046,0.80249539152418792,0.9867527301774337,0.80249539152418792,0,0,0,-0,-0,-0
3,Inf,15,0.98838929911861806,0.98838929911861806,0.020150835810045453,0.027919211230430684,0.017477836341713331,0.23325810988455109,0.005234449211009462,0.064790957213374245,0.49224149562234398,0.90860670161277346,0.12344863112028465,1.1431591007413142,0.92244282979815884,0.98686298435942321,0.92244282979815884,0,0,0,-0,-0,-0
4,Inf,16,0.98920706775288658,0.98920706775288658,0.021608549332546672,0.026655752233262938,0.019726648609265322,0.25003603687005566,-0.042498268510419379,-0.0066171077713885751,-0.031674827231001679,0.89937355501299165,0.12127414613987798,1.1297944326787599,0.98158730178553255,0.98580277315614495,0.98158730178553255,0,0,0,-0,-0,-0
5,Inf,17,1,1.0082735563363354,0.042503575971975641,-0.00679126050222233,0.010305322161420428,0.12973953867267815,-0.049645681599729041,0.010717079768423066,0.44093648404942565,0.95549825326436366,0.094323312589068828,1.1347125471835944,0.96834383120266454,0.99714853522844971,0.96834383120266454,0,0,0,-0,-0,-0
6,Inf,18,1,1.0101775155392085,0.040767614850759741,-0.009523544373061972,0.010377888244483734,0.15936526818392902,-0.011857713760285549,-0.063120161450594736,0.46806161855677653,0.859417706030568,0.14492043806200464,1.1347665383483769,0.79539142288934184,0.99667334575858813,0.79539142288934184,0,0,0,-0,-0,-0
7,Inf,19,1,1.0136534636559662,0.042854916321755115,-0.011824467879505801,0.014823387463390351,0.14315142305163112,-0.089513963327899404,0.055368566869881342,-0.42982774228982534,0.84164476144028622,0.15468683373002751,1.1355497455273384,0.82308750496930239,0.99389617077339798,0.82308750496930239,0,0,0,-0,-0,-0
8,Inf,20,1,1.0133982613512593,0.041758979853442603,-0.010940919999527671,0.013958460689629136,0.14461856963345235,0.020119597413032153,-0.021660330608590517,-0.44974320839185866,0.89559009958245173,0.11015289541079995,1.1048806008629717,0.97995578360581248,0.99462696842769893,0.97995578360581248,0,0,0,-0,-0,-0
9,Inf,21,1,1.010286231353863,0.040573288388719563,-0.003869203693020407,0.009517939677106178,0.1096644219938759,-0.49801487036158365,-0.48987798864463405,0.40018295099711643,0.51836637413403241,0.31465859292774551,1.1162177006967489,0.25850028335397313,0.99772957166460075,0.25850028335397313,0,0,0,-0,-0,-0
10,Inf,22,1,1.0098310375198765,0.025884156514213684,-0.0069004687514068359,0.014212365746315962,0.18407351102703776,-0.017805983431212757,0.03009993520787746,0.24441040397744462,1.0009103363056513,0.032085749004575094,1.0618732594143441,0.97870115540475622,0.99511307107190106,0.97870115540475622,0,0,0,-0,-0,-0
11,Inf,23,0.99842188054713188,0.99842188054713188,0.023407537865488885,-0.0029076914542388236,0.0032529342096261457,0.067446295724325381,0.0087088101642713855,-0.0030230228479424248,-0.11190031369119868,0.99532877860574476,0.030366100201708279,1.0530243689889904,0.99792910055197037,0.99959677778667566,0.99792910055197037,0,0,0,-0,-0,-0
12,Inf,24,1,1.000060865329945,0.01210131916482248,-0.0033210915107981958,-0.00022373776208473562,-0.029267648265752354,-0.049605466282873989,-0.013455121782000701,-0.47400941719192224,0.95033186136830317,0.049658066488854499,1.0446821876971266,0.95792374928281765,0.9995644785813379,0.95792374928281765,0,0,0,-0,-0,-0
13,Inf,25,0.9999577687201231,0.9999577687201231,0.0086675986326648514,-0.0037794875877819943,-0.0014953496681658202,-0.066412668995340735,-0.020982390311231169,-0.030493154960133939,-0.16649525878687177,0.97594685479902732,0.030462647341007062,1.0338258847469408,0.97675177606801367,0.99919203832739478,0.97675177606801367,0,0,0,-0,-0,-0
14,Inf,26,0.99994107048157543,0.99994107048157543,0.0079525137637513534,-0.0038829617592437476,-0.0020719821321884221,-0.07487305820242722,-0.015125828579594769,-0.0027459342888001004,0.24219802157765979,0.9899256213986426,0.023485368905832988,1.0345478223197253,0.99222400488049201,0.9991163096532234,0.99222400488049201,0,0,0,-0,-0,-0
15,Inf,27,1,1.0002285943886191,0.014907558500559144,-0.002432027580877657,0.0013164468933388846,0.027959773194225632,-0.0076667124250597851,0.024013874531247481,-0.0048254770606035446,0.98226073322105889,0.02241408393498746,1.0248474926975351,0.98126297425939313,0.99983235914177337,0.98126297425939313,0,0,0,-0,-0,-0
16,Inf,28,0.99999454698471213,0.99999454698471213,0.010347277890981381,-0.0031907770276094812,-0.0011194291595582897,-0.028811026808025504,-0.029804837239266302,0.0014804309775733326,-0.29931718282797748,0.98312020928162014,0.024441926314557622,1.0295598692792796,0.97994451676034411,0.99967159356226254,0.97994451676034411,0,0,0,-0,-0,-0
17,Inf,29,1,1.0004987500045663,0.013070852763229796,-0.0018826819842099611,0.000979783902116514,0.035182269457903523,0.010070653523351236,0.0134811575792253,0.48327096263204594,0.97645794184607659,0.029729178627354223,1.0329433812380495,0.98574009394721784,0.99990248729380282,0.98574009394721784,0,0,0,-0,-0,-0
18,Inf,30,1,1.0002413001642916,0.010037771306083295,-0.0033871387713952359,-0.0011719070247481732,-0.027543218312024397,0.0013719878863787116,-0.006347635112726957,3.9035458304192971e-05,0.9985201588530529,0.012871808605641593,1.0229765952037719,0.99924290090160295,0.99967551940789745,0.99924290090160295,0,0,0,-0,-0,-0
19,Inf,31,1,1.0007839144553694,0.0048463908175148326,-0.0030760193996051065,-0.00060878067029424031,-0.0034626953676780508,0.0076351517571591199,0.00048157728564524049,-0.48139310414550929,0.97452983708070318,0.02233054838120898,1.0169578790050002,0.97375124366637422,0.9998322565251998,0.97375124366637422,0,0,0,-0,-0,-0
20,Inf,32,1,1.0007996542574831,0.0038904613673716474,-0.0032509675983126898,-0.0013119263480149278,-0.021550666516015657,-0.0027211182906974329,0.0053108385668416691,0.085428285390550807,0.9994091619877723,0.008998539751016086,1.0165063875147029,0.99919095350670983,0.99974317591642414,0.99919095350670983,0,0,0,-0,-0,-0
21,Inf,33,1,1.0008017252744454,0.0039526542978602051,-0.0032726487165040106,-0.0014854645273556422,-0.025239265175587972,-0.0062862710240472186,-0.009087138890927049,-0.1576063032169015,0.99789243212344825,0.0066560711486169681,1.0105389673058205,0.99729181482221496,0.99972180657882803,0.99729181482221496,0,0,0,-0,-0,-0
22,Inf,34,1,1.0007798830627954,0.0038526716416467858,-0.0028719749065162763,-0.0013355526035016849,-0.02332451290282566,0.0071158093793390886,-0.015521731050061938,-0.24457864830968301,0.99260498506091555,0.010892286871463666,1.0133003301166965,0.9936999406945537,0.99975254222368659,0.9936999406945537,0,0,0,-0,-0,-0
23,Inf,35,1,1.0007270122032954,0.003657823261593994,-0.0028029644451143128,-0.0012015222078787708,-0.017987142776043529,0.02698482270035174,0.0037354633133364068,-0.035640356150806962,0.98937582953227032,0.010019879858216814,1.0084136012628824,0.99192228849530806,0.99978944944856418,0.99192228849530806,0,0,0,-0,-0,-0
24,Inf,36,1,1.000723527650204,0.003473003608867421,-0.00048885324082316071,-0.00049489551841409407,-0.012099895932880576,-0.01934251818510524,0.012167000260018046,0.33879359346279392,0.99427124647303411,0.0092544865622731735,1.0118547709413532,0.9903006120576926,0.99985552841017333,0.9903006120576926,0,0,0,-0,-0,-0
25,Inf,37,1,1.0005667204029616,0.003334581737697722,-0.00035849537089097778,-0.00082191109360204781,-0.013206657409134012,-0.0075282809606465051,0.0031929702471775734,0.052882168390773643,0.99927056310997764,0.0032226722790386318,1.0053936404401511,0.99915436319473216,0.99987374547449148,0.99915436319473216,0,0,0,-0,-0,-0
26,Inf,38,1,1.0005228128587063,0.0030877977938968638,-0.00019357656065857712,-0.00098075438492574527,-0.015389447312154914,-0.0092013192493827223,-0.012784483239366873,0.046764585317333074,0.9929213670146928,0.0068464477137896934,1.0059296176708932,0.99410969249067571,0.99986934012441975,0.99410969249067571,0,0,0,-0,-0,-0
27,Inf,39,1,1.0002625595347685,0.0023420159315353634,-0.0004631169332071349,-0.0011473067350964582,-0.0073819948095063589,0.011685785920312997,0.020843078279771721,0.1459210638708941,0.98991333343056498,0.0088630531180609508,1.0067531343548808,0.98889104696945396,0.99992523855455884,0.98889104696945396,0,0,0,-0,-0,-0
28,Inf,40,1,1.0002533247571312,0.0023381404425656949,-0.0003526888510976337,-0.0011572222600021609,-0.0080999181732117707,0.0085857680872072351,-0.0066323918222377376,0.096081552296721995,0.99605181332369241,0.0060649836708972409,1.0075752822983972,0.99685839728879477,0.99992255209920489,0.99685839728879477,0,0,0,-0,-0,-0
29,Inf,41,1,1.000239832679231,0.002081731528121892,8.1906439022271118e-05,-0.00076663378741149968,0.0088285103544803109,0.00029634236813480541,-0.011064716441856248,-0.37122123884494007,0.99016289437397609,0.0084270246408428371,1.0061742411915775,0.98941859664381282,0.99997972891645293,0.98941859664381282,0,0,0,-0,-0,-0
30,Inf,42,1,1.0002579528109432,0.0019733361334302317,-4.5778845581400744e-05,-0.00082263831134457165,0.0042509855314071298,0.0036203028918337932,0.011553824170416727,-0.16070518243185039,0.98849734724831217,0.008188494094214455,1.0040554860273196,0.98825937288559951,0.99996693010673765,0.98825937288559951,0,0,0,-0,-0,-0
31,Inf,43,1,1.0002519678891759,0.0019485014094939098,-3.5437995331463387e-05,-0.00083218695546201154,0.0041003526859372313,0.017870244454624817,0.0060494667395973867,0.10987756262603865,0.99599649405019519,0.0042113971247692969,1.0039981485872569,0.99618298020231777,0.99996660387787273,0.99618298020231777,0,0,0,-0,-0,-0
32,Inf,44,1,1.0002614525980065,0.0019132194179928017,-1.7444323674540916e-05,-0.00076743927709830271,0.0062354737650445287,0.011585261575262296,-0.002743458976935953,0.17531044072993174,0.99597733455299675,0.0052175417686785288,1.0058906639134859,0.99578355042883449,0.99997189579591272,0.99578355042883449,0,0,0,-0,-0,-0
33,Inf,45,1,1.0002621895386674,0.0018811710796425331,6.3892103409412629e-05,-0.00070463003972750528,0.0097159602430866507,-0.023870769800061309,0.0059706732093063319,0.19786781081159344,0.99266919563528033,0.0059515011241700472,1.0039770477712033,0.99291920483209817,0.99998040542359345,0.99291920483209817,0,0,0,-0,-0,-0
34,Inf,46,1,1.0002558407567366,0.0018649767875979963,4.0631098074711131e-05,-0.00074712660778529245,0.0083782844753888235,-0.0054693317653198292,0.0030356298438354301,-0.00085829127191061616,0.99939409577715133,0.0028859529854581502,1.0048774064495218,0.99906427945929444,0.99997794749326963,0.99906427945929444,0,0,0,-0,-0,-0
35,Inf,47,1,1.0001660752839387,0.0017671675664159721,0.00026983625821171386,-0.00043880033264300379,0.038899237030358517,0.019066416036410683,0.019456059641374202,0.37686224530481693,0.98888398815456913,0.0077331767286194638,1.0035770239389461,0.98671814467207852,0.9999820710301347,0.98671814467207852,0,0,0,-0,-0,-0
36,Inf,48,1,1.0001667680965241,0.0017561272898897406,0.0002729786347506733,-0.00044967966894656858,0.039169659625697149,-0.0040958508641684155,0.0013839442552874281,-0.056235765503902302,0.99900423319264742,0.0031421904417834544,1.004974395032036,0.99876796260008149,0.99998123350884116,0.99876796260008149,0,0,0,-0,-0,-0
37,Inf,49,1,1.0001910682358668,0.0017101466269811945,0.00035148371931875016,-0.00051725454165990181,0.035629209617537981,0.0046232243865516054,0.0029387426896920754,0.11802437074702166,0.99948546834244811,0.0018931498879383225,1.0030824531295308,0.99920756750852069,0.99998785954982672,0.99920756750852069,0,0,0,-0,-0,-0
38,Inf,50,1,1.0002003642177062,0.0017284628727697183,0.00063745251869580489,-0.00042133551508942787,0.036247187850051557,-0.0055937010979989488,0.0033477836312265641,0.29979004726476921,0.99407977838324824,0.0042873694256688006,1.0022257802920189,0.99409227284313517,0.99998472804787586,0.99409227284313517,0,0,0,-0,-0,-0
39,Inf,51,1,1.0002005082421592,0.0017172593223886915,0.00063807601883306446,-0.00042108326472003961,0.03626799247002508,-0.0026465052535948885,0.0059821276839744364,0.13891660572682185,0.99880895555617222,0.0019984858842731499,1.0026060787362912,0.99879951010696866,0.99998468944443963,0.99879951010696866,0,0,0,-0,-0,-0
40,Inf,52,1,1.0002144124278447,0.0016624767243582641,0.00064987932991310315,-0.00040043638867327884,0.037090651539752974,0.0031006193694635975,0.00714387811928896,0.20140589313151169,0.99848242245262664,0.0033095281441130812,1.0047705259264414,0.99771771456498681,0.99998305188048742,0.99771771456498681,0,0,0,-0,-0,-0
41,Inf,53,1,1.0001749266829005,0.0016029515822263002,0.00050320280619591819,-0.00050919279799230678,0.0325355701585252,-0.0046678381343470132,0.012738372596403646,0.28789591169181428,0.99479005884199578,0.0031207287836741873,1.0007194435309767,0.99457695742333485,0.99999167949553447,0.99457695742333485,0,0,0,-0,-0,-0
42,Inf,54,1,1.0001752347813431,0.0015929041686155473,0.00050384658446678201,-0.00051263998464014173,0.032538683802644207,0.011026108672670842,-0.0073971309215483672,-0.21927110790655169,0.99478639306218486,0.0035899953275682177,1.0016073841845645,0.99484280710550166,0.99999165780836285,0.99484280710550166,0,0,0,-0,-0,-0
43,Inf,55,1,1.0001745679032437,0.0015821273798425702,0.00050260758239805705,-0.00051248721796150871,0.032533288443472683,0.0014015999341558949,0.0038869936832746088,0.19677449277374515,0.99811100002492237,0.0010098478860222136,1.0000297110083645,0.99800388901896431,0.99999172398760272,0.99800388901896431,0,0,0,-0,-0,-0
44,Inf,56,1,1.0001665218871221,0.0015612011109737436,0.0004722448523201065,-0.0005391077188221042,0.031730031297511382,-0.0015470322691875094,-0.003009293857348494,-0.075196110170553832,0.99930304294170058,0.0015475382133568734,1.0022433655470786,0.99931175170387876,0.99999289276951187,0.99931175170387876,0,0,0,-0,-0,-0
45,Inf,57,1,1.0001661221390381,0.0015498046181666851,0.00047048563621610278,-0.00053680514852853887,0.031733479394705374,-0.0022897016600151865,0.0053291192521902619,-0.096467223413011727,0.99625444359792392,0.0023090719707582279,1.0006416803423646,0.99612529722465115,0.99999294402316352,0.99612529722465115,0,0,0,-0,-0,-0
46,Inf,58,1,1.0001556607821711,0.0015276925223874041,0.00044032333466029362,-0.00052697397133047506,0.03187846787836867,0.021341662881222856,-0.0034385834422294703,-0.1042606178769816,0.99407824840312742,0.0025896380524889277,0.99899856070285642,0.99450348691314894,0.99999306825985534,0.99450348691314894,0,0,0,-0,-0,-0
