iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,q_det_rec,q_det_acq,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3
1,Inf,13,0.85800474393403847,0.85800474393403847,0.021151327721917121,-0.12623990933494847,0.0614251114374606,0.19473448658851528,-0.073726542402934525,0.49108624495924924,0.12106460812787967,0.75725154994501742,0.14186712144445182,1.026799080689476,0.48001815356182354,0.82541299433992188,0.48001815356182354,0,0,0,-0,-0,-0
2,Inf,14,0.87778841144802811,0.87778841144802811,0.044241593398206665,-0.14359965439633907,-0.084099082906593015,0.22115871577429469,-0.19015245556649152,-0.36218669518345026,0.22054257506197383,0.81568768101503553,0.11847845453772554,1.0407967446367141,0.45291207394773125,0.58392706707706632,0.45291207394773125,0,0,0,-0,-0,-0
3,Inf,15,0.86600993599270903,0.86600993599270903,0.021718955020370394,-0.11606806870209765,0.085010040033974679,0.21948492632633923,-0.11797043608160296,0.48578776207225549,0.25629223534438883,0.77662610546387467,0.093371835669910835,0.95403259323670531,0.47110916567350292,0.7944899390903376,0.47110916567350292,0,0,0,-0,-0,-0
4,Inf,16,0.89689146379691564,0.89689146379691564,0.04104395504740458,-0.10852920233574384,-0.12669956103246471,0.19728044208133155,-0.087113673336429054,-0.36724007699272776,0.18886507772986905,0.85966883298913654,0.085115196470056026,1.021387706282243,0.36491647181844389,0.4584241243777345,0.36491647181844389,0,0,0,-0,-0,-0
5,Inf,17,0.87155077383863244,0.87155077383863244,0.018569303874336227,-0.13387256658940533,0.088965045714167079,0.19929612449370601,-0.13263024679724711,0.17641803251694266,0.19390920084121843,0.85775953604777655,0.028127782763215734,0.91120232329788642,0.57255757030393539,0.76221371135369287,0.57255757030393539,0,0,0,-0,-0,-0
6,Inf,18,0.95472140004064987,0.95472140004064987,0.025261079974490262,-0.1208343154964629,-0.044684657784305352,0.23606570532265519,-0.11649492475860135,-0.027640495284471989,0.25442083344185007,0.93187168189451741,0.037399745038688349,1.0029311974680253,0.83022846331017386,0.77621792340629392,0.83022846331017386,0,0,0,-0,-0,-0
7,Inf,19,0.91082494476611031,0.91082494476611031,0.010291480308720041,-0.12142775455414,-0.026926939447665128,0.22260474029191912,-0.11478015014913834,0.058547348427885781,0.23304711522475907,0.87299171187081415,0.01527147447880536,0.9020075133805443,0.84914999364741539,0.82446267558369146,0.84914999364741539,0,0,0,-0,-0,-0
8,Inf,20,0.90873968753527401,0.90873968753527401,0.012772076529371391,-0.12420068600111366,-0.044905805990669949,0.22182878666214773,-0.12919155268595306,-0.15523661493582797,0.23840799395212042,0.86601345514642869,0.024127881264223765,0.91185642954845381,0.31426100476471253,0.7703283130482369,0.31426100476471253,0,0,0,-0,-0,-0
9,Inf,21,1,1.0349337945932553,0.034379520018884814,-0.093575699544518651,0.086511225485608592,0.27307309716539935,-0.083693252581684474,0.074310344482824142,0.29153480342087623,0.99960358478484301,0.047308478215069179,1.0894896933934743,0.85686837778290148,0.81841655241078848,0.85686837778290148,0,0,0,-0,-0,-0
10,Inf,22,0.89287058322075419,0.89287058322075419,0.051188916795656833,-0.067906740790635967,0.026788137045677791,0.3657106933479804,0.015208462520285515,0.024906328188724514,0.36727149471333687,0.84757860925549844,0.089350438396471457,1.0173444422087943,0.98429003213749799,0.94987686971873642,0.98429003213749799,0,0,0,-0,-0,-0
