iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.475273,0.450871,0.240401,-1.000000,-1.000000,1.000000,0.021905,0.019853,0.000000,NaN
2,-0.329311,-0.334220,-0.224058,-1.000000,-1.000000,1.000000,0.017615,0.018946,0.305000,NaN
3,-0.387589,-0.493892,0.585201,-1.000000,-1.000000,1.000000,0.027983,0.025184,0.000000,NaN
4,-0.558422,0.980827,-0.832177,-1.000000,1.000000,-1.000000,0.027044,0.023936,0.000000,NaN
5,-0.438264,-0.335681,0.421218,1.000000,1.000000,1.000000,0.016431,0.022016,0.015000,NaN
6,-0.478099,-0.782320,-0.649555,1.000000,1.000000,1.000000,0.015810,0.021399,0.000000,NaN
7,-0.209971,0.140379,0.750054,1.000000,1.000000,1.000000,0.015052,0.020908,0.112500,NaN
8,-0.860268,0.444869,-0.327544,1.000000,1.000000,1.000000,0.017823,0.020603,0.000000,NaN
9,0.344891,-0.170967,-0.324304,1.000000,1.000000,1.000000,0.016978,0.020200,0.000000,NaN
10,0.479581,0.766277,0.490392,1.000000,1.000000,1.000000,0.016194,0.019814,0.000000,NaN
11,0.021822,0.398744,-0.557268,1.000000,-1.000000,1.000000,0.011474,0.016283,0.160000,NaN
12,-0.217582,-0.779338,-0.651508,1.000000,1.000000,1.000000,0.013098,0.015632,0.000000,NaN
13,0.103887,0.882707,0.394730,1.000000,-1.000000,1.000000,0.012566,0.016291,0.000000,NaN
14,-0.085124,0.816116,0.737993,1.000000,-1.000000,1.000000,0.011867,0.016023,0.110000,NaN
15,-0.448052,-0.530117,-0.461011,1.000000,-1.000000,1.000000,0.012703,0.015890,0.237500,NaN
16,0.368497,0.948740,-0.843660,1.000000,-1.000000,1.000000,0.014746,0.017046,0.000000,NaN
17,-0.928581,-0.731857,-0.148522,1.000000,1.000000,1.000000,0.013372,0.015488,0.000000,NaN
18,-0.491509,0.364794,0.809490,1.000000,-1.000000,1.000000,0.013661,0.016621,0.000000,NaN
