iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.076081,-0.160129,0.941597,-0.061439,0.021233,0.841702,0.839363,0.052113,0.070000,NaN
2,-0.145142,0.288853,0.726761,-0.172436,0.173798,0.758937,0.864240,0.086054,0.000000,NaN
3,-0.299036,-0.280978,0.817928,-0.118477,-0.067452,0.829996,0.578625,0.048106,0.470000,NaN
4,-0.001564,-0.062070,0.828787,-0.095352,-0.033536,0.831231,0.582468,0.038772,0.277500,NaN
5,-0.555151,0.068865,0.875892,-0.185253,-0.002319,0.838776,0.526068,0.042936,0.000000,NaN
6,0.309910,-0.873695,0.732585,0.026896,-0.120227,0.813846,0.501056,0.044405,0.000000,NaN
7,0.064314,0.012297,0.820500,-0.011148,-0.015011,0.825879,0.473381,0.034543,0.857500,NaN
8,0.335596,0.180708,0.838101,0.108045,0.035576,0.823414,0.658551,0.039838,0.000000,NaN
9,-0.086488,-0.180519,0.808954,-0.064286,-0.083545,0.815510,0.603184,0.034211,0.000000,NaN
10,0.057931,0.031389,0.874243,-0.005260,0.024686,0.824868,0.878027,0.054919,0.875000,NaN
11,-0.014593,0.024551,0.533017,0.005091,0.026532,0.834474,0.892598,0.047626,0.970000,NaN
12,0.079089,0.037347,0.491781,-0.001710,0.026037,0.585610,0.969937,0.033497,0.907500,NaN
13,0.035451,0.011521,0.280800,0.002817,0.026839,0.578150,0.971916,0.033680,0.952500,NaN
14,-0.070677,0.029997,0.160819,0.016733,0.020884,0.460619,0.978039,0.041108,0.865000,NaN
15,0.112667,0.024557,-0.014556,0.012929,0.021284,0.446147,0.977575,0.041312,0.817500,NaN
16,0.309196,0.013854,0.382837,0.013286,0.021460,0.446772,0.977041,0.041461,0.000000,NaN
17,-0.038660,0.000699,-0.163054,0.007329,0.022698,0.388967,0.982901,0.046120,0.965000,NaN
18,-0.072129,0.022705,-0.715973,-0.020287,0.007733,-0.002174,0.978648,0.067221,0.702500,NaN
19,-0.141333,-0.021582,0.112296,0.001901,0.022405,0.449104,0.975419,0.038445,0.577500,NaN
20,0.038637,0.047368,0.180400,-0.005801,0.010586,-0.061943,0.994786,0.042155,0.892500,NaN
21,0.023521,-0.007595,-0.530107,-0.009850,0.007487,-0.068065,0.989541,0.036880,0.907500,NaN
22,-0.027165,0.021124,-0.089648,-0.005106,0.006010,-0.110610,0.993010,0.038003,0.955000,NaN
23,0.031955,0.005730,-0.190728,-0.005069,0.006184,-0.109344,0.993377,0.032237,0.977500,NaN
24,-0.021601,0.008730,0.113572,-0.001088,0.006032,-0.117878,0.997705,0.023809,0.982500,NaN
25,-0.527717,-0.444601,0.997494,-0.002157,0.006225,-0.084510,1.000241,0.022476,0.000000,0.992500
26,-0.006590,0.058914,0.700066,-0.004163,0.007025,-0.070128,0.992580,0.003251,0.915000,NaN
27,0.989611,0.996498,0.143379,-0.004801,0.006941,-0.061379,0.992608,0.004281,0.000000,NaN
28,-0.992257,-0.999389,0.559204,-0.004785,0.006932,-0.061661,0.992606,0.004238,0.000000,NaN
29,0.017438,-0.004932,-0.008370,-0.004771,0.006925,-0.061894,0.992603,0.004199,0.997500,NaN
30,-0.015889,0.996627,-0.913410,0.008433,-0.001407,-0.030265,1.001125,0.006201,0.000000,0.995000
31,0.981240,-0.584806,0.903440,0.007088,0.029458,0.532990,0.978813,0.018720,0.000000,NaN
32,0.001909,-0.027578,-0.250645,0.019503,-0.004269,-0.019788,0.997770,0.002852,0.975000,NaN
33,0.073822,-0.020458,-0.283539,0.013840,-0.010576,-0.143621,1.002350,0.016969,0.852500,1.000000
