iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.008507,0.334226,-0.516087,-0.795735,-0.295073,1.000000,0.574978,0.070603,0.100000,NaN
2,-0.355041,0.136845,-0.381631,-0.795172,-0.295710,1.000000,0.569716,0.069891,0.000000,NaN
3,-0.934577,0.803985,0.393203,-0.793985,-0.294423,1.000000,0.565882,0.069244,0.000000,NaN
4,0.224339,0.851058,-0.920877,-0.771753,-0.417785,1.000000,0.548489,0.074464,0.000000,NaN
5,0.059657,0.638695,0.496936,-0.771434,-0.414826,1.000000,0.543932,0.073662,0.255000,NaN
6,-0.131991,0.009705,-0.972338,-0.771359,-0.419202,1.000000,0.541817,0.073513,0.520000,NaN
7,-0.289957,0.948059,0.887883,-0.772070,-0.431535,1.000000,0.556411,0.076420,0.000000,NaN
8,-0.437569,0.370714,-0.628192,-0.774039,-0.434250,1.000000,0.552218,0.075983,0.000000,NaN
9,0.131711,-0.147254,0.324046,-0.774282,-0.431885,1.000000,0.548643,0.075294,0.242500,NaN
10,-0.149421,0.537373,0.432564,-0.801814,-0.267169,1.000000,0.616705,0.047287,0.275000,NaN
11,0.087680,0.724362,0.031621,-0.800691,-0.263212,0.998634,0.616194,0.046454,0.020000,NaN
12,-0.022130,-0.592722,0.382121,-0.798706,-0.259901,0.996841,0.615385,0.045714,0.115000,NaN
13,-0.675133,0.337292,-0.279622,-0.815876,-0.239855,1.000000,0.613933,0.046762,0.000000,NaN
14,0.700772,-0.139419,0.970963,-0.815907,-0.238539,1.000000,0.613335,0.046722,0.000000,NaN
15,-0.193048,0.257418,0.381517,-0.814126,-0.239152,1.000000,0.612668,0.046430,0.000000,NaN
16,0.103909,0.565677,-0.277087,-0.843742,-0.275242,1.000000,0.613531,0.052159,0.000000,NaN
17,0.412392,-0.313670,0.889197,-0.842946,-0.274973,1.000000,0.612654,0.051807,0.000000,NaN
18,-0.044760,-0.153071,-0.709540,-0.863697,-0.273121,1.000000,0.612752,0.054708,0.137500,NaN
19,-0.129540,0.825289,0.698785,-0.865199,-0.277274,1.000000,0.612410,0.055068,0.000000,NaN
20,-0.260541,-0.108206,-0.440239,-0.831175,-0.244140,0.985022,0.536501,0.066953,0.082500,NaN
21,0.763164,0.087834,0.539406,-0.829726,-0.244626,0.984480,0.533819,0.066586,0.000000,NaN
22,-0.334578,0.927320,-0.677292,-0.828716,-0.244562,0.984056,0.531800,0.066368,0.000000,NaN
23,-0.313113,0.086214,-0.283061,-0.828012,-0.244573,0.983651,0.529711,0.066169,0.167500,NaN
24,0.901826,0.284412,0.876885,-0.829471,-0.243872,0.982543,0.528349,0.066060,0.000000,NaN
25,0.415088,0.204696,0.824260,-0.828827,-0.243874,0.982152,0.526367,0.065874,0.000000,NaN
26,0.652146,-0.906361,-0.581798,-0.828213,-0.243904,0.981783,0.524365,0.065690,0.000000,NaN
27,0.126237,0.341417,0.026746,-0.827584,-0.243992,0.981358,0.522445,0.065504,0.177500,NaN
