iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.825737,0.287306,0.255547,-0.061857,0.024243,0.826777,0.440386,0.062423,0.000000,NaN
2,-0.778433,0.026577,-0.672768,-0.062182,0.017241,0.824215,0.437474,0.061749,0.000000,NaN
3,0.423770,0.060081,-0.586120,-0.062448,0.011689,0.821913,0.434456,0.061132,0.000000,NaN
4,0.399623,-0.170843,-0.015549,-0.062811,0.006028,0.820276,0.431313,0.060540,0.000000,NaN
5,0.072675,0.757160,0.913475,-0.063854,-0.001349,0.820038,0.427973,0.059960,0.240000,NaN
6,-0.070909,0.858338,0.368865,-0.070007,-0.044303,0.814613,0.419249,0.056929,0.000000,NaN
7,0.312133,0.721861,0.829553,-0.069218,-0.192210,0.896911,0.408867,0.062631,0.000000,NaN
8,0.644258,0.563292,-0.590274,-0.071845,-0.187773,0.895897,0.407613,0.062172,0.000000,NaN
9,-0.510110,0.170562,-0.749912,-0.071624,-0.189415,0.894548,0.404721,0.061537,0.000000,NaN
10,0.550874,-0.508880,-0.141395,-0.065170,-0.096956,0.842472,0.414869,0.059810,0.000000,NaN
11,-0.685424,-0.240276,0.189777,-0.065198,-0.097530,0.841369,0.412210,0.059394,0.337500,NaN
12,-0.902901,-0.135596,0.894457,-0.063628,-0.093491,0.844404,0.416370,0.060203,0.000000,NaN
13,0.931909,0.764228,-0.269739,-0.063727,-0.094054,0.843385,0.414122,0.059852,0.000000,NaN
14,-0.861747,0.567446,-0.475440,-0.063759,-0.094521,0.842466,0.411856,0.059505,0.000000,NaN
15,-0.566871,-0.942678,0.470625,-0.063829,-0.094985,0.841577,0.409587,0.059165,0.000000,NaN
16,0.541510,0.854332,-0.914486,-0.064124,-0.095372,0.840759,0.407659,0.058830,0.000000,NaN
17,0.862803,0.052000,0.896919,-0.064213,-0.095786,0.839979,0.405420,0.058502,0.000000,NaN
18,-0.719945,-0.409820,-0.306389,-0.064179,-0.096283,0.839324,0.403239,0.058184,0.425000,NaN
19,-0.669534,-0.584092,-0.699709,-0.063862,-0.093308,0.843127,0.415399,0.059978,0.100000,NaN
