iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.954954,-0.923909,0.991019,0.345420,-1.000000,1.000000,0.014234,0.017021,0.000000,NaN
2,-0.905237,-0.982891,-0.979848,-0.325327,-0.457953,1.000000,0.007743,0.011586,0.000000,NaN
3,-0.593509,-0.938912,0.998543,-0.346312,-0.498924,1.000000,0.007606,0.011154,0.000000,NaN
4,0.920922,-0.987304,-0.938392,1.000000,-1.000000,-1.000000,0.004432,0.012766,0.000000,NaN
5,-0.994741,0.957826,0.970485,-0.192292,-0.173057,1.000000,0.003365,0.008869,0.000000,NaN
6,-0.031182,-0.131690,0.993211,-0.179387,-0.204471,1.000000,0.003081,0.008578,0.000000,NaN
7,-0.952441,0.983001,-0.901937,-1.000000,1.000000,-1.000000,0.002699,0.009325,0.000000,NaN
8,0.957052,0.250351,-0.995117,1.000000,1.000000,-1.000000,0.002354,0.008589,0.000000,NaN
9,0.986818,-0.984912,-0.026671,1.000000,1.000000,-1.000000,0.001564,0.007277,0.000000,NaN
10,0.977700,0.141827,0.959981,1.000000,1.000000,-1.000000,0.001488,0.007098,0.000000,NaN
11,-0.990560,-0.098786,-0.978918,1.000000,1.000000,1.000000,0.001290,0.006181,0.000000,NaN
12,-0.076776,-0.987846,-0.971636,1.000000,1.000000,-1.000000,0.001358,0.006781,0.142500,NaN
13,-0.039928,-0.992787,-0.975563,-0.032473,-1.000000,-1.000000,0.003206,0.007803,0.075000,NaN
14,0.014927,-0.979066,-0.961325,-0.030624,-1.000000,-1.000000,0.005899,0.007664,0.000000,NaN
15,0.973530,0.971115,-0.951516,1.000000,1.000000,-1.000000,0.002259,0.007397,0.000000,NaN
16,-0.991790,-0.457520,0.971414,1.000000,1.000000,1.000000,0.001899,0.006480,0.000000,NaN
17,0.168872,-0.997638,0.166026,1.000000,1.000000,1.000000,0.001823,0.006371,0.067500,NaN
18,0.044321,-0.999853,0.178366,0.100458,-1.000000,0.167721,0.001878,0.006879,0.075000,NaN
19,0.153543,-0.999486,0.143680,0.079777,-1.000000,0.176711,0.003988,0.006786,0.027500,NaN
20,0.083989,-0.990090,0.191305,0.096524,-1.000000,0.172425,0.005460,0.006453,0.077500,NaN
21,0.084245,-0.988220,0.294722,0.093857,-1.000000,0.179691,0.007270,0.006387,0.235000,NaN
22,0.060778,-0.994844,0.290469,0.094280,-1.000000,0.210496,0.013012,0.007435,0.127500,NaN
23,0.042404,-0.985068,0.216617,0.090894,-1.000000,0.226228,0.015905,0.007477,0.115000,NaN
24,0.029726,-0.989774,0.177509,0.085899,-1.000000,0.226193,0.018442,0.007436,0.037500,NaN
25,0.112923,-0.995619,0.322472,0.083213,-1.000000,0.223056,0.019237,0.007130,0.072500,NaN
26,0.167858,-0.971050,0.244287,0.086624,-1.000000,0.233778,0.020668,0.006980,0.000000,NaN
27,0.993716,0.978479,0.609240,1.000000,1.000000,1.000000,0.003762,0.007530,0.000000,NaN
28,-0.978916,0.968741,0.128837,-0.212000,-1.000000,0.095942,0.002344,0.004590,0.000000,NaN
29,0.112107,0.987569,-0.991284,-0.211385,-1.000000,0.095518,0.002297,0.004546,0.000000,NaN
30,-0.973382,-0.991118,0.466897,-0.211877,-1.000000,0.093770,0.002264,0.004511,0.000000,NaN
31,-0.278870,-0.996439,-0.203457,-0.199097,-1.000000,0.073437,0.002206,0.004493,0.000000,NaN
32,0.022149,0.009450,-0.992331,-0.147177,-1.000000,0.247711,0.001413,0.003318,0.755000,NaN
33,-0.003347,0.019387,-0.997607,0.012718,0.001768,-1.000000,0.030455,0.012841,0.762500,NaN
34,0.032787,-0.024414,-0.971256,0.001922,0.002572,-1.000000,0.095308,0.016046,0.895000,NaN
35,-0.018642,-0.027053,-0.972695,0.007359,-0.012781,-1.000000,0.249374,0.017891,0.920000,NaN
36,-0.000797,-0.014612,-0.981719,-0.008494,-0.023257,-1.000000,0.421269,0.017901,0.842500,NaN
37,-0.024309,-0.101687,-0.998902,-0.009269,-0.023562,-1.000000,0.499237,0.017728,0.700000,NaN
38,0.022851,-0.014816,-0.991445,-0.011213,-0.027538,-1.000000,0.529207,0.017476,0.807500,NaN
39,-0.090276,-0.054963,-0.993490,-0.009220,-0.026558,-1.000000,0.571664,0.017087,0.722500,NaN
40,0.130602,-0.048553,-0.937343,0.014929,-0.029870,-1.000000,0.862874,0.026171,0.552500,NaN
41,-0.133901,-0.006997,-0.935287,-0.029262,-0.023650,-1.000000,0.856310,0.026324,0.615000,NaN
42,0.005341,-0.030430,-0.962183,-0.003291,-0.025809,-1.000000,0.845604,0.023085,0.912500,NaN
43,-0.009149,-0.025159,-0.899283,-0.002360,-0.028150,-1.000000,0.863508,0.021257,0.892500,NaN
44,0.025973,-0.037362,-0.985616,-0.003983,-0.028261,-1.000000,0.869706,0.020748,0.870000,NaN
45,0.004246,-0.035262,-0.945721,-0.003055,-0.028823,-1.000000,0.872807,0.019742,0.905000,NaN
46,-0.031783,-0.041379,-0.870465,-0.003191,-0.030060,-0.999070,0.878915,0.019020,0.900000,NaN
47,-0.026021,-0.042129,-0.890624,-0.007744,-0.031707,-0.962339,0.883830,0.016860,0.912500,NaN
48,0.009646,-0.024160,-0.732608,-0.010907,-0.033350,-0.941261,0.889592,0.016016,0.952500,NaN
49,-0.009757,-0.016898,-0.638469,-0.001461,-0.028634,-0.757955,0.921875,0.023991,0.945000,NaN
50,0.007131,-0.050410,-0.699746,-0.002434,-0.030129,-0.708415,0.947982,0.018914,0.905000,NaN
51,-0.003882,-0.027909,-0.435775,-0.003253,-0.027922,-0.713863,0.944760,0.016002,0.965000,NaN
52,0.030555,-0.011528,-0.291660,-0.003591,-0.026567,-0.554330,0.961374,0.016715,0.955000,NaN
53,0.002516,0.018593,-0.420897,0.009430,-0.019105,-0.468651,0.969198,0.018721,0.897500,NaN
54,0.050030,-0.023530,-0.536121,0.009907,-0.021011,-0.472329,0.968405,0.018335,0.905000,NaN
55,-0.019218,-0.021212,-0.251939,0.005792,-0.020781,-0.464148,0.966015,0.016686,0.985000,NaN
56,-0.035792,-0.033200,-0.308260,-0.010586,-0.019351,-0.310423,0.983301,0.013355,0.935000,NaN
57,-0.032405,0.013336,-0.166110,-0.007167,-0.017428,-0.304030,0.982839,0.014070,0.942500,NaN
58,-0.040606,-0.003889,-0.293569,-0.009387,-0.014540,-0.287035,0.984195,0.014320,0.955000,NaN
59,0.001027,-0.019975,-0.480839,-0.009065,-0.014662,-0.285597,0.984126,0.014118,0.977500,NaN
60,0.015356,-0.012416,-0.169917,-0.008366,-0.014941,-0.293424,0.984625,0.012585,0.992500,NaN
61,0.007721,-0.018871,-0.102891,0.000732,-0.012752,-0.207108,0.994645,0.010204,0.987500,NaN
62,0.009382,0.005420,0.057732,0.000783,-0.013550,-0.188260,0.995476,0.009590,0.992500,NaN
63,0.050054,0.027451,0.034359,0.006678,-0.002293,-0.063397,0.999632,0.012772,0.900000,1.000000
