iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.394888,-0.675416,-0.442456,0.066411,0.215967,0.022471,0.194064,0.044681,0.000000,NaN
2,0.387090,-0.483172,0.492319,0.066170,0.218575,0.021529,0.187487,0.043762,0.000000,NaN
3,-0.421912,0.573647,-0.729192,0.066940,0.218900,0.020950,0.181099,0.042885,0.000000,NaN
4,-0.240580,-0.472263,0.591365,0.067371,0.218748,0.020257,0.175051,0.042064,0.225000,NaN
5,-0.264561,0.100875,-0.479156,0.068346,0.220342,0.021208,0.185519,0.043194,0.000000,NaN
6,0.919014,-0.680708,-0.527228,0.068875,0.219916,0.020628,0.180459,0.042526,0.000000,NaN
7,-0.571016,-0.235870,0.956061,0.069009,0.219653,0.020086,0.175627,0.041886,0.007500,NaN
8,0.001905,0.320972,-0.899232,0.069431,0.219627,0.019502,0.170974,0.041230,0.020000,NaN
9,0.610889,0.077885,-0.543758,0.069977,0.219835,0.018854,0.166505,0.040550,0.000000,NaN
10,0.788173,0.120098,-0.242568,0.135686,0.289825,-0.040890,0.092198,0.025171,0.000000,NaN
11,0.580814,0.264261,0.773189,-0.036519,0.297936,-0.004972,0.075988,0.024418,0.000000,NaN
12,0.077815,0.377225,0.739880,-0.036537,0.297597,-0.005406,0.073578,0.024024,0.232500,NaN
13,-0.577408,-0.798588,0.882153,-0.039282,0.301084,-0.004615,0.080720,0.025070,0.000000,NaN
14,-0.373676,0.031863,-0.085449,-0.039088,0.300797,-0.004845,0.078541,0.024719,0.175000,NaN
15,0.927829,0.442593,-0.334273,-0.217063,0.240788,-0.028658,0.093728,0.023580,0.000000,NaN
16,0.448278,0.562660,0.602514,-0.223710,0.246261,-0.028902,0.091260,0.023256,0.000000,NaN
17,0.133146,-0.578632,-0.353030,-0.225004,0.244625,-0.029764,0.089222,0.022985,0.130000,NaN
18,-0.182945,0.332526,-0.580021,-0.271721,0.215915,-0.035266,0.089714,0.022825,0.000000,NaN
19,0.520398,0.179388,-0.881839,-0.269666,0.215411,-0.035400,0.087921,0.022589,0.000000,NaN
20,-0.418640,-0.368529,0.592436,-1.000000,1.000000,1.000000,0.011307,0.017554,0.000000,NaN
21,-0.726986,-0.261323,0.938551,-1.000000,1.000000,1.000000,0.010909,0.017338,0.560000,NaN
22,0.930284,0.003632,-0.336140,-1.000000,0.060242,1.000000,0.024413,0.018987,0.000000,NaN
23,0.599664,-0.564795,-0.710858,-1.000000,0.058668,1.000000,0.024012,0.018786,0.000000,NaN
24,0.808052,-0.235555,-0.108948,-1.000000,0.057303,1.000000,0.023594,0.018593,0.000000,NaN
25,0.055238,-0.836987,-0.327791,-1.000000,0.056034,1.000000,0.023197,0.018400,0.000000,NaN
26,-0.839682,0.542230,0.514145,-1.000000,0.052546,1.000000,0.022910,0.018183,0.000000,NaN
27,0.686252,0.293238,0.404240,-1.000000,-0.128432,1.000000,0.017354,0.014874,0.000000,NaN
