iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.549434,0.079878,-0.214947,-0.061435,0.021235,0.841702,0.839363,0.052113,0.000000,NaN
2,-0.064421,-0.584020,-0.519020,-0.061539,0.021160,0.841334,0.836350,0.051674,0.000000,NaN
3,-0.341960,0.343845,-0.442831,-0.061621,0.021157,0.841010,0.833365,0.051302,0.000000,NaN
4,0.458617,-0.894326,0.945100,-0.061705,0.021174,0.840736,0.830411,0.050982,0.000000,NaN
5,-0.083048,0.575557,0.719044,-0.163023,0.201726,0.817685,0.825375,0.064094,0.430000,NaN
6,0.997585,-0.431334,0.189829,-0.167856,0.082606,0.835878,0.792265,0.053771,0.000000,NaN
7,-0.098387,0.832033,0.185956,-0.165630,0.081933,0.834770,0.787951,0.052806,0.000000,NaN
8,-0.354344,0.348135,-0.193890,-0.165191,0.083466,0.834387,0.784193,0.052292,0.000000,NaN
9,-0.756147,0.463102,0.396786,-0.164690,0.084936,0.834011,0.780490,0.051809,0.000000,NaN
10,0.804332,-0.320526,-0.794755,-0.081004,0.056296,0.837916,0.811098,0.049456,0.000000,NaN
11,0.462817,-0.375333,-0.331651,-0.080797,0.056571,0.837755,0.808516,0.049246,0.000000,NaN
12,0.389445,-0.436109,-0.063850,-0.080585,0.056840,0.837601,0.805946,0.049052,0.000000,NaN
13,-0.698038,-0.880295,0.449833,-0.080392,0.057111,0.837459,0.803400,0.048869,0.000000,NaN
14,-0.186259,-0.614708,0.670767,-0.072997,0.062371,0.839412,0.800853,0.049327,0.010000,NaN
15,-0.434349,-0.278733,0.729744,-0.059487,0.096228,0.851806,0.798851,0.055003,0.060000,NaN
16,-0.035435,0.095511,-0.948747,0.060050,0.140520,0.866464,0.800892,0.067027,0.320000,NaN
17,-0.368490,-0.129445,-0.963549,0.060912,0.140713,0.867125,0.805460,0.067959,0.000000,NaN
18,0.168722,-0.875098,-0.249850,0.060347,0.140967,0.866875,0.801694,0.067252,0.000000,NaN
19,-0.432992,0.581239,0.990088,0.059706,0.141241,0.866641,0.797983,0.066580,0.000000,NaN
20,0.559216,0.132482,0.274458,-0.069720,0.034236,0.848545,0.801970,0.048044,0.000000,NaN
21,-0.745492,-0.269416,-0.072865,-0.070235,0.034113,0.847586,0.799704,0.047909,0.420000,NaN
22,0.081095,-0.867395,-0.652406,-0.069248,0.034943,0.850968,0.805270,0.048331,0.000000,NaN
23,0.360443,0.928057,-0.066357,-0.069260,0.034940,0.850474,0.803521,0.048251,0.000000,NaN
24,0.830220,0.183854,0.864386,-0.069272,0.034936,0.849998,0.801780,0.048172,0.000000,NaN
25,0.359300,0.572334,0.490407,-0.069320,0.034940,0.849438,0.800024,0.048092,0.000000,NaN
26,0.838588,-0.858840,-0.519563,-0.069373,0.034884,0.848797,0.798239,0.048005,0.000000,NaN
27,-0.151090,-0.580795,-0.639072,-0.069377,0.034877,0.848404,0.796524,0.047932,0.000000,NaN
28,-0.042835,-0.211053,0.004513,-0.069391,0.034861,0.848002,0.794823,0.047858,0.000000,NaN
29,-0.515524,-0.433721,0.157130,-0.070902,0.039067,0.857011,0.790438,0.048666,0.000000,NaN
30,-0.587811,0.155402,0.922313,-0.071996,0.033998,0.833362,0.787921,0.047312,0.000000,NaN
31,-0.071197,0.939198,0.084383,-0.070012,0.033520,0.831252,0.784904,0.047191,0.000000,NaN
32,0.668346,0.702378,0.558251,-0.070021,0.033525,0.830936,0.783143,0.047129,0.000000,NaN
33,0.182680,-0.883566,0.996001,-0.070030,0.033529,0.830634,0.781391,0.047068,0.000000,NaN
34,0.157178,-0.967988,0.544001,-0.070038,0.033534,0.830340,0.779646,0.047007,0.040000,NaN
35,-0.675568,0.897621,-0.489556,-0.070037,0.033538,0.830203,0.777780,0.046941,0.000000,NaN
36,-0.469409,-0.371298,0.500843,-0.070045,0.033542,0.829927,0.776055,0.046881,0.000000,NaN
37,-0.573898,-0.674555,-0.626541,-0.070091,0.033531,0.829788,0.774361,0.046820,0.000000,NaN
38,-0.693415,-0.580657,-0.441666,-0.070098,0.033535,0.829528,0.772652,0.046761,0.045000,NaN
39,0.711354,-0.157226,-0.285537,-0.070095,0.033539,0.829428,0.770832,0.046697,0.000000,NaN
40,-0.268840,0.645942,0.525965,-0.070005,0.035233,0.836352,0.763366,0.046643,0.000000,NaN
41,-0.927121,-0.447687,-0.689883,-0.070007,0.035271,0.836188,0.761664,0.046580,0.000000,NaN
42,0.695922,-0.601335,0.792944,-0.070017,0.035272,0.835944,0.759908,0.046515,0.060000,NaN
