iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.876954,-0.786526,-0.341914,0.170863,0.144148,-0.048417,0.405216,0.061841,0.000000,NaN
2,-0.030925,0.251167,-0.315841,0.194903,0.168874,-0.042794,0.390182,0.061110,0.117500,NaN
3,-0.379245,-0.758473,0.258427,0.197012,0.166334,-0.040373,0.380408,0.059583,0.000000,NaN
4,0.481288,0.391048,0.359973,0.186499,0.179650,-0.043110,0.369923,0.058645,0.000000,NaN
5,0.001532,0.277956,0.416986,0.178175,0.169537,-0.045121,0.360757,0.057682,0.252500,NaN
6,-0.377171,0.491989,-0.176464,0.167463,0.171194,-0.048026,0.363447,0.058210,0.000000,NaN
7,-0.973964,0.244608,-0.118200,0.327837,0.031089,-0.025905,0.298495,0.059554,0.000000,NaN
8,0.265355,0.798472,0.365393,0.350481,0.037219,-0.027224,0.291830,0.059236,0.000000,NaN
9,0.932411,-0.800232,-0.941846,0.353193,0.028415,-0.027702,0.285248,0.058619,0.000000,NaN
10,-0.871591,-0.752121,0.601352,0.155547,0.129130,0.010002,0.294266,0.050659,0.000000,NaN
11,0.930684,0.329660,-0.839565,0.155224,0.129439,0.009206,0.289033,0.050076,0.000000,NaN
12,0.460154,0.725833,-0.462387,0.153990,0.129701,0.010516,0.283527,0.049513,0.000000,NaN
13,-0.023369,-0.106639,0.337463,0.153734,0.130005,0.009849,0.278730,0.048972,0.137500,NaN
14,-0.141024,0.389621,0.676830,0.152914,0.128067,0.013755,0.280704,0.048568,0.085000,NaN
15,0.175852,0.195540,-0.951769,0.152605,0.128108,0.014598,0.276369,0.048036,0.197500,NaN
16,0.421634,-0.916576,-0.286216,0.154377,0.128526,-0.010446,0.284309,0.046595,0.000000,NaN
17,0.894658,0.771520,-0.961671,0.154175,0.128747,-0.012058,0.280840,0.046177,0.000000,NaN
18,-0.496443,0.949691,0.192300,0.153990,0.128966,-0.013620,0.277475,0.045771,0.000000,NaN
19,0.648946,0.679145,-0.058924,0.153795,0.129177,-0.015133,0.274198,0.045376,0.000000,NaN
20,-0.107649,0.807107,0.042263,0.111921,0.106849,-0.004890,0.158441,0.026742,0.000000,NaN
21,0.070397,-0.961783,-0.301468,0.111192,0.105522,-0.005049,0.156926,0.026552,0.000000,NaN
22,0.117690,0.896796,-0.768142,0.110562,0.105840,-0.006974,0.155284,0.026320,0.000000,NaN
23,0.796986,-0.287407,-0.616956,0.109880,0.106278,-0.005965,0.153699,0.026105,0.000000,NaN
24,-0.676435,0.647287,-0.624509,0.107842,0.108079,-0.004005,0.151719,0.025843,0.000000,NaN
25,0.163412,-0.525847,0.392825,0.107247,0.108563,-0.005211,0.150150,0.025635,0.007500,NaN
26,0.362678,0.231383,0.022086,0.104082,0.119108,-0.018561,0.145768,0.024961,0.000000,NaN
27,-0.373494,-0.966181,-0.442068,0.032632,0.126851,0.025310,0.121515,0.023929,0.000000,NaN
28,0.630817,-0.415007,-0.998444,0.031940,0.127175,0.025089,0.120202,0.023755,0.000000,NaN
29,-0.587525,-0.773335,-0.347288,0.030864,0.128570,0.029895,0.118869,0.023583,0.000000,NaN
30,-0.006981,-0.908354,-0.357426,-0.315233,0.221230,1.000000,0.017548,0.015893,0.000000,NaN
31,-0.854437,0.069293,-0.550462,-0.314414,0.220349,1.000000,0.017231,0.015735,0.000000,NaN
32,0.601146,-0.704013,-0.215890,-0.309891,0.217701,1.000000,0.016878,0.015562,0.000000,NaN
33,0.976415,-0.763808,0.669535,-0.308585,0.216386,1.000000,0.016608,0.015395,0.000000,NaN
34,-0.919188,0.004155,0.026971,-0.306020,0.219941,1.000000,0.016476,0.015228,0.000000,NaN
35,-0.383463,-0.882889,-0.431809,-0.277495,0.223873,1.000000,0.015343,0.014829,0.000000,NaN
36,-0.572121,-0.011120,0.251872,-0.276949,0.223091,1.000000,0.015082,0.014693,0.000000,NaN
