iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.550427,0.038151,-0.865935,1.000000,1.000000,1.000000,0.009267,0.012169,0.000000,NaN
2,0.796222,-0.218475,0.864691,1.000000,1.000000,1.000000,0.008681,0.011733,0.000000,NaN
3,-0.279044,0.565812,0.291623,-1.000000,-1.000000,-1.000000,0.007155,0.011152,0.000000,NaN
4,-0.319043,0.390201,-0.124825,-1.000000,-1.000000,-1.000000,0.006648,0.010795,0.000000,NaN
5,0.579150,-0.383443,0.061706,-1.000000,-1.000000,-1.000000,0.006225,0.010429,0.000000,NaN
6,-0.109943,-0.806980,-0.969785,-1.000000,-1.000000,-1.000000,0.005810,0.010043,0.000000,NaN
7,-0.353496,0.368876,0.125899,1.000000,1.000000,1.000000,0.004108,0.008896,0.000000,NaN
8,-0.662026,-0.310638,-0.204881,1.000000,1.000000,1.000000,0.003880,0.008652,0.477500,NaN
9,-0.633007,0.468127,-0.282559,-1.000000,-0.556473,-0.269518,0.024390,0.018915,0.000000,NaN
10,0.552068,0.092548,0.376968,-1.000000,-0.579820,-0.249242,0.022672,0.018380,0.000000,NaN
11,-0.698509,-0.643834,-0.832830,-1.000000,-0.580096,-0.248531,0.021734,0.017992,0.000000,NaN
12,0.925526,0.323945,-0.975917,-1.000000,-0.470285,0.036866,0.012984,0.014115,0.000000,NaN
13,-0.733798,-0.914924,0.597662,-1.000000,-0.466650,0.036980,0.012432,0.013825,0.000000,NaN
14,-0.380344,-0.883251,0.830166,-1.000000,-0.341126,-0.039100,0.009791,0.012455,0.000000,NaN
15,0.830101,-0.996483,-0.214652,-1.000000,-0.327545,-0.082047,0.008607,0.011718,0.000000,NaN
16,-0.759101,0.964662,-0.310593,-0.956873,-0.327764,-0.091774,0.008308,0.011184,0.000000,NaN
17,0.943654,0.554696,-0.255826,-0.941759,-0.329554,-0.095015,0.007965,0.010755,0.000000,NaN
18,0.450756,0.160994,0.451436,-0.945081,-0.330401,-0.094259,0.007682,0.010599,0.000000,NaN
19,0.604576,-0.363315,0.304940,-0.944574,-0.330385,-0.094349,0.007439,0.010426,0.000000,NaN
20,-0.746463,-0.889517,0.710500,-0.937872,-0.330871,-0.095579,0.007208,0.010219,0.000000,NaN
21,-0.509205,0.277996,-0.630298,-0.912020,-0.334734,-0.099836,0.007066,0.009828,0.000000,NaN
22,0.501842,0.501158,0.917914,-0.972777,-0.350063,-0.073942,0.006767,0.010094,0.000000,NaN
23,-0.526545,0.490369,-0.104500,-0.994730,-0.352377,-0.069628,0.006551,0.010107,0.000000,NaN
24,0.023064,-0.272015,-0.725341,-0.974739,-0.352537,-0.070971,0.006324,0.009807,0.075000,NaN
25,-0.233340,0.102960,-0.845943,-0.885332,-0.344945,-0.091633,0.006299,0.009153,0.000000,NaN
