iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.984891,-0.368224,0.820223,-0.703361,-0.433842,0.312813,0.126572,0.037633,0.000000,NaN
2,-0.484107,0.761214,0.265098,-0.703280,-0.433669,0.312817,0.119857,0.036645,0.000000,NaN
3,-0.972307,0.572199,0.374952,-0.748924,-0.682882,0.322513,0.088052,0.034297,0.000000,NaN
4,-0.536687,-0.570294,-0.071699,-0.419372,-0.509126,-0.180584,0.080874,0.033044,0.335000,NaN
5,-0.294099,0.729753,-0.103667,-0.568248,-0.653497,-0.092491,0.145125,0.039382,0.000000,NaN
6,0.483563,0.662800,0.937706,-0.616013,-0.992161,-0.087164,0.114996,0.038863,0.000000,NaN
7,-0.850994,-0.796419,0.820071,-0.614404,-0.988147,-0.087393,0.110879,0.038054,0.000000,NaN
8,-0.427110,0.829510,0.432517,-0.612991,-0.984690,-0.087614,0.107050,0.037297,0.000000,NaN
9,-0.882417,-0.421054,0.292207,-0.611713,-0.981670,-0.087824,0.103481,0.036584,0.000000,NaN
10,0.681018,-0.867207,-0.706829,1.000000,-1.000000,1.000000,0.015576,0.025826,0.000000,NaN
11,-0.586260,0.419025,-0.012162,-1.000000,-1.000000,-1.000000,0.014735,0.022081,0.000000,NaN
12,0.771957,-0.930890,-0.432149,1.000000,-1.000000,1.000000,0.013949,0.024764,0.000000,NaN
13,-0.541764,0.184243,-0.395169,-1.000000,-1.000000,-1.000000,0.013443,0.021215,0.000000,NaN
14,-0.270032,-0.563967,0.566088,-1.000000,-1.000000,-1.000000,0.012241,0.020539,0.290000,NaN
15,0.803754,-0.734767,-0.095918,1.000000,-1.000000,1.000000,0.017746,0.024954,0.000000,NaN
16,0.338485,0.454168,0.454933,-1.000000,-1.000000,-1.000000,0.013924,0.022254,0.000000,NaN
17,0.342683,0.647359,0.427469,1.000000,-1.000000,1.000000,0.013800,0.022331,0.000000,NaN
18,-0.361573,0.836220,0.962332,1.000000,-1.000000,1.000000,0.013233,0.021903,0.000000,NaN
19,0.271831,0.965068,-0.609038,1.000000,-1.000000,1.000000,0.012898,0.021566,0.000000,NaN
20,0.496868,-0.330253,-0.073233,1.000000,-1.000000,1.000000,0.012481,0.021250,0.000000,NaN
21,-0.516853,0.654272,-0.075620,1.000000,-1.000000,1.000000,0.012085,0.020953,0.000000,NaN
22,0.027775,-0.232906,0.176034,1.000000,-1.000000,1.000000,0.011729,0.020666,0.000000,NaN
23,-0.542833,-0.622630,0.987620,1.000000,-1.000000,1.000000,0.011203,0.020386,0.095000,NaN
24,0.095761,-0.579906,0.628561,1.000000,-1.000000,1.000000,0.013076,0.020187,0.220000,NaN
25,0.692338,0.430005,0.654243,0.297956,-1.000000,1.000000,0.020755,0.018196,0.000000,NaN
26,-0.944218,-0.405826,0.002316,0.275520,-1.000000,1.000000,0.019980,0.017821,0.000000,NaN
27,0.724541,0.670147,0.287827,0.271259,-1.000000,1.000000,0.019439,0.017600,0.000000,NaN
28,-0.145393,-0.281395,-0.438007,0.270606,-1.000000,1.000000,0.019012,0.017388,0.122500,NaN
29,0.730044,0.441035,-0.877328,0.295915,-1.000000,1.000000,0.019051,0.017448,0.000000,NaN
30,0.829973,-0.794872,-0.458600,0.293307,-1.000000,1.000000,0.018556,0.017252,0.000000,NaN
31,-0.781506,-0.858224,0.916532,0.289344,-1.000000,1.000000,0.018092,0.016983,0.000000,NaN
32,0.733574,-0.599854,-0.120776,1.000000,-1.000000,1.000000,0.014818,0.018999,0.010000,NaN
33,0.932157,0.701648,-0.856518,0.506377,-1.000000,1.000000,0.014203,0.016845,0.000000,NaN
34,-0.735616,0.193872,-0.807166,0.507072,-1.000000,1.000000,0.013963,0.016686,0.000000,NaN
35,0.578966,0.862355,-0.341939,0.505118,-1.000000,1.000000,0.013635,0.016520,0.000000,NaN
36,0.064973,0.890332,-0.100433,0.500949,-1.000000,1.000000,0.013378,0.016348,0.000000,NaN
37,-0.652723,-0.373154,-0.287261,1.000000,-1.000000,1.000000,0.013174,0.018093,0.390000,NaN
38,-0.335151,-0.842682,0.012357,0.453952,-1.000000,1.000000,0.016416,0.018271,0.000000,NaN
39,0.129781,0.652601,0.136135,1.000000,-1.000000,1.000000,0.015525,0.020501,0.000000,NaN
40,0.711583,-0.479950,0.929860,1.000000,-1.000000,1.000000,0.015228,0.020323,0.232500,NaN
41,-0.710113,-0.157993,0.807841,1.000000,-0.999994,1.000000,0.028719,0.020534,0.000000,NaN
42,-0.699583,0.517756,0.250115,1.000000,-1.000000,1.000000,0.028236,0.020376,0.000000,NaN
43,0.302977,-0.773998,-0.539901,1.000000,-0.999983,1.000000,0.027779,0.020220,0.000000,NaN
44,0.163310,0.784271,0.170567,1.000000,-0.993291,1.000000,0.027073,0.020021,0.000000,NaN
45,0.621923,0.942677,-0.048479,1.000000,-0.993603,1.000000,0.026634,0.019872,0.000000,NaN
46,0.440702,0.289116,-0.120417,1.000000,-0.991621,1.000000,0.026197,0.019715,0.000000,NaN
47,-0.920986,-0.230184,0.999619,1.000000,-0.991070,1.000000,0.025795,0.019569,0.352500,NaN
48,-0.183653,-0.320076,0.732421,1.000000,-0.975922,1.000000,0.029411,0.020917,0.000000,NaN
49,-0.825936,-0.327162,-0.709221,1.000000,-1.000000,1.000000,0.025177,0.020631,0.150000,NaN
50,0.104455,0.168010,-0.219211,1.000000,-1.000000,1.000000,0.025607,0.020632,0.432500,NaN
51,-0.061168,-0.900232,0.192747,1.000000,-1.000000,1.000000,0.030025,0.022595,0.000000,NaN
52,0.256867,-0.415267,-0.790224,1.000000,-1.000000,1.000000,0.029370,0.022294,0.000000,NaN
53,-0.494213,-0.128949,0.809506,1.000000,-1.000000,1.000000,0.028807,0.022138,0.000000,NaN
54,0.287083,-0.899733,-0.731856,1.000000,-1.000000,1.000000,0.028427,0.022001,0.000000,NaN
55,0.485066,0.401344,-0.326204,1.000000,-1.000000,1.000000,0.028056,0.021867,0.000000,NaN
56,-0.598499,-0.357667,0.794952,1.000000,-1.000000,1.000000,0.027693,0.021735,0.130000,NaN
57,0.103437,0.844804,-0.802876,1.000000,-1.000000,1.000000,0.027741,0.021663,0.000000,NaN
58,-0.122793,0.716065,0.625317,1.000000,-1.000000,1.000000,0.027395,0.021537,0.182500,NaN
59,0.311563,-0.125310,-0.874786,1.000000,-1.000000,1.000000,0.027967,0.021609,0.000000,NaN
60,0.424414,0.564689,0.494186,1.000000,-1.000000,1.000000,0.027621,0.021486,0.000000,NaN
61,0.245540,0.130459,0.592836,1.000000,-1.000000,1.000000,0.027090,0.021342,0.432500,NaN
62,0.020219,-0.854091,0.371017,1.000000,-1.000000,1.000000,0.031098,0.022892,0.000000,NaN
63,-0.198108,0.136350,0.826903,1.000000,-0.937913,1.000000,0.027658,0.021957,0.182500,NaN
64,-0.193913,-0.687074,0.712279,1.000000,-0.957020,1.000000,0.028369,0.022109,0.000000,NaN
65,-0.314078,0.701492,0.752821,1.000000,-0.916306,1.000000,0.027782,0.021731,0.000000,NaN
66,-0.228651,0.063723,0.426907,1.000000,-0.910736,1.000000,0.027477,0.021588,0.292500,NaN
67,-0.570233,-0.503443,0.099348,1.000000,-0.973351,1.000000,0.028803,0.022418,0.205000,NaN
68,0.581482,-0.236275,0.955288,1.000000,-1.000000,1.000000,0.029164,0.022670,0.000000,NaN
69,-0.523168,0.523656,0.506606,-1.000000,-1.000000,-1.000000,0.017647,0.021415,0.000000,NaN
70,-0.686389,0.787196,-0.678859,-1.000000,-1.000000,-1.000000,0.017421,0.021308,0.000000,NaN
71,-0.875799,-0.808210,-0.488163,-1.000000,-1.000000,-1.000000,0.017165,0.021167,0.000000,NaN
72,0.447674,-0.984340,0.218150,1.000000,-1.000000,1.000000,0.015131,0.019712,0.042500,NaN
73,-0.835202,-0.962716,-0.698121,1.000000,-1.000000,1.000000,0.016751,0.019552,0.000000,NaN
74,0.070838,0.413456,-0.615909,1.000000,-1.000000,1.000000,0.016570,0.019463,0.102500,NaN
75,-0.871955,-0.151974,-0.933504,1.000000,-1.000000,1.000000,0.016645,0.019369,0.000000,NaN
76,0.885688,0.328457,0.728480,1.000000,-1.000000,1.000000,0.016504,0.019283,0.000000,NaN
77,-0.577852,-0.317351,-0.322082,1.000000,-1.000000,1.000000,0.016101,0.019156,0.315000,NaN
78,0.145526,0.061910,0.173301,1.000000,-1.000000,1.000000,0.016949,0.019607,0.710000,NaN
79,0.309620,-0.770470,0.735457,1.000000,-1.000000,1.000000,0.020495,0.022659,0.000000,NaN
80,-0.651075,-0.915988,0.734259,0.129579,0.081423,0.216419,0.463913,0.044204,0.000000,NaN
81,0.416945,-0.712565,-0.543321,0.129552,0.081513,0.216478,0.462800,0.044118,0.000000,NaN
82,-0.803207,0.317774,-0.486119,0.129521,0.081610,0.216566,0.461657,0.044035,0.000000,NaN
83,-0.034832,-0.551377,-0.480687,0.129491,0.081703,0.216634,0.460526,0.043953,0.000000,NaN
84,0.498369,-0.223831,-0.208065,0.129465,0.081795,0.216703,0.459402,0.043872,0.000000,NaN
85,-0.882974,0.550132,-0.415729,0.129613,0.081946,0.218782,0.458042,0.043785,0.000000,NaN
86,-0.675228,-0.580764,0.867267,0.129585,0.082035,0.218846,0.456929,0.043704,0.245000,NaN
87,0.207240,0.101447,-0.045400,0.129610,0.081924,0.218870,0.458374,0.043805,0.445000,NaN
88,-0.266113,-0.189980,-0.230818,0.132222,0.081547,0.208006,0.474092,0.041270,0.075000,NaN
89,-0.005030,-0.337966,-0.948149,0.132463,0.081755,0.208601,0.472843,0.041153,0.000000,NaN
90,-0.879363,-0.543077,0.433945,0.131638,0.083573,0.209219,0.454870,0.039508,0.000000,NaN
91,-0.170484,0.471736,-0.198851,0.131654,0.083655,0.209081,0.453996,0.039436,0.000000,NaN
92,0.940725,-0.896282,0.402159,0.132102,0.083379,0.208522,0.453025,0.039347,0.000000,NaN
93,-0.837683,-0.931962,0.655860,0.132122,0.083461,0.208386,0.452128,0.039278,0.000000,NaN
94,0.509723,-0.479156,0.933466,0.132142,0.083542,0.208252,0.451235,0.039209,0.000000,NaN
95,-0.956219,-0.073077,-0.648153,0.132109,0.083585,0.208324,0.450415,0.039146,0.000000,NaN
96,0.867179,-0.663493,0.037928,0.132124,0.083664,0.208174,0.449532,0.039079,0.000000,NaN
97,0.664506,-0.394269,-0.197857,0.132149,0.083738,0.208087,0.448654,0.039012,0.000000,NaN
98,-0.248357,0.783652,-0.233759,0.132209,0.083796,0.208251,0.447787,0.038946,0.000000,NaN
99,-0.535372,0.904321,-0.441825,0.132232,0.083869,0.208127,0.446909,0.038880,0.000000,NaN
100,-0.423297,0.659894,-0.902070,0.131729,0.088304,0.211365,0.421989,0.037235,0.000000,NaN
101,-0.640001,0.646764,-0.036790,0.131734,0.088376,0.211219,0.421092,0.037170,0.000000,NaN
102,0.876009,-0.625838,0.983552,0.131742,0.088446,0.211073,0.420170,0.037107,0.000000,NaN
103,0.221823,0.556078,-0.980446,0.131764,0.088508,0.210961,0.419258,0.037044,0.000000,NaN
104,0.171656,0.233634,-0.507117,0.131653,0.088650,0.211528,0.418480,0.036992,0.232500,NaN
105,0.054181,-0.576526,-0.393385,0.131604,0.088696,0.211120,0.419664,0.036797,0.082500,NaN
106,-0.318355,-0.605131,-0.649356,0.131591,0.088768,0.210700,0.418693,0.036720,0.000000,NaN
107,0.881983,0.683022,0.791025,0.131588,0.088917,0.210073,0.417747,0.036654,0.000000,NaN
108,0.197281,0.145491,0.095762,0.131592,0.089002,0.209899,0.416898,0.036592,0.450000,NaN
109,-0.147348,0.802088,0.222567,0.134234,0.091431,0.211423,0.435701,0.035434,0.000000,NaN
110,0.423614,-0.467258,0.755957,0.133387,0.090834,0.205906,0.430653,0.034854,0.000000,NaN
111,0.355347,-0.832923,0.130282,0.133416,0.090924,0.205702,0.429922,0.034793,0.000000,NaN
112,0.810813,-0.730889,-0.099178,0.133436,0.091018,0.205492,0.429171,0.034735,0.000000,NaN
113,-0.200435,0.392968,-0.648849,0.133455,0.091109,0.205263,0.428424,0.034676,0.000000,NaN
114,0.854752,-0.158579,-0.267837,0.134613,0.090822,0.208979,0.427345,0.034602,0.000000,NaN
115,-0.409668,-0.400070,-0.857550,0.134628,0.090855,0.209024,0.426666,0.034549,0.245000,NaN
116,0.252451,-0.521775,0.955669,0.134671,0.090731,0.209606,0.427690,0.034625,0.000000,NaN
117,0.997323,-0.038439,-0.051790,0.134641,0.090727,0.209445,0.427071,0.034575,0.000000,NaN
118,-0.747564,0.768120,0.851302,0.134641,0.090817,0.209060,0.426337,0.034519,0.000000,NaN
119,0.331485,-0.406685,0.164534,0.134662,0.090903,0.208874,0.425616,0.034464,0.000000,NaN
120,0.079788,0.127148,0.814742,0.133573,0.093034,0.208985,0.409065,0.033178,0.677500,NaN
