iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.183275,-0.110205,-0.336192,0.003815,-0.103238,-0.305948,0.414268,0.063722,0.102500,NaN
2,0.737556,-0.080396,-0.230819,0.260874,-0.094033,-0.262011,0.262353,0.060784,0.000000,NaN
3,-0.958884,-0.155062,-0.164992,-0.135086,-0.105415,-0.289044,0.183001,0.038918,0.000000,NaN
4,-0.316128,-0.038155,-0.568854,-0.032285,-0.099663,-0.320822,0.167661,0.035105,0.257500,NaN
5,-0.564272,-0.018631,-0.774085,-0.296894,-0.041941,-0.553204,0.211958,0.053420,0.000000,NaN
6,-0.541181,-0.001715,-0.382672,-0.185987,-0.059725,-0.446463,0.190712,0.053871,0.000000,NaN
7,0.400265,-0.149370,-0.534975,0.044469,-0.116521,-0.382490,0.169959,0.044949,0.000000,NaN
8,0.112992,0.554184,0.981070,-0.030373,-0.105302,-0.307442,0.148163,0.032537,0.202500,NaN
9,-0.958732,0.555779,0.981189,0.090990,0.539634,0.977967,0.173653,0.051491,0.000000,NaN
10,0.017951,-0.072751,-0.360628,0.012831,-0.079991,-0.278433,0.354800,0.055515,0.767500,NaN
11,0.025166,-0.079580,-0.568349,0.019390,-0.067570,-0.396009,0.606936,0.046422,0.800000,NaN
12,0.031122,-0.038197,-0.935231,0.027227,-0.067539,-0.611018,0.717074,0.046975,0.857500,NaN
13,0.053352,-0.363306,-0.981539,0.032093,-0.037387,-0.907050,0.817130,0.043673,0.077500,NaN
14,0.005866,0.512514,-0.824164,0.008705,0.311584,-0.770738,0.866787,0.078984,0.120000,NaN
15,0.001152,-0.340489,-0.513574,0.018483,-0.108021,-0.537810,0.681739,0.036042,0.000000,NaN
16,0.059791,0.248959,-0.350582,0.045454,0.179731,-0.433539,0.745530,0.065322,0.322500,NaN
17,0.033259,0.173515,-0.559505,0.035547,0.100868,-0.596620,0.618616,0.038932,0.320000,NaN
18,0.039788,0.102295,-0.848864,0.035304,0.068460,-0.676917,0.553137,0.033630,0.452500,NaN
19,0.039957,0.099267,-0.237656,0.034006,0.055448,-0.571146,0.542397,0.031643,0.662500,NaN
20,0.078213,-0.018606,-0.392548,0.036537,-0.037075,-0.725075,0.849065,0.048094,0.870000,NaN
21,0.094958,-0.043367,-0.868080,0.052457,-0.029037,-0.591364,0.884728,0.047303,0.697500,NaN
22,0.031716,-0.022356,-0.565840,0.045082,-0.023292,-0.512717,0.884114,0.053464,0.932500,NaN
23,0.041116,-0.003202,0.031547,0.037504,-0.019513,-0.514093,0.923734,0.031649,0.957500,NaN
24,-0.008031,0.001326,-0.248699,0.039238,-0.004482,-0.157188,0.960207,0.035683,0.965000,NaN
25,0.011146,0.031751,0.569564,0.018710,-0.000005,-0.202888,0.985610,0.036667,0.960000,NaN
26,-0.039182,0.032908,0.270165,0.012808,0.010900,0.041066,0.988295,0.045245,0.952500,NaN
27,0.012900,0.043177,0.184991,0.001818,0.017987,0.154589,0.998067,0.050337,0.882500,NaN
28,-0.001323,-0.007327,0.931818,-0.006091,0.009435,0.274141,0.979726,0.054903,0.840000,NaN
29,-0.025546,0.066461,0.797470,0.006127,0.000619,-0.020176,0.978016,0.042337,0.885000,NaN
30,-0.052707,0.008685,0.542158,0.007731,-0.002228,-0.070616,0.972446,0.022529,0.937500,NaN
31,-0.032656,-0.011216,0.073697,-0.015385,0.018118,0.440086,0.974992,0.023951,0.965000,NaN
32,-0.004537,0.002243,0.349359,-0.010014,-0.000233,0.108753,0.984456,0.021728,0.975000,NaN
33,0.119819,0.046024,0.823761,-0.009678,-0.000725,0.087567,0.983893,0.019496,0.767500,NaN
34,-0.019909,0.009846,0.025613,-0.009091,-0.000911,0.083295,0.984128,0.019469,0.992500,NaN
35,-0.073811,0.020455,-0.290629,-0.014003,0.004109,0.056913,0.995745,0.009724,0.837500,NaN
36,-0.019641,0.010235,0.221157,-0.010897,0.003194,0.055101,0.997964,0.010825,0.997500,NaN
37,0.997992,-0.968790,0.693292,-0.014576,0.005414,0.126626,1.000895,0.009493,0.000000,0.997500
38,-0.999559,0.995653,-0.859361,-0.019654,0.008009,0.178692,0.998308,0.003777,0.000000,NaN
39,0.015607,-0.021449,-0.171383,-0.019657,0.008009,0.178690,0.998309,0.003781,0.977500,NaN
40,0.019552,0.002570,-0.167350,-0.010816,0.003308,0.051632,0.997712,0.006702,0.980000,NaN
41,-0.026240,0.012681,0.366831,-0.019572,0.007817,0.190205,0.998390,0.003099,0.990000,NaN
42,-0.001134,-0.007429,0.019898,-0.020622,0.008085,0.198827,0.998032,0.002871,0.995000,NaN
43,-0.036189,0.000942,0.186925,-0.020354,0.008197,0.203692,0.997934,0.002487,0.975000,NaN
44,0.002812,0.013404,0.328475,-0.006563,0.001271,0.021602,1.000010,0.005483,0.995000,0.992500
45,-0.009933,-0.001067,-0.138789,-0.010537,0.014342,0.290366,0.999496,0.005103,0.997500,0.995000
46,-0.023443,0.021364,0.107940,-0.006024,0.016084,0.350604,0.996428,0.004749,0.982500,NaN
47,0.009194,-0.004281,-0.109980,-0.015470,0.009863,0.174946,0.999266,0.003273,0.997500,0.990000
48,0.289585,-0.998079,-0.714628,-0.004187,-0.005299,-0.100142,1.001958,0.004133,0.000000,0.997500
49,-0.980879,-0.599347,0.983092,-0.020990,0.011054,0.242999,0.998648,0.001908,0.000000,NaN
50,-0.007821,0.017887,0.372258,-0.001649,-0.002836,-0.112411,0.999119,0.002164,0.975000,1.000000
