iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.160701,0.455958,-0.664523,0.052958,0.108496,-0.432277,0.392719,0.060731,0.000000,NaN
2,-0.870238,0.842355,-0.629476,0.048779,0.103300,-0.427719,0.375862,0.059579,0.000000,NaN
3,0.196504,-0.872773,-0.202508,0.048105,0.103186,-0.427783,0.366445,0.058789,0.000000,NaN
4,-0.091180,-0.198554,0.895138,0.047526,0.103064,-0.427822,0.357489,0.058031,0.000000,NaN
5,0.940181,0.158591,0.264585,0.042580,0.105944,-0.453671,0.343346,0.056986,0.000000,NaN
6,0.810984,0.858323,0.320345,-0.128323,0.098357,-0.585601,0.291189,0.057222,0.000000,NaN
7,-0.650937,-0.173538,0.586272,-0.128387,0.098222,-0.585304,0.283003,0.056284,0.000000,NaN
8,0.565204,-0.367865,0.040054,-0.113115,0.099401,-0.598411,0.272176,0.055191,0.000000,NaN
9,0.624908,-0.318248,0.842555,-0.114942,0.099568,-0.596939,0.264737,0.054341,0.000000,NaN
10,-0.575691,0.879505,0.595122,-0.181944,0.012323,-0.367798,0.011143,0.011936,0.000000,NaN
11,0.113160,-0.163711,0.705008,-0.186440,0.007476,-0.374570,0.010649,0.011674,0.100000,NaN
12,0.768656,0.929567,-0.327728,-0.168107,0.011229,-0.339511,0.010837,0.011575,0.000000,NaN
13,0.299540,0.921387,0.192643,-0.171208,0.010013,-0.340336,0.010344,0.011324,0.000000,NaN
14,0.996304,0.381453,-0.428768,-0.167456,0.012493,-0.334863,0.010005,0.011066,0.000000,NaN
15,0.284922,-0.812263,0.763995,-0.168394,0.012528,-0.334062,0.009675,0.010848,0.000000,NaN
16,-0.522972,-0.429421,0.115993,-0.168144,0.012309,-0.333407,0.009349,0.010655,0.000000,NaN
17,-0.203286,-0.609089,-0.796392,-0.131308,0.028644,-0.365537,0.008146,0.009487,0.000000,NaN
18,0.970556,-0.462533,0.504770,-1.000000,-0.064455,-0.557283,0.007467,0.013127,0.000000,NaN
19,0.405039,0.056596,0.389044,-0.109244,0.050990,-0.335149,0.007209,0.008896,0.000000,NaN
20,-0.546341,-0.751984,-0.810256,-1.000000,-0.066105,-0.557084,0.007036,0.012716,0.000000,NaN
21,-0.050018,-0.300142,-0.907767,-1.000000,-0.063340,-0.542190,0.006806,0.012456,0.000000,NaN
22,0.561660,0.132419,-0.077959,-1.000000,-0.057075,-0.480563,0.006125,0.011974,0.000000,NaN
23,0.023917,-0.612945,-0.921051,-1.000000,-0.057596,-0.483120,0.005964,0.011813,0.000000,NaN
24,0.827731,0.641783,-0.758828,-1.000000,-0.058019,-0.477980,0.005675,0.011601,0.000000,NaN
25,-0.767420,0.115327,-0.013469,-1.000000,-0.058854,-0.478316,0.005523,0.011446,0.000000,NaN
26,-0.254064,0.333393,-0.234181,-0.032083,0.050767,-0.356956,0.004194,0.006870,0.000000,NaN
27,0.579912,-0.397520,0.457943,-1.000000,-0.105366,-1.000000,0.003652,0.013110,0.000000,NaN
28,0.920861,-0.797213,-0.066908,-1.000000,-0.105048,-1.000000,0.003560,0.012946,0.000000,NaN
29,0.994376,-0.330448,-0.893288,-1.000000,-0.104028,-1.000000,0.003451,0.012786,0.000000,NaN
30,0.436975,0.179671,0.708866,-1.000000,-0.101980,-1.000000,0.003382,0.012634,0.000000,NaN
31,-0.720553,-0.920484,0.843641,-1.000000,-0.101826,-1.000000,0.003304,0.012489,0.032500,NaN
32,0.448027,0.235822,-0.065177,-1.000000,-0.094332,-1.000000,0.003210,0.012360,0.000000,NaN
33,0.848141,0.608616,-0.182203,-1.000000,-0.093165,-1.000000,0.003138,0.012225,0.000000,NaN
34,0.678234,-0.826257,0.995575,-1.000000,-0.091827,-1.000000,0.003079,0.012094,0.000000,NaN
35,-0.440858,0.613818,0.729774,-1.000000,-0.091801,-1.000000,0.003014,0.011966,0.000000,NaN
36,-0.957866,-0.128788,0.715440,-1.000000,-0.087540,-1.000000,0.002969,0.011845,0.000000,NaN
37,-0.851362,0.220031,0.472345,-1.000000,-0.088328,-1.000000,0.002908,0.011722,0.000000,NaN
38,0.546476,-0.875279,0.127520,-1.000000,-0.090384,-1.000000,0.002820,0.011569,0.000000,NaN
39,-0.135428,0.528715,-0.690561,-1.000000,-0.090534,-1.000000,0.002768,0.011453,0.097500,NaN
40,0.328878,0.200035,-0.671335,-1.000000,-0.047721,-1.000000,0.003108,0.011516,0.000000,NaN
