iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,-0.367813,0.084775,-0.142951,0.188878,0.217819,0.969189,0.277813,0.055436,0.165000,NaN
2,0.058197,0.819200,-0.802156,0.181747,0.215959,0.965179,0.279900,0.054957,0.000000,NaN
3,-0.316642,0.942696,-0.569360,0.181682,0.216002,0.964539,0.271561,0.054130,0.000000,NaN
4,0.900368,0.263728,-0.603374,0.181607,0.216045,0.963959,0.263709,0.053337,0.000000,NaN
5,0.774344,0.468009,0.320331,0.181175,0.216121,0.962560,0.256690,0.052547,0.000000,NaN
6,-0.377242,0.201181,-0.395504,0.176206,0.214365,0.965354,0.247130,0.051708,0.000000,NaN
7,0.256555,0.937414,0.630915,0.179677,0.214308,0.963835,0.241016,0.050987,0.000000,NaN
8,-0.275506,-0.797438,-0.220425,0.179669,0.214369,0.963533,0.234729,0.050306,0.000000,NaN
9,-0.924687,-0.359552,-0.033243,0.179690,0.214407,0.963227,0.228752,0.049651,0.000000,NaN
10,-0.575554,0.541300,0.267377,0.728225,-1.000000,-1.000000,0.023964,0.020839,0.000000,NaN
11,0.485319,0.986548,-0.913901,0.725805,-1.000000,-1.000000,0.023003,0.020423,0.000000,NaN
12,-0.248519,0.532758,0.804631,0.719322,-1.000000,-1.000000,0.022221,0.020011,0.000000,NaN
13,0.448038,-0.330922,0.090881,0.714525,-1.000000,-1.000000,0.021377,0.019633,0.000000,NaN
14,-0.372410,0.994103,0.436106,0.687879,-1.000000,-1.000000,0.020187,0.019039,0.000000,NaN
15,-0.301777,-0.229154,0.968701,0.687557,-1.000000,-1.000000,0.019499,0.018712,0.290000,NaN
16,-0.082869,0.002665,0.290020,0.711862,-1.000000,-1.000000,0.024129,0.020526,0.822500,NaN
17,0.217112,-0.580169,0.884065,-0.129247,-0.042887,0.383922,0.063978,0.015230,0.000000,NaN
18,-0.447598,0.773705,-0.874266,-0.133484,-0.048851,0.377322,0.062772,0.015005,0.000000,NaN
19,-0.401417,0.286211,-0.005922,-0.133469,-0.048894,0.377628,0.061035,0.014785,0.000000,NaN
20,-0.383722,-0.268899,-0.426815,-0.053856,0.002784,0.392096,0.716741,0.061104,0.067500,NaN
21,0.849160,0.803374,0.552943,-0.054599,0.003457,0.393418,0.712928,0.060843,0.000000,NaN
22,-0.701755,0.378780,-0.865315,-0.054889,0.003471,0.393228,0.709834,0.060454,0.130000,NaN
23,-0.365778,-0.400039,-0.651788,-0.056278,0.003184,0.393497,0.707044,0.060147,0.280000,NaN
24,-0.458007,0.149745,0.893925,-0.052278,0.004138,0.395358,0.708924,0.060670,0.000000,NaN
25,-0.370679,-0.808637,0.683078,0.016462,-0.006988,0.320560,0.665028,0.054615,0.000000,NaN
26,-0.284365,-0.359422,-0.619509,0.015768,-0.006980,0.320356,0.661871,0.054363,0.335000,NaN
27,0.526720,0.741555,-0.533997,0.019080,-0.006492,0.321323,0.666964,0.054865,0.000000,NaN
28,-0.210448,0.786049,-0.908059,0.018497,-0.006479,0.321126,0.664079,0.054631,0.000000,NaN
29,0.211387,0.059710,-0.842536,0.017885,-0.006471,0.320932,0.661213,0.054402,0.262500,NaN
30,-0.896977,-0.784456,-0.866321,-0.060976,0.011285,0.384294,0.725241,0.058641,0.000000,NaN
31,0.057248,-0.032984,-0.302831,-0.060999,0.011263,0.383923,0.723238,0.058418,0.912500,NaN
32,0.702119,0.077335,-0.387301,0.026195,-0.022138,-0.038027,0.907488,0.059609,0.000000,NaN
33,0.471152,-0.536667,0.913148,0.026222,-0.022079,-0.038523,0.906688,0.059209,0.000000,NaN
34,0.330832,0.688616,0.960423,0.026271,-0.022093,-0.038842,0.905880,0.058825,0.000000,NaN
35,0.196813,0.662485,-0.289152,0.026305,-0.022068,-0.039221,0.905076,0.058452,0.000000,NaN
36,0.948740,-0.015498,-0.937928,0.026339,-0.022052,-0.039599,0.904268,0.058089,0.000000,NaN
37,0.405217,0.797086,0.737690,0.026380,-0.022052,-0.039931,0.903461,0.057736,0.000000,NaN
38,-0.649138,0.472078,0.136158,0.026415,-0.022036,-0.040344,0.902654,0.057389,0.000000,NaN
39,0.915339,0.787059,0.711106,0.026459,-0.022018,-0.040752,0.901829,0.057051,0.000000,NaN
40,-0.800312,-0.277694,-0.981998,0.025921,-0.022450,-0.034908,0.895711,0.054354,0.197500,NaN
41,0.704188,0.105628,-0.443979,0.025924,-0.022497,-0.035122,0.895109,0.054144,0.000000,NaN
42,0.275807,0.484028,-0.518055,0.025966,-0.022493,-0.035594,0.894195,0.053857,0.000000,NaN
43,0.926676,-0.804790,0.525778,0.026051,-0.022576,-0.035779,0.893290,0.053586,0.000000,NaN
44,-0.174339,0.374759,-0.765688,0.026089,-0.022559,-0.036287,0.892375,0.053310,0.000000,NaN
45,-0.208355,-0.993503,0.534364,0.027194,-0.026440,-0.026514,0.891396,0.053478,0.000000,NaN
46,-0.483082,0.795501,0.628388,0.027241,-0.026432,-0.027030,0.890467,0.053208,0.000000,NaN
47,-0.321917,-0.940268,-0.177532,0.027287,-0.026424,-0.027544,0.889540,0.052945,0.000000,NaN
48,0.519863,-0.243517,-0.110247,0.027338,-0.026392,-0.028102,0.888602,0.052684,0.000000,NaN
49,-0.400428,0.790101,0.108680,0.027379,-0.026379,-0.028633,0.887669,0.052430,0.000000,NaN
50,-0.594291,-0.205862,-0.452668,0.027659,-0.028598,-0.019457,0.886864,0.052237,0.022500,NaN
51,0.484403,0.522349,0.914272,0.027717,-0.028658,-0.020134,0.885754,0.051967,0.000000,NaN
52,-0.157808,-0.376849,-0.072023,0.027771,-0.028619,-0.020460,0.884842,0.051738,0.170000,NaN
53,-0.411946,-0.979159,0.132034,0.029270,-0.020877,-0.024481,0.880686,0.051266,0.000000,NaN
54,-0.365874,0.504383,-0.684563,0.029310,-0.020921,-0.024979,0.879756,0.051043,0.000000,NaN
55,-0.459536,0.523835,0.653286,0.029469,-0.021353,-0.024640,0.878772,0.050853,0.000000,NaN
56,0.171095,-0.773347,-0.599200,0.029504,-0.021414,-0.025239,0.877847,0.050633,0.000000,NaN
57,0.156177,0.557488,0.801404,0.029506,-0.021257,-0.024398,0.877118,0.050494,0.000000,NaN
58,0.999523,0.362496,-0.378133,0.029763,-0.022586,-0.025223,0.876057,0.050238,0.000000,NaN
59,0.617935,-0.470670,-0.300289,0.029801,-0.022635,-0.025769,0.875128,0.050033,0.000000,NaN
60,-0.581197,0.339093,-0.961908,0.030393,-0.022151,-0.018723,0.868657,0.048610,0.042500,NaN
61,0.195601,0.161878,0.437970,0.030421,-0.022182,-0.019325,0.867560,0.048398,0.560000,NaN
62,-0.569908,0.234056,0.257769,0.033170,-0.016394,0.019569,0.884034,0.051381,0.000000,NaN
63,0.131589,0.946458,0.177661,0.033196,-0.016468,0.019194,0.883274,0.051181,0.000000,NaN
64,0.849484,0.872291,-0.451246,0.033225,-0.016498,0.018778,0.882432,0.050985,0.000000,NaN
65,-0.653974,0.451732,0.325251,0.033254,-0.016528,0.018374,0.881594,0.050793,0.000000,NaN
66,-0.695507,0.116229,0.106736,0.033282,-0.016561,0.017959,0.880754,0.050603,0.000000,NaN
67,-0.705282,0.640768,-0.450065,0.033304,-0.016594,0.017503,0.879913,0.050415,0.000000,NaN
68,-0.439095,-0.326091,-0.705759,0.033332,-0.016621,0.017103,0.879079,0.050233,0.235000,NaN
69,-0.464854,0.136356,-0.299911,0.033285,-0.016648,0.017252,0.879181,0.050245,0.000000,NaN
70,-0.724929,0.058575,-0.973353,0.035117,-0.016946,0.026969,0.869263,0.048468,0.000000,NaN
71,-0.595607,0.938480,-0.964282,0.035149,-0.016980,0.026389,0.868391,0.048297,0.000000,NaN
72,0.712004,0.709126,0.756624,0.035172,-0.017000,0.026012,0.867506,0.048139,0.000000,NaN
73,-0.909772,0.389232,0.484695,0.035196,-0.017031,0.025635,0.866617,0.047983,0.000000,NaN
74,-0.289010,0.876362,-0.155109,0.035220,-0.017053,0.025255,0.865736,0.047829,0.000000,NaN
75,0.002359,-0.663638,0.711547,0.035245,-0.017078,0.024886,0.864856,0.047678,0.032500,NaN
76,-0.936179,0.870924,-0.086708,0.035281,-0.017122,0.024656,0.863896,0.047518,0.000000,NaN
77,-0.479110,0.812221,-0.695763,0.035307,-0.017147,0.024279,0.863022,0.047371,0.000000,NaN
78,0.889597,-0.634584,-0.269021,0.035334,-0.017177,0.023931,0.862150,0.047228,0.000000,NaN
79,-0.797652,-0.640535,0.394500,0.035352,-0.017195,0.023550,0.861279,0.047085,0.000000,NaN
80,-0.553433,-0.002164,-0.579454,0.036127,-0.017368,0.025316,0.854528,0.046155,0.000000,NaN
81,-0.469666,-0.680828,0.385861,0.036237,-0.017334,0.025144,0.853588,0.046032,0.000000,NaN
82,0.773600,-0.533745,-0.085979,0.036264,-0.017461,0.024970,0.852715,0.045908,0.007500,NaN
83,0.073289,0.092234,0.051526,0.036299,-0.017497,0.024652,0.851798,0.045776,0.692500,NaN
84,-0.646260,-0.797806,-0.189391,0.035505,-0.022435,0.013471,0.857557,0.044582,0.000000,NaN
85,-0.533265,-0.751949,-0.695912,0.035532,-0.022356,0.013451,0.856882,0.044464,0.000000,NaN
86,-0.868308,-0.584512,-0.078133,0.035570,-0.022269,0.013356,0.856189,0.044344,0.000000,NaN
87,0.911629,-0.998196,-0.749054,0.035598,-0.022195,0.013335,0.855518,0.044230,0.000000,NaN
88,-0.035346,0.593092,0.966314,0.035623,-0.022118,0.013297,0.854846,0.044117,0.527500,NaN
89,0.685945,0.631500,-0.499594,0.035236,-0.022303,0.015001,0.859346,0.044998,0.000000,NaN
90,0.682874,-0.662426,-0.672180,0.032792,-0.024739,-0.019405,0.850411,0.043376,0.000000,NaN
91,-0.158677,-0.555050,0.850658,0.032812,-0.024632,-0.019472,0.849799,0.043269,0.402500,NaN
92,-0.600038,-0.564449,0.280402,0.032685,-0.025155,-0.009281,0.852409,0.044006,0.385000,NaN
93,0.032490,-0.154108,0.701031,0.032547,-0.025385,-0.010022,0.854050,0.044267,0.000000,NaN
94,0.182674,-0.086905,0.665378,0.030365,0.013859,-0.311047,0.815837,0.042953,0.250000,NaN
95,-0.224302,0.794774,0.484661,0.031888,0.013168,-0.308924,0.814504,0.042469,0.000000,NaN
96,-0.894344,0.740008,0.970740,0.031951,0.013329,-0.308673,0.813684,0.042390,0.000000,NaN
97,0.493704,-0.779973,0.028738,0.032029,0.013392,-0.308685,0.812889,0.042303,0.000000,NaN
98,-0.885328,-0.990864,-0.648744,0.032103,0.013433,-0.308934,0.812090,0.042222,0.000000,NaN
99,0.124152,-0.576344,0.031730,0.032181,0.013494,-0.308950,0.811299,0.042137,0.125000,NaN
100,0.147101,0.199018,-0.002419,0.023011,-0.002451,-0.156357,0.863455,0.048209,0.407500,NaN
101,0.177911,-0.288942,0.481245,0.022772,-0.002535,-0.157644,0.865257,0.048563,0.082500,NaN
102,-0.324397,-0.178468,-0.928315,0.022779,-0.002375,-0.162773,0.863808,0.048469,0.000000,NaN
103,0.643935,0.323619,-0.545989,0.022783,-0.002353,-0.162604,0.863267,0.048371,0.000000,NaN
104,0.628469,-0.106014,0.367300,0.022807,-0.002313,-0.162455,0.862726,0.048278,0.000000,NaN
105,0.836621,-0.251230,0.954296,0.022788,-0.002278,-0.162358,0.862275,0.048187,0.000000,NaN
106,0.807495,0.724404,0.700044,0.022828,-0.002252,-0.162321,0.861701,0.048090,0.000000,NaN
107,0.222929,-0.411190,0.129705,0.022853,-0.002219,-0.162246,0.861156,0.047997,0.000000,NaN
108,-0.287009,0.880490,-0.531986,0.022865,-0.002156,-0.162810,0.860533,0.047915,0.000000,NaN
109,-0.400231,0.322471,0.682994,0.022891,-0.002123,-0.162732,0.859989,0.047824,0.000000,NaN
110,0.808973,-0.981625,-0.253319,0.023117,-0.001359,-0.164313,0.854341,0.046905,0.000000,NaN
111,-0.717019,-0.356143,-0.009152,0.023147,-0.001327,-0.164246,0.853790,0.046816,0.497500,NaN
112,-0.893812,-0.185090,-0.558491,0.022885,-0.001572,-0.165329,0.857483,0.047376,0.000000,NaN
113,0.011082,0.293502,-0.847268,0.022915,-0.001534,-0.165220,0.856946,0.047292,0.117500,NaN
114,-0.841449,-0.846932,-0.275344,0.022953,-0.001503,-0.165155,0.856352,0.047196,0.000000,NaN
115,-0.282373,-0.236586,-0.220978,0.022979,-0.001471,-0.165090,0.855819,0.047112,0.065000,NaN
116,-0.097256,-0.237288,-0.509640,0.022999,-0.001432,-0.165086,0.855195,0.047012,0.000000,NaN
117,-0.975744,0.922866,-0.417586,0.023292,-0.000433,-0.155465,0.855602,0.047176,0.000000,NaN
118,-0.699842,-0.471311,-0.242059,0.023317,-0.000399,-0.155387,0.855069,0.047095,0.290000,NaN
119,0.921151,-0.041112,0.368579,0.023289,-0.000427,-0.155538,0.855545,0.047168,0.000000,NaN
120,-0.492338,-0.428285,0.761847,0.023334,-0.000639,-0.156729,0.856223,0.047357,0.000000,NaN
