iter,x_acq_u1,x_acq_u2,x_acq_u3,x_rec_u1,x_rec_u2,x_rec_u3,m_rec,s_rec,y_acq,y_check
1,0.834625,0.625495,0.271571,-1.000000,-1.000000,1.000000,0.000303,0.000675,0.000000,NaN
2,-0.641702,-0.787798,-0.099908,-1.000000,-1.000000,1.000000,0.000278,0.000648,0.000000,NaN
3,0.128438,-0.039044,-0.357438,-1.000000,-1.000000,1.000000,0.000247,0.000597,0.645000,NaN
4,-0.448642,0.775255,0.348386,0.190243,-0.128303,-0.448766,0.066778,0.016796,0.000000,NaN
5,-0.061560,0.747333,0.030981,0.191737,-0.127799,-0.446875,0.063108,0.016293,0.052500,NaN
6,0.874531,-0.566199,0.476269,0.182210,-0.107811,-0.434871,0.059409,0.015505,0.000000,NaN
7,0.492446,-0.871963,0.016848,0.182165,-0.105972,-0.432647,0.056460,0.015039,0.032500,NaN
8,-0.151776,-0.129727,0.641749,0.197208,-0.127632,-0.441687,0.055655,0.014899,0.000000,NaN
9,-0.012600,-0.174576,-0.666153,0.194287,-0.121297,-0.439717,0.051820,0.014275,0.165000,NaN
10,0.175522,-0.308187,-0.045388,0.214876,0.009881,-0.369312,0.433023,0.058752,0.127500,NaN
11,-0.787935,0.884275,-0.337584,0.226625,0.006491,-0.366175,0.433626,0.058243,0.000000,NaN
12,-0.157304,0.375707,0.882990,0.332778,-0.115352,-0.365884,0.399644,0.059478,0.030000,NaN
13,-0.836324,-0.366626,-0.988669,0.333308,-0.115484,-0.365919,0.392769,0.058821,0.025000,NaN
14,0.966882,0.083019,0.725218,0.333727,-0.114853,-0.365596,0.385638,0.058148,0.000000,NaN
15,-0.593591,-0.090991,-0.295197,0.333480,-0.114816,-0.365600,0.379712,0.057577,0.000000,NaN
16,-0.669769,-0.855649,-0.229396,0.505495,-0.040234,-0.378212,0.335721,0.061519,0.000000,NaN
17,0.396482,0.109417,0.462033,0.504615,-0.034928,-0.378336,0.329508,0.060761,0.000000,NaN
18,-0.608401,-0.699764,0.979170,0.504545,-0.034995,-0.378389,0.323689,0.060065,0.000000,NaN
19,0.180373,0.289009,0.109008,0.504513,-0.035033,-0.378439,0.318081,0.059396,0.192500,NaN
20,-0.624821,-0.973199,-0.978478,0.224042,-0.220654,-0.522215,0.029809,0.013382,0.000000,NaN
21,0.916691,0.700349,-0.018004,0.220858,-0.191717,-0.483409,0.028370,0.012732,0.000000,NaN
22,-0.152245,-0.986152,0.170799,0.216987,-0.192884,-0.485690,0.027548,0.012534,0.097500,NaN
23,0.383590,0.165945,0.018691,0.211275,-0.178007,-0.490008,0.025906,0.012301,0.000000,NaN
24,-0.592590,0.863970,0.168230,0.132986,-0.241891,-0.658433,0.020190,0.012737,0.000000,NaN
25,0.076203,-0.756106,-0.572334,0.133078,-0.242425,-0.658696,0.019719,0.012590,0.000000,NaN
26,-0.786923,-0.747359,0.464473,0.080014,-0.090284,-0.531496,0.013755,0.009159,0.000000,NaN
27,0.881101,-0.138524,0.245374,0.079814,-0.090354,-0.531703,0.013441,0.009053,0.000000,NaN
28,-0.587399,0.419577,-0.099438,0.086265,-0.094937,-0.531426,0.013113,0.008950,0.000000,NaN
29,0.468176,-0.236441,0.005722,0.084319,-0.091524,-0.541803,0.012715,0.008884,0.000000,NaN
30,-0.769049,-0.033875,0.236293,0.036816,-0.068020,-0.601342,0.011439,0.008953,0.000000,NaN
31,0.564248,0.645330,-0.274880,0.044131,-0.070205,-0.600545,0.010923,0.008788,0.000000,NaN
32,-0.126374,0.948076,0.572144,0.044900,-0.068724,-0.596267,0.010673,0.008664,0.000000,NaN
33,-0.156382,0.500726,0.889756,0.044083,-0.070459,-0.599166,0.010391,0.008589,0.285000,NaN
34,-0.569171,-0.138617,0.240783,0.047288,-0.066871,-0.589896,0.011655,0.008975,0.000000,NaN
35,-0.312385,0.372053,-0.257144,0.048848,-0.069193,-0.589261,0.011375,0.008877,0.000000,NaN
36,0.295606,0.729435,0.313824,-0.204916,0.500488,1.000000,0.010925,0.011131,0.000000,NaN
37,-0.937193,-0.977451,-0.628694,-0.205274,0.500460,1.000000,0.010745,0.010909,0.000000,NaN
38,-0.644259,0.596469,0.895235,-0.206402,0.500462,1.000000,0.010564,0.010821,0.000000,NaN
39,0.312964,0.474748,0.309228,0.076933,-0.106281,-0.602962,0.009487,0.008337,0.000000,NaN
40,0.289871,-0.384928,-0.701255,0.076753,-0.106037,-0.602826,0.009324,0.008257,0.000000,NaN
41,0.625103,-0.422154,0.162389,-1.000000,-0.062572,-1.000000,0.007717,0.013750,0.000000,NaN
42,0.705399,-0.201984,-0.030228,-1.000000,-0.062638,-1.000000,0.007613,0.013643,0.000000,NaN
43,0.459946,0.015493,-0.662726,-1.000000,-0.064275,-1.000000,0.007489,0.013529,0.000000,NaN
44,0.377554,-0.029069,-0.490235,-1.000000,-0.057495,-1.000000,0.007480,0.013460,0.000000,NaN
45,-0.450535,0.289139,0.011692,-1.000000,-0.054290,-1.000000,0.007520,0.013376,0.000000,NaN
46,-0.526379,-0.960655,0.984316,-1.000000,-0.057523,-1.000000,0.007411,0.013260,0.000000,NaN
47,-0.921388,-0.842185,0.191229,-1.000000,-0.059446,-1.000000,0.007290,0.013153,0.000000,NaN
48,0.763209,-0.660970,-0.592935,-1.000000,-0.056521,-1.000000,0.007125,0.013070,0.000000,NaN
49,-0.747527,-0.845147,0.645314,-1.000000,-0.055882,-1.000000,0.007035,0.012982,0.000000,NaN
50,-0.501296,-0.106613,0.530054,-1.000000,-0.056446,-1.000000,0.006936,0.012887,0.000000,NaN
51,-0.251198,-0.735293,0.865959,-1.000000,-0.056240,-1.000000,0.006857,0.012799,0.000000,NaN
52,0.376151,-0.537265,0.219267,-1.000000,-0.056663,-1.000000,0.006773,0.012710,0.000000,NaN
53,-0.016766,0.723706,-0.857191,-1.000000,-0.057156,-1.000000,0.006686,0.012623,0.000000,NaN
54,0.428338,0.248794,-0.793706,-1.000000,-0.089920,-1.000000,0.006394,0.012279,0.000000,NaN
55,0.634823,-0.623821,-0.118640,-1.000000,-0.094760,-1.000000,0.006263,0.012170,0.000000,NaN
56,-0.606931,0.175272,0.613067,-1.000000,-0.094658,-1.000000,0.006180,0.012094,0.000000,NaN
57,-0.941346,-0.922448,-0.897717,-1.000000,-0.094925,-1.000000,0.006105,0.012015,0.000000,NaN
58,0.721171,-0.534434,0.601650,-1.000000,-0.022301,-1.000000,0.005236,0.011883,0.182500,NaN
59,0.919580,-0.325562,0.806692,1.000000,1.000000,1.000000,0.005754,0.014700,0.000000,NaN
60,-0.685251,0.154172,0.986834,-1.000000,-0.012741,-1.000000,0.005426,0.012023,0.000000,NaN
61,-0.004664,-0.510289,0.479194,-1.000000,-0.011699,-1.000000,0.005376,0.011958,0.082500,NaN
62,-0.518267,-0.665160,-0.494278,1.000000,1.000000,1.000000,0.005692,0.014447,0.000000,NaN
63,-0.167118,-0.898768,-0.504168,-1.000000,-0.006860,-1.000000,0.005396,0.011826,0.000000,NaN
64,0.728857,0.075570,0.803043,1.000000,1.000000,1.000000,0.005543,0.014267,0.000000,NaN
65,-0.137787,-0.269806,0.803637,-1.000000,-0.008016,-1.000000,0.005273,0.011684,0.025000,NaN
66,0.877256,-0.618865,-0.286866,-1.000000,-0.006713,-1.000000,0.005227,0.011619,0.000000,NaN
67,-0.511578,-0.291020,-0.687955,1.000000,1.000000,1.000000,0.005313,0.013974,0.175000,NaN
68,-0.967456,0.690919,0.168520,-1.000000,-0.014959,-1.000000,0.006590,0.011635,0.000000,NaN
69,0.885338,0.894391,-0.841179,-1.000000,-0.015345,-1.000000,0.006521,0.011570,0.000000,NaN
70,-0.786346,0.667904,-0.523932,-1.000000,-0.014688,-1.000000,0.006457,0.011509,0.000000,NaN
